index,dt,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,clouds_all,weather_id,datetime,year,month
248546,1646067600,27.51,26.7,28.0,1008.0,,,79,1.54,10,,,,,,,20,801,2022-03-01 00:00:00,2022,3
248547,1646071200,26.9,26.7,27.0,1007.0,,,79,1.54,10,,,,,,,20,801,2022-03-01 01:00:00,2022,3
248548,1646074800,26.26,26.0,26.7,1007.0,,,83,1.0,0,,,,,,,20,801,2022-03-01 02:00:00,2022,3
248549,1646078400,25.93,25.8,26.0,1007.0,,,83,0.5,0,,,,,,,40,802,2022-03-01 03:00:00,2022,3
248550,1646082000,25.91,25.8,26.0,1007.0,,,85,0.5,50,,,,,,,20,801,2022-03-01 04:00:00,2022,3
248551,1646085600,25.88,25.8,26.0,1008.0,,,83,0.5,0,,,,,,,40,802,2022-03-01 05:00:00,2022,3
248552,1646089200,27.12,26.0,28.0,1008.0,,,83,0.5,0,,,,,,,20,801,2022-03-01 06:00:00,2022,3
248553,1646092800,28.0,28.0,28.0,1008.8,,,76,2.6,310,,,,,,,40,802,2022-03-01 07:00:00,2022,3
248554,1646096400,28.62,28.0,29.0,1009.0,,,74,2.57,310,,,,,,,40,802,2022-03-01 08:00:00,2022,3
248555,1646100000,29.34,29.0,29.9,1009.0,,,74,3.6,310,,,,,,,20,801,2022-03-01 09:00:00,2022,3
248556,1646103600,29.97,29.9,30.0,1009.0,,,75,4.12,290,,,,,,,20,801,2022-03-01 10:00:00,2022,3
248557,1646107200,29.96,29.9,30.0,1008.0,,,75,4.12,260,,,,,,,20,801,2022-03-01 11:00:00,2022,3
248558,1646110800,30.04,30.0,30.1,1008.0,,,75,3.09,250,,,,,,,20,801,2022-03-01 12:00:00,2022,3
248559,1646114400,30.7,30.1,31.0,1007.0,,,59,3.09,270,,,,,,,20,801,2022-03-01 13:00:00,2022,3
