index,dt,datetime,timezone,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,snow_1h,snow_3h,snow_6h,snow_12h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
251483,1656608400,2022-07-01 00:00:00,28800,Denpasar,-8.652497,115.219117,25.92,25.8,26.0,1012.0,,,74,5.66,100,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
251484,1656612000,2022-07-01 01:00:00,28800,Denpasar,-8.652497,115.219117,25.93,25.8,26.0,1012.0,,,74,5.66,90,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
251485,1656615600,2022-07-01 02:00:00,28800,Denpasar,-8.652497,115.219117,25.92,25.8,26.0,1011.0,,,74,5.14,90,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n
251486,1656619200,2022-07-01 03:00:00,28800,Denpasar,-8.652497,115.219117,25.77,25.4,26.0,1011.0,,,70,5.14,90,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n
251487,1656622800,2022-07-01 04:00:00,28800,Denpasar,-8.652497,115.219117,25.13,25.0,25.4,1012.0,,,79,4.63,90,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n
251488,1656626400,2022-07-01 05:00:00,28800,Denpasar,-8.652497,115.219117,25.15,25.0,25.4,1012.0,,,79,4.12,90,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n
251489,1656630000,2022-07-01 06:00:00,28800,Denpasar,-8.652497,115.219117,25.38,25.0,26.0,1012.0,,,79,3.6,90,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
251490,1656633600,2022-07-01 07:00:00,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1013.0,,,79,4.12,100,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
251491,1656637200,2022-07-01 08:00:00,28800,Denpasar,-8.652497,115.219117,26.62,26.0,27.0,1013.0,,,70,5.66,90,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
251492,1656640800,2022-07-01 09:00:00,28800,Denpasar,-8.652497,115.219117,27.3,27.0,27.8,1013.0,,,70,5.66,90,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
251493,1656644400,2022-07-01 10:00:00,28800,Denpasar,-8.652497,115.219117,27.93,27.8,28.0,1013.0,,,70,5.14,90,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
