index,dt,datetime,timezone,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,snow_1h,snow_3h,snow_6h,snow_12h,snow_24h,snow_today,clouds_all,weather_id
250763,1654016400,2022-06-01 00:00:00,28800,Denpasar,-8.652497,115.219117,24.3,24.3,24.3,1010.5,,,93,0.5,240,,,,,,,,,,,,,20,801
250764,1654020000,2022-06-01 01:00:00,28800,Denpasar,-8.652497,115.219117,24.3,24.3,24.3,1010.5,,,93,0.5,240,,,,,,,,,,,,,20,801
250765,1654023600,2022-06-01 02:00:00,28800,Denpasar,-8.652497,115.219117,24.3,24.3,24.3,1010.5,,,93,0.5,240,,,,,,,,,,,,,20,801
250766,1654027200,2022-06-01 03:00:00,28800,Denpasar,-8.652497,115.219117,23.6,23.6,23.6,1010.2,,,89,1.0,360,,,,,,,,,,,,,20,801
250767,1654030800,2022-06-01 04:00:00,28800,Denpasar,-8.652497,115.219117,23.6,23.6,23.6,1010.2,,,89,1.0,360,,,,,,,,,,,,,20,801
250768,1654034400,2022-06-01 05:00:00,28800,Denpasar,-8.652497,115.219117,23.6,23.6,23.6,1010.2,,,89,1.0,360,,,,,,,,,,,,,20,801
250769,1654038000,2022-06-01 06:00:00,28800,Denpasar,-8.652497,115.219117,25.3,25.3,25.3,1011.6,,,81,1.5,30,,,,,,,,,,,,,20,801
250770,1654041600,2022-06-01 07:00:00,28800,Denpasar,-8.652497,115.219117,25.3,25.3,25.3,1011.6,,,81,1.5,30,,,,,,,,,,,,,20,801
250771,1654045200,2022-06-01 08:00:00,28800,Denpasar,-8.652497,115.219117,25.3,25.3,25.3,1011.6,,,81,1.5,30,,,,,,,,,,,,,20,801
250772,1654048800,2022-06-01 09:00:00,28800,Denpasar,-8.652497,115.219117,28.5,28.5,28.5,1010.6,,,74,3.1,90,,,,,,,,,,,,,20,801
250773,1654052400,2022-06-01 10:00:00,28800,Denpasar,-8.652497,115.219117,28.5,28.5,28.5,1010.6,,,74,3.1,90,,,,,,,,,,,,,20,801
250774,1654056000,2022-06-01 11:00:00,28800,Denpasar,-8.652497,115.219117,28.5,28.5,28.5,1010.6,,,74,3.1,90,,,,,,,,,,,,,20,801
250775,1654059600,2022-06-01 12:00:00,28800,Denpasar,-8.652497,115.219117,28.9,28.9,28.9,1008.9,,,71,4.1,110,,,,,,,,,,,,,20,801
250776,1654063200,2022-06-01 13:00:00,28800,Denpasar,-8.652497,115.219117,28.9,28.9,28.9,1008.9,,,71,4.1,110,,,,,,,,,,,,,20,801
250777,1654066800,2022-06-01 14:00:00,28800,Denpasar,-8.652497,115.219117,28.9,28.9,28.9,1008.9,,,71,4.1,110,,,,,,,,,,,,,20,801
250778,1654070400,2022-06-01 15:00:00,28800,Denpasar,-8.652497,115.219117,26.42,26.42,26.42,1009.0,,,82,3.44,134,,,,,,,,,,,,,7,800
250779,1654074000,2022-06-01 16:00:00,28800,Denpasar,-8.652497,115.219117,26.26,26.26,26.26,1009.0,,,83,3.23,138,,,,,,,,,,,,,20,801
250780,1654077600,2022-06-01 17:00:00,28800,Denpasar,-8.652497,115.219117,25.84,25.84,25.84,1010.0,,,85,1.78,138,,,,,,,,,,,,,41,802
250781,1654081200,2022-06-01 18:00:00,28800,Denpasar,-8.652497,115.219117,26.3,26.3,26.3,1010.8,,,85,1.5,120,,,,,,,,,,,,,20,801
250782,1654084800,2022-06-01 19:00:00,28800,Denpasar,-8.652497,115.219117,26.3,26.3,26.3,1010.8,,,85,1.5,120,,,,,,,,,,,,,20,801
250783,1654088400,2022-06-01 20:00:00,28800,Denpasar,-8.652497,115.219117,26.3,26.3,26.3,1010.8,,,85,1.5,120,,,,,,,,,,,,,20,801
250784,1654092000,2022-06-01 21:00:00,28800,Denpasar,-8.652497,115.219117,26.4,26.4,26.4,1012.0,,,85,3.1,90,,,,,,,,,,,,,20,801
250785,1654095600,2022-06-01 22:00:00,28800,Denpasar,-8.652497,115.219117,26.4,26.4,26.4,1012.0,,,85,3.1,90,,,,,,,,,,,,,20,801
250786,1654099200,2022-06-01 23:00:00,28800,Denpasar,-8.652497,115.219117,26.4,26.4,26.4,1012.0,,,85,3.1,90,,,,,,,,,,,,,20,801
250787,1654102800,2022-06-02 00:00:00,28800,Denpasar,-8.652497,115.219117,25.3,25.3,25.3,1011.6,,,87,1.0,90,,,,,,,,,,,,,20,801
250788,1654106400,2022-06-02 01:00:00,28800,Denpasar,-8.652497,115.219117,25.3,25.3,25.3,1011.6,,,87,1.0,90,,,,,,,,,,,,,20,801
250789,1654110000,2022-06-02 02:00:00,28800,Denpasar,-8.652497,115.219117,25.3,25.3,25.3,1011.6,,,87,1.0,90,,,,,,,,,,,,,20,801
250790,1654113600,2022-06-02 03:00:00,28800,Denpasar,-8.652497,115.219117,24.5,24.5,24.5,1010.9,,,84,0.5,80,,,,,,,,,,,,,20,801
250791,1654117200,2022-06-02 04:00:00,28800,Denpasar,-8.652497,115.219117,24.5,24.5,24.5,1010.9,,,84,0.5,80,,,,,,,,,,,,,20,801
250792,1654120800,2022-06-02 05:00:00,28800,Denpasar,-8.652497,115.219117,24.5,24.5,24.5,1010.9,,,84,0.5,80,,,,,,,,,,,,,20,801
250793,1654124400,2022-06-02 06:00:00,28800,Denpasar,-8.652497,115.219117,26.3,26.3,26.3,1011.1,,,77,1.0,40,,,,,,,,,,,,,20,801
250794,1654128000,2022-06-02 07:00:00,28800,Denpasar,-8.652497,115.219117,26.3,26.3,26.3,1011.1,,,77,1.0,40,,,,,,,,,,,,,20,801
250795,1654131600,2022-06-02 08:00:00,28800,Denpasar,-8.652497,115.219117,26.3,26.3,26.3,1011.1,,,77,1.0,40,,,,,,,,,,,,,20,801
250796,1654135200,2022-06-02 09:00:00,28800,Denpasar,-8.652497,115.219117,28.4,28.4,28.4,1010.5,,,75,3.1,100,,,,,,,,,,,,,20,801
250797,1654138800,2022-06-02 10:00:00,28800,Denpasar,-8.652497,115.219117,28.4,28.4,28.4,1010.5,,,75,3.1,100,,,,,,,,,,,,,20,801
250798,1654142400,2022-06-02 11:00:00,28800,Denpasar,-8.652497,115.219117,28.4,28.4,28.4,1010.5,,,75,3.1,100,,,,,,,,,,,,,20,801
250799,1654146000,2022-06-02 12:00:00,28800,Denpasar,-8.652497,115.219117,29.2,29.2,29.2,1008.7,,,72,4.6,110,,,,,,,,,,,,,40,802
250800,1654149600,2022-06-02 13:00:00,28800,Denpasar,-8.652497,115.219117,29.2,29.2,29.2,1008.7,,,72,4.6,110,,,,,,,,,,,,,40,802
250801,1654153200,2022-06-02 14:00:00,28800,Denpasar,-8.652497,115.219117,29.2,29.2,29.2,1008.7,,,72,4.6,110,,,,,,,,,,,,,40,802
250802,1654156800,2022-06-02 15:00:00,28800,Denpasar,-8.652497,115.219117,28.1,28.1,28.1,1008.4,,,74,5.1,120,,,,,,,,,,,,,40,802
