index,dt,datetime,timezone,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,snow_1h,snow_3h,snow_6h,snow_12h,snow_24h,snow_today,clouds_all,weather_id
18985,825613200,1996-03-01 00:00:00,28800,Denpasar,-8.652497,115.219117,26.84,26.84,26.84,1010.0,,,87,6.36,295,,,,,,,,,,,,,63,803
18986,825616800,1996-03-01 01:00:00,28800,Denpasar,-8.652497,115.219117,26.95,26.95,26.95,1010.0,,,86,6.3,298,,,,,,,,,,,,,33,802
18987,825620400,1996-03-01 02:00:00,28800,Denpasar,-8.652497,115.219117,27.05,27.05,27.05,1009.0,,,84,5.97,297,,,,,,,,,,,,,20,801
18988,825624000,1996-03-01 03:00:00,28800,Denpasar,-8.652497,115.219117,27.07,27.07,27.07,1010.0,,,84,5.55,296,,,,,,,,,,,,,11,801
18989,825627600,1996-03-01 04:00:00,28800,Denpasar,-8.652497,115.219117,27.01,27.01,27.01,1010.0,,,84,5.19,296,,,,,,,,,,,,,17,801
18990,825631200,1996-03-01 05:00:00,28800,Denpasar,-8.652497,115.219117,27.17,27.17,27.17,1010.0,,,83,4.36,295,,,,,,,,,,,,,11,801
18991,825634800,1996-03-01 06:00:00,28800,Denpasar,-8.652497,115.219117,27.8,27.8,27.8,1011.6,,,77,1.5,350,,,0.0,,,,,,,,,,20,801
18992,825638400,1996-03-01 07:00:00,28800,Denpasar,-8.652497,115.219117,27.8,27.8,27.8,1011.6,,,77,1.5,350,,,0.0,,,,,,,,,,20,801
18993,825642000,1996-03-01 08:00:00,28800,Denpasar,-8.652497,115.219117,27.8,27.8,27.8,1011.6,,,77,1.5,350,,,0.0,,,,,,,,,,20,801
18994,825645600,1996-03-01 09:00:00,28800,Denpasar,-8.652497,115.219117,27.87,27.87,27.87,1012.0,,,75,3.79,290,,,,,,,,,,,,,17,801
18995,825649200,1996-03-01 10:00:00,28800,Denpasar,-8.652497,115.219117,27.94,27.94,27.94,1012.0,,,76,3.81,279,,,,,,,,,,,,,10,800
18996,825652800,1996-03-01 11:00:00,28800,Denpasar,-8.652497,115.219117,27.84,27.84,27.84,1011.0,,,78,4.14,270,,,,,,,,,,,,,4,800
18997,825656400,1996-03-01 12:00:00,28800,Denpasar,-8.652497,115.219117,31.6,31.6,31.6,1010.0,,,63,3.1,280,,,0.0,,,,,,,,,,20,801
18998,825660000,1996-03-01 13:00:00,28800,Denpasar,-8.652497,115.219117,31.6,31.6,31.6,1010.0,,,63,3.1,280,,,0.0,,,,,,,,,,20,801
18999,825663600,1996-03-01 14:00:00,28800,Denpasar,-8.652497,115.219117,31.6,31.6,31.6,1010.0,,,63,3.1,280,,,0.0,,,,,,,,,,20,801
19000,825667200,1996-03-01 15:00:00,28800,Denpasar,-8.652497,115.219117,27.77,27.77,27.77,1009.0,,,82,5.11,251,,,,,,,,,,,,,14,801
19001,825670800,1996-03-01 16:00:00,28800,Denpasar,-8.652497,115.219117,27.88,27.88,27.88,1009.0,,,82,5.32,247,,,,,,,,,,,,,23,801
19002,825674400,1996-03-01 17:00:00,28800,Denpasar,-8.652497,115.219117,27.87,27.87,27.87,1009.0,,,81,4.78,242,,,,,,,,,,,,,35,802
19003,825678000,1996-03-01 18:00:00,28800,Denpasar,-8.652497,115.219117,27.89,27.89,27.89,1010.0,,,80,4.37,246,,,,,,,,,,,,,41,802
19004,825681600,1996-03-01 19:00:00,28800,Denpasar,-8.652497,115.219117,27.88,27.88,27.88,1011.0,,,80,3.7,255,,,,,,,,,,,,,50,802
19005,825685200,1996-03-01 20:00:00,28800,Denpasar,-8.652497,115.219117,27.84,27.84,27.84,1012.0,,,80,3.21,265,,,,,,,,,,,,,69,803
19006,825688800,1996-03-01 21:00:00,28800,Denpasar,-8.652497,115.219117,27.76,27.76,27.76,1012.0,,,80,3.22,276,,,,,,,,,,,,,83,803
19007,825692400,1996-03-01 22:00:00,28800,Denpasar,-8.652497,115.219117,27.68,27.68,27.68,1012.0,,,81,3.2,280,,,,,,,,,,,,,15,801
19008,825696000,1996-03-01 23:00:00,28800,Denpasar,-8.652497,115.219117,27.47,27.47,27.47,1012.0,,,82,3.07,279,,,,,,,,,,,,,19,801
19009,825699600,1996-03-02 00:00:00,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1011.0,,,83,2.96,271,,,0.0,,,,,,,,,,20,801
