index,dt,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,clouds_all,weather_id,datetime,year,month
20452,830883600,26.56,26.56,26.56,1012.0,,,88,2.93,98,0.12,,,,,,77,500,1996-05-01 00:00:00,1996,5
20453,830887200,26.39,26.39,26.39,1011.0,,,89,3.07,94,,,,,,,53,803,1996-05-01 01:00:00,1996,5
20454,830890800,26.29,26.29,26.29,1010.0,,,89,3.11,86,,,,,,,40,802,1996-05-01 02:00:00,1996,5
20455,830894400,26.31,26.31,26.31,1010.0,,,89,3.14,85,,,,,,,20,801,1996-05-01 03:00:00,1996,5
20456,830898000,26.38,26.38,26.38,1010.0,,,88,3.05,92,,,,,,,53,803,1996-05-01 04:00:00,1996,5
20457,830901600,26.55,26.55,26.55,1009.0,,,89,2.92,82,,,,,,,47,802,1996-05-01 05:00:00,1996,5
20458,830905200,26.59,26.59,26.59,1010.0,,,89,2.96,90,,,,,,,48,802,1996-05-01 06:00:00,1996,5
20459,830908800,26.69,26.69,26.69,1011.0,,,88,3.09,96,,,,,,,44,802,1996-05-01 07:00:00,1996,5
20460,830912400,26.95,26.95,26.95,1012.0,,,87,3.29,97,,,,,,,56,803,1996-05-01 08:00:00,1996,5
20461,830916000,27.19,27.19,27.19,1012.0,,,86,3.35,98,,,,,,,70,803,1996-05-01 09:00:00,1996,5
20462,830919600,27.37,27.37,27.37,1011.0,,,86,3.34,104,,,,,,,60,803,1996-05-01 10:00:00,1996,5
20463,830923200,27.41,27.41,27.41,1010.0,,,86,3.4,116,,,,,,,44,802,1996-05-01 11:00:00,1996,5
20464,830926800,27.42,27.42,27.42,1009.0,,,86,3.53,125,,,,,,,69,803,1996-05-01 12:00:00,1996,5
20465,830930400,27.41,27.41,27.41,1008.0,,,87,3.77,135,,,,,,,69,803,1996-05-01 13:00:00,1996,5
20466,830934000,27.4,27.4,27.4,1008.0,,,86,4.0,138,,,,,,,9,800,1996-05-01 14:00:00,1996,5
20467,830937600,27.45,27.45,27.45,1007.0,,,86,4.17,141,,,,,,,9,800,1996-05-01 15:00:00,1996,5
20468,830941200,27.39,27.39,27.39,1007.0,,,87,4.28,140,,,,,,,9,800,1996-05-01 16:00:00,1996,5
20469,830944800,27.36,27.36,27.36,1008.0,,,87,4.04,140,,,,,,,11,801,1996-05-01 17:00:00,1996,5
20470,830948400,27.22,27.22,27.22,1008.0,,,88,4.26,134,,,,,,,14,801,1996-05-01 18:00:00,1996,5
20471,830952000,27.21,27.21,27.21,1009.0,,,88,4.36,124,,,,,,,14,801,1996-05-01 19:00:00,1996,5
20472,830955600,27.24,27.24,27.24,1010.0,,,88,4.53,115,,,,,,,10,800,1996-05-01 20:00:00,1996,5
20473,830959200,27.25,27.25,27.25,1011.0,,,88,4.64,110,,,,,,,23,801,1996-05-01 21:00:00,1996,5
20474,830962800,27.2,27.2,27.2,1011.0,,,88,4.7,108,,,,,,,13,801,1996-05-01 22:00:00,1996,5
20475,830966400,27.15,27.15,27.15,1010.0,,,88,4.49,103,,,,,,,14,801,1996-05-01 23:00:00,1996,5
20476,830970000,27.1,27.1,27.1,1010.0,,,88,4.34,99,,,,,,,17,801,1996-05-02 00:00:00,1996,5
20477,830973600,26.99,26.99,26.99,1008.0,,,88,4.4,101,0.14,,,,,,23,500,1996-05-02 01:00:00,1996,5
20478,830977200,26.98,26.98,26.98,1008.0,,,88,4.46,101,,,,,,,15,801,1996-05-02 02:00:00,1996,5
20479,830980800,27.0,27.0,27.0,1007.0,,,87,4.29,98,,,,,,,18,801,1996-05-02 03:00:00,1996,5
20480,830984400,27.02,27.02,27.02,1007.0,,,87,4.16,95,,,,,,,14,801,1996-05-02 04:00:00,1996,5
20481,830988000,27.03,27.03,27.03,1007.0,,,87,4.51,96,,,,,,,6,800,1996-05-02 05:00:00,1996,5
20482,830991600,27.08,27.08,27.08,1008.0,,,87,4.54,95,,,,,,,8,800,1996-05-02 06:00:00,1996,5
20483,830995200,27.17,27.17,27.17,1008.0,,,86,4.34,94,,,,,,,13,801,1996-05-02 07:00:00,1996,5
20484,830998800,27.37,27.37,27.37,1009.0,,,85,3.8,96,,,,,,,6,800,1996-05-02 08:00:00,1996,5
20485,831002400,27.47,27.47,27.47,1009.0,,,84,3.17,104,,,,,,,2,800,1996-05-02 09:00:00,1996,5
20486,831006000,27.49,27.49,27.49,1009.0,,,85,2.59,121,,,,,,,5,800,1996-05-02 10:00:00,1996,5
20487,831009600,27.38,27.38,27.38,1008.0,,,86,2.3,143,,,,,,,23,801,1996-05-02 11:00:00,1996,5
20488,831013200,27.27,27.27,27.27,1007.0,,,86,2.42,159,,,,,,,43,802,1996-05-02 12:00:00,1996,5
20489,831016800,27.16,27.16,27.16,1006.0,,,86,2.71,173,,,,,,,34,802,1996-05-02 13:00:00,1996,5
20490,831020400,27.24,27.24,27.24,1006.0,,,85,2.83,178,,,,,,,46,802,1996-05-02 14:00:00,1996,5
20491,831024000,27.2,27.2,27.2,1006.0,,,86,2.93,174,,,,,,,69,803,1996-05-02 15:00:00,1996,5
20492,831027600,27.06,27.06,27.06,1006.0,,,87,2.74,164,,,,,,,89,804,1996-05-02 16:00:00,1996,5
20493,831031200,27.22,27.22,27.22,1006.0,,,86,2.03,146,0.11,,,,,,90,500,1996-05-02 17:00:00,1996,5
20494,831034800,27.0,27.0,27.0,1007.0,,,88,2.03,142,,,,,,,87,804,1996-05-02 18:00:00,1996,5
20495,831038400,26.75,26.75,26.75,1008.0,,,89,2.11,131,,,,,,,88,804,1996-05-02 19:00:00,1996,5
20496,831042000,26.59,26.59,26.59,1009.0,,,89,2.03,116,0.13,,,,,,69,500,1996-05-02 20:00:00,1996,5
20497,831045600,26.19,26.19,26.19,1009.0,,,91,2.04,100,0.2,,,,,,74,500,1996-05-02 21:00:00,1996,5
20498,831049200,25.96,25.96,25.96,1010.0,,,90,2.26,87,0.34,,,,,,92,500,1996-05-02 22:00:00,1996,5
20499,831052800,25.95,25.95,25.95,1010.0,,,89,2.64,86,0.14,,,,,,91,500,1996-05-02 23:00:00,1996,5
20500,831056400,26.3,26.3,26.3,1010.0,,,87,3.01,92,,,,,,,89,804,1996-05-03 00:00:00,1996,5
20501,831060000,26.43,26.43,26.43,1009.0,,,87,3.4,97,,,,,,,94,804,1996-05-03 01:00:00,1996,5
20502,831063600,26.4,26.4,26.4,1008.0,,,88,3.17,95,0.16,,,,,,93,500,1996-05-03 02:00:00,1996,5
20503,831067200,26.53,26.53,26.53,1008.0,,,87,2.72,98,,,,,,,91,804,1996-05-03 03:00:00,1996,5
20504,831070800,26.61,26.61,26.61,1008.0,,,87,2.7,96,,,,,,,90,804,1996-05-03 04:00:00,1996,5
20505,831074400,26.6,26.6,26.6,1008.0,,,89,2.51,93,,,,,,,90,804,1996-05-03 05:00:00,1996,5
20506,831078000,26.6,26.6,26.6,1009.0,,,88,2.48,85,,,,,,,95,804,1996-05-03 06:00:00,1996,5
20507,831081600,26.69,26.69,26.69,1010.0,,,88,2.54,80,,,,,,,92,804,1996-05-03 07:00:00,1996,5
20508,831085200,27.0,27.0,27.0,1010.0,,,86,2.51,83,,,,,,,84,803,1996-05-03 08:00:00,1996,5
20509,831088800,27.17,27.17,27.17,1010.0,,,85,2.53,92,,,,,,,86,804,1996-05-03 09:00:00,1996,5
20510,831092400,27.25,27.25,27.25,1009.0,,,85,2.67,110,,,,,,,89,804,1996-05-03 10:00:00,1996,5
20511,831096000,27.2,27.2,27.2,1008.0,,,87,3.11,130,,,,,,,74,803,1996-05-03 11:00:00,1996,5
20512,831099600,27.06,27.06,27.06,1008.0,,,88,3.27,140,,,,,,,65,803,1996-05-03 12:00:00,1996,5
20513,831103200,27.03,27.03,27.03,1007.0,,,88,3.1,149,,,,,,,54,803,1996-05-03 13:00:00,1996,5
20514,831106800,26.91,26.91,26.91,1006.0,,,88,2.9,155,0.27,,,,,,25,500,1996-05-03 14:00:00,1996,5
20515,831110400,27.12,27.12,27.12,1007.0,,,87,2.4,140,0.25,,,,,,22,500,1996-05-03 15:00:00,1996,5
20516,831114000,27.15,27.15,27.15,1007.0,,,87,2.43,127,,,,,,,22,801,1996-05-03 16:00:00,1996,5
20517,831117600,26.94,26.94,26.94,1008.0,,,89,1.84,103,,,,,,,29,802,1996-05-03 17:00:00,1996,5
20518,831121200,26.77,26.77,26.77,1008.0,,,90,2.24,106,,,,,,,34,802,1996-05-03 18:00:00,1996,5
20519,831124800,26.62,26.62,26.62,1010.0,,,90,2.77,89,0.28,,,,,,46,500,1996-05-03 19:00:00,1996,5
20520,831128400,26.56,26.56,26.56,1010.0,,,89,3.48,76,,,,,,,57,803,1996-05-03 20:00:00,1996,5
20521,831132000,26.7,26.7,26.7,1010.0,,,89,3.58,71,,,,,,,69,803,1996-05-03 21:00:00,1996,5
20522,831135600,26.81,26.81,26.81,1010.0,,,88,3.28,70,,,,,,,65,803,1996-05-03 22:00:00,1996,5
20523,831139200,26.88,26.88,26.88,1010.0,,,88,2.91,72,,,,,,,47,802,1996-05-03 23:00:00,1996,5
20524,831142800,26.88,26.88,26.88,1010.0,,,88,2.42,74,,,,,,,40,802,1996-05-04 00:00:00,1996,5
20525,831146400,26.8,26.8,26.8,1009.0,,,88,2.0,74,,,,,,,19,801,1996-05-04 01:00:00,1996,5
20526,831150000,26.76,26.76,26.76,1009.0,,,88,1.66,74,,,,,,,2,800,1996-05-04 02:00:00,1996,5
