dt,timezone,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,snow_1h,snow_3h,snow_6h,snow_12h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon,datetime,year,month
1425142800,28800,Denpasar,-8.652497,115.219117,27.06,27.0,27.1,1006.1,,,78,7.2,280,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n,2015-03-01 00:00:00,2015,3
1425146400,28800,Denpasar,-8.652497,115.219117,27.05,27.0,27.1,1005.2,,,82,5.1,270,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2015-03-01 01:00:00,2015,3
1425150000,28800,Denpasar,-8.652497,115.219117,27.06,27.0,27.1,1005.1,,,83,5.1,270,,,,,,,,,,,,,75,803,Clouds,broken clouds,04n,2015-03-01 02:00:00,2015,3
1425153600,28800,Denpasar,-8.652497,115.219117,26.9,26.8,27.0,1005.1,,,83,5.1,270,,,,,,,,,,,,,75,803,Clouds,broken clouds,04n,2015-03-01 03:00:00,2015,3
1425157200,28800,Denpasar,-8.652497,115.219117,26.8,26.8,26.8,1004.5,,,85,7.2,270,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n,2015-03-01 04:00:00,2015,3
1425160800,28800,Denpasar,-8.652497,115.219117,26.88,26.8,27.0,1005.1,,,83,7.2,280,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n,2015-03-01 05:00:00,2015,3
1425164400,28800,Denpasar,-8.652497,115.219117,27.24,27.0,27.4,1006.1,,,83,7.2,280,,,,,,,,,,,,,75,803,Clouds,broken clouds,04d,2015-03-01 06:00:00,2015,3
1425168000,28800,Denpasar,-8.652497,115.219117,27.2,27.0,27.4,1006.6,,,81,6.7,290,,,,,,,,,,,,,40,500,Rain,light rain,10d,2015-03-01 07:00:00,2015,3
1425171600,28800,Denpasar,-8.652497,115.219117,27.24,27.0,27.4,1007.1,,,88,7.7,270,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d,2015-03-01 08:00:00,2015,3
1425175200,28800,Denpasar,-8.652497,115.219117,28.97,28.0,29.6,1007.1,,,88,7.7,270,,,,,,,,,,,,,75,803,Clouds,broken clouds,04d,2015-03-01 09:00:00,2015,3
1425178800,28800,Denpasar,-8.652497,115.219117,29.8,29.6,30.0,1007.1,,,74,8.7,280,,,,,,,,,,,,,75,803,Clouds,broken clouds,04d,2015-03-01 10:00:00,2015,3
1425182400,28800,Denpasar,-8.652497,115.219117,29.76,29.6,30.0,1006.1,,,74,7.7,260,,,,,,,,,,,,,75,803,Clouds,broken clouds,04d,2015-03-01 11:00:00,2015,3
1425186000,28800,Denpasar,-8.652497,115.219117,29.88,29.8,30.0,1006.1,,,70,9.8,270,,,1.0,,,,,,,,,,75,803,Clouds,broken clouds,04d,2015-03-01 12:00:00,2015,3
1425189600,28800,Denpasar,-8.652497,115.219117,29.9,29.8,30.0,1005.1,,,75,7.7,280,,,1.0,,,,,,,,,,40,802,Clouds,scattered clouds,03d,2015-03-01 13:00:00,2015,3
1425193200,28800,Denpasar,-8.652497,115.219117,29.88,29.8,30.0,1005.1,,,70,8.7,270,,,1.0,,,,,,,,,,75,803,Clouds,broken clouds,04d,2015-03-01 14:00:00,2015,3
1425196800,28800,Denpasar,-8.652497,115.219117,29.0,29.0,29.0,1005.1,,,79,8.2,260,,,,,,,,,,,,,75,803,Clouds,broken clouds,04d,2015-03-01 15:00:00,2015,3
1425200400,28800,Denpasar,-8.652497,115.219117,29.0,29.0,29.0,1005.1,,,74,7.7,280,,,,,,,,,,,,,75,803,Clouds,broken clouds,04d,2015-03-01 16:00:00,2015,3
1425204000,28800,Denpasar,-8.652497,115.219117,28.61,28.0,29.0,1005.1,,,74,8.7,270,,,,,,,,,,,,,75,803,Clouds,broken clouds,04d,2015-03-01 17:00:00,2015,3
1425207600,28800,Denpasar,-8.652497,115.219117,27.88,27.8,28.0,1006.1,,,74,6.7,270,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n,2015-03-01 18:00:00,2015,3
1425211200,28800,Denpasar,-8.652497,115.219117,27.9,27.8,28.0,1006.1,,,76,9.3,270,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n,2015-03-01 19:00:00,2015,3
1425214800,28800,Denpasar,-8.652497,115.219117,27.88,27.8,28.0,1007.1,,,74,4.6,270,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2015-03-01 20:00:00,2015,3
1425218400,28800,Denpasar,-8.652497,115.219117,27.82,27.7,28.0,1008.1,,,74,5.7,270,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n,2015-03-01 21:00:00,2015,3
1425222000,28800,Denpasar,-8.652497,115.219117,27.86,27.7,28.0,1007.5,,,76,7.2,290,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n,2015-03-01 22:00:00,2015,3
1425225600,28800,Denpasar,-8.652497,115.219117,27.42,27.0,27.7,1007.1,,,78,7.2,290,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n,2015-03-01 23:00:00,2015,3
1425229200,28800,Denpasar,-8.652497,115.219117,27.64,27.4,28.0,1007.1,,,74,8.7,290,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n,2015-03-02 00:00:00,2015,3
1425232800,28800,Denpasar,-8.652497,115.219117,27.2,27.0,27.4,1006.1,,,78,8.2,280,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2015-03-02 01:00:00,2015,3
1425236400,28800,Denpasar,-8.652497,115.219117,27.22,27.0,27.4,1006.1,,,78,6.7,280,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2015-03-02 02:00:00,2015,3
1425240000,28800,Denpasar,-8.652497,115.219117,27.1,27.0,27.2,1005.4,,,76,7.7,280,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2015-03-02 03:00:00,2015,3
1425243600,28800,Denpasar,-8.652497,115.219117,27.2,27.2,27.2,1005.4,,,76,7.7,280,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2015-03-02 04:00:00,2015,3
1425247200,28800,Denpasar,-8.652497,115.219117,27.12,27.0,27.2,1006.1,,,78,6.7,290,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2015-03-02 05:00:00,2015,3
1425250800,28800,Denpasar,-8.652497,115.219117,27.48,27.0,27.8,1006.1,,,78,6.2,280,,,,,1.0,,,,,,,,20,801,Clouds,few clouds,02d,2015-03-02 06:00:00,2015,3
1425254400,28800,Denpasar,-8.652497,115.219117,27.9,27.8,28.0,1006.6,,,76,6.7,280,,,,,1.0,,,,,,,,40,802,Clouds,scattered clouds,03d,2015-03-02 07:00:00,2015,3
1425258000,28800,Denpasar,-8.652497,115.219117,27.88,27.8,28.0,1008.1,,,74,6.2,280,,,,,1.0,,,,,,,,40,802,Clouds,scattered clouds,03d,2015-03-02 08:00:00,2015,3
1425261600,28800,Denpasar,-8.652497,115.219117,29.39,29.0,30.0,1007.1,,,66,9.8,290,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,2015-03-02 09:00:00,2015,3
1425265200,28800,Denpasar,-8.652497,115.219117,29.61,29.0,30.0,1007.1,,,70,7.2,290,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d,2015-03-02 10:00:00,2015,3
1425268800,28800,Denpasar,-8.652497,115.219117,29.0,29.0,29.0,1007.1,,,70,7.2,290,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d,2015-03-02 11:00:00,2015,3
1425272400,28800,Denpasar,-8.652497,115.219117,29.88,29.8,30.0,1006.1,,,70,6.2,270,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d,2015-03-02 12:00:00,2015,3
1425276000,28800,Denpasar,-8.652497,115.219117,29.9,29.8,30.0,1005.3,,,74,6.7,270,,,0.0,,,,,,,,,,40,802,Clouds,scattered clouds,03d,2015-03-02 13:00:00,2015,3
1425279600,28800,Denpasar,-8.652497,115.219117,29.48,29.0,29.8,1005.1,,,74,10.3,260,,,,,,,,,,,,,75,803,Clouds,broken clouds,04d,2015-03-02 14:00:00,2015,3
1425283200,28800,Denpasar,-8.652497,115.219117,28.94,28.9,29.0,1004.1,,,74,9.3,260,,,,,,,,,,,,,75,803,Clouds,broken clouds,04d,2015-03-02 15:00:00,2015,3
1425286800,28800,Denpasar,-8.652497,115.219117,28.95,28.9,29.0,1004.5,,,73,9.3,260,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d,2015-03-02 16:00:00,2015,3
1425290400,28800,Denpasar,-8.652497,115.219117,28.54,28.0,28.9,1005.1,,,78,9.3,260,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d,2015-03-02 17:00:00,2015,3
1425294000,28800,Denpasar,-8.652497,115.219117,27.88,27.8,28.0,1006.1,,,78,8.2,270,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n,2015-03-02 18:00:00,2015,3
1425297600,28800,Denpasar,-8.652497,115.219117,27.9,27.8,28.0,1005.9,,,77,8.2,270,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2015-03-02 19:00:00,2015,3
1425301200,28800,Denpasar,-8.652497,115.219117,27.88,27.8,28.0,1007.1,,,74,7.7,290,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n,2015-03-02 20:00:00,2015,3
1425304800,28800,Denpasar,-8.652497,115.219117,27.82,27.7,28.0,1007.1,,,74,5.1,280,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n,2015-03-02 21:00:00,2015,3
1425308400,28800,Denpasar,-8.652497,115.219117,27.85,27.7,28.0,1007.1,,,74,5.1,280,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n,2015-03-02 22:00:00,2015,3
1425312000,28800,Denpasar,-8.652497,115.219117,27.82,27.7,28.0,1007.1,,,78,6.2,290,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n,2015-03-02 23:00:00,2015,3
1425315600,28800,Denpasar,-8.652497,115.219117,27.58,27.3,28.0,1006.1,,,78,6.2,300,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n,2015-03-03 00:00:00,2015,3
1425319200,28800,Denpasar,-8.652497,115.219117,27.15,27.0,27.3,1005.8,,,79,4.1,320,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n,2015-03-03 01:00:00,2015,3
1425322800,28800,Denpasar,-8.652497,115.219117,26.39,25.0,27.3,1006.1,,,88,11.3,280,,,,,,,,,,,,,75,803,Clouds,broken clouds,04n,2015-03-03 02:00:00,2015,3
1425326400,28800,Denpasar,-8.652497,115.219117,26.94,26.9,27.0,1005.1,,,83,5.1,300,,2.0,,,,,,,,,,,40,500,Rain,light rain,10n,2015-03-03 03:00:00,2015,3
1425330000,28800,Denpasar,-8.652497,115.219117,26.95,26.9,27.0,1005.2,,,79,7.2,280,,2.0,,,,,,,,,,,20,500,Rain,light rain,10n,2015-03-03 04:00:00,2015,3
1425333600,28800,Denpasar,-8.652497,115.219117,26.94,26.9,27.0,1006.1,,,83,6.2,290,,2.0,,,,,,,,,,,75,500,Rain,light rain,10n,2015-03-03 05:00:00,2015,3
