index,dt,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,clouds_all,weather_id,datetime,year,month
60768,975603600,26.24,26.24,26.24,1009.0,,,88,1.92,102,0.13,,,,,,100,500,2000-12-01 00:00:00,2000,12
60769,975607200,26.1,26.1,26.1,1009.1,,,94,2.1,350,,,7.0,,,,20,211,2000-12-01 01:00:00,2000,12
60770,975610800,26.1,26.1,26.1,1009.1,,,94,2.1,350,,,7.0,,,,20,211,2000-12-01 02:00:00,2000,12
60771,975614400,26.0,26.0,26.0,1008.2,,,94,2.03,136,,0.2,,,,,20,500,2000-12-01 03:00:00,2000,12
60772,975618000,26.05,26.05,26.05,1008.0,,,89,1.43,126,0.53,,,,,,97,500,2000-12-01 04:00:00,2000,12
60773,975621600,25.0,25.0,25.0,1008.1,,,100,1.28,150,,,,,,,20,801,2000-12-01 05:00:00,2000,12
60774,975625200,25.92,25.92,25.92,1009.0,,,89,1.79,127,0.32,,,,,,97,500,2000-12-01 06:00:00,2000,12
60775,975628800,27.0,27.0,27.0,1009.1,,,92,1.31,93,,,,,7.0,,20,801,2000-12-01 07:00:00,2000,12
60776,975632400,27.0,27.0,27.0,1009.1,,,92,1.4,123,,,,,7.0,,20,801,2000-12-01 08:00:00,2000,12
60777,975636000,31.2,31.2,31.2,1009.6,,,68,3.6,260,,,,,,,98,804,2000-12-01 09:00:00,2000,12
60778,975639600,31.2,31.2,31.2,1009.6,,,68,3.6,260,,,,,,,100,804,2000-12-01 10:00:00,2000,12
60779,975643200,31.2,31.2,31.2,1009.6,,,68,3.6,260,0.2,,,,,,100,500,2000-12-01 11:00:00,2000,12
60780,975646800,30.8,30.8,30.8,1006.5,,,65,2.6,170,,,,,,,100,804,2000-12-01 12:00:00,2000,12
60781,975650400,30.8,30.8,30.8,1006.5,,,65,2.6,170,0.17,,,,,,100,500,2000-12-01 13:00:00,2000,12
60782,975654000,26.64,26.64,26.64,1007.0,,,86,1.74,148,1.48,,,,,,99,501,2000-12-01 14:00:00,2000,12
60783,975657600,26.64,26.64,26.64,1007.0,,,86,1.49,161,0.23,,,,,,100,500,2000-12-01 15:00:00,2000,12
60784,975661200,29.8,29.8,29.8,1007.1,,,74,3.1,70,,,0.0,,,,20,801,2000-12-01 16:00:00,2000,12
60785,975664800,29.8,29.8,29.8,1007.1,,,74,3.1,70,,,0.0,,,,20,801,2000-12-01 17:00:00,2000,12
