dt,timezone,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,snow_1h,snow_3h,snow_6h,snow_12h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon,datetime,year,month
844102800,28800,Denpasar,-8.652497,115.219117,24.72,24.72,24.72,1012.0,,,91,3.26,179,0.46,,,,,,,,,,,,50,500,Rain,light rain,10n,1996-10-01 00:00:00,1996,10
844106400,28800,Denpasar,-8.652497,115.219117,24.67,24.67,24.67,1011.0,,,91,2.65,180,0.45,,,,,,,,,,,,50,500,Rain,light rain,10n,1996-10-01 01:00:00,1996,10
844110000,28800,Denpasar,-8.652497,115.219117,24.7,24.7,24.7,1011.0,,,89,2.0,174,0.45,,,,,,,,,,,,60,500,Rain,light rain,10n,1996-10-01 02:00:00,1996,10
844113600,28800,Denpasar,-8.652497,115.219117,24.68,24.68,24.68,1011.0,,,89,1.67,165,0.5,,,,,,,,,,,,63,500,Rain,light rain,10n,1996-10-01 03:00:00,1996,10
844117200,28800,Denpasar,-8.652497,115.219117,24.73,24.73,24.73,1011.0,,,88,1.74,158,0.46,,,,,,,,,,,,51,500,Rain,light rain,10n,1996-10-01 04:00:00,1996,10
844120800,28800,Denpasar,-8.652497,115.219117,24.64,24.64,24.64,1011.0,,,89,1.69,140,0.29,,,,,,,,,,,,68,500,Rain,light rain,10n,1996-10-01 05:00:00,1996,10
844124400,28800,Denpasar,-8.652497,115.219117,25.4,25.4,25.4,1012.5,,,91,2.1,150,,,,,,,,,,,,,40,500,Rain,light rain,10d,1996-10-01 06:00:00,1996,10
844128000,28800,Denpasar,-8.652497,115.219117,25.4,25.4,25.4,1012.5,,,91,2.1,150,,,,,,,,,,,,,40,500,Rain,light rain,10d,1996-10-01 07:00:00,1996,10
844131600,28800,Denpasar,-8.652497,115.219117,25.4,25.4,25.4,1012.5,,,91,2.1,150,,,,,,,,,,,,,40,500,Rain,light rain,10d,1996-10-01 08:00:00,1996,10
844135200,28800,Denpasar,-8.652497,115.219117,25.62,25.62,25.62,1013.0,,,85,2.84,145,,,,,,,,,,,,,86,804,Clouds,overcast clouds,04d,1996-10-01 09:00:00,1996,10
844138800,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1012.4,,,77,2.1,120,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d,1996-10-01 10:00:00,1996,10
844142400,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1012.4,,,77,2.1,120,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d,1996-10-01 11:00:00,1996,10
844146000,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1012.4,,,77,2.1,120,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d,1996-10-01 12:00:00,1996,10
844149600,28800,Denpasar,-8.652497,115.219117,25.27,25.27,25.27,1010.0,,,89,4.5,162,0.11,,,,,,,,,,,,94,500,Rain,light rain,10d,1996-10-01 13:00:00,1996,10
844153200,28800,Denpasar,-8.652497,115.219117,25.39,25.39,25.39,1010.0,,,88,4.72,163,0.67,,,,,,,,,,,,97,500,Rain,light rain,10d,1996-10-01 14:00:00,1996,10
844156800,28800,Denpasar,-8.652497,115.219117,25.55,25.55,25.55,1010.0,,,87,4.39,160,0.27,,,,,,,,,,,,96,500,Rain,light rain,10d,1996-10-01 15:00:00,1996,10
844160400,28800,Denpasar,-8.652497,115.219117,25.52,25.52,25.52,1010.0,,,87,3.99,157,0.37,,,,,,,,,,,,99,500,Rain,light rain,10d,1996-10-01 16:00:00,1996,10
