dt,timezone,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,snow_1h,snow_3h,snow_6h,snow_12h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon,datetime,year,month
1133370000,28800,Denpasar,-8.652497,115.219117,25.56,25.56,25.56,1008.0,,,88,3.33,259,1.08,,,,,,,,,,,,100,501,Rain,moderate rain,10n,2005-12-01 00:00:00,2005,12
1133373600,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1006.1,,,100,3.21,285,,,,,,,,,,,,,75,211,Thunderstorm,thunderstorm,11n,2005-12-01 01:00:00,2005,12
1133377200,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1006.1,,,100,3.82,296,,,,,,,,,,,,,75,211,Thunderstorm,thunderstorm,11n,2005-12-01 02:00:00,2005,12
1133380800,28800,Denpasar,-8.652497,115.219117,24.8,24.8,24.8,1006.1,,,98,2.6,290,,51.0,,,,,,,,,,,75,211,Thunderstorm,thunderstorm,11n,2005-12-01 03:00:00,2005,12
1133380800,28800,Denpasar,-8.652497,115.219117,24.8,24.8,24.8,1006.1,,,98,2.6,290,,51.0,,,,,,,,,,,75,503,Rain,very heavy rain,10n,2005-12-01 03:00:00,2005,12
1133384400,28800,Denpasar,-8.652497,115.219117,26.4,26.4,26.4,1006.0,,,83,3.89,266,1.26,,,,,,,,,,,,100,501,Rain,moderate rain,10n,2005-12-01 04:00:00,2005,12
1133388000,28800,Denpasar,-8.652497,115.219117,25.0,25.0,25.0,1007.1,,,100,3.6,350,,,,,,,,,,,,,75,803,Clouds,broken clouds,04d,2005-12-01 05:00:00,2005,12
1133391600,28800,Denpasar,-8.652497,115.219117,24.0,24.0,24.0,1007.1,,,100,3.1,340,,,,,,,,,,,,,75,501,Rain,moderate rain,10d,2005-12-01 06:00:00,2005,12
1133395200,28800,Denpasar,-8.652497,115.219117,24.6,24.6,24.6,1008.1,,,96,3.1,330,,5.0,,,62.0,,,,,,,,75,501,Rain,moderate rain,10d,2005-12-01 07:00:00,2005,12
1133398800,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1008.1,,,94,3.6,320,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,2005-12-01 08:00:00,2005,12
1133402400,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1008.1,,,83,5.1,290,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,2005-12-01 09:00:00,2005,12
1133406000,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1008.1,,,78,6.7,290,,0.2,,,,,,,,,,,20,500,Rain,light rain,10d,2005-12-01 10:00:00,2005,12
1133409600,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1008.1,,,78,4.6,270,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,2005-12-01 11:00:00,2005,12
1133413200,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1007.1,,,78,5.7,260,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,2005-12-01 12:00:00,2005,12
