index,dt,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,clouds_all,weather_id,datetime,year,month
196297,1459443600,26.04,26.0,26.1,1011.0,,,88,1.0,0,0.19,,,,,,95,500,2016-04-01 00:00:00,2016,4
196298,1459447200,26.03,26.0,26.1,1010.7,,,87,1.0,70,0.26,,,,,,94,500,2016-04-01 01:00:00,2016,4
196299,1459450800,25.73,25.0,26.1,1011.0,,,88,1.0,60,,,,,,,90,804,2016-04-01 02:00:00,2016,4
196300,1459454400,25.3,24.9,26.0,1011.0,,,88,1.0,60,,,,,,,89,804,2016-04-01 03:00:00,2016,4
196301,1459458000,24.9,24.9,24.9,1010.4,,,93,1.0,60,,,,,,,20,801,2016-04-01 04:00:00,2016,4
196302,1459461600,24.54,24.0,24.9,1010.8,,,94,1.5,60,,,,,,,20,801,2016-04-01 05:00:00,2016,4
196303,1459465200,27.33,26.0,28.2,1011.9,,,83,1.0,50,,,,,,,20,801,2016-04-01 06:00:00,2016,4
196304,1459468800,28.1,28.0,28.2,1012.2,,,73,3.21,102,,,,,,,20,801,2016-04-01 07:00:00,2016,4
196305,1459472400,28.12,28.0,28.2,1012.9,,,83,2.1,70,,,,,,,20,801,2016-04-01 08:00:00,2016,4
196306,1459476000,29.36,29.0,29.6,1012.9,,,74,4.1,120,,,,,,,20,801,2016-04-01 09:00:00,2016,4
196307,1459479600,29.8,29.6,30.0,1012.9,,,70,4.6,110,,,,,,,20,801,2016-04-01 10:00:00,2016,4
196308,1459483200,29.36,29.0,29.6,1011.9,,,79,4.6,110,,,,,,,20,801,2016-04-01 11:00:00,2016,4
196309,1459486800,30.36,30.0,30.6,1010.8,,,70,6.2,110,,,,,,,20,801,2016-04-01 12:00:00,2016,4
196310,1459490400,30.3,30.0,30.6,1010.2,,,70,5.1,120,,,,,,,20,801,2016-04-01 13:00:00,2016,4
196311,1459494000,29.97,29.0,30.6,1010.2,,,74,3.6,110,,,,,,,40,802,2016-04-01 14:00:00,2016,4
196312,1459497600,28.76,28.6,29.0,1010.2,,,74,4.1,350,,,,,,,40,802,2016-04-01 15:00:00,2016,4
196313,1459501200,28.8,28.6,29.0,1010.2,,,79,2.6,320,,,,,,,20,801,2016-04-01 16:00:00,2016,4
196314,1459504800,28.36,28.0,28.6,1010.8,,,78,1.0,0,,,,,,,40,802,2016-04-01 17:00:00,2016,4
196315,1459508400,27.92,27.8,28.0,1012.0,,,83,3.0,110,0.62,,,,,,100,500,2016-04-01 18:00:00,2016,4
