,dt,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,clouds_all,weather_id,datetime,year,month
199225,1469984400,23.86,22.6,25.0,1014.0,,,74,1.03,120,,,,,,,20,801,2016-08-01 00:00:00,2016,8
199226,1469988000,22.87,22.6,23.0,1013.0,,,78,1.54,340,,,,,,,20,801,2016-08-01 01:00:00,2016,8
199227,1469991600,22.56,22.0,23.0,1013.0,,,83,1.54,10,,,,,,,20,801,2016-08-01 02:00:00,2016,8
199228,1469995200,21.87,21.6,22.0,1013.0,,,83,1.03,0,,,,,,,40,802,2016-08-01 03:00:00,2016,8
199229,1469998800,21.6,21.6,21.6,1012.7,,,85,5.52,117,,,,,,,40,802,2016-08-01 04:00:00,2016,8
199230,1470002400,21.85,21.6,22.0,1013.9,,,83,0.5,0,,,,,,,40,802,2016-08-01 05:00:00,2016,8
199231,1470006000,22.45,22.0,23.2,1014.0,,,88,1.54,10,,,,,,,40,802,2016-08-01 06:00:00,2016,8
199232,1470009600,23.73,23.2,24.0,1015.0,,,78,1.03,0,,,,,,,20,801,2016-08-01 07:00:00,2016,8
199233,1470013200,24.94,23.2,26.0,1015.0,,,70,2.06,330,,,,,,,20,801,2016-08-01 08:00:00,2016,8
199234,1470016800,26.25,26.0,26.7,1015.0,,,70,3.6,80,,,,,,,20,801,2016-08-01 09:00:00,2016,8
199235,1470020400,26.23,26.0,26.7,1015.0,,,70,3.6,110,,,,,,,40,802,2016-08-01 10:00:00,2016,8
199236,1470024000,26.89,26.7,27.0,1014.0,,,66,5.14,100,,,,,,,40,802,2016-08-01 11:00:00,2016,8
199237,1470027600,27.89,27.7,28.0,1014.0,,,62,5.66,120,,,,,,,20,801,2016-08-01 12:00:00,2016,8
199238,1470031200,27.9,27.7,28.0,1013.0,,,62,6.17,120,,,,,,,20,801,2016-08-01 13:00:00,2016,8
199239,1470034800,27.26,27.0,27.7,1012.0,,,66,7.2,140,,,,,,,40,802,2016-08-01 14:00:00,2016,8
199240,1470038400,26.48,26.0,27.0,1011.9,,,73,6.7,120,,,,,,,40,802,2016-08-01 15:00:00,2016,8
199241,1470042000,26.13,26.0,26.4,1012.0,,,74,7.72,120,,,,,,,40,802,2016-08-01 16:00:00,2016,8
199242,1470045600,26.15,26.0,26.4,1012.0,,,70,7.72,130,,,,,,,40,802,2016-08-01 17:00:00,2016,8
