dt,timezone,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,snow_1h,snow_3h,snow_6h,snow_12h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon,datetime,year,month
1682874000,28800,Denpasar,-8.652497,115.219117,27.77,27.4,28.0,1009.0,,,78,3.1,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2023-05-01 00:00:00,2023,5
1682877600,28800,Denpasar,-8.652497,115.219117,27.13,27.0,27.4,1009.0,,,94,1.5,120,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n,2023-05-01 01:00:00,2023,5
1682881200,28800,Denpasar,-8.652497,115.219117,27.15,27.0,27.4,1008.0,,,88,2.1,100,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n,2023-05-01 02:00:00,2023,5
1682884800,28800,Denpasar,-8.652497,115.219117,26.85,26.6,27.0,1008.0,,,94,1.5,160,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2023-05-01 03:00:00,2023,5
1682888400,28800,Denpasar,-8.652497,115.219117,26.87,26.6,27.0,1008.0,,,88,2.1,340,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2023-05-01 04:00:00,2023,5
1682892000,28800,Denpasar,-8.652497,115.219117,26.23,26.0,26.6,1009.0,,,94,1.5,350,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2023-05-01 05:00:00,2023,5
1682895600,28800,Denpasar,-8.652497,115.219117,26.98,26.0,28.6,1010.0,,,94,2.1,340,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,2023-05-01 06:00:00,2023,5
1682899200,28800,Denpasar,-8.652497,115.219117,28.2,28.0,28.6,1010.0,,,83,1.5,10,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,2023-05-01 07:00:00,2023,5
1682902800,28800,Denpasar,-8.652497,115.219117,28.23,28.0,28.6,1011.0,,,83,1.5,200,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d,2023-05-01 08:00:00,2023,5
1682906400,28800,Denpasar,-8.652497,115.219117,30.08,30.0,30.2,1011.0,,,74,3.1,80,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,2023-05-01 09:00:00,2023,5
1682910000,28800,Denpasar,-8.652497,115.219117,30.07,30.0,30.2,1010.0,,,70,4.1,100,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,2023-05-01 10:00:00,2023,5
1682913600,28800,Denpasar,-8.652497,115.219117,30.08,30.0,30.2,1009.0,,,79,3.6,230,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,2023-05-01 11:00:00,2023,5
1682917200,28800,Denpasar,-8.652497,115.219117,30.45,30.0,31.2,1008.0,,,79,3.6,240,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,2023-05-01 12:00:00,2023,5
1682920800,28800,Denpasar,-8.652497,115.219117,30.4,30.0,31.2,1007.0,,,74,4.1,100,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,2023-05-01 13:00:00,2023,5
1682924400,28800,Denpasar,-8.652497,115.219117,31.08,31.0,31.2,1007.0,,,70,3.6,170,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,2023-05-01 14:00:00,2023,5
1682928000,28800,Denpasar,-8.652497,115.219117,30.55,29.8,31.0,1007.0,,,70,3.6,130,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d,2023-05-01 15:00:00,2023,5
1682931600,28800,Denpasar,-8.652497,115.219117,29.93,29.8,30.0,1007.0,,,74,3.6,110,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d,2023-05-01 16:00:00,2023,5
1682935200,28800,Denpasar,-8.652497,115.219117,29.3,29.0,29.8,1008.0,,,83,3.6,140,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,2023-05-01 17:00:00,2023,5
1682938800,28800,Denpasar,-8.652497,115.219117,28.81,28.5,29.0,1008.0,,,83,3.6,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2023-05-01 18:00:00,2023,5
1682942400,28800,Denpasar,-8.652497,115.219117,28.83,28.5,29.0,1009.0,,,79,3.6,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2023-05-01 19:00:00,2023,5
1682946000,28800,Denpasar,-8.652497,115.219117,28.81,28.5,29.0,1010.0,,,83,3.6,130,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2023-05-01 20:00:00,2023,5
1682949600,28800,Denpasar,-8.652497,115.219117,28.85,28.6,29.0,1010.0,,,83,3.1,130,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2023-05-01 21:00:00,2023,5
1682953200,28800,Denpasar,-8.652497,115.219117,28.87,28.6,29.0,1010.0,,,83,2.6,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2023-05-01 22:00:00,2023,5
1682956800,28800,Denpasar,-8.652497,115.219117,28.85,28.6,29.0,1010.0,,,83,2.1,140,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n,2023-05-01 23:00:00,2023,5
1682960400,28800,Denpasar,-8.652497,115.219117,26.87,25.0,28.0,1010.0,,,88,2.1,170,,10.0,10.0,,,,,,,,,,40,501,Rain,moderate rain,10n,2023-05-02 00:00:00,2023,5
1682964000,28800,Denpasar,-8.652497,115.219117,25.67,25.0,26.0,1009.0,,,94,8.8,10,,10.0,10.0,,,,,,,,,,75,502,Rain,heavy intensity rain,10n,2023-05-02 01:00:00,2023,5
1682967600,28800,Denpasar,-8.652497,115.219117,25.0,25.0,25.0,1010.0,,,94,2.6,70,,10.0,10.0,,,,,,,,,,75,501,Rain,moderate rain,10n,2023-05-02 02:00:00,2023,5
1682971200,28800,Denpasar,-8.652497,115.219117,25.38,25.0,26.0,1009.0,,,88,1.93,184,,8.0,,,,,,,,,,,1,501,Rain,moderate rain,10n,2023-05-02 03:00:00,2023,5
1682974800,28800,Denpasar,-8.652497,115.219117,25.33,25.0,26.0,1009.0,,,94,0.5,80,,8.0,,,,,,,,,,,20,501,Rain,moderate rain,10n,2023-05-02 04:00:00,2023,5
1682978400,28800,Denpasar,-8.652497,115.219117,25.38,25.0,26.0,1010.0,,,94,1.0,0,,8.0,,,,,,,,,,,20,501,Rain,moderate rain,10n,2023-05-02 05:00:00,2023,5
1682982000,28800,Denpasar,-8.652497,115.219117,26.3,26.0,26.8,1010.0,,,88,1.0,120,,,,,18.0,,,,,,,,20,801,Clouds,few clouds,02d,2023-05-02 06:00:00,2023,5
1682985600,28800,Denpasar,-8.652497,115.219117,26.93,26.8,27.0,1011.0,,,83,0.5,0,,,,,18.0,,,,,,,,20,801,Clouds,few clouds,02d,2023-05-02 07:00:00,2023,5
1682989200,28800,Denpasar,-8.652497,115.219117,27.57,26.8,28.0,1012.0,,,83,1.0,0,,,,,18.0,,,,,,,,20,801,Clouds,few clouds,02d,2023-05-02 08:00:00,2023,5
1682992800,28800,Denpasar,-8.652497,115.219117,28.39,28.0,29.3,1012.0,,,76,2.1,100,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d,2023-05-02 09:00:00,2023,5
1682996400,28800,Denpasar,-8.652497,115.219117,29.3,29.3,29.3,1012.0,,,76,2.1,100,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d,2023-05-02 10:00:00,2023,5
1683000000,28800,Denpasar,-8.652497,115.219117,29.3,29.3,29.3,1012.0,,,76,2.1,100,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d,2023-05-02 11:00:00,2023,5
1683003600,28800,Denpasar,-8.652497,115.219117,30.1,30.1,30.1,1009.5,,,72,4.1,100,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,2023-05-02 12:00:00,2023,5
1683007200,28800,Denpasar,-8.652497,115.219117,30.1,30.1,30.1,1009.5,,,72,4.1,100,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,2023-05-02 13:00:00,2023,5
1683010800,28800,Denpasar,-8.652497,115.219117,30.1,30.1,30.1,1009.5,,,72,4.1,100,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,2023-05-02 14:00:00,2023,5
1683014400,28800,Denpasar,-8.652497,115.219117,29.9,29.9,29.9,1009.2,,,70,3.1,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,2023-05-02 15:00:00,2023,5
1683018000,28800,Denpasar,-8.652497,115.219117,29.9,29.9,29.9,1009.2,,,70,3.1,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,2023-05-02 16:00:00,2023,5
1683021600,28800,Denpasar,-8.652497,115.219117,29.9,29.9,29.9,1009.2,,,70,3.1,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,2023-05-02 17:00:00,2023,5
1683025200,28800,Denpasar,-8.652497,115.219117,27.9,27.9,27.9,1011.2,,,82,0.5,190,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2023-05-02 18:00:00,2023,5
1683028800,28800,Denpasar,-8.652497,115.219117,27.9,27.9,27.9,1011.2,,,82,0.5,190,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2023-05-02 19:00:00,2023,5
1683032400,28800,Denpasar,-8.652497,115.219117,27.96,27.9,28.0,1012.0,,,88,1.5,180,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2023-05-02 20:00:00,2023,5
1683036000,28800,Denpasar,-8.652497,115.219117,27.67,27.0,28.0,1012.0,,,88,1.5,180,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2023-05-02 21:00:00,2023,5
1683039600,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1012.4,,,87,1.0,250,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2023-05-02 22:00:00,2023,5
1683043200,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1012.4,,,87,1.0,250,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2023-05-02 23:00:00,2023,5
1683046800,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1011.2,,,87,1.5,300,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n,2023-05-03 00:00:00,2023,5
1683050400,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1011.2,,,87,1.5,300,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n,2023-05-03 01:00:00,2023,5
1683054000,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1011.2,,,87,1.5,300,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n,2023-05-03 02:00:00,2023,5
1683057600,28800,Denpasar,-8.652497,115.219117,25.7,25.7,25.7,1010.8,,,89,0.5,90,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2023-05-03 03:00:00,2023,5
1683061200,28800,Denpasar,-8.652497,115.219117,25.7,25.7,25.7,1010.8,,,89,0.5,90,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2023-05-03 04:00:00,2023,5
1683064800,28800,Denpasar,-8.652497,115.219117,25.7,25.7,25.7,1010.8,,,89,0.5,90,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2023-05-03 05:00:00,2023,5
1683068400,28800,Denpasar,-8.652497,115.219117,28.4,28.4,28.4,1012.4,,,81,0.5,210,,,,,,,,,,,,,53,803,Clouds,broken clouds,04d,2023-05-03 06:00:00,2023,5
1683072000,28800,Denpasar,-8.652497,115.219117,28.4,28.4,28.4,1012.4,,,81,0.5,210,,,,,,,,,,,,,50,802,Clouds,scattered clouds,03d,2023-05-03 07:00:00,2023,5
1683075600,28800,Denpasar,-8.652497,115.219117,28.4,28.4,28.4,1012.4,,,81,0.5,210,,,,,,,,,,,,,29,802,Clouds,scattered clouds,03d,2023-05-03 08:00:00,2023,5
1683079200,28800,Denpasar,-8.652497,115.219117,29.8,29.8,29.8,1012.7,,,72,3.6,100,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d,2023-05-03 09:00:00,2023,5
1683082800,28800,Denpasar,-8.652497,115.219117,29.27,29.0,29.8,1013.0,,,89,2.1,240,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d,2023-05-03 10:00:00,2023,5
1683086400,28800,Denpasar,-8.652497,115.219117,29.3,29.0,29.8,1012.0,,,83,2.1,220,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d,2023-05-03 11:00:00,2023,5
1683090000,28800,Denpasar,-8.652497,115.219117,30.3,30.0,30.8,1011.0,,,74,4.1,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,2023-05-03 12:00:00,2023,5
1683093600,28800,Denpasar,-8.652497,115.219117,30.27,30.0,30.8,1011.0,,,70,4.6,140,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,2023-05-03 13:00:00,2023,5
1683097200,28800,Denpasar,-8.652497,115.219117,30.92,30.8,31.0,1010.0,,,70,4.1,130,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d,2023-05-03 14:00:00,2023,5
1683100800,28800,Denpasar,-8.652497,115.219117,30.0,30.0,30.0,1010.0,,,74,5.1,150,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d,2023-05-03 15:00:00,2023,5
1683104400,28800,Denpasar,-8.652497,115.219117,30.0,30.0,30.0,1010.0,,,74,5.1,140,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,2023-05-03 16:00:00,2023,5
1683108000,28800,Denpasar,-8.652497,115.219117,29.38,29.0,30.0,1011.0,,,79,4.6,140,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,2023-05-03 17:00:00,2023,5
1683111600,28800,Denpasar,-8.652497,115.219117,28.7,28.2,29.0,1011.0,,,83,3.6,130,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2023-05-03 18:00:00,2023,5
1683115200,28800,Denpasar,-8.652497,115.219117,28.07,28.0,28.2,1012.0,,,88,3.1,130,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2023-05-03 19:00:00,2023,5
1683118800,28800,Denpasar,-8.652497,115.219117,28.08,28.0,28.2,1013.0,,,88,2.1,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2023-05-03 20:00:00,2023,5
1683122400,28800,Denpasar,-8.652497,115.219117,28.04,28.0,28.1,1013.0,,,88,2.1,120,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n,2023-05-03 21:00:00,2023,5
1683126000,28800,Denpasar,-8.652497,115.219117,28.03,28.0,28.1,1013.0,,,88,1.0,150,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n,2023-05-03 22:00:00,2023,5
1683129600,28800,Denpasar,-8.652497,115.219117,27.41,27.0,28.1,1013.0,,,83,2.1,160,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n,2023-05-03 23:00:00,2023,5
1683133200,28800,Denpasar,-8.652497,115.219117,26.7,26.2,27.0,1012.0,,,83,1.5,140,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2023-05-04 00:00:00,2023,5
1683136800,28800,Denpasar,-8.652497,115.219117,26.07,26.0,26.2,1012.0,,,88,1.5,160,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2023-05-04 01:00:00,2023,5
1683140400,28800,Denpasar,-8.652497,115.219117,26.08,26.0,26.2,1011.0,,,88,1.0,0,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2023-05-04 02:00:00,2023,5
1683144000,28800,Denpasar,-8.652497,115.219117,25.96,25.9,26.0,1011.0,,,88,1.5,330,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n,2023-05-04 03:00:00,2023,5
1683147600,28800,Denpasar,-8.652497,115.219117,25.97,25.9,26.0,1011.0,,,88,1.0,320,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2023-05-04 04:00:00,2023,5
1683151200,28800,Denpasar,-8.652497,115.219117,25.96,25.9,26.0,1012.0,,,83,1.5,340,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2023-05-04 05:00:00,2023,5
