index,dt,datetime,timezone,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,snow_1h,snow_3h,snow_6h,snow_12h,snow_24h,snow_today,clouds_all,weather_id
209528,1506790800,2017-10-01 00:00:00,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1012.0,,,73,1.0,190,,,,,,,,,,,,,20,801
209529,1506794400,2017-10-01 01:00:00,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1012.0,,,78,2.1,140,,,,,,,,,,,,,40,802
209530,1506798000,2017-10-01 02:00:00,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1011.0,,,78,1.0,120,,,,,,,,,,,,,20,801
209531,1506801600,2017-10-01 03:00:00,28800,Denpasar,-8.652497,115.219117,24.37,24.0,25.0,1012.0,,,83,1.0,220,,,,,,,,,,,,,20,801
209532,1506805200,2017-10-01 04:00:00,28800,Denpasar,-8.652497,115.219117,24.03,24.0,24.1,1012.0,,,83,3.1,360,,,,,,,,,,,,,40,802
209533,1506808800,2017-10-01 05:00:00,28800,Denpasar,-8.652497,115.219117,24.04,24.0,24.1,1013.0,,,88,0.5,0,,,,,,,,,,,,,40,802
209534,1506812400,2017-10-01 06:00:00,28800,Denpasar,-8.652497,115.219117,25.15,24.0,26.3,1013.0,,,78,1.0,0,,,,,,,,,,,,,40,802
209535,1506816000,2017-10-01 07:00:00,28800,Denpasar,-8.652497,115.219117,26.09,26.0,26.3,1013.6,,,78,1.0,70,,,,,,,,,,,,,40,802
209536,1506819600,2017-10-01 08:00:00,28800,Denpasar,-8.652497,115.219117,27.36,26.3,28.0,1014.0,,,69,6.2,130,,,,,,,,,,,,,40,802
209537,1506823200,2017-10-01 09:00:00,28800,Denpasar,-8.652497,115.219117,28.53,28.0,29.4,1014.0,,,69,6.7,120,,,,,,,,,,,,,40,802
209538,1506826800,2017-10-01 10:00:00,28800,Denpasar,-8.652497,115.219117,29.13,29.0,29.4,1013.0,,,66,6.2,110,,,,,,,,,,,,,40,802
209539,1506830400,2017-10-01 11:00:00,28800,Denpasar,-8.652497,115.219117,29.77,29.4,30.0,1012.0,,,62,6.7,130,,,,,,,,,,,,,20,801
209540,1506834000,2017-10-01 12:00:00,28800,Denpasar,-8.652497,115.219117,29.85,29.6,30.0,1011.0,,,62,6.7,130,,,,,,,,,,,,,20,801
209541,1506837600,2017-10-01 13:00:00,28800,Denpasar,-8.652497,115.219117,29.87,29.6,30.0,1011.0,,,62,7.2,140,,,,,,,,,,,,,20,801
209542,1506841200,2017-10-01 14:00:00,28800,Denpasar,-8.652497,115.219117,29.23,29.0,29.6,1010.0,,,70,7.7,130,,,,,,,,,,,,,40,802
209543,1506844800,2017-10-01 15:00:00,28800,Denpasar,-8.652497,115.219117,28.66,28.1,29.0,1010.0,,,66,8.2,140,,,,,,,,,,,,,40,802
209544,1506848400,2017-10-01 16:00:00,28800,Denpasar,-8.652497,115.219117,28.03,28.0,28.1,1010.0,,,69,8.2,140,,,,,,,,,,,,,40,802
209545,1506852000,2017-10-01 17:00:00,28800,Denpasar,-8.652497,115.219117,27.41,27.0,28.1,1010.0,,,74,6.2,130,,,,,,,,,,,,,40,802
209546,1506855600,2017-10-01 18:00:00,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1011.0,,,78,4.6,130,,,,,,,,,,,,,20,801
209547,1506859200,2017-10-01 19:00:00,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1012.0,,,78,5.1,130,,,,,,,,,,,,,20,801
209548,1506862800,2017-10-01 20:00:00,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1013.0,,,78,4.6,130,,,,,,,,,,,,,40,802
209549,1506866400,2017-10-01 21:00:00,28800,Denpasar,-8.652497,115.219117,26.89,26.7,27.0,1013.0,,,74,4.6,120,,,,,,,,,,,,,20,801
209550,1506870000,2017-10-01 22:00:00,28800,Denpasar,-8.652497,115.219117,26.9,26.7,27.0,1013.0,,,78,6.2,110,,,,,,,,,,,,,75,803
209551,1506873600,2017-10-01 23:00:00,28800,Denpasar,-8.652497,115.219117,26.89,26.7,27.0,1013.0,,,78,5.7,110,,,,,,,,,,,,,40,802
209552,1506877200,2017-10-02 00:00:00,28800,Denpasar,-8.652497,115.219117,26.15,26.0,26.4,1013.0,,,83,3.1,110,,,,,,,,,,,,,40,802
209553,1506880800,2017-10-02 01:00:00,28800,Denpasar,-8.652497,115.219117,26.13,26.0,26.4,1012.0,,,83,4.1,120,,,,,,,,,,,,,20,801
209554,1506884400,2017-10-02 02:00:00,28800,Denpasar,-8.652497,115.219117,26.15,26.0,26.4,1012.0,,,78,3.6,110,,,,,,,,,,,,,40,802
209555,1506888000,2017-10-02 03:00:00,28800,Denpasar,-8.652497,115.219117,26.08,26.0,26.2,1012.0,,,83,3.6,120,,,,,,,,,,,,,20,801
209556,1506891600,2017-10-02 04:00:00,28800,Denpasar,-8.652497,115.219117,26.07,26.0,26.2,1012.0,,,83,4.6,120,,,,,,,,,,,,,20,801
209557,1506895200,2017-10-02 05:00:00,28800,Denpasar,-8.652497,115.219117,26.08,26.0,26.2,1013.0,,,83,3.6,120,,,,,,,,,,,,,40,802
209558,1506898800,2017-10-02 06:00:00,28800,Denpasar,-8.652497,115.219117,27.11,27.0,27.3,1013.0,,,78,2.6,120,,,,,,,,,,,,,40,802
209559,1506902400,2017-10-02 07:00:00,28800,Denpasar,-8.652497,115.219117,27.1,27.0,27.3,1014.0,,,78,5.1,120,,,,,,,,,,,,,75,803
209560,1506906000,2017-10-02 08:00:00,28800,Denpasar,-8.652497,115.219117,28.36,27.3,29.0,1014.0,,,70,6.7,130,,,,,,,,,,,,,40,802
209561,1506909600,2017-10-02 09:00:00,28800,Denpasar,-8.652497,115.219117,29.07,29.0,29.2,1014.0,,,70,6.7,130,,,,,,,,,,,,,40,802
209562,1506913200,2017-10-02 10:00:00,28800,Denpasar,-8.652497,115.219117,29.2,29.2,29.2,1013.9,,,69,6.2,110,,,,,,,,,,,,,40,802
209563,1506916800,2017-10-02 11:00:00,28800,Denpasar,-8.652497,115.219117,29.08,29.0,29.2,1013.0,,,70,8.8,120,,,,,,,,,,,,,20,801
209564,1506920400,2017-10-02 12:00:00,28800,Denpasar,-8.652497,115.219117,29.89,29.7,30.0,1012.0,,,66,8.8,110,,,,,,,,,,,,,20,801
209565,1506924000,2017-10-02 13:00:00,28800,Denpasar,-8.652497,115.219117,29.9,29.7,30.0,1011.0,,,70,8.2,130,,,,,,,,,,,,,20,801
209566,1506927600,2017-10-02 14:00:00,28800,Denpasar,-8.652497,115.219117,29.26,29.0,29.7,1010.0,,,74,9.3,140,,,,,,,,,,,,,40,802
