,dt,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,clouds_all,weather_id,datetime,year,month
136383,1246381200,26.4,26.4,26.4,1012.3,,,72,1.0,120,,,0.0,,,,20,801,2009-07-01 00:00:00,2009,7
136384,1246384800,26.4,26.4,26.4,1012.3,,,72,1.0,120,,,0.0,,,,20,801,2009-07-01 01:00:00,2009,7
136385,1246388400,26.4,26.4,26.4,1012.3,,,72,1.0,120,,,0.0,,,,20,801,2009-07-01 02:00:00,2009,7
136386,1246392000,25.2,25.2,25.2,1012.2,,,80,1.5,90,,,0.0,,,,20,801,2009-07-01 03:00:00,2009,7
136387,1246395600,25.2,25.2,25.2,1012.2,,,80,1.5,90,,,0.0,,,,20,801,2009-07-01 04:00:00,2009,7
136388,1246399200,25.2,25.2,25.2,1012.2,,,80,1.5,90,,,0.0,,,,20,801,2009-07-01 05:00:00,2009,7
136389,1246402800,26.6,26.6,26.6,1013.3,,,70,1.5,150,,,,,0.0,,40,802,2009-07-01 06:00:00,2009,7
136390,1246406400,26.6,26.6,26.6,1013.3,,,70,1.5,150,,,,,0.0,,40,802,2009-07-01 07:00:00,2009,7
136391,1246410000,26.6,26.6,26.6,1013.3,,,70,1.5,150,,,,,0.0,,40,802,2009-07-01 08:00:00,2009,7
136392,1246413600,28.8,28.8,28.8,1013.8,,,65,4.1,120,,,0.0,,,,20,801,2009-07-01 09:00:00,2009,7
136393,1246417200,28.8,28.8,28.8,1013.8,,,65,4.1,120,,,0.0,,,,20,801,2009-07-01 10:00:00,2009,7
136394,1246420800,28.8,28.8,28.8,1013.8,,,65,4.1,120,,,0.0,,,,20,801,2009-07-01 11:00:00,2009,7
136395,1246424400,29.0,29.0,29.0,1011.6,,,64,3.6,120,,,0.0,,,,40,802,2009-07-01 12:00:00,2009,7
136396,1246428000,29.0,29.0,29.0,1011.6,,,64,3.6,120,,,0.0,,,,40,802,2009-07-01 13:00:00,2009,7
136397,1246431600,29.0,29.0,29.0,1011.6,,,64,3.6,120,,,0.0,,,,40,802,2009-07-01 14:00:00,2009,7
136398,1246435200,28.0,28.0,28.0,1010.7,,,66,3.6,100,,,0.0,,,,20,801,2009-07-01 15:00:00,2009,7
136399,1246438800,28.0,28.0,28.0,1010.7,,,66,3.6,100,,,0.0,,,,20,801,2009-07-01 16:00:00,2009,7
136400,1246442400,27.5,27.0,28.0,1010.7,,,66,3.6,100,,,0.0,,,,20,801,2009-07-01 17:00:00,2009,7
136401,1246446000,26.8,26.8,26.8,1013.4,,,68,5.1,100,,,0.0,,,,20,801,2009-07-01 18:00:00,2009,7
