,dt,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,clouds_all,weather_id,datetime,year,month
187401,1427821200,26.7,26.5,27.0,1008.1,,,83,2.1,340,,,,,,,75,803,2015-04-01 00:00:00,2015,4
187402,1427824800,26.75,26.5,27.0,1007.0,,,83,0.77,103,,,,,,,40,802,2015-04-01 01:00:00,2015,4
187403,1427828400,26.3,26.0,26.5,1007.1,,,88,2.1,50,,,,,,,20,801,2015-04-01 02:00:00,2015,4
187404,1427832000,26.12,26.0,26.2,1007.1,,,88,0.78,61,,,,,,,20,801,2015-04-01 03:00:00,2015,4
187405,1427835600,26.2,26.2,26.2,1007.1,,,90,2.1,40,,,,,,,20,801,2015-04-01 04:00:00,2015,4
187406,1427839200,26.2,26.2,26.2,1007.1,,,90,2.1,40,,,,,,,20,801,2015-04-01 05:00:00,2015,4
187407,1427842800,26.48,26.0,26.8,1008.1,,,88,3.1,10,,,,,,,75,803,2015-04-01 06:00:00,2015,4
187408,1427846400,26.91,26.8,27.0,1008.6,,,87,1.5,60,,,,,,,40,802,2015-04-01 07:00:00,2015,4
187409,1427850000,27.77,26.8,29.0,1009.1,,,79,1.0,120,,,,,,,20,801,2015-04-01 08:00:00,2015,4
187410,1427853600,28.36,28.0,28.6,1010.2,,,83,3.1,240,,,,,,,75,803,2015-04-01 09:00:00,2015,4
187411,1427857200,28.8,28.6,29.0,1009.1,,,79,2.1,280,,,,,,,40,802,2015-04-01 10:00:00,2015,4
187412,1427860800,28.76,28.6,29.0,1008.1,,,79,3.1,300,,,,,,,40,802,2015-04-01 11:00:00,2015,4
187413,1427864400,29.88,29.8,30.0,1007.1,,,74,4.1,280,,,,,,,20,801,2015-04-01 12:00:00,2015,4
187414,1427868000,29.9,29.8,30.0,1007.1,,,74,3.1,250,,,,,,,20,801,2015-04-01 13:00:00,2015,4
187415,1427871600,29.88,29.8,30.0,1006.1,,,66,3.6,260,,,,,,,20,801,2015-04-01 14:00:00,2015,4
187416,1427875200,29.0,29.0,29.0,1006.1,,,74,2.1,200,,,,,,,20,801,2015-04-01 15:00:00,2015,4
187417,1427878800,29.0,29.0,29.0,1007.1,,,79,1.5,200,,,,,,,40,211,2015-04-01 16:00:00,2015,4
187418,1427882400,28.0,28.0,28.0,1008.1,,,78,1.78,202,,,,,,,40,211,2015-04-01 17:00:00,2015,4
