index,dt,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,clouds_all,weather_id,datetime,year,month
222728,1554051600,28.7,28.5,29.0,1010.0,,,83,2.6,120,,,,,,,20,801,2019-04-01 00:00:00,2019,4
222729,1554055200,28.75,28.5,29.0,1009.0,,,79,3.1,120,,,,,,,20,801,2019-04-01 01:00:00,2019,4
222730,1554058800,28.3,28.0,28.5,1009.0,,,83,2.1,20,,,,,,,20,801,2019-04-01 02:00:00,2019,4
222731,1554062400,26.7,26.5,27.0,1009.0,,,88,1.5,20,,,,,,,20,801,2019-04-01 03:00:00,2019,4
222732,1554066000,26.77,26.5,27.0,1009.2,,,90,0.5,300,,,,,,,20,801,2019-04-01 04:00:00,2019,4
222733,1554069600,26.3,26.0,26.5,1010.0,,,94,1.0,40,,,,,,,20,801,2019-04-01 05:00:00,2019,4
222734,1554073200,28.39,27.0,29.3,1010.0,,,83,2.6,360,,,,,,,20,801,2019-04-01 06:00:00,2019,4
222735,1554076800,29.15,29.0,29.3,1010.0,,,79,0.5,0,,,,,,,20,801,2019-04-01 07:00:00,2019,4
222736,1554080400,29.58,29.3,30.0,1011.0,,,70,2.1,110,,,,,,,21,801,2019-04-01 08:00:00,2019,4
222737,1554084000,30.36,30.0,30.6,1011.0,,,74,3.6,110,,,,,,,20,801,2019-04-01 09:00:00,2019,4
222738,1554087600,30.8,30.6,31.0,1010.0,,,70,5.7,100,,,,,,,20,801,2019-04-01 10:00:00,2019,4
222739,1554091200,31.15,30.6,32.0,1009.0,,,66,5.7,90,,,,,,,20,801,2019-04-01 11:00:00,2019,4
222740,1554094800,31.61,31.0,32.0,1008.0,,,74,4.6,120,,,,,,,20,801,2019-04-01 12:00:00,2019,4
222741,1554098400,32.0,32.0,32.0,1007.0,,,66,4.1,120,,,,,,,20,801,2019-04-01 13:00:00,2019,4
222742,1554102000,32.0,32.0,32.0,1006.0,,,66,4.1,120,,,,,,,20,801,2019-04-01 14:00:00,2019,4
222743,1554105600,30.7,30.5,31.0,1006.0,,,74,5.1,150,,,,,,,20,801,2019-04-01 15:00:00,2019,4
222744,1554109200,30.75,30.5,31.0,1007.0,,,74,6.2,130,,,,,,,20,801,2019-04-01 16:00:00,2019,4
222745,1554112800,30.3,30.0,30.5,1007.0,,,74,6.2,140,,,,,,,20,801,2019-04-01 17:00:00,2019,4
222746,1554116400,29.64,29.4,30.0,1008.0,,,74,5.1,130,,,,,,,40,802,2019-04-01 18:00:00,2019,4
222747,1554120000,29.2,29.0,29.4,1008.0,,,83,4.6,120,,,,,,,40,802,2019-04-01 19:00:00,2019,4
222748,1554123600,29.64,29.4,30.0,1009.0,,,79,4.6,130,,,,,,,75,803,2019-04-01 20:00:00,2019,4
