index,dt,datetime,timezone,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,snow_1h,snow_3h,snow_6h,snow_12h,snow_24h,snow_today,clouds_all,weather_id
226402,1567270800,2019-09-01 00:00:00,28800,Denpasar,-8.652497,115.219117,24.64,24.4,25.0,1014.0,,,88,2.6,120,,,,,,,,,,,,,20,801
226403,1567274400,2019-09-01 01:00:00,28800,Denpasar,-8.652497,115.219117,24.2,24.0,24.4,1014.0,,,94,2.1,90,,,,,,,,,,,,,75,803
226404,1567278000,2019-09-01 02:00:00,28800,Denpasar,-8.652497,115.219117,24.24,24.0,24.4,1013.0,,,94,1.5,100,,,,,,,,,,,,,40,802
226405,1567281600,2019-09-01 03:00:00,28800,Denpasar,-8.652497,115.219117,23.88,23.8,24.0,1013.0,,,94,0.5,0,,0.3,,,,,,,,,,,75,500
226406,1567285200,2019-09-01 04:00:00,28800,Denpasar,-8.652497,115.219117,23.9,23.8,24.0,1013.0,,,94,1.5,350,,0.3,,,,,,,,,,,75,500
226407,1567288800,2019-09-01 05:00:00,28800,Denpasar,-8.652497,115.219117,23.88,23.8,24.0,1013.0,,,94,1.5,340,,0.3,,,,,,,,,,,75,500
226408,1567292400,2019-09-01 06:00:00,28800,Denpasar,-8.652497,115.219117,25.09,24.0,25.8,1014.0,,,94,1.5,90,,,,,0.3,,,,,,,,75,803
226409,1567296000,2019-09-01 07:00:00,28800,Denpasar,-8.652497,115.219117,25.9,25.8,26.0,1014.0,,,83,4.1,110,,,,,0.3,,,,,,,,40,802
226410,1567299600,2019-09-01 08:00:00,28800,Denpasar,-8.652497,115.219117,26.27,25.8,27.0,1015.0,,,78,6.7,110,,,,,0.3,,,,,,,,20,801
226411,1567303200,2019-09-01 09:00:00,28800,Denpasar,-8.652497,115.219117,27.94,27.9,28.0,1015.0,,,69,6.7,110,,,,,,,,,,,,,40,802
226412,1567306800,2019-09-01 10:00:00,28800,Denpasar,-8.652497,115.219117,27.95,27.9,28.0,1015.0,,,69,7.2,120,,,,,,,,,,,,,40,802
226413,1567310400,2019-09-01 11:00:00,28800,Denpasar,-8.652497,115.219117,27.94,27.9,28.0,1014.0,,,69,7.7,130,,,,,,,,,,,,,75,803
226414,1567314000,2019-09-01 12:00:00,28800,Denpasar,-8.652497,115.219117,28.46,28.1,29.0,1013.0,,,70,7.7,150,,,,,,,,,,,,,75,803
226415,1567317600,2019-09-01 13:00:00,28800,Denpasar,-8.652497,115.219117,28.05,28.0,28.1,1013.0,,,69,9.3,150,,,,,,,,,,,,,75,803
226416,1567321200,2019-09-01 14:00:00,28800,Denpasar,-8.652497,115.219117,28.06,28.0,28.1,1012.0,,,69,7.7,150,,,,,,,,,,,,,75,803
226417,1567324800,2019-09-01 15:00:00,28800,Denpasar,-8.652497,115.219117,27.15,26.6,28.0,1012.0,,,69,8.8,150,,,,,,,,,,,,,40,802
