index,dt,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,clouds_all,weather_id,datetime,year,month
221970,1551373200,26.0,26.0,26.0,1009.0,,,94,1.0,0,,,0.7,,,,20,801,2019-03-01 00:00:00,2019,3
221971,1551376800,26.0,26.0,26.0,1008.0,,,94,0.5,0,,,0.7,,,,20,801,2019-03-01 01:00:00,2019,3
221972,1551380400,26.0,26.0,26.0,1008.0,,,88,2.6,340,,,0.7,,,,20,801,2019-03-01 02:00:00,2019,3
221973,1551384000,25.83,25.7,26.0,1008.0,,,88,1.5,340,,,,,,,20,801,2019-03-01 03:00:00,2019,3
221974,1551387600,25.85,25.7,26.0,1008.0,,,88,0.5,0,,,,,,,20,801,2019-03-01 04:00:00,2019,3
221975,1551391200,25.82,25.7,26.0,1009.0,,,88,2.1,360,,,,,,,20,801,2019-03-01 05:00:00,2019,3
221976,1551394800,26.67,26.0,27.1,1009.0,,,88,1.5,60,,,,,8.0,,20,801,2019-03-01 06:00:00,2019,3
221977,1551398400,26.5,26.0,27.1,1009.8,,,84,2.6,350,,,,,8.0,,40,802,2019-03-01 07:00:00,2019,3
221978,1551402000,28.24,27.1,30.0,1010.0,,,70,0.5,0,,,,,8.0,,20,801,2019-03-01 08:00:00,2019,3
221979,1551405600,29.67,29.0,30.1,1010.0,,,74,1.0,0,,,,,,,20,801,2019-03-01 09:00:00,2019,3
221980,1551409200,30.05,30.0,30.1,1010.0,,,74,2.6,240,,,,,,,20,801,2019-03-01 10:00:00,2019,3
221981,1551412800,30.06,30.0,30.1,1009.0,,,74,3.6,250,,,,,,,20,801,2019-03-01 11:00:00,2019,3
221982,1551416400,30.11,30.0,30.2,1009.0,,,70,3.6,260,,,,,,,20,801,2019-03-01 12:00:00,2019,3
221983,1551420000,30.1,30.0,30.2,1007.0,,,74,4.1,260,,,,,,,20,801,2019-03-01 13:00:00,2019,3
221984,1551423600,30.12,30.0,30.2,1007.0,,,70,5.1,260,,,,,,,40,802,2019-03-01 14:00:00,2019,3
221985,1551427200,29.88,29.8,30.0,1007.0,,,74,4.1,260,,,,,,,40,802,2019-03-01 15:00:00,2019,3
221986,1551430800,29.9,29.8,30.0,1007.0,,,70,3.1,260,,,,,,,40,802,2019-03-01 16:00:00,2019,3
221987,1551434400,29.09,28.0,29.8,1007.0,,,74,3.1,50,,,,,,,75,803,2019-03-01 17:00:00,2019,3
221988,1551438000,27.3,27.0,27.5,1008.0,,,83,2.1,50,,,,,,,40,802,2019-03-01 18:00:00,2019,3
221989,1551441600,27.75,27.5,28.0,1009.0,,,74,1.5,60,,,,,,,75,803,2019-03-01 19:00:00,2019,3
221990,1551445200,27.7,27.5,28.0,1010.0,,,78,1.5,360,,,,,,,40,802,2019-03-01 20:00:00,2019,3
221991,1551448800,26.43,25.4,28.0,1010.0,,,78,2.6,300,,2.0,,,,,40,500,2019-03-01 21:00:00,2019,3
221992,1551452400,25.2,25.0,25.4,1011.0,,,88,1.5,290,,2.0,,,,,40,500,2019-03-01 22:00:00,2019,3
221993,1551456000,25.64,25.4,26.0,1010.0,,,83,1.5,280,,2.0,,,,,40,500,2019-03-01 23:00:00,2019,3
221994,1551459600,26.79,26.0,27.3,1010.0,,,83,2.1,270,,,2.0,,,,20,801,2019-03-02 00:00:00,2019,3
221995,1551463200,27.15,27.0,27.3,1009.0,,,83,2.1,320,,,2.0,,,,20,801,2019-03-02 01:00:00,2019,3
221996,1551466800,26.79,26.0,27.3,1008.0,,,83,2.1,360,,,2.0,,,,40,802,2019-03-02 02:00:00,2019,3
221997,1551470400,25.94,25.9,26.0,1008.0,,,88,2.6,350,,,,,,,40,802,2019-03-02 03:00:00,2019,3
221998,1551474000,25.95,25.9,26.0,1008.0,,,83,2.1,350,,,,,,,20,801,2019-03-02 04:00:00,2019,3
221999,1551477600,25.54,25.0,25.9,1008.0,,,88,0.5,0,,,,,,,40,802,2019-03-02 05:00:00,2019,3
222000,1551481200,26.97,26.0,27.6,1008.0,,,83,1.5,340,,,,,2.0,,20,801,2019-03-02 06:00:00,2019,3
222001,1551484800,27.8,27.6,28.0,1009.0,,,78,2.6,350,,,,,2.0,,20,801,2019-03-02 07:00:00,2019,3
222002,1551488400,28.15,27.6,29.0,1010.0,,,74,3.1,310,,,,,2.0,,40,802,2019-03-02 08:00:00,2019,3
222003,1551492000,29.82,29.7,30.0,1009.0,,,74,4.6,310,,,,,,,40,802,2019-03-02 09:00:00,2019,3
222004,1551495600,29.85,29.7,30.0,1009.0,,,70,6.2,290,,,,,,,40,802,2019-03-02 10:00:00,2019,3
222005,1551499200,29.82,29.7,30.0,1009.0,,,70,5.7,280,,,,,,,20,801,2019-03-02 11:00:00,2019,3
222006,1551502800,30.06,30.0,30.1,1008.0,,,70,4.6,270,,,,,,,20,801,2019-03-02 12:00:00,2019,3
222007,1551506400,30.05,30.0,30.1,1007.0,,,66,4.1,250,,,,,,,20,801,2019-03-02 13:00:00,2019,3
222008,1551510000,30.06,30.0,30.1,1007.0,,,70,4.6,260,,,,,,,20,801,2019-03-02 14:00:00,2019,3
222009,1551513600,29.82,29.7,30.0,1007.0,,,70,5.1,260,,,,,,,20,801,2019-03-02 15:00:00,2019,3
222010,1551517200,29.85,29.7,30.0,1007.0,,,70,4.1,260,,,,,,,20,801,2019-03-02 16:00:00,2019,3
222011,1551520800,29.42,29.0,29.7,1007.0,,,74,3.1,250,,,,,,,20,801,2019-03-02 17:00:00,2019,3
222012,1551524400,28.58,28.3,29.0,1008.0,,,74,2.6,230,,,,,,,20,801,2019-03-02 18:00:00,2019,3
