index,dt,datetime,timezone,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,snow_1h,snow_3h,snow_6h,snow_12h,snow_24h,snow_today,clouds_all,weather_id
223449,1556643600,2019-05-01 00:00:00,28800,Denpasar,-8.652497,115.219117,26.82,26.7,27.0,1010.0,,,88,2.6,30,,8.0,12.0,,,,,,,,,,20,501
223450,1556647200,2019-05-01 01:00:00,28800,Denpasar,-8.652497,115.219117,26.85,26.7,27.0,1010.0,,,88,3.1,340,,8.0,12.0,,,,,,,,,,40,501
223451,1556650800,2019-05-01 02:00:00,28800,Denpasar,-8.652497,115.219117,26.42,26.0,26.7,1010.0,,,88,6.7,310,,8.0,12.0,,,,,,,,,,40,501
223452,1556654400,2019-05-01 03:00:00,28800,Denpasar,-8.652497,115.219117,25.52,25.2,26.0,1010.0,,,88,5.1,230,,,,,,,,,,,,,40,802
223453,1556658000,2019-05-01 04:00:00,28800,Denpasar,-8.652497,115.219117,25.1,25.0,25.2,1009.0,,,94,3.6,290,,,,,,,,,,,,,40,802
223454,1556661600,2019-05-01 05:00:00,28800,Denpasar,-8.652497,115.219117,25.12,25.0,25.2,1009.0,,,94,2.1,360,,,,,,,,,,,,,20,801
223455,1556665200,2019-05-01 06:00:00,28800,Denpasar,-8.652497,115.219117,26.34,25.0,27.4,1009.0,,,94,1.5,310,,,,,12.0,,,,,,,,20,801
223456,1556668800,2019-05-01 07:00:00,28800,Denpasar,-8.652497,115.219117,27.2,27.0,27.4,1010.0,,,83,2.1,60,,,,,12.0,,,,,,,,20,801
223457,1556672400,2019-05-01 08:00:00,28800,Denpasar,-8.652497,115.219117,28.03,27.4,29.0,1011.0,,,74,1.5,140,,,,,12.0,,,,,,,,20,801
223458,1556676000,2019-05-01 09:00:00,28800,Denpasar,-8.652497,115.219117,29.21,28.7,30.0,1011.0,,,70,1.0,230,,,,,,,,,,,,,20,801
223459,1556679600,2019-05-01 10:00:00,28800,Denpasar,-8.652497,115.219117,28.85,28.7,29.0,1011.0,,,83,4.1,260,,,,,,,,,,,,,40,802
223460,1556683200,2019-05-01 11:00:00,28800,Denpasar,-8.652497,115.219117,29.21,28.7,30.0,1010.0,,,79,4.6,260,,,,,,,,,,,,,40,802
223461,1556686800,2019-05-01 12:00:00,28800,Denpasar,-8.652497,115.219117,29.33,28.9,30.0,1009.0,,,74,4.6,260,,2.0,2.0,,,,,,,,,,40,500
223462,1556690400,2019-05-01 13:00:00,28800,Denpasar,-8.652497,115.219117,28.95,28.9,29.0,1008.0,,,79,3.1,250,,2.0,2.0,,,,,,,,,,40,500
