index,dt,datetime,timezone,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,snow_1h,snow_3h,snow_6h,snow_12h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
122425,1196442000,2007-12-01 00:00:00,28800,Denpasar,-8.652497,115.219117,27.11,27.11,27.11,1010.0,,,89,5.46,117,0.11,,,,,,,,,,,,47,500,Rain,light rain,10n
122426,1196445600,2007-12-01 01:00:00,28800,Denpasar,-8.652497,115.219117,29.2,29.2,29.2,1009.3,,,84,2.6,140,,,0.0,,,,,,,,,,20,771,Squall,proximity squalls,50n
122427,1196449200,2007-12-01 02:00:00,28800,Denpasar,-8.652497,115.219117,29.2,29.2,29.2,1009.3,,,84,2.6,140,,,0.0,,,,,,,,,,20,771,Squall,proximity squalls,50n
122428,1196452800,2007-12-01 03:00:00,28800,Denpasar,-8.652497,115.219117,27.8,27.8,27.8,1009.1,,,91,2.6,90,,1.0,,,,,,,,,,,20,211,Thunderstorm,proximity thunderstorm,11n
122429,1196452800,2007-12-01 03:00:00,28800,Denpasar,-8.652497,115.219117,27.8,27.8,27.8,1009.1,,,91,2.6,90,,1.0,,,,,,,,,,,20,500,Rain,light rain,10n
122430,1196456400,2007-12-01 04:00:00,28800,Denpasar,-8.652497,115.219117,27.04,27.04,27.04,1009.0,,,88,5.1,104,0.16,,,,,,,,,,,,91,500,Rain,light rain,10n
122431,1196460000,2007-12-01 05:00:00,28800,Denpasar,-8.652497,115.219117,29.0,29.0,29.0,1009.1,,,83,3.1,60,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
122432,1196463600,2007-12-01 06:00:00,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1010.2,,,94,1.5,90,,,,,,,,,,,,,20,211,Thunderstorm,thunderstorm,11d
122433,1196467200,2007-12-01 07:00:00,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1010.8,,,84,4.1,130,,0.6,,,2.0,,,,,,,,40,211,Thunderstorm,thunderstorm,11d
122434,1196467200,2007-12-01 07:00:00,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1010.8,,,84,4.1,130,,0.6,,,2.0,,,,,,,,40,500,Rain,light rain,10d
