index,dt,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,clouds_all,weather_id,datetime,year,month
202947,1483203600,27.74,27.3,28.0,1007.1,,,78,3.1,330,,,,,,,20,801,2017-01-01 00:00:00,2017,1
202948,1483207200,27.1,27.0,27.3,1006.0,,,89,2.57,350,,,,,,,40,802,2017-01-01 01:00:00,2017,1
202949,1483210800,25.87,25.0,27.3,1007.0,,,94,5.14,250,,,,,,,75,202,2017-01-01 02:00:00,2017,1
202950,1483214400,25.87,25.0,27.3,1006.0,,,94,1.54,270,,,,,,,75,211,2017-01-01 03:00:00,2017,1
202951,1483218000,26.07,25.0,27.3,1006.0,,,94,1.03,280,,,,,,,75,211,2017-01-01 04:00:00,2017,1
202952,1483221600,26.49,26.0,27.3,1007.0,,,94,1.03,0,,,,,,,40,211,2017-01-01 05:00:00,2017,1
202953,1483225200,26.11,26.0,26.3,1008.0,,,94,2.06,250,,0.6,,,29.0,,75,200,2017-01-01 06:00:00,2017,1
202954,1483225200,26.11,26.0,26.3,1008.0,,,94,2.06,250,,0.6,,,29.0,,75,500,2017-01-01 06:00:00,2017,1
202955,1483228800,26.1,26.0,26.3,1008.0,,,94,2.06,250,,0.6,,,29.0,,75,200,2017-01-01 07:00:00,2017,1
202956,1483228800,26.1,26.0,26.3,1008.0,,,94,2.06,250,,0.6,,,29.0,,75,500,2017-01-01 07:00:00,2017,1
202957,1483232400,26.11,26.0,26.3,1008.0,,,94,3.09,270,,0.6,,,29.0,,40,500,2017-01-01 08:00:00,2017,1
202958,1483236000,26.75,26.0,28.0,1008.0,,,89,2.57,270,,4.0,,,,,75,501,2017-01-01 09:00:00,2017,1
202959,1483239600,27.31,27.0,28.0,1008.2,,,84,2.1,310,,4.0,,,,,40,501,2017-01-01 10:00:00,2017,1
202960,1483243200,27.38,27.0,28.0,1007.0,,,89,2.06,0,,4.0,,,,,75,502,2017-01-01 11:00:00,2017,1
202961,1483246800,25.87,25.0,27.3,1007.0,,,100,4.63,280,,41.0,45.0,,,,40,502,2017-01-01 12:00:00,2017,1
202962,1483250400,26.4,26.0,27.3,1006.8,,,90,6.2,270,,41.0,45.0,,,,40,502,2017-01-01 13:00:00,2017,1
202963,1483254000,27.75,27.3,28.0,1006.0,,,84,5.66,280,,41.0,45.0,,,,40,502,2017-01-01 14:00:00,2017,1
202964,1483257600,26.3,26.3,26.3,1005.6,,,92,5.1,290,,2.0,,,,,40,500,2017-01-01 15:00:00,2017,1
202965,1483261200,26.1,26.0,26.3,1005.0,,,94,5.66,300,,2.0,,,,,75,500,2017-01-01 16:00:00,2017,1
202966,1483264800,26.74,26.3,27.0,1006.0,,,84,4.63,290,,2.0,,,,,40,500,2017-01-01 17:00:00,2017,1
202967,1483268400,25.62,25.0,26.0,1008.0,,,94,2.57,220,,16.0,17.0,,,,75,502,2017-01-01 18:00:00,2017,1
202968,1483272000,25.0,25.0,25.0,1008.4,,,96,1.5,280,,16.0,17.0,,,,40,502,2017-01-01 19:00:00,2017,1
202969,1483275600,25.63,25.0,26.0,1008.1,,,94,2.6,310,,16.0,17.0,,,,40,502,2017-01-01 20:00:00,2017,1
202970,1483279200,25.92,25.8,26.0,1008.0,,,94,3.09,340,,5.0,,,,,40,501,2017-01-01 21:00:00,2017,1
202971,1483282800,25.94,25.8,26.0,1008.3,,,90,2.6,300,,5.0,,,,,40,501,2017-01-01 22:00:00,2017,1
202972,1483286400,26.55,25.8,27.0,1008.0,,,89,3.09,310,,5.0,,,,,40,501,2017-01-01 23:00:00,2017,1
202973,1483290000,26.89,26.7,27.0,1007.0,,,89,3.09,300,,,5.1,,,,40,802,2017-01-02 00:00:00,2017,1
202974,1483293600,26.9,26.7,27.0,1007.0,,,89,3.09,300,,,5.1,,,,40,802,2017-01-02 01:00:00,2017,1
202975,1483297200,26.89,26.7,27.0,1006.0,,,84,4.63,290,,,5.1,,,,40,500,2017-01-02 02:00:00,2017,1
202976,1483300800,26.92,26.8,27.0,1006.0,,,89,3.09,300,,0.6,,,,,40,500,2017-01-02 03:00:00,2017,1
202977,1483304400,26.93,26.8,27.0,1006.0,,,89,3.09,270,,0.6,,,,,40,500,2017-01-02 04:00:00,2017,1
202978,1483308000,26.92,26.8,27.0,1007.0,,,89,3.09,270,,0.6,,,,,40,500,2017-01-02 05:00:00,2017,1
202979,1483311600,26.32,25.2,27.0,1008.0,,,89,2.06,300,,9.0,,,77.0,,75,501,2017-01-02 06:00:00,2017,1
202980,1483315200,25.07,25.0,25.2,1008.0,,,94,6.17,260,,9.0,,,77.0,,75,501,2017-01-02 07:00:00,2017,1
202981,1483318800,25.71,25.2,26.0,1009.1,,,94,4.6,300,,9.0,,,77.0,,40,501,2017-01-02 08:00:00,2017,1
202982,1483322400,28.0,28.0,28.0,1009.0,,,89,5.14,320,,0.3,,,,,40,500,2017-01-02 09:00:00,2017,1
202983,1483326000,28.0,28.0,28.0,1008.0,,,84,4.63,280,,0.3,,,,,40,500,2017-01-02 10:00:00,2017,1
202984,1483329600,26.75,26.0,28.0,1008.0,,,89,5.66,240,,0.3,,,,,75,500,2017-01-02 11:00:00,2017,1
202985,1483333200,26.11,26.0,26.3,1008.1,,,88,4.6,250,,1.0,2.0,,,,75,500,2017-01-02 12:00:00,2017,1
202986,1483336800,26.39,26.0,27.0,1007.1,,,88,3.1,250,,1.0,2.0,,,,40,500,2017-01-02 13:00:00,2017,1
202987,1483340400,26.58,26.3,27.0,1006.1,,,83,4.1,250,,1.0,2.0,,,,40,500,2017-01-02 14:00:00,2017,1
202988,1483344000,27.52,27.2,28.0,1006.1,,,83,3.1,260,,3.0,,,,,40,500,2017-01-02 15:00:00,2017,1
202989,1483347600,27.1,27.0,27.2,1007.1,,,83,3.6,260,,3.0,,,,,75,500,2017-01-02 16:00:00,2017,1
202990,1483351200,26.73,26.0,27.2,1007.1,,,88,1.5,350,,3.0,,,,,75,500,2017-01-02 17:00:00,2017,1
202991,1483354800,26.18,26.0,26.3,1008.1,,,94,5.1,300,,,4.1,,,,75,500,2017-01-02 18:00:00,2017,1
202992,1483358400,26.15,26.0,26.3,1008.5,,,90,4.1,290,,,4.1,,,,40,802,2017-01-02 19:00:00,2017,1
202993,1483362000,26.75,26.3,27.0,1009.1,,,83,3.1,300,,,4.1,,,,20,801,2017-01-02 20:00:00,2017,1
202994,1483365600,26.94,26.9,27.0,1009.1,,,88,3.6,280,,,,,,,20,801,2017-01-02 21:00:00,2017,1
202995,1483369200,26.97,26.9,27.0,1009.6,,,90,1.0,270,,,,,,,40,802,2017-01-02 22:00:00,2017,1
202996,1483372800,26.96,26.9,27.0,1009.0,,,89,4.63,300,,,,,,,40,500,2017-01-02 23:00:00,2017,1
202997,1483376400,26.92,26.8,27.0,1009.0,,,89,4.63,300,,2.0,2.0,,,,40,500,2017-01-03 00:00:00,2017,1
202998,1483380000,26.93,26.8,27.0,1008.0,,,89,7.2,270,,2.0,2.0,,,,40,500,2017-01-03 01:00:00,2017,1
202999,1483383600,26.92,26.8,27.0,1007.0,,,89,5.14,280,,2.0,2.0,,,,75,500,2017-01-03 02:00:00,2017,1
203000,1483387200,27.04,27.0,27.1,1007.0,,,89,4.63,270,,,,,,,75,803,2017-01-03 03:00:00,2017,1
203001,1483390800,27.03,27.0,27.1,1007.0,,,89,7.2,280,,,,,,,75,803,2017-01-03 04:00:00,2017,1
203002,1483394400,27.04,27.0,27.1,1007.0,,,89,6.69,280,,,,,,,40,802,2017-01-03 05:00:00,2017,1
203003,1483398000,27.4,26.4,28.0,1008.0,,,89,4.12,290,,5.0,,,11.9,,40,501,2017-01-03 06:00:00,2017,1
203004,1483401600,26.13,26.0,26.4,1009.0,,,89,3.6,350,,5.0,,,11.9,,75,502,2017-01-03 07:00:00,2017,1
203005,1483405200,27.4,26.4,28.0,1009.0,,,89,2.06,0,,5.0,,,11.9,,75,501,2017-01-03 08:00:00,2017,1
203006,1483408800,27.85,27.6,28.0,1009.0,,,84,3.6,300,,6.0,,,,,75,501,2017-01-03 09:00:00,2017,1
203007,1483412400,27.2,27.0,27.6,1009.0,,,89,5.14,280,,6.0,,,,,75,501,2017-01-03 10:00:00,2017,1
203008,1483416000,27.85,27.6,28.0,1008.0,,,84,5.66,290,,6.0,,,,,75,501,2017-01-03 11:00:00,2017,1
203009,1483419600,25.66,25.1,26.0,1008.0,,,89,2.57,220,,,,,,,75,200,2017-01-03 12:00:00,2017,1
203010,1483423200,25.03,25.0,25.1,1008.0,,,94,5.14,300,,,,,,,75,200,2017-01-03 13:00:00,2017,1
203011,1483426800,25.33,25.0,26.0,1007.0,,,89,7.2,290,,,,,,,75,201,2017-01-03 14:00:00,2017,1
203012,1483430400,25.93,25.8,26.0,1007.1,,,88,6.2,310,,5.0,,,,,75,501,2017-01-03 15:00:00,2017,1
203013,1483434000,25.93,25.8,26.0,1007.0,,,89,5.14,310,,5.0,,,,,40,501,2017-01-03 16:00:00,2017,1
203014,1483437600,25.93,25.8,26.0,1007.1,,,88,5.1,290,,5.0,,,,,40,501,2017-01-03 17:00:00,2017,1
203015,1483441200,26.59,26.0,27.0,1007.1,,,83,4.6,290,,,5.1,,,,20,801,2017-01-03 18:00:00,2017,1
203016,1483444800,26.93,26.8,27.0,1008.0,,,84,3.09,280,,,5.1,,,,75,803,2017-01-03 19:00:00,2017,1
203017,1483448400,26.92,26.8,27.0,1008.0,,,84,3.6,270,,,5.1,,,,40,802,2017-01-03 20:00:00,2017,1
203018,1483452000,26.92,26.8,27.0,1008.0,,,89,3.6,270,,,,,,,40,802,2017-01-03 21:00:00,2017,1
203019,1483455600,26.93,26.8,27.0,1008.0,,,89,4.12,280,,,,,,,20,801,2017-01-03 22:00:00,2017,1
203020,1483459200,26.92,26.8,27.0,1007.0,,,84,4.12,290,,,,,,,20,801,2017-01-03 23:00:00,2017,1
203021,1483462800,26.67,26.1,27.0,1007.1,,,83,3.1,330,,,,,,,20,801,2017-01-04 00:00:00,2017,1
203022,1483466400,26.03,26.0,26.1,1006.0,,,89,2.57,310,,,,,,,20,801,2017-01-04 01:00:00,2017,1
203023,1483470000,26.66,26.1,27.0,1006.0,,,84,2.57,310,,,,,,,20,801,2017-01-04 02:00:00,2017,1
203024,1483473600,26.0,26.0,26.0,1005.0,,,89,2.57,330,,,,,,,20,801,2017-01-04 03:00:00,2017,1
203025,1483477200,26.67,26.0,27.0,1006.0,,,84,3.6,310,,,,,,,20,801,2017-01-04 04:00:00,2017,1
203026,1483480800,26.62,26.0,27.0,1006.0,,,84,4.12,300,,,,,,,20,801,2017-01-04 05:00:00,2017,1
203027,1483484400,27.92,27.8,28.0,1006.0,,,84,4.12,290,,,,,13.0,,40,802,2017-01-04 06:00:00,2017,1
203028,1483488000,27.93,27.8,28.0,1007.0,,,84,1.03,0,,,,,13.0,,40,802,2017-01-04 07:00:00,2017,1
203029,1483491600,27.92,27.8,28.0,1008.0,,,79,1.03,0,,,,,13.0,,40,802,2017-01-04 08:00:00,2017,1
203030,1483495200,26.38,26.0,27.0,1007.0,,,94,1.54,230,,0.6,,,,,75,500,2017-01-04 09:00:00,2017,1
203031,1483498800,27.0,27.0,27.0,1007.0,,,84,2.06,200,,0.6,,,,,75,500,2017-01-04 10:00:00,2017,1
203032,1483502400,27.0,27.0,27.0,1006.0,,,84,1.03,0,,0.6,,,,,75,500,2017-01-04 11:00:00,2017,1
203033,1483506000,29.08,29.0,29.2,1005.0,,,84,4.12,260,,,0.5,,,,75,803,2017-01-04 12:00:00,2017,1
203034,1483509600,29.07,29.0,29.2,1004.0,,,74,6.17,280,,,0.5,,,,75,803,2017-01-04 13:00:00,2017,1
203035,1483513200,28.45,28.0,29.2,1004.0,,,84,3.09,250,,,0.5,,,,20,801,2017-01-04 14:00:00,2017,1
203036,1483516800,28.92,28.8,29.0,1003.0,,,79,2.57,250,,,,,,,20,801,2017-01-04 15:00:00,2017,1
