index,dt,datetime,timezone,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,snow_1h,snow_3h,snow_6h,snow_12h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
92292,1088614800,2004-07-01 00:00:00,28800,Denpasar,-8.652497,115.219117,25.61,25.61,25.61,1011.0,,,75,3.17,106,,,,,,,,,,,,,11,801,Clouds,few clouds,02n
92293,1088618400,2004-07-01 01:00:00,28800,Denpasar,-8.652497,115.219117,25.46,25.46,25.46,1010.0,,,76,2.83,113,,,,,,,,,,,,,7,800,Clear,sky is clear,01n
92294,1088622000,2004-07-01 02:00:00,28800,Denpasar,-8.652497,115.219117,25.35,25.35,25.35,1010.0,,,76,2.77,118,,,,,,,,,,,,,23,801,Clouds,few clouds,02n
92295,1088625600,2004-07-01 03:00:00,28800,Denpasar,-8.652497,115.219117,21.4,21.4,21.4,1008.8,,,96,2.92,119,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
92296,1088629200,2004-07-01 04:00:00,28800,Denpasar,-8.652497,115.219117,21.4,21.4,21.4,1008.8,,,96,3.21,116,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
92297,1088632800,2004-07-01 05:00:00,28800,Denpasar,-8.652497,115.219117,21.4,21.4,21.4,1008.8,,,96,2.85,91,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
92298,1088636400,2004-07-01 06:00:00,28800,Denpasar,-8.652497,115.219117,22.8,22.8,22.8,1009.8,,,89,2.97,91,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
92299,1088640000,2004-07-01 07:00:00,28800,Denpasar,-8.652497,115.219117,22.8,22.8,22.8,1009.8,,,89,3.34,91,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
92300,1088643600,2004-07-01 08:00:00,28800,Denpasar,-8.652497,115.219117,22.8,22.8,22.8,1009.8,,,89,3.72,93,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
92301,1088647200,2004-07-01 09:00:00,28800,Denpasar,-8.652497,115.219117,27.4,27.4,27.4,1009.8,,,75,3.6,90,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
92302,1088650800,2004-07-01 10:00:00,28800,Denpasar,-8.652497,115.219117,27.4,27.4,27.4,1009.8,,,75,3.6,90,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
92303,1088654400,2004-07-01 11:00:00,28800,Denpasar,-8.652497,115.219117,27.4,27.4,27.4,1009.8,,,75,3.6,90,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
92304,1088658000,2004-07-01 12:00:00,28800,Denpasar,-8.652497,115.219117,28.2,28.2,28.2,1007.8,,,71,3.6,100,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
92305,1088661600,2004-07-01 13:00:00,28800,Denpasar,-8.652497,115.219117,28.2,28.2,28.2,1007.8,,,71,3.6,100,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
92306,1088665200,2004-07-01 14:00:00,28800,Denpasar,-8.652497,115.219117,28.2,28.2,28.2,1007.8,,,71,3.6,100,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
