,dt,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,clouds_all,weather_id,datetime,year,month
252971,1661965200,25.81,25.5,26.0,1013.0,,,84,4.63,120,,,,,,,75,803,2022-09-01 00:00:00,2022,9
252972,1661968800,25.83,25.5,26.0,1013.0,,,84,4.63,110,,,,,,,20,801,2022-09-01 01:00:00,2022,9
252973,1661972400,25.81,25.5,26.0,1013.0,,,84,3.6,110,,,,,,,20,801,2022-09-01 02:00:00,2022,9
252974,1661976000,25.15,25.0,25.4,1012.0,,,89,3.09,110,,,,,,,20,801,2022-09-01 03:00:00,2022,9
252975,1661979600,25.13,25.0,25.4,1013.0,,,89,2.06,100,,,,,,,20,801,2022-09-01 04:00:00,2022,9
252976,1661983200,25.15,25.0,25.4,1013.0,,,88,3.6,120,,,,,,,40,802,2022-09-01 05:00:00,2022,9
252977,1661986800,25.38,25.0,26.0,1014.0,,,89,3.6,120,,,,,,,40,802,2022-09-01 06:00:00,2022,9
252978,1661990400,26.0,26.0,26.0,1014.0,,,84,4.63,120,,,,,,,40,802,2022-09-01 07:00:00,2022,9
252979,1661994000,26.62,26.0,27.0,1015.0,,,79,5.66,110,,,,,,,75,803,2022-09-01 08:00:00,2022,9
252980,1661997600,27.15,27.0,27.4,1015.0,,,79,6.17,120,,,,,,,75,803,2022-09-01 09:00:00,2022,9
252981,1662001200,27.13,27.0,27.4,1015.0,,,79,6.17,140,,,,,,,75,803,2022-09-01 10:00:00,2022,9
252982,1662004800,27.77,27.4,28.0,1014.0,,,74,7.2,130,,,,,,,40,802,2022-09-01 11:00:00,2022,9
252983,1662008400,27.96,27.9,28.0,1013.0,,,74,7.2,130,,,,,,,40,802,2022-09-01 12:00:00,2022,9
252984,1662012000,27.97,27.9,28.0,1012.0,,,70,7.2,130,,,,,,,20,801,2022-09-01 13:00:00,2022,9
252985,1662015600,27.96,27.9,28.0,1012.0,,,70,8.23,130,,,,,,,40,802,2022-09-01 14:00:00,2022,9
252986,1662019200,26.81,26.5,27.0,1012.0,,,74,7.2,110,,,,,,,75,803,2022-09-01 15:00:00,2022,9
252987,1662022800,26.83,26.5,27.0,1012.0,,,74,6.69,120,,,,,,,75,803,2022-09-01 16:00:00,2022,9
252988,1662026400,26.19,26.0,26.5,1012.0,,,79,6.17,130,,,,,,,20,801,2022-09-01 17:00:00,2022,9
252989,1662030000,25.11,25.0,25.3,1013.0,,,83,4.63,130,,,,,,,20,801,2022-09-01 18:00:00,2022,9
252990,1662033600,25.1,25.0,25.3,1014.0,,,83,4.63,120,,,,,,,20,801,2022-09-01 19:00:00,2022,9
252991,1662037200,25.11,25.0,25.3,1015.0,,,83,4.63,110,,,,,,,20,801,2022-09-01 20:00:00,2022,9
252992,1662040800,25.08,25.0,25.2,1015.0,,,83,5.14,110,,,,,,,20,801,2022-09-01 21:00:00,2022,9
252993,1662044400,25.06,25.0,25.2,1015.0,,,83,3.1,120,,,,,,,20,801,2022-09-01 22:00:00,2022,9
252994,1662048000,25.08,25.0,25.2,1015.0,,,83,2.57,140,,,,,,,20,801,2022-09-01 23:00:00,2022,9
252995,1662051600,24.15,24.0,24.4,1014.0,,,89,1.54,130,,,,,,,20,801,2022-09-02 00:00:00,2022,9
252996,1662055200,24.13,24.0,24.4,1014.0,,,89,2.06,140,,,,,,,75,803,2022-09-02 01:00:00,2022,9
252997,1662058800,24.77,24.4,25.0,1013.0,,,83,2.57,130,,,,,,,40,802,2022-09-02 02:00:00,2022,9
252998,1662062400,24.08,24.0,24.2,1013.0,,,83,2.06,140,,,,,,,40,802,2022-09-02 03:00:00,2022,9
252999,1662066000,24.07,24.0,24.2,1013.0,,,83,1.54,100,,,,,,,20,801,2022-09-02 04:00:00,2022,9
253000,1662069600,24.08,24.0,24.2,1014.0,,,83,2.06,120,,,,,,,20,801,2022-09-02 05:00:00,2022,9
253001,1662073200,24.38,24.0,25.0,1014.0,,,89,1.03,110,,,,,,,20,801,2022-09-02 06:00:00,2022,9
253002,1662076800,25.0,25.0,25.0,1014.0,,,79,4.63,120,,,,,,,20,801,2022-09-02 07:00:00,2022,9
253003,1662080400,25.93,25.0,27.0,1015.0,,,69,4.1,120,,,,,,,20,801,2022-09-02 08:00:00,2022,9
253004,1662084000,27.38,27.0,28.0,1015.0,,,70,5.14,120,,,,,,,20,801,2022-09-02 09:00:00,2022,9
253005,1662087600,28.0,28.0,28.0,1014.0,,,70,5.14,130,,,,,,,75,803,2022-09-02 10:00:00,2022,9
253006,1662091200,27.38,27.0,28.0,1013.0,,,70,4.63,130,,,,,,,75,803,2022-09-02 11:00:00,2022,9
253007,1662094800,27.92,27.8,28.0,1012.0,,,66,4.63,130,,,,,,,40,802,2022-09-02 12:00:00,2022,9
253008,1662098400,27.93,27.8,28.0,1011.0,,,66,5.14,140,,,,,,,40,802,2022-09-02 13:00:00,2022,9
253009,1662102000,27.92,27.8,28.0,1011.0,,,66,5.14,140,,,,,,,40,802,2022-09-02 14:00:00,2022,9
253010,1662105600,26.85,26.6,27.0,1011.0,,,70,5.14,140,,,,,,,40,802,2022-09-02 15:00:00,2022,9
253011,1662109200,26.87,26.6,27.0,1011.0,,,70,5.66,130,,,,,,,40,802,2022-09-02 16:00:00,2022,9
253012,1662112800,26.23,26.0,26.6,1012.0,,,74,5.66,130,,,,,,,40,802,2022-09-02 17:00:00,2022,9
253013,1662116400,24.92,24.8,25.0,1013.0,,,79,5.14,130,,,,,,,20,801,2022-09-02 18:00:00,2022,9
253014,1662120000,24.93,24.8,25.0,1013.0,,,79,4.12,120,,,,,,,20,801,2022-09-02 19:00:00,2022,9
253015,1662123600,24.92,24.8,25.0,1014.0,,,79,3.6,110,,,,,,,20,801,2022-09-02 20:00:00,2022,9
253016,1662127200,24.92,24.8,25.0,1014.0,,,79,3.6,110,,,,,,,20,801,2022-09-02 21:00:00,2022,9
253017,1662130800,24.93,24.8,25.0,1014.0,,,79,3.6,110,,,,,,,40,802,2022-09-02 22:00:00,2022,9
253018,1662134400,24.92,24.8,25.0,1014.0,,,79,2.06,120,,,,,,,20,801,2022-09-02 23:00:00,2022,9
253019,1662138000,24.04,24.0,24.1,1014.0,,,83,2.06,160,,,,,,,20,801,2022-09-03 00:00:00,2022,9
253020,1662141600,24.03,24.0,24.1,1013.0,,,83,2.06,140,,,,,,,20,801,2022-09-03 01:00:00,2022,9
253021,1662145200,23.42,23.0,24.1,1013.0,,,89,0.51,40,,,,,,,20,801,2022-09-03 02:00:00,2022,9
253022,1662148800,22.89,22.7,23.0,1013.0,,,89,1.54,330,,,,,,,20,801,2022-09-03 03:00:00,2022,9
253023,1662152400,22.9,22.7,23.0,1013.0,,,89,1.03,220,,,,,,,20,801,2022-09-03 04:00:00,2022,9
253024,1662156000,22.89,22.7,23.0,1014.0,,,89,0.51,0,,,,,,,20,801,2022-09-03 05:00:00,2022,9
253025,1662159600,23.32,22.0,25.5,1014.0,,,94,1.54,330,,,,,,,40,802,2022-09-03 06:00:00,2022,9
253026,1662163200,25.83,25.5,26.0,1015.0,,,74,0.51,0,,,,,,,20,801,2022-09-03 07:00:00,2022,9
253027,1662166800,26.43,25.5,27.0,1015.0,,,70,2.57,300,,,,,,,20,801,2022-09-03 08:00:00,2022,9
253028,1662170400,27.36,26.3,28.0,1015.0,,,62,2.57,290,,,,,,,20,801,2022-09-03 09:00:00,2022,9
253029,1662174000,26.1,26.0,26.3,1014.0,,,70,2.57,280,,,,,,,40,802,2022-09-03 10:00:00,2022,9
253030,1662177600,26.74,26.3,27.0,1013.0,,,62,3.09,150,,,,,,,40,802,2022-09-03 11:00:00,2022,9
253031,1662181200,28.0,28.0,28.0,1013.0,,,62,4.12,150,,,,,,,40,802,2022-09-03 12:00:00,2022,9
253032,1662184800,28.67,28.0,29.0,1012.0,,,55,5.66,160,,,,,,,40,802,2022-09-03 13:00:00,2022,9
253033,1662188400,27.38,27.0,28.0,1012.0,,,62,5.14,150,,,,,,,75,803,2022-09-03 14:00:00,2022,9
253034,1662192000,26.96,26.9,27.0,1012.0,,,62,5.14,140,,,,,,,75,803,2022-09-03 15:00:00,2022,9
253035,1662195600,26.97,26.9,27.0,1012.0,,,61,5.7,150,,,,,,,40,802,2022-09-03 16:00:00,2022,9
253036,1662199200,26.34,26.0,26.9,1012.0,,,65,5.66,150,,,,,,,20,801,2022-09-03 17:00:00,2022,9
253037,1662202800,24.85,24.6,25.0,1013.0,,,69,4.63,130,,,,,,,20,801,2022-09-03 18:00:00,2022,9
253038,1662206400,24.87,24.6,25.0,1014.0,,,74,2.57,130,,,,,,,20,801,2022-09-03 19:00:00,2022,9
253039,1662210000,24.23,24.0,24.6,1014.0,,,74,2.57,150,,,,,,,20,801,2022-09-03 20:00:00,2022,9
253040,1662213600,22.92,22.8,23.0,1015.0,,,83,1.54,170,,,,,,,20,801,2022-09-03 21:00:00,2022,9
253041,1662217200,22.93,22.8,23.0,1015.0,,,83,1.03,150,,,,,,,20,801,2022-09-03 22:00:00,2022,9
253042,1662220800,22.3,22.0,22.8,1014.0,,,83,0.51,0,,,,,,,20,801,2022-09-03 23:00:00,2022,9
253043,1662224400,22.0,22.0,22.0,1014.0,,,88,1.03,200,,,,,,,20,801,2022-09-04 00:00:00,2022,9
253044,1662228000,22.0,22.0,22.0,1013.0,,,83,1.54,210,,,,,,,20,801,2022-09-04 01:00:00,2022,9
253045,1662231600,22.0,22.0,22.0,1013.0,,,88,1.54,190,,,,,,,20,801,2022-09-04 02:00:00,2022,9
253046,1662235200,23.11,23.0,23.3,1013.0,,,83,2.06,210,,,,,,,75,803,2022-09-04 03:00:00,2022,9
253047,1662238800,23.1,23.0,23.3,1013.0,,,89,1.54,190,,,,,,,20,801,2022-09-04 04:00:00,2022,9
253048,1662242400,23.11,23.0,23.3,1014.0,,,89,1.03,190,,,,,,,40,802,2022-09-04 05:00:00,2022,9
253049,1662246000,23.6,23.0,24.6,1014.0,,,83,1.03,250,,,,,,,40,802,2022-09-04 06:00:00,2022,9
253050,1662249600,24.87,24.6,25.0,1015.0,,,79,1.54,250,,,,,,,75,803,2022-09-04 07:00:00,2022,9
253051,1662253200,24.85,24.6,25.0,1015.0,,,79,1.54,230,,,,,,,75,803,2022-09-04 08:00:00,2022,9
253052,1662256800,26.19,26.0,26.5,1015.0,,,74,2.57,240,,,,,,,75,803,2022-09-04 09:00:00,2022,9
253053,1662260400,26.83,26.5,27.0,1015.0,,,70,1.03,0,,,,,,,75,803,2022-09-04 10:00:00,2022,9
253054,1662264000,26.81,26.5,27.0,1014.0,,,70,2.06,0,,,,,,,75,803,2022-09-04 11:00:00,2022,9
253055,1662267600,27.85,27.6,28.0,1013.0,,,66,3.09,150,,,,,,,75,803,2022-09-04 12:00:00,2022,9
253056,1662271200,27.2,27.0,27.6,1012.0,,,70,4.12,140,,,,,,,75,803,2022-09-04 13:00:00,2022,9
253057,1662274800,27.23,27.0,27.6,1011.0,,,70,5.14,140,,,,,,,40,802,2022-09-04 14:00:00,2022,9
253058,1662278400,27.55,26.8,28.0,1011.0,,,66,4.12,150,,,,,,,20,801,2022-09-04 15:00:00,2022,9
253059,1662282000,26.93,26.8,27.0,1012.0,,,74,5.14,140,,,,,,,40,802,2022-09-04 16:00:00,2022,9
253060,1662285600,26.3,26.0,26.8,1012.0,,,79,4.63,130,,,,,,,40,802,2022-09-04 17:00:00,2022,9
253061,1662289200,25.92,25.8,26.0,1013.0,,,74,4.63,120,,,,,,,20,801,2022-09-04 18:00:00,2022,9
253062,1662292800,25.93,25.8,26.0,1013.0,,,79,3.09,110,,,,,,,20,801,2022-09-04 19:00:00,2022,9
253063,1662296400,25.92,25.8,26.0,1014.0,,,79,3.6,130,,,,,,,40,802,2022-09-04 20:00:00,2022,9
253064,1662300000,25.77,25.4,26.0,1014.0,,,79,2.57,130,,,,,,,40,802,2022-09-04 21:00:00,2022,9
253065,1662303600,25.13,25.0,25.4,1014.0,,,83,2.57,150,,,,,,,40,802,2022-09-04 22:00:00,2022,9
253066,1662307200,25.15,25.0,25.4,1014.0,,,83,2.57,140,,,,,,,75,803,2022-09-04 23:00:00,2022,9
253067,1662310800,24.92,24.8,25.0,1014.0,,,83,1.54,140,,,,,,,75,803,2022-09-05 00:00:00,2022,9
253068,1662314400,24.93,24.8,25.0,1013.0,,,83,2.57,190,,,,,,,20,801,2022-09-05 01:00:00,2022,9
253069,1662318000,24.92,24.8,25.0,1013.0,,,83,1.54,200,,,,,,,20,801,2022-09-05 02:00:00,2022,9
253070,1662321600,24.15,24.0,24.4,1013.0,,,89,2.06,210,,0.2,,,,,20,500,2022-09-05 03:00:00,2022,9
253071,1662325200,24.13,24.0,24.4,1013.0,,,94,1.54,210,,0.2,,,,,40,500,2022-09-05 04:00:00,2022,9
253072,1662328800,24.15,24.0,24.4,1013.0,,,94,1.54,200,,0.2,,,,,40,500,2022-09-05 05:00:00,2022,9
253073,1662332400,24.19,24.0,24.5,1013.0,,,89,3.6,110,,7.0,,,7.0,,20,501,2022-09-05 06:00:00,2022,9
253074,1662336000,24.83,24.5,25.0,1014.0,,,83,0.51,0,,7.0,,,7.0,,20,501,2022-09-05 07:00:00,2022,9
253075,1662339600,26.06,24.5,27.0,1014.0,,,79,1.54,0,,7.0,,,7.0,,40,501,2022-09-05 08:00:00,2022,9
253076,1662343200,27.42,27.0,28.1,1014.0,,,79,5.14,140,,,,,,,75,803,2022-09-05 09:00:00,2022,9
253077,1662346800,27.68,27.0,28.1,1014.0,,,69,6.2,130,,,,,,,75,803,2022-09-05 10:00:00,2022,9
253078,1662350400,28.04,28.0,28.1,1013.0,,,70,7.2,130,,,,,,,75,803,2022-09-05 11:00:00,2022,9
253079,1662354000,28.89,28.7,29.0,1012.0,,,66,5.14,110,,,,,,,40,802,2022-09-05 12:00:00,2022,9
253080,1662357600,28.9,28.7,29.0,1011.0,,,58,6.69,120,,,,,,,20,801,2022-09-05 13:00:00,2022,9
253081,1662361200,28.89,28.7,29.0,1011.0,,,58,6.69,120,,,,,,,20,801,2022-09-05 14:00:00,2022,9
253082,1662364800,27.85,27.6,28.0,1011.0,,,66,6.69,140,,,,,,,20,801,2022-09-05 15:00:00,2022,9
253083,1662368400,27.2,27.0,27.6,1011.0,,,70,6.17,130,,,,,,,20,801,2022-09-05 16:00:00,2022,9
