index,dt,datetime,timezone,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,snow_1h,snow_3h,snow_6h,snow_12h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
151089,1298912400,2011-03-01 00:00:00,28800,Denpasar,-8.652497,115.219117,25.76,25.6,26.0,1007.1,,,94,1.5,20,,3.0,3.0,,,,,,,,,,75,500,Rain,light rain,10n
151090,1298916000,2011-03-01 01:00:00,28800,Denpasar,-8.652497,115.219117,25.8,25.6,26.0,1005.9,,,94,3.54,286,,3.0,3.0,,,,,,,,,,20,500,Rain,light rain,10n
151091,1298919600,2011-03-01 02:00:00,28800,Denpasar,-8.652497,115.219117,25.76,25.6,26.0,1006.1,,,94,4.6,240,,3.0,3.0,,,,,,,,,,75,501,Rain,moderate rain,10n
151092,1298923200,2011-03-01 03:00:00,28800,Denpasar,-8.652497,115.219117,24.88,24.8,25.0,1005.1,,,94,3.69,288,,7.0,,,,,,,,,,,40,501,Rain,moderate rain,10n
151093,1298926800,2011-03-01 04:00:00,28800,Denpasar,-8.652497,115.219117,24.9,24.8,25.0,1006.1,,,94,3.76,282,,7.0,,,,,,,,,,,75,501,Rain,moderate rain,10n
151094,1298930400,2011-03-01 05:00:00,28800,Denpasar,-8.652497,115.219117,24.88,24.8,25.0,1006.1,,,100,4.1,269,,7.0,,,,,,,,,,,40,501,Rain,moderate rain,10n
151095,1298934000,2011-03-01 06:00:00,28800,Denpasar,-8.652497,115.219117,25.67,25.0,26.1,1007.1,,,100,4.09,271,,1.0,,,11.9,,,,,,,,40,500,Rain,light rain,10d
151096,1298937600,2011-03-01 07:00:00,28800,Denpasar,-8.652497,115.219117,26.05,26.0,26.1,1007.1,,,94,3.56,263,,1.0,,,11.9,,,,,,,,40,500,Rain,light rain,10d
151097,1298941200,2011-03-01 08:00:00,28800,Denpasar,-8.652497,115.219117,26.85,26.1,28.0,1007.1,,,94,1.5,360,,1.0,,,11.9,,,,,,,,40,500,Rain,light rain,10d
151098,1298944800,2011-03-01 09:00:00,28800,Denpasar,-8.652497,115.219117,29.88,29.8,30.0,1007.1,,,79,2.6,290,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
151099,1298948400,2011-03-01 10:00:00,28800,Denpasar,-8.652497,115.219117,29.9,29.8,30.0,1006.6,,,78,5.1,310,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
151100,1298952000,2011-03-01 11:00:00,28800,Denpasar,-8.652497,115.219117,29.9,29.8,30.0,1007.1,,,79,5.1,310,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
151101,1298955600,2011-03-01 12:00:00,28800,Denpasar,-8.652497,115.219117,30.8,30.6,31.0,1005.0,,,74,3.6,270,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
