index,dt,datetime,timezone,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,snow_1h,snow_3h,snow_6h,snow_12h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
150393,1296493200,2011-02-01 00:00:00,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1010.2,,,74,3.1,240,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n
150394,1296496800,2011-02-01 01:00:00,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1010.2,,,74,4.1,240,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n
150395,1296500400,2011-02-01 02:00:00,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1010.5,,,74,4.1,240,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
150396,1296504000,2011-02-01 03:00:00,28800,Denpasar,-8.652497,115.219117,27.8,27.6,28.0,1010.2,,,74,2.6,240,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n
150397,1296507600,2011-02-01 04:00:00,28800,Denpasar,-8.652497,115.219117,27.6,27.6,27.6,1009.7,,,77,2.6,240,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
150398,1296511200,2011-02-01 05:00:00,28800,Denpasar,-8.652497,115.219117,27.78,27.6,28.0,1010.2,,,78,2.6,270,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n
150399,1296514800,2011-02-01 06:00:00,28800,Denpasar,-8.652497,115.219117,28.4,28.4,28.4,1010.5,,,74,4.1,260,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
150400,1296518400,2011-02-01 07:00:00,28800,Denpasar,-8.652497,115.219117,28.7,28.4,29.0,1010.5,,,74,4.1,260,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
150401,1296522000,2011-02-01 08:00:00,28800,Denpasar,-8.652497,115.219117,29.43,28.4,31.0,1010.8,,,66,5.1,260,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
150402,1296525600,2011-02-01 09:00:00,28800,Denpasar,-8.652497,115.219117,30.76,30.6,31.0,1010.8,,,66,5.1,260,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
150403,1296529200,2011-02-01 10:00:00,28800,Denpasar,-8.652497,115.219117,30.8,30.6,31.0,1010.4,,,63,5.1,240,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
150404,1296532800,2011-02-01 11:00:00,28800,Denpasar,-8.652497,115.219117,30.78,30.6,31.0,1010.8,,,66,5.1,250,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
150405,1296536400,2011-02-01 12:00:00,28800,Denpasar,-8.652497,115.219117,30.66,30.4,31.0,1010.2,,,66,5.1,240,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
150406,1296540000,2011-02-01 13:00:00,28800,Denpasar,-8.652497,115.219117,30.73,30.4,31.0,1009.1,,,64,5.1,250,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
150407,1296543600,2011-02-01 14:00:00,28800,Denpasar,-8.652497,115.219117,31.11,30.4,32.0,1009.1,,,66,5.1,240,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
150408,1296547200,2011-02-01 15:00:00,28800,Denpasar,-8.652497,115.219117,30.72,30.5,31.0,1008.1,,,70,5.7,250,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
150409,1296550800,2011-02-01 16:00:00,28800,Denpasar,-8.652497,115.219117,30.75,30.5,31.0,1008.1,,,70,4.1,240,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
150410,1296554400,2011-02-01 17:00:00,28800,Denpasar,-8.652497,115.219117,30.75,30.5,31.0,1008.1,,,70,4.1,240,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
150411,1296558000,2011-02-01 18:00:00,28800,Denpasar,-8.652497,115.219117,28.4,28.4,28.4,1009.2,,,76,3.6,240,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
150412,1296561600,2011-02-01 19:00:00,28800,Denpasar,-8.652497,115.219117,28.7,28.4,29.0,1010.2,,,74,3.6,240,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
150413,1296565200,2011-02-01 20:00:00,28800,Denpasar,-8.652497,115.219117,28.24,28.0,28.4,1010.8,,,83,3.1,260,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n
150414,1296568800,2011-02-01 21:00:00,28800,Denpasar,-8.652497,115.219117,28.55,28.2,29.0,1010.8,,,79,3.6,260,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n
150415,1296572400,2011-02-01 22:00:00,28800,Denpasar,-8.652497,115.219117,28.2,28.2,28.2,1010.7,,,76,2.6,260,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
150416,1296576000,2011-02-01 23:00:00,28800,Denpasar,-8.652497,115.219117,28.2,28.2,28.2,1010.7,,,76,2.6,260,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
150417,1296579600,2011-02-02 00:00:00,28800,Denpasar,-8.652497,115.219117,27.24,27.0,27.4,1010.2,,,88,6.2,320,,0.5,0.5,,,,,,,,,,75,501,Rain,moderate rain,10n
150418,1296583200,2011-02-02 01:00:00,28800,Denpasar,-8.652497,115.219117,27.2,27.0,27.4,1010.2,,,83,6.2,280,,0.5,0.5,,,,,,,,,,75,500,Rain,light rain,10n
150419,1296586800,2011-02-02 02:00:00,28800,Denpasar,-8.652497,115.219117,27.24,27.0,27.4,1009.1,,,88,2.6,310,,0.5,0.5,,,,,,,,,,75,500,Rain,light rain,10n
150420,1296590400,2011-02-02 03:00:00,28800,Denpasar,-8.652497,115.219117,27.2,27.2,27.2,1009.1,,,79,5.1,280,,0.7,,,,,,,,,,,40,500,Rain,light rain,10n
150421,1296594000,2011-02-02 04:00:00,28800,Denpasar,-8.652497,115.219117,27.1,27.0,27.2,1009.1,,,79,5.1,280,,0.7,,,,,,,,,,,40,500,Rain,light rain,10n
150422,1296597600,2011-02-02 05:00:00,28800,Denpasar,-8.652497,115.219117,27.2,27.2,27.2,1009.1,,,79,5.1,280,,0.7,,,,,,,,,,,40,500,Rain,light rain,10n
150423,1296601200,2011-02-02 06:00:00,28800,Denpasar,-8.652497,115.219117,28.6,28.6,28.6,1010.0,,,80,4.1,330,,,,,2.0,,,,,,,,40,802,Clouds,scattered clouds,03d
150424,1296604800,2011-02-02 07:00:00,28800,Denpasar,-8.652497,115.219117,28.3,28.0,28.6,1010.0,,,80,4.1,330,,,,,2.0,,,,,,,,40,802,Clouds,scattered clouds,03d
150425,1296608400,2011-02-02 08:00:00,28800,Denpasar,-8.652497,115.219117,29.15,28.6,30.0,1010.8,,,74,5.1,300,,,,,2.0,,,,,,,,40,802,Clouds,scattered clouds,03d
150426,1296612000,2011-02-02 09:00:00,28800,Denpasar,-8.652497,115.219117,30.52,30.2,31.0,1010.8,,,70,5.1,280,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
150427,1296615600,2011-02-02 10:00:00,28800,Denpasar,-8.652497,115.219117,30.64,30.2,31.0,1010.3,,,70,5.1,280,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
150428,1296619200,2011-02-02 11:00:00,28800,Denpasar,-8.652497,115.219117,30.2,30.2,30.2,1010.3,,,70,5.1,280,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
150429,1296622800,2011-02-02 12:00:00,28800,Denpasar,-8.652497,115.219117,30.3,30.3,30.3,1008.2,,,69,6.2,240,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
150430,1296626400,2011-02-02 13:00:00,28800,Denpasar,-8.652497,115.219117,30.65,30.3,31.0,1008.1,,,70,6.2,240,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
150431,1296630000,2011-02-02 14:00:00,28800,Denpasar,-8.652497,115.219117,31.05,30.3,32.0,1008.1,,,66,5.1,250,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
150432,1296633600,2011-02-02 15:00:00,28800,Denpasar,-8.652497,115.219117,31.27,30.8,32.0,1007.1,,,66,5.7,250,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
150433,1296637200,2011-02-02 16:00:00,28800,Denpasar,-8.652497,115.219117,31.46,30.8,32.0,1007.1,,,67,5.1,240,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
150434,1296640800,2011-02-02 17:00:00,28800,Denpasar,-8.652497,115.219117,30.8,30.8,30.8,1007.1,,,67,5.1,240,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
150435,1296644400,2011-02-02 18:00:00,28800,Denpasar,-8.652497,115.219117,28.8,28.8,28.8,1008.7,,,76,1.0,250,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n
150436,1296648000,2011-02-02 19:00:00,28800,Denpasar,-8.652497,115.219117,28.9,28.8,29.0,1009.1,,,74,1.0,250,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n
150437,1296651600,2011-02-02 20:00:00,28800,Denpasar,-8.652497,115.219117,28.9,28.8,29.0,1008.7,,,76,1.0,250,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n
150438,1296655200,2011-02-02 21:00:00,28800,Denpasar,-8.652497,115.219117,27.11,27.0,27.2,1010.8,,,88,1.0,200,,0.2,,,,,,,,,,,75,500,Rain,light rain,10n
150439,1296658800,2011-02-02 22:00:00,28800,Denpasar,-8.652497,115.219117,27.09,27.0,27.2,1010.8,,,81,1.5,350,,0.2,,,,,,,,,,,40,500,Rain,light rain,10n
150440,1296662400,2011-02-02 23:00:00,28800,Denpasar,-8.652497,115.219117,27.08,27.0,27.2,1010.8,,,81,1.5,350,,0.2,,,,,,,,,,,40,500,Rain,light rain,10n
150441,1296666000,2011-02-03 00:00:00,28800,Denpasar,-8.652497,115.219117,24.4,24.4,24.4,1009.9,,,88,2.75,270,,20.0,20.1,,,,,,,,,,90,502,Rain,heavy intensity rain,10n
150442,1296669600,2011-02-03 01:00:00,28800,Denpasar,-8.652497,115.219117,24.4,24.4,24.4,1009.9,,,88,3.6,272,,20.0,20.1,,,,,,,,,,90,502,Rain,heavy intensity rain,10n
150443,1296673200,2011-02-03 02:00:00,28800,Denpasar,-8.652497,115.219117,24.4,24.4,24.4,1009.9,,,88,4.75,283,,20.0,20.1,,,,,,,,,,90,502,Rain,heavy intensity rain,10n
150444,1296676800,2011-02-03 03:00:00,28800,Denpasar,-8.652497,115.219117,25.2,25.2,25.2,1009.2,,,90,4.98,290,,0.3,,,,,,,,,,,20,500,Rain,light rain,10n
150445,1296680400,2011-02-03 04:00:00,28800,Denpasar,-8.652497,115.219117,25.2,25.2,25.2,1009.2,,,90,4.3,290,,0.3,,,,,,,,,,,20,500,Rain,light rain,10n
150446,1296684000,2011-02-03 05:00:00,28800,Denpasar,-8.652497,115.219117,25.2,25.2,25.2,1009.2,,,90,3.67,269,,0.3,,,,,,,,,,,20,500,Rain,light rain,10n
150447,1296687600,2011-02-03 06:00:00,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1010.5,,,87,2.6,350,,1.0,,,21.1,,,,,,,,40,500,Rain,light rain,10d
150448,1296691200,2011-02-03 07:00:00,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1010.5,,,87,2.6,350,,1.0,,,21.1,,,,,,,,40,500,Rain,light rain,10d
150449,1296694800,2011-02-03 08:00:00,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1010.5,,,87,2.6,350,,1.0,,,21.1,,,,,,,,40,500,Rain,light rain,10d
150450,1296698400,2011-02-03 09:00:00,28800,Denpasar,-8.652497,115.219117,28.7,28.7,28.7,1011.4,,,74,3.6,270,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
150451,1296702000,2011-02-03 10:00:00,28800,Denpasar,-8.652497,115.219117,28.7,28.7,28.7,1011.4,,,74,3.6,270,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
