index,dt,datetime,timezone,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,snow_1h,snow_3h,snow_6h,snow_12h,snow_24h,snow_today,clouds_all,weather_id
154785,1312131600,2011-08-01 00:00:00,28800,Denpasar,-8.652497,115.219117,23.76,23.6,24.0,1012.9,,,83,5.2,114,,,,,,,,,,,,,40,802
154786,1312135200,2011-08-01 01:00:00,28800,Denpasar,-8.652497,115.219117,23.8,23.6,24.0,1012.9,,,88,5.18,117,,,,,,,,,,,,,75,803
154787,1312138800,2011-08-01 02:00:00,28800,Denpasar,-8.652497,115.219117,23.36,23.0,23.6,1011.9,,,94,5.03,121,,,,,,,,,,,,,75,803
154788,1312142400,2011-08-01 03:00:00,28800,Denpasar,-8.652497,115.219117,22.7,22.5,23.0,1011.9,,,88,4.9,126,,,,,,,,,,,,,75,803
154789,1312146000,2011-08-01 04:00:00,28800,Denpasar,-8.652497,115.219117,22.75,22.5,23.0,1011.7,,,91,4.82,131,,,,,,,,,,,,,20,801
154790,1312149600,2011-08-01 05:00:00,28800,Denpasar,-8.652497,115.219117,22.3,22.0,22.5,1012.9,,,88,3.64,129,,,,,,,,,,,,,20,801
154791,1312153200,2011-08-01 06:00:00,28800,Denpasar,-8.652497,115.219117,22.73,22.0,23.2,1012.9,,,94,3.53,136,,0.8,,,0.8,,,,,,,,75,501
154792,1312156800,2011-08-01 07:00:00,28800,Denpasar,-8.652497,115.219117,23.1,23.0,23.2,1012.9,,,94,3.62,139,,0.8,,,0.8,,,,,,,,40,500
154793,1312160400,2011-08-01 08:00:00,28800,Denpasar,-8.652497,115.219117,23.52,23.2,24.0,1013.9,,,94,4.09,139,,0.8,,,0.8,,,,,,,,75,500
154794,1312164000,2011-08-01 09:00:00,28800,Denpasar,-8.652497,115.219117,26.61,26.0,27.0,1013.9,,,78,1.5,150,,,,,,,,,,,,,75,803
154795,1312167600,2011-08-01 10:00:00,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1013.5,,,76,3.6,110,,,,,,,,,,,,,40,802
154796,1312171200,2011-08-01 11:00:00,28800,Denpasar,-8.652497,115.219117,27.39,27.0,28.0,1013.9,,,65,4.6,120,,,,,,,,,,,,,75,803
154797,1312174800,2011-08-01 12:00:00,28800,Denpasar,-8.652497,115.219117,28.52,28.2,29.0,1012.9,,,66,4.6,120,,,,,,,,,,,,,75,803
154798,1312178400,2011-08-01 13:00:00,28800,Denpasar,-8.652497,115.219117,28.1,28.0,28.2,1011.7,,,66,4.6,120,,,,,,,,,,,,,40,802
154799,1312182000,2011-08-01 14:00:00,28800,Denpasar,-8.652497,115.219117,28.52,28.2,29.0,1010.8,,,62,4.1,130,,,,,,,,,,,,,40,802
154800,1312185600,2011-08-01 15:00:00,28800,Denpasar,-8.652497,115.219117,26.97,26.3,28.0,1010.8,,,65,5.1,130,,,,,,,,,,,,,40,802
154801,1312189200,2011-08-01 16:00:00,28800,Denpasar,-8.652497,115.219117,26.65,26.3,27.0,1010.6,,,74,4.1,130,,,,,,,,,,,,,20,801
154802,1312192800,2011-08-01 17:00:00,28800,Denpasar,-8.652497,115.219117,26.18,26.0,26.3,1010.8,,,73,2.6,140,,,,,,,,,,,,,40,802
154803,1312196400,2011-08-01 18:00:00,28800,Denpasar,-8.652497,115.219117,25.24,25.0,25.4,1011.9,,,78,2.1,130,,,,,,,,,,,,,40,802
154804,1312200000,2011-08-01 19:00:00,28800,Denpasar,-8.652497,115.219117,25.2,25.0,25.4,1011.4,,,80,2.1,130,,,,,,,,,,,,,40,802
154805,1312203600,2011-08-01 20:00:00,28800,Denpasar,-8.652497,115.219117,25.24,25.0,25.4,1012.9,,,78,3.1,120,,,,,,,,,,,,,40,802
154806,1312207200,2011-08-01 21:00:00,28800,Denpasar,-8.652497,115.219117,24.82,24.7,25.0,1013.9,,,78,3.1,120,,,,,,,,,,,,,40,802
154807,1312210800,2011-08-01 22:00:00,28800,Denpasar,-8.652497,115.219117,24.85,24.7,25.0,1013.9,,,78,2.6,100,,,,,,,,,,,,,40,802
154808,1312214400,2011-08-01 23:00:00,28800,Denpasar,-8.652497,115.219117,24.82,24.7,25.0,1013.9,,,78,3.1,100,,,,,,,,,,,,,40,802
154809,1312218000,2011-08-02 00:00:00,28800,Denpasar,-8.652497,115.219117,24.33,23.9,25.0,1012.9,,,78,2.6,90,,,,,,,,,,,,,40,802
154810,1312221600,2011-08-02 01:00:00,28800,Denpasar,-8.652497,115.219117,23.95,23.9,24.0,1013.3,,,84,2.1,90,,,,,,,,,,,,,20,801
154811,1312225200,2011-08-02 02:00:00,28800,Denpasar,-8.652497,115.219117,23.9,23.9,23.9,1013.3,,,84,2.1,90,,,,,,,,,,,,,20,801
154812,1312228800,2011-08-02 03:00:00,28800,Denpasar,-8.652497,115.219117,22.1,22.1,22.1,1013.0,,,88,4.61,115,,,,,,,,,,,,,40,802
154813,1312232400,2011-08-02 04:00:00,28800,Denpasar,-8.652497,115.219117,22.05,22.0,22.1,1012.9,,,88,4.76,116,,,,,,,,,,,,,40,802
154814,1312236000,2011-08-02 05:00:00,28800,Denpasar,-8.652497,115.219117,21.67,21.0,22.1,1012.9,,,94,4.26,111,,,,,,,,,,,,,75,803
154815,1312239600,2011-08-02 06:00:00,28800,Denpasar,-8.652497,115.219117,21.36,21.0,21.6,1013.9,,,94,4.25,109,,,,,,,,,,,,,75,803
154816,1312243200,2011-08-02 07:00:00,28800,Denpasar,-8.652497,115.219117,21.8,21.6,22.0,1014.2,,,91,4.51,112,,,,,,,,,,,,,40,802
154817,1312246800,2011-08-02 08:00:00,28800,Denpasar,-8.652497,115.219117,23.34,21.6,26.0,1013.9,,,73,4.88,119,,,,,,,,,,,,,40,802
154818,1312250400,2011-08-02 09:00:00,28800,Denpasar,-8.652497,115.219117,27.12,27.0,27.2,1013.9,,,69,2.6,100,,,,,,,,,,,,,40,802
154819,1312254000,2011-08-02 10:00:00,28800,Denpasar,-8.652497,115.219117,27.6,27.2,28.0,1013.7,,,69,4.6,110,,,,,,,,,,,,,40,802
154820,1312257600,2011-08-02 11:00:00,28800,Denpasar,-8.652497,115.219117,27.52,27.2,28.0,1012.9,,,65,2.6,130,,,,,,,,,,,,,40,802
154821,1312261200,2011-08-02 12:00:00,28800,Denpasar,-8.652497,115.219117,27.88,27.8,28.0,1012.9,,,65,4.1,130,,,,,,,,,,,,,40,802
154822,1312264800,2011-08-02 13:00:00,28800,Denpasar,-8.652497,115.219117,27.9,27.8,28.0,1011.9,,,65,5.1,120,,,,,,,,,,,,,40,802
154823,1312268400,2011-08-02 14:00:00,28800,Denpasar,-8.652497,115.219117,28.27,27.8,29.0,1010.8,,,58,5.1,120,,,,,,,,,,,,,40,802
154824,1312272000,2011-08-02 15:00:00,28800,Denpasar,-8.652497,115.219117,27.27,26.8,28.0,1010.8,,,65,3.1,180,,,,,,,,,,,,,40,802
154825,1312275600,2011-08-02 16:00:00,28800,Denpasar,-8.652497,115.219117,26.9,26.8,27.0,1011.2,,,71,2.6,180,,,,,,,,,,,,,20,801
154826,1312279200,2011-08-02 17:00:00,28800,Denpasar,-8.652497,115.219117,26.48,26.0,26.8,1011.9,,,73,3.1,180,,,,,,,,,,,,,40,802
154827,1312282800,2011-08-02 18:00:00,28800,Denpasar,-8.652497,115.219117,24.52,24.2,25.0,1011.9,,,78,2.6,120,,,,,,,,,,,,,40,802
154828,1312286400,2011-08-02 19:00:00,28800,Denpasar,-8.652497,115.219117,24.1,24.0,24.2,1012.9,,,83,5.08,125,,,,,,,,,,,,,20,801
154829,1312290000,2011-08-02 20:00:00,28800,Denpasar,-8.652497,115.219117,24.12,24.0,24.2,1012.9,,,88,1.0,120,,,,,,,,,,,,,20,801
