index,dt,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,clouds_all,weather_id,datetime,year,month
35887,886266000,27.12,27.12,27.12,1009.0,,,78,2.06,1,,,,,,,92,804,1998-02-01 00:00:00,1998,2
35888,886269600,27.05,27.05,27.05,1009.0,,,79,1.84,358,,,,,,,89,804,1998-02-01 01:00:00,1998,2
35889,886273200,25.0,25.0,25.0,1009.1,,,94,1.36,344,,,,,,,75,501,1998-02-01 02:00:00,1998,2
35890,886276800,27.01,27.01,27.01,1009.0,,,79,0.95,329,,,,,,,96,804,1998-02-01 03:00:00,1998,2
35891,886280400,26.97,26.97,26.97,1009.0,,,80,0.58,280,0.16,,,,,,99,500,1998-02-01 04:00:00,1998,2
35892,886284000,24.7,24.7,24.7,1009.1,,,95,1.65,191,,4.0,,,,,75,501,1998-02-01 05:00:00,1998,2
35893,886287600,26.36,26.36,26.36,1010.0,,,83,1.77,175,0.38,,,,,,100,500,1998-02-01 06:00:00,1998,2
35894,886291200,26.0,26.0,26.0,1010.2,,,94,1.85,179,,,,,,,20,801,1998-02-01 07:00:00,1998,2
35895,886294800,25.67,25.67,25.67,1011.0,,,88,1.8,183,0.85,,,,,,99,500,1998-02-01 08:00:00,1998,2
35896,886298400,25.62,25.62,25.62,1012.0,,,88,1.95,191,0.83,,,,,,84,500,1998-02-01 09:00:00,1998,2
35897,886302000,28.0,28.0,28.0,1010.8,,,78,1.5,270,,,,,,,20,801,1998-02-01 10:00:00,1998,2
35898,886305600,28.8,28.8,28.8,1010.2,,,74,1.5,270,,,0.0,,,,20,801,1998-02-01 11:00:00,1998,2
35899,886309200,30.0,30.0,30.0,1009.1,,,74,3.1,260,,,,,,,20,801,1998-02-01 12:00:00,1998,2
35900,886312800,29.0,29.0,29.0,1008.1,,,74,3.1,260,,,,,,,20,801,1998-02-01 13:00:00,1998,2
35901,886316400,29.0,29.0,29.0,1008.1,,,83,5.1,240,,,,,,,20,801,1998-02-01 14:00:00,1998,2
35902,886320000,30.0,30.0,30.0,1008.1,,,74,4.6,190,,,,,,,20,801,1998-02-01 15:00:00,1998,2
35903,886323600,29.8,29.8,29.8,1008.1,,,68,6.2,200,,,,,,,75,501,1998-02-01 16:00:00,1998,2
35904,886327200,29.8,29.8,29.8,1008.2,,,68,6.2,200,,,0.0,,,,20,801,1998-02-01 17:00:00,1998,2
35905,886330800,26.0,26.0,26.0,1009.1,,,94,2.1,360,,,,,,,20,801,1998-02-01 18:00:00,1998,2
35906,886334400,26.36,26.36,26.36,1010.0,,,85,1.72,254,0.15,,,,,,97,500,1998-02-01 19:00:00,1998,2
35907,886338000,26.42,26.42,26.42,1010.0,,,85,2.27,274,0.16,,,,,,97,500,1998-02-01 20:00:00,1998,2
35908,886341600,26.56,26.56,26.56,1010.0,,,85,2.7,272,,,,,,,98,804,1998-02-01 21:00:00,1998,2
35909,886345200,25.2,25.2,25.2,1009.1,,,91,2.38,252,,,0.0,,,,20,801,1998-02-01 22:00:00,1998,2
35910,886348800,26.58,26.58,26.58,1010.0,,,85,2.08,240,,,,,,,100,804,1998-02-01 23:00:00,1998,2
35911,886352400,25.0,25.0,25.0,1009.1,,,100,2.0,244,,,,,,,20,801,1998-02-02 00:00:00,1998,2
35912,886356000,25.0,25.0,25.0,1009.1,,,100,1.66,246,,,,,,,20,801,1998-02-02 01:00:00,1998,2
35913,886359600,26.11,26.11,26.11,1009.0,,,87,1.31,250,,,,,,,94,804,1998-02-02 02:00:00,1998,2
35914,886363200,25.59,25.59,25.59,1009.0,,,89,1.31,264,0.33,,,,,,93,500,1998-02-02 03:00:00,1998,2
35915,886366800,24.8,24.8,24.8,1008.7,,,96,1.7,265,,5.0,,,,,20,501,1998-02-02 04:00:00,1998,2
35916,886370400,25.7,25.7,25.7,1009.0,,,87,2.29,248,1.05,,,,,,85,501,1998-02-02 05:00:00,1998,2
35917,886374000,25.0,25.0,25.0,1009.1,,,94,2.58,240,,,,,,,20,801,1998-02-02 06:00:00,1998,2
35918,886377600,26.0,26.0,26.0,1010.2,,,88,3.1,250,,,,,,,20,801,1998-02-02 07:00:00,1998,2
35919,886381200,27.0,27.0,27.0,1010.2,,,88,2.1,290,,,,,,,20,801,1998-02-02 08:00:00,1998,2
35920,886384800,29.0,29.0,29.0,1010.2,,,83,2.6,300,,,,,,,20,801,1998-02-02 09:00:00,1998,2
35921,886388400,26.17,26.17,26.17,1010.0,,,86,2.69,249,,,,,,,98,804,1998-02-02 10:00:00,1998,2
35922,886392000,26.32,26.32,26.32,1010.0,,,86,2.7,242,,,,,,,86,804,1998-02-02 11:00:00,1998,2
35923,886395600,30.0,30.0,30.0,1008.1,,,74,3.6,260,,,,,,,20,801,1998-02-02 12:00:00,1998,2
35924,886399200,29.0,29.0,29.0,1008.1,,,79,3.6,260,,,,,,,20,801,1998-02-02 13:00:00,1998,2
35925,886402800,30.0,30.0,30.0,1007.1,,,74,3.6,250,,,,,,,20,801,1998-02-02 14:00:00,1998,2
