index,dt,datetime,timezone,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,snow_1h,snow_3h,snow_6h,snow_12h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
85675,1064941200,2003-10-01 00:00:00,28800,Denpasar,-8.652497,115.219117,25.6,25.6,25.6,1009.5,,,90,5.14,122,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02n
85676,1064944800,2003-10-01 01:00:00,28800,Denpasar,-8.652497,115.219117,25.6,25.6,25.6,1009.5,,,90,5.08,125,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02n
85677,1064948400,2003-10-01 02:00:00,28800,Denpasar,-8.652497,115.219117,25.6,25.6,25.6,1009.5,,,90,5.21,128,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02n
85678,1064952000,2003-10-01 03:00:00,28800,Denpasar,-8.652497,115.219117,25.4,25.4,25.4,1009.1,,,88,5.45,129,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02n
85679,1064955600,2003-10-01 04:00:00,28800,Denpasar,-8.652497,115.219117,25.4,25.4,25.4,1009.1,,,88,5.61,125,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02n
85680,1064959200,2003-10-01 05:00:00,28800,Denpasar,-8.652497,115.219117,25.4,25.4,25.4,1009.1,,,88,5.2,116,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02n
85681,1064962800,2003-10-01 06:00:00,28800,Denpasar,-8.652497,115.219117,27.4,27.4,27.4,1010.3,,,78,3.1,90,,,0.0,,,,,,,,,,40,802,Clouds,scattered clouds,03d
85682,1064966400,2003-10-01 07:00:00,28800,Denpasar,-8.652497,115.219117,25.46,25.46,25.46,1012.0,,,82,5.98,109,,,,,,,,,,,,,89,804,Clouds,overcast clouds,04d
85683,1064970000,2003-10-01 08:00:00,28800,Denpasar,-8.652497,115.219117,29.0,29.0,29.0,1011.9,,,70,4.6,90,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
85684,1064973600,2003-10-01 09:00:00,28800,Denpasar,-8.652497,115.219117,30.0,30.0,30.0,1010.8,,,66,4.6,90,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
85685,1064977200,2003-10-01 10:00:00,28800,Denpasar,-8.652497,115.219117,30.3,30.3,30.3,1010.8,,,66,4.1,130,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02d
85686,1064980800,2003-10-01 11:00:00,28800,Denpasar,-8.652497,115.219117,25.67,25.67,25.67,1011.0,,,81,5.34,130,,,,,,,,,,,,,96,804,Clouds,overcast clouds,04d
85687,1064984400,2003-10-01 12:00:00,28800,Denpasar,-8.652497,115.219117,25.41,25.41,25.41,1010.0,,,82,5.64,139,,,,,,,,,,,,,93,804,Clouds,overcast clouds,04d
85688,1064988000,2003-10-01 13:00:00,28800,Denpasar,-8.652497,115.219117,30.2,30.2,30.2,1009.1,,,62,4.1,120,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02d
85689,1064991600,2003-10-01 14:00:00,28800,Denpasar,-8.652497,115.219117,30.0,30.0,30.0,1008.1,,,66,4.1,130,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
85690,1064995200,2003-10-01 15:00:00,28800,Denpasar,-8.652497,115.219117,30.0,30.0,30.0,1008.1,,,66,4.1,130,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
85691,1064998800,2003-10-01 16:00:00,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1008.1,,,72,3.6,130,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02d
85692,1065002400,2003-10-01 17:00:00,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1009.1,,,78,4.1,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
85693,1065006000,2003-10-01 18:00:00,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1010.2,,,83,2.1,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
85694,1065009600,2003-10-01 19:00:00,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1010.1,,,82,3.34,123,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02n
85695,1065013200,2003-10-01 20:00:00,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1010.1,,,82,3.13,115,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02n
85696,1065016800,2003-10-01 21:00:00,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1011.9,,,82,1.5,120,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02n
85697,1065020400,2003-10-01 22:00:00,28800,Denpasar,-8.652497,115.219117,25.61,25.61,25.61,1012.0,,,81,2.75,107,,,,,,,,,,,,,99,804,Clouds,overcast clouds,04n
85698,1065024000,2003-10-01 23:00:00,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1011.9,,,83,2.1,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
85699,1065027600,2003-10-02 00:00:00,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1010.8,,,88,2.1,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
85700,1065031200,2003-10-02 01:00:00,28800,Denpasar,-8.652497,115.219117,25.6,25.6,25.6,1011.0,,,79,2.73,121,,,,,,,,,,,,,100,804,Clouds,overcast clouds,04n
85701,1065034800,2003-10-02 02:00:00,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1010.2,,,83,2.1,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
85702,1065038400,2003-10-02 03:00:00,28800,Denpasar,-8.652497,115.219117,25.4,25.4,25.4,1011.0,,,81,2.52,122,,,,,,,,,,,,,100,804,Clouds,overcast clouds,04n
85703,1065042000,2003-10-02 04:00:00,28800,Denpasar,-8.652497,115.219117,25.25,25.25,25.25,1011.0,,,83,2.67,125,0.12,,,,,,,,,,,,99,500,Rain,light rain,10n
85704,1065045600,2003-10-02 05:00:00,28800,Denpasar,-8.652497,115.219117,25.0,25.0,25.0,1010.8,,,88,2.6,100,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
85705,1065049200,2003-10-02 06:00:00,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1011.9,,,83,2.6,90,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
85706,1065052800,2003-10-02 07:00:00,28800,Denpasar,-8.652497,115.219117,27.6,27.6,27.6,1011.9,,,75,4.1,90,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02d
85707,1065056400,2003-10-02 08:00:00,28800,Denpasar,-8.652497,115.219117,25.14,25.14,25.14,1013.0,,,83,3.33,116,,,,,,,,,,,,,95,804,Clouds,overcast clouds,04d
85708,1065060000,2003-10-02 09:00:00,28800,Denpasar,-8.652497,115.219117,25.34,25.34,25.34,1013.0,,,83,3.55,124,,,,,,,,,,,,,91,804,Clouds,overcast clouds,04d
85709,1065063600,2003-10-02 10:00:00,28800,Denpasar,-8.652497,115.219117,29.4,29.4,29.4,1011.9,,,66,4.1,90,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02d
85710,1065067200,2003-10-02 11:00:00,28800,Denpasar,-8.652497,115.219117,30.0,30.0,30.0,1010.8,,,66,3.6,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
85711,1065070800,2003-10-02 12:00:00,28800,Denpasar,-8.652497,115.219117,30.0,30.0,30.0,1010.2,,,66,3.6,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
85712,1065074400,2003-10-02 13:00:00,28800,Denpasar,-8.652497,115.219117,30.3,30.3,30.3,1009.1,,,63,3.6,120,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02d
85713,1065078000,2003-10-02 14:00:00,28800,Denpasar,-8.652497,115.219117,29.0,29.0,29.0,1009.1,,,70,4.1,130,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
85714,1065081600,2003-10-02 15:00:00,28800,Denpasar,-8.652497,115.219117,29.0,29.0,29.0,1009.1,,,70,4.1,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
85715,1065085200,2003-10-02 16:00:00,28800,Denpasar,-8.652497,115.219117,28.4,28.4,28.4,1009.1,,,74,3.1,130,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02d
85716,1065088800,2003-10-02 17:00:00,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1010.2,,,83,2.6,130,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
85717,1065092400,2003-10-02 18:00:00,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1010.2,,,83,2.1,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
85718,1065096000,2003-10-02 19:00:00,28800,Denpasar,-8.652497,115.219117,26.6,26.6,26.6,1010.8,,,85,2.1,120,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02n
85719,1065099600,2003-10-02 20:00:00,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1011.9,,,88,2.6,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
85720,1065103200,2003-10-02 21:00:00,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1011.9,,,88,3.1,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
85721,1065106800,2003-10-02 22:00:00,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1011.9,,,88,2.6,110,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02n
85722,1065110400,2003-10-02 23:00:00,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1011.9,,,88,2.6,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
85723,1065114000,2003-10-03 00:00:00,28800,Denpasar,-8.652497,115.219117,25.62,25.62,25.62,1011.0,,,87,3.23,130,,,,,,,,,,,,,90,804,Clouds,overcast clouds,04n
85724,1065117600,2003-10-03 01:00:00,28800,Denpasar,-8.652497,115.219117,25.54,25.54,25.54,1011.0,,,87,3.52,127,,,,,,,,,,,,,97,804,Clouds,overcast clouds,04n
85725,1065121200,2003-10-03 02:00:00,28800,Denpasar,-8.652497,115.219117,25.0,25.0,25.0,1010.8,,,94,1.0,140,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
85726,1065124800,2003-10-03 03:00:00,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1010.2,,,88,3.6,360,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
85727,1065128400,2003-10-03 04:00:00,28800,Denpasar,-8.652497,115.219117,25.8,25.8,25.8,1010.8,,,86,4.1,120,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02n
85728,1065132000,2003-10-03 05:00:00,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1010.8,,,88,2.6,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
85729,1065135600,2003-10-03 06:00:00,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1011.9,,,83,2.6,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
85730,1065139200,2003-10-03 07:00:00,28800,Denpasar,-8.652497,115.219117,27.6,27.6,27.6,1011.9,,,77,3.1,110,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02d
85731,1065142800,2003-10-03 08:00:00,28800,Denpasar,-8.652497,115.219117,29.0,29.0,29.0,1012.9,,,74,4.1,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
85732,1065146400,2003-10-03 09:00:00,28800,Denpasar,-8.652497,115.219117,30.0,30.0,30.0,1011.9,,,70,5.1,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
85733,1065150000,2003-10-03 10:00:00,28800,Denpasar,-8.652497,115.219117,29.6,29.6,29.6,1011.9,,,69,5.1,110,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02d
85734,1065153600,2003-10-03 11:00:00,28800,Denpasar,-8.652497,115.219117,30.0,30.0,30.0,1010.2,,,70,5.1,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
85735,1065157200,2003-10-03 12:00:00,28800,Denpasar,-8.652497,115.219117,30.0,30.0,30.0,1009.1,,,70,5.1,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
85736,1065160800,2003-10-03 13:00:00,28800,Denpasar,-8.652497,115.219117,29.8,29.8,29.8,1008.1,,,67,5.7,120,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02d
85737,1065164400,2003-10-03 14:00:00,28800,Denpasar,-8.652497,115.219117,30.0,30.0,30.0,1008.1,,,66,4.6,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
85738,1065168000,2003-10-03 15:00:00,28800,Denpasar,-8.652497,115.219117,31.0,31.0,31.0,1008.1,,,58,4.6,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
85739,1065171600,2003-10-03 16:00:00,28800,Denpasar,-8.652497,115.219117,29.0,29.0,29.0,1008.1,,,70,4.1,120,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02d
85740,1065175200,2003-10-03 17:00:00,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1009.1,,,74,2.6,140,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
85741,1065178800,2003-10-03 18:00:00,28800,Denpasar,-8.652497,115.219117,26.06,26.06,26.06,1010.0,,,86,4.25,134,,,,,,,,,,,,,69,803,Clouds,broken clouds,04n
85742,1065182400,2003-10-03 19:00:00,28800,Denpasar,-8.652497,115.219117,26.04,26.04,26.04,1011.0,,,86,4.16,129,,,,,,,,,,,,,75,803,Clouds,broken clouds,04n
85743,1065186000,2003-10-03 20:00:00,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1010.8,,,88,2.6,100,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
85744,1065189600,2003-10-03 21:00:00,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1010.8,,,88,3.1,100,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
85745,1065193200,2003-10-03 22:00:00,28800,Denpasar,-8.652497,115.219117,26.2,26.2,26.2,1010.8,,,85,3.1,110,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02n
85746,1065196800,2003-10-03 23:00:00,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1010.8,,,88,1.5,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
85747,1065200400,2003-10-04 00:00:00,28800,Denpasar,-8.652497,115.219117,25.86,25.86,25.86,1011.0,,,86,4.13,124,,,,,,,,,,,,,51,803,Clouds,broken clouds,04n
85748,1065204000,2003-10-04 01:00:00,28800,Denpasar,-8.652497,115.219117,26.5,26.5,26.5,1009.4,,,88,2.1,120,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02n
85749,1065207600,2003-10-04 02:00:00,28800,Denpasar,-8.652497,115.219117,26.5,26.5,26.5,1009.4,,,88,2.1,120,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02n
85750,1065211200,2003-10-04 03:00:00,28800,Denpasar,-8.652497,115.219117,26.4,26.4,26.4,1010.2,,,88,2.6,120,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02n
85751,1065214800,2003-10-04 04:00:00,28800,Denpasar,-8.652497,115.219117,25.51,25.51,25.51,1010.0,,,87,4.45,108,,,,,,,,,,,,,49,802,Clouds,scattered clouds,03n
85752,1065218400,2003-10-04 05:00:00,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1010.8,,,88,3.1,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
85753,1065222000,2003-10-04 06:00:00,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1010.8,,,83,2.6,100,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
85754,1065225600,2003-10-04 07:00:00,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1011.9,,,82,2.6,100,,,0.0,,,,,,,,,,75,803,Clouds,broken clouds,04d
85755,1065229200,2003-10-04 08:00:00,28800,Denpasar,-8.652497,115.219117,29.0,29.0,29.0,1011.9,,,79,3.6,100,,,,,,,,,,,,,75,803,Clouds,broken clouds,04d
85756,1065232800,2003-10-04 09:00:00,28800,Denpasar,-8.652497,115.219117,30.0,30.0,30.0,1011.9,,,70,4.1,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
85757,1065236400,2003-10-04 10:00:00,28800,Denpasar,-8.652497,115.219117,30.0,30.0,30.0,1011.9,,,67,3.6,120,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02d
