index,dt,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,clouds_all,weather_id,datetime,year,month
51951,943981200,26.8,26.8,26.8,1007.9,,,93,1.14,121,,,0.0,,,,97,804,1999-12-01 00:00:00,1999,12
51952,943984800,26.8,26.8,26.8,1007.9,,,93,1.27,147,0.2,,,,,,98,500,1999-12-01 01:00:00,1999,12
51953,943988400,26.8,26.8,26.8,1007.9,,,93,1.49,157,1.21,,,,,,96,501,1999-12-01 02:00:00,1999,12
51954,943992000,25.8,25.8,25.8,1008.1,,,94,1.33,155,,11.0,,,,,98,211,1999-12-01 03:00:00,1999,12
51955,943992000,25.8,25.8,25.8,1008.1,,,94,1.33,155,,11.0,,,,,98,501,1999-12-01 03:00:00,1999,12
51956,943995600,25.74,25.74,25.74,1009.0,,,90,1.49,99,2.87,,,,,,99,501,1999-12-01 04:00:00,1999,12
51957,943999200,25.0,25.0,25.0,1009.1,,,100,1.67,112,,,,,,,20,801,1999-12-01 05:00:00,1999,12
51958,944002800,25.73,25.73,25.73,1009.0,,,89,1.74,71,0.29,,,,,,100,500,1999-12-01 06:00:00,1999,12
51959,944006400,26.01,26.01,26.01,1010.0,,,87,0.35,142,,,,,,,100,804,1999-12-01 07:00:00,1999,12
51960,944010000,28.0,28.0,28.0,1010.8,,,83,1.5,250,,,,,,,75,803,1999-12-01 08:00:00,1999,12
51961,944013600,29.0,29.0,29.0,1010.2,,,83,1.5,250,,,,,,,20,801,1999-12-01 09:00:00,1999,12
51962,944017200,30.6,30.6,30.6,1009.1,,,72,3.1,270,,,0.0,,,,20,801,1999-12-01 10:00:00,1999,12
51963,944020800,29.0,29.0,29.0,1009.1,,,83,3.6,280,,,,,,,20,801,1999-12-01 11:00:00,1999,12
51964,944024400,30.0,30.0,30.0,1008.1,,,79,3.6,270,,,,,,,20,801,1999-12-01 12:00:00,1999,12
51965,944028000,32.0,32.0,32.0,1007.1,,,67,3.6,270,,,0.0,,,,20,801,1999-12-01 13:00:00,1999,12
51966,944031600,32.0,32.0,32.0,1007.1,,,67,3.6,270,,,0.0,,,,20,801,1999-12-01 14:00:00,1999,12
51967,944035200,31.8,31.8,31.8,1006.1,,,64,3.1,250,0.61,,,,,,100,500,1999-12-01 15:00:00,1999,12
51968,944038800,31.8,31.8,31.8,1006.1,,,64,3.1,250,0.18,,,,,,100,500,1999-12-01 16:00:00,1999,12
51969,944042400,26.75,26.75,26.75,1007.0,,,86,1.81,315,,,,,,,100,804,1999-12-01 17:00:00,1999,12
51970,944046000,27.02,27.02,27.02,1007.0,,,84,0.84,332,,,,,,,100,804,1999-12-01 18:00:00,1999,12
51971,944049600,27.2,27.2,27.2,1009.1,,,90,1.5,360,,2.0,2.0,,,,20,500,1999-12-01 19:00:00,1999,12
51972,944053200,27.2,27.2,27.2,1009.1,,,90,1.5,360,,2.0,2.0,,,,20,500,1999-12-01 20:00:00,1999,12
51973,944056800,26.5,26.5,26.5,1010.2,,,92,0.99,120,,,0.0,,,,20,801,1999-12-01 21:00:00,1999,12
51974,944060400,25.81,25.81,25.81,1010.0,,,90,3.34,129,1.89,,,,,,100,501,1999-12-01 22:00:00,1999,12
51975,944064000,26.0,26.0,26.0,1009.1,,,94,4.17,125,,,,,,,20,801,1999-12-01 23:00:00,1999,12
51976,944067600,26.0,26.0,26.0,1009.1,,,94,3.61,119,,,,,,,20,801,1999-12-02 00:00:00,1999,12
51977,944071200,26.2,26.2,26.2,1008.1,,,91,1.0,360,,,0.0,,,,20,801,1999-12-02 01:00:00,1999,12
51978,944074800,26.2,26.2,26.2,1008.1,,,91,1.0,360,,,0.0,,,,20,801,1999-12-02 02:00:00,1999,12
51979,944078400,27.0,27.0,27.0,1008.1,,,92,2.1,300,,,0.0,,,,20,801,1999-12-02 03:00:00,1999,12
51980,944082000,26.22,26.22,26.22,1008.0,,,85,1.69,82,0.14,,,,,,100,500,1999-12-02 04:00:00,1999,12
51981,944085600,27.0,27.0,27.0,1008.1,,,88,2.1,300,,,,,,,20,801,1999-12-02 05:00:00,1999,12
51982,944089200,28.0,28.0,28.0,1009.1,,,88,2.1,290,,,,,,,20,801,1999-12-02 06:00:00,1999,12
51983,944092800,28.8,28.8,28.8,1010.2,,,82,2.1,310,,,,,2.0,,20,801,1999-12-02 07:00:00,1999,12
51984,944096400,28.8,28.8,28.8,1010.2,,,82,2.1,310,,,,,2.0,,20,801,1999-12-02 08:00:00,1999,12
51985,944100000,32.0,32.0,32.0,1009.1,,,69,3.1,270,,,0.0,,,,20,801,1999-12-02 09:00:00,1999,12
51986,944103600,26.99,26.99,26.99,1010.0,,,87,1.93,234,,,,,,,81,803,1999-12-02 10:00:00,1999,12
51987,944107200,31.0,31.0,31.0,1009.1,,,79,3.1,250,,,,,,,20,801,1999-12-02 11:00:00,1999,12
51988,944110800,32.0,32.0,32.0,1008.1,,,74,2.6,260,,,,,,,20,801,1999-12-02 12:00:00,1999,12
51989,944114400,32.8,32.8,32.8,1007.3,,,66,2.1,180,0.96,,,,,,86,500,1999-12-02 13:00:00,1999,12
51990,944118000,32.0,32.0,32.0,1007.1,,,70,2.1,130,,,,,,,20,801,1999-12-02 14:00:00,1999,12
51991,944121600,27.13,27.13,27.13,1007.0,,,85,1.05,276,0.79,,,,,,80,500,1999-12-02 15:00:00,1999,12
51992,944125200,28.0,28.0,28.0,1006.8,,,83,3.1,300,0.85,,,,,,94,500,1999-12-02 16:00:00,1999,12
51993,944128800,28.0,28.0,28.0,1006.8,,,83,3.1,300,2.42,,,,,,100,501,1999-12-02 17:00:00,1999,12
51994,944132400,26.0,26.0,26.0,1009.1,,,86,2.72,54,,,3.0,,,,20,801,1999-12-02 18:00:00,1999,12
51995,944136000,26.0,26.0,26.0,1009.1,,,86,2.07,35,,,3.0,,,,20,801,1999-12-02 19:00:00,1999,12
51996,944139600,26.26,26.26,26.26,1009.0,,,87,1.29,55,,,,,,,100,804,1999-12-02 20:00:00,1999,12
51997,944143200,25.89,25.89,25.89,1009.0,,,88,0.58,117,0.23,,,,,,100,500,1999-12-02 21:00:00,1999,12
51998,944146800,24.9,24.9,24.9,1009.6,,,93,1.5,360,,4.0,,,,,40,501,1999-12-02 22:00:00,1999,12
51999,944150400,25.0,25.0,25.0,1009.1,,,100,1.52,223,,,,,,,75,501,1999-12-02 23:00:00,1999,12
52000,944154000,25.49,25.49,25.49,1009.0,,,89,1.15,208,,,,,,,100,804,1999-12-03 00:00:00,1999,12
52001,944157600,25.57,25.57,25.57,1008.0,,,88,1.72,196,,,,,,,100,804,1999-12-03 01:00:00,1999,12
52002,944161200,25.0,25.0,25.0,1008.1,,,100,2.55,193,,,,,,,20,801,1999-12-03 02:00:00,1999,12
52003,944164800,25.25,25.25,25.25,1008.0,,,89,2.16,204,0.86,,,,,,100,500,1999-12-03 03:00:00,1999,12
52004,944168400,25.19,25.19,25.19,1009.0,,,89,0.72,229,1.17,,,,,,100,501,1999-12-03 04:00:00,1999,12
52005,944172000,25.0,25.0,25.0,1008.1,,,100,1.64,189,,,,,,,20,801,1999-12-03 05:00:00,1999,12
52006,944175600,26.0,26.0,26.0,1008.1,,,94,1.03,191,,,,,,,20,801,1999-12-03 06:00:00,1999,12
52007,944179200,27.8,27.8,27.8,1009.1,,,88,2.1,290,,,,,7.0,,20,801,1999-12-03 07:00:00,1999,12
52008,944182800,29.0,29.0,29.0,1009.1,,,89,3.1,280,,,,,,,20,801,1999-12-03 08:00:00,1999,12
52009,944186400,30.0,30.0,30.0,1009.1,,,79,3.1,280,,,,,,,20,801,1999-12-03 09:00:00,1999,12
52010,944190000,31.2,31.2,31.2,1009.3,,,73,3.1,250,,,0.0,,,,20,801,1999-12-03 10:00:00,1999,12
52011,944193600,31.0,31.0,31.0,1009.1,,,79,4.1,260,,,,,,,20,801,1999-12-03 11:00:00,1999,12
52012,944197200,30.0,30.0,30.0,1008.1,,,79,4.1,260,,,,,,,20,801,1999-12-03 12:00:00,1999,12
52013,944200800,30.6,30.6,30.6,1007.1,,,70,4.6,250,,,0.0,,,,20,801,1999-12-03 13:00:00,1999,12
52014,944204400,26.37,26.37,26.37,1007.0,,,85,4.58,211,0.28,,,,,,96,500,1999-12-03 14:00:00,1999,12
52015,944208000,26.04,26.04,26.04,1007.0,,,87,4.01,208,0.3,,,,,,96,500,1999-12-03 15:00:00,1999,12
52016,944211600,30.4,30.4,30.4,1006.1,,,71,4.1,250,,,0.0,,,,75,803,1999-12-03 16:00:00,1999,12
52017,944215200,29.0,29.0,29.0,1006.1,,,83,4.1,250,,,,,,,20,801,1999-12-03 17:00:00,1999,12
52018,944218800,29.0,29.0,29.0,1007.1,,,83,6.2,260,,,,,,,75,501,1999-12-03 18:00:00,1999,12
52019,944222400,28.6,28.6,28.6,1007.1,,,84,3.6,250,,0.5,0.5,,,,75,500,1999-12-03 19:00:00,1999,12
52020,944226000,25.0,25.0,25.0,1009.1,,,94,7.2,80,,,,,,,90,500,1999-12-03 20:00:00,1999,12
52021,944229600,23.0,23.0,23.0,1010.2,,,100,2.1,30,,,,,,,90,201,1999-12-03 21:00:00,1999,12
52022,944229600,23.0,23.0,23.0,1010.2,,,100,2.1,30,,,,,,,90,521,1999-12-03 21:00:00,1999,12
52023,944233200,23.2,23.2,23.2,1009.4,,,95,2.1,360,,41.0,,,,,20,201,1999-12-03 22:00:00,1999,12
52024,944233200,23.2,23.2,23.2,1009.4,,,95,2.1,360,,41.0,,,,,20,502,1999-12-03 22:00:00,1999,12
52025,944236800,23.0,23.0,23.0,1009.1,,,100,2.6,350,,,,,,,90,201,1999-12-03 23:00:00,1999,12
52026,944236800,23.0,23.0,23.0,1009.1,,,100,2.6,350,,,,,,,90,521,1999-12-03 23:00:00,1999,12
52027,944240400,24.0,24.0,24.0,1008.1,,,94,1.5,300,,,,,,,90,201,1999-12-04 00:00:00,1999,12
52028,944240400,24.0,24.0,24.0,1008.1,,,94,1.5,300,,,,,,,90,521,1999-12-04 00:00:00,1999,12
52029,944244000,23.8,23.8,23.8,1007.1,,,97,3.1,320,,9.0,50.0,,,,40,201,1999-12-04 01:00:00,1999,12
52030,944244000,23.8,23.8,23.8,1007.1,,,97,3.1,320,,9.0,50.0,,,,40,501,1999-12-04 01:00:00,1999,12
52031,944247600,23.8,23.8,23.8,1007.1,,,97,3.1,320,,9.0,50.0,,,,40,201,1999-12-04 02:00:00,1999,12
52032,944247600,23.8,23.8,23.8,1007.1,,,97,3.1,320,,9.0,50.0,,,,40,501,1999-12-04 02:00:00,1999,12
52033,944251200,24.1,24.1,24.1,1006.2,,,95,2.6,310,,4.0,,,,,40,501,1999-12-04 03:00:00,1999,12
52034,944254800,24.1,24.1,24.1,1006.2,,,95,2.6,310,,4.0,,,,,40,501,1999-12-04 04:00:00,1999,12
52035,944258400,24.1,24.1,24.1,1006.2,,,95,2.6,310,,4.0,,,,,40,501,1999-12-04 05:00:00,1999,12
52036,944262000,26.8,26.8,26.8,1007.1,,,82,4.6,290,,,,,56.0,,75,803,1999-12-04 06:00:00,1999,12
52037,944265600,26.8,26.8,26.8,1007.1,,,82,4.6,290,,,,,56.0,,75,803,1999-12-04 07:00:00,1999,12
52038,944269200,26.8,26.8,26.8,1007.1,,,82,4.6,290,,,,,56.0,,75,803,1999-12-04 08:00:00,1999,12
52039,944272800,29.4,29.4,29.4,1007.5,,,72,5.7,300,,,0.0,,,,20,801,1999-12-04 09:00:00,1999,12
52040,944276400,29.4,29.4,29.4,1007.5,,,72,5.7,300,,,0.0,,,,20,801,1999-12-04 10:00:00,1999,12
52041,944280000,29.4,29.4,29.4,1007.5,,,72,5.7,300,,,0.0,,,,20,801,1999-12-04 11:00:00,1999,12
52042,944283600,29.9,29.9,29.9,1006.6,,,71,6.7,270,,,0.0,,,,40,802,1999-12-04 12:00:00,1999,12
52043,944287200,29.9,29.9,29.9,1006.6,,,71,6.7,270,,,0.0,,,,40,802,1999-12-04 13:00:00,1999,12
52044,944290800,29.9,29.9,29.9,1006.6,,,71,6.7,270,,,0.0,,,,40,802,1999-12-04 14:00:00,1999,12
52045,944294400,26.4,26.4,26.4,1005.1,,,85,6.7,280,,,,,,,100,500,1999-12-04 15:00:00,1999,12
52046,944298000,26.4,26.4,26.4,1005.1,,,85,6.7,280,,,,,,,100,500,1999-12-04 16:00:00,1999,12
52047,944301600,26.4,26.4,26.4,1005.1,,,85,6.7,280,,,,,,,100,500,1999-12-04 17:00:00,1999,12
