dt,timezone,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,snow_1h,snow_3h,snow_6h,snow_12h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon,datetime,year,month
936118800,28800,Denpasar,-8.652497,115.219117,24.59,24.59,24.59,1011.0,,,89,2.77,97,,,,,,,,,,,,,100,804,Clouds,overcast clouds,04n,1999-09-01 00:00:00,1999,9
936122400,28800,Denpasar,-8.652497,115.219117,25.0,25.0,25.0,1010.2,,,88,2.1,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1999-09-01 01:00:00,1999,9
936126000,28800,Denpasar,-8.652497,115.219117,25.0,25.0,25.0,1010.2,,,88,2.1,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1999-09-01 02:00:00,1999,9
936129600,28800,Denpasar,-8.652497,115.219117,23.8,23.8,23.8,1010.3,,,93,2.91,120,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02n,1999-09-01 03:00:00,1999,9
936133200,28800,Denpasar,-8.652497,115.219117,24.63,24.63,24.63,1010.0,,,90,3.11,119,,,,,,,,,,,,,92,804,Clouds,overcast clouds,04n,1999-09-01 04:00:00,1999,9
936136800,28800,Denpasar,-8.652497,115.219117,23.0,23.0,23.0,1010.8,,,94,2.53,119,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1999-09-01 05:00:00,1999,9
936140400,28800,Denpasar,-8.652497,115.219117,24.8,24.8,24.8,1011.0,,,88,2.21,123,,,,,,,,,,,,,99,804,Clouds,overcast clouds,04d,1999-09-01 06:00:00,1999,9
936144000,28800,Denpasar,-8.652497,115.219117,24.94,24.94,24.94,1012.0,,,87,2.26,121,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1999-09-01 07:00:00,1999,9
936147600,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1012.9,,,83,2.6,300,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1999-09-01 08:00:00,1999,9
936151200,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1012.9,,,78,2.6,260,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1999-09-01 09:00:00,1999,9
936154800,28800,Denpasar,-8.652497,115.219117,27.4,27.4,27.4,1012.5,,,75,2.6,250,,,0.0,,,,,,,,,,40,802,Clouds,scattered clouds,03d,1999-09-01 10:00:00,1999,9
936158400,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1011.9,,,78,3.6,250,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1999-09-01 11:00:00,1999,9
936162000,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1010.8,,,74,3.1,80,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1999-09-01 12:00:00,1999,9
936165600,28800,Denpasar,-8.652497,115.219117,28.4,28.4,28.4,1010.2,,,71,3.1,260,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02d,1999-09-01 13:00:00,1999,9
936169200,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1010.2,,,69,3.1,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1999-09-01 14:00:00,1999,9
936172800,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1009.1,,,74,3.1,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1999-09-01 15:00:00,1999,9
936176400,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1009.1,,,70,2.6,120,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02d,1999-09-01 16:00:00,1999,9
936180000,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1010.2,,,78,2.1,130,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1999-09-01 17:00:00,1999,9
936183600,28800,Denpasar,-8.652497,115.219117,25.0,25.0,25.0,1010.2,,,88,1.5,130,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1999-09-01 18:00:00,1999,9
936187200,28800,Denpasar,-8.652497,115.219117,25.7,25.7,25.7,1010.7,,,83,1.35,74,,,0.0,,,,,,,,,,28,802,Clouds,scattered clouds,03n,1999-09-01 19:00:00,1999,9
936190800,28800,Denpasar,-8.652497,115.219117,24.0,24.0,24.0,1011.9,,,94,1.26,78,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1999-09-01 20:00:00,1999,9
936194400,28800,Denpasar,-8.652497,115.219117,24.19,24.19,24.19,1012.0,,,90,1.2,73,,,,,,,,,,,,,58,803,Clouds,broken clouds,04n,1999-09-01 21:00:00,1999,9
936198000,28800,Denpasar,-8.652497,115.219117,24.7,24.7,24.7,1011.9,,,89,1.18,63,,,0.0,,,,,,,,,,80,803,Clouds,broken clouds,04n,1999-09-01 22:00:00,1999,9
936201600,28800,Denpasar,-8.652497,115.219117,24.7,24.7,24.7,1011.9,,,89,1.18,61,,,0.0,,,,,,,,,,94,804,Clouds,overcast clouds,04n,1999-09-01 23:00:00,1999,9
936205200,28800,Denpasar,-8.652497,115.219117,24.3,24.3,24.3,1010.8,,,92,1.21,55,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02n,1999-09-02 00:00:00,1999,9
936208800,28800,Denpasar,-8.652497,115.219117,24.3,24.3,24.3,1010.8,,,92,1.27,46,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02n,1999-09-02 01:00:00,1999,9
936212400,28800,Denpasar,-8.652497,115.219117,24.3,24.3,24.3,1010.8,,,92,1.3,45,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02n,1999-09-02 02:00:00,1999,9
936216000,28800,Denpasar,-8.652497,115.219117,24.32,24.32,24.32,1011.0,,,88,1.2,54,,,,,,,,,,,,,41,802,Clouds,scattered clouds,03n,1999-09-02 03:00:00,1999,9
936219600,28800,Denpasar,-8.652497,115.219117,24.28,24.28,24.28,1011.0,,,88,0.94,57,,,,,,,,,,,,,38,802,Clouds,scattered clouds,03n,1999-09-02 04:00:00,1999,9
936223200,28800,Denpasar,-8.652497,115.219117,24.22,24.22,24.22,1012.0,,,88,0.78,29,,,,,,,,,,,,,30,802,Clouds,scattered clouds,03n,1999-09-02 05:00:00,1999,9
936226800,28800,Denpasar,-8.652497,115.219117,23.6,23.6,23.6,1012.4,,,95,0.8,36,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02d,1999-09-02 06:00:00,1999,9
936230400,28800,Denpasar,-8.652497,115.219117,24.48,24.48,24.48,1013.0,,,85,0.83,55,,,,,,,,,,,,,55,803,Clouds,broken clouds,04d,1999-09-02 07:00:00,1999,9
936234000,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1012.9,,,74,0.86,80,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1999-09-02 08:00:00,1999,9
936237600,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1012.9,,,78,2.6,270,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1999-09-02 09:00:00,1999,9
936241200,28800,Denpasar,-8.652497,115.219117,28.2,28.2,28.2,1012.9,,,73,2.6,260,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02d,1999-09-02 10:00:00,1999,9
936244800,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1011.9,,,78,3.1,250,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1999-09-02 11:00:00,1999,9
936248400,28800,Denpasar,-8.652497,115.219117,23.9,23.9,23.9,1012.0,,,93,2.5,208,,,,,,,,,,,,,98,804,Clouds,overcast clouds,04d,1999-09-02 12:00:00,1999,9
936252000,28800,Denpasar,-8.652497,115.219117,23.9,23.9,23.9,1011.0,,,92,2.81,210,,,,,,,,,,,,,97,804,Clouds,overcast clouds,04d,1999-09-02 13:00:00,1999,9
936255600,28800,Denpasar,-8.652497,115.219117,29.0,29.0,29.0,1010.2,,,62,3.1,150,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1999-09-02 14:00:00,1999,9
936259200,28800,Denpasar,-8.652497,115.219117,24.28,24.28,24.28,1010.0,,,90,3.48,202,,,,,,,,,,,,,75,803,Clouds,broken clouds,04d,1999-09-02 15:00:00,1999,9
936262800,28800,Denpasar,-8.652497,115.219117,24.23,24.23,24.23,1010.0,,,91,3.3,192,,,,,,,,,,,,,95,804,Clouds,overcast clouds,04d,1999-09-02 16:00:00,1999,9
936266400,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1010.8,,,74,2.1,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1999-09-02 17:00:00,1999,9
936270000,28800,Denpasar,-8.652497,115.219117,25.0,25.0,25.0,1010.8,,,83,3.1,160,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1999-09-02 18:00:00,1999,9
936273600,28800,Denpasar,-8.652497,115.219117,25.8,25.8,25.8,1011.9,,,80,1.44,178,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02n,1999-09-02 19:00:00,1999,9
936277200,28800,Denpasar,-8.652497,115.219117,24.0,24.0,24.0,1011.9,,,88,1.02,146,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1999-09-02 20:00:00,1999,9
936280800,28800,Denpasar,-8.652497,115.219117,23.0,23.0,23.0,1012.9,,,94,1.18,103,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1999-09-02 21:00:00,1999,9
936284400,28800,Denpasar,-8.652497,115.219117,23.0,23.0,23.0,1012.9,,,94,1.54,76,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1999-09-02 22:00:00,1999,9
936288000,28800,Denpasar,-8.652497,115.219117,23.0,23.0,23.0,1012.9,,,94,1.84,71,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1999-09-02 23:00:00,1999,9
936291600,28800,Denpasar,-8.652497,115.219117,24.5,24.5,24.5,1012.0,,,83,1.95,70,,,,,,,,,,,,,100,804,Clouds,overcast clouds,04n,1999-09-03 00:00:00,1999,9
936295200,28800,Denpasar,-8.652497,115.219117,23.0,23.0,23.0,1011.9,,,92,1.67,75,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02n,1999-09-03 01:00:00,1999,9
936298800,28800,Denpasar,-8.652497,115.219117,23.0,23.0,23.0,1011.9,,,92,1.48,78,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02n,1999-09-03 02:00:00,1999,9
936302400,28800,Denpasar,-8.652497,115.219117,21.8,21.8,21.8,1010.8,,,92,1.7,77,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02n,1999-09-03 03:00:00,1999,9
