dt,timezone,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,snow_1h,snow_3h,snow_6h,snow_12h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon,datetime,year,month
917802000,28800,Denpasar,-8.652497,115.219117,26.2,26.2,26.2,1011.7,,,86,2.04,291,,,0.0,,,,,,,,,,40,802,Clouds,scattered clouds,03n,1999-02-01 00:00:00,1999,2
917805600,28800,Denpasar,-8.652497,115.219117,25.0,25.0,25.0,1010.2,,,94,2.44,286,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1999-02-01 01:00:00,1999,2
917809200,28800,Denpasar,-8.652497,115.219117,26.46,26.46,26.46,1011.0,,,85,1.86,289,0.4,,,,,,,,,,,,100,500,Rain,light rain,10n,1999-02-01 02:00:00,1999,2
917812800,28800,Denpasar,-8.652497,115.219117,25.0,25.0,25.0,1010.2,,,94,1.22,293,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1999-02-01 03:00:00,1999,2
917816400,28800,Denpasar,-8.652497,115.219117,25.0,25.0,25.0,1010.2,,,94,0.83,292,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1999-02-01 04:00:00,1999,2
917820000,28800,Denpasar,-8.652497,115.219117,25.1,25.1,25.1,1010.8,,,93,1.07,99,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02n,1999-02-01 05:00:00,1999,2
917823600,28800,Denpasar,-8.652497,115.219117,25.0,25.0,25.0,1010.8,,,100,1.0,260,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1999-02-01 06:00:00,1999,2
917827200,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1011.9,,,88,1.0,260,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1999-02-01 07:00:00,1999,2
917830800,28800,Denpasar,-8.652497,115.219117,29.0,29.0,29.0,1011.9,,,89,2.6,300,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1999-02-01 08:00:00,1999,2
917834400,28800,Denpasar,-8.652497,115.219117,30.0,30.0,30.0,1011.9,,,79,3.1,250,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1999-02-01 09:00:00,1999,2
917838000,28800,Denpasar,-8.652497,115.219117,30.0,30.0,30.0,1010.8,,,74,3.1,250,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1999-02-01 10:00:00,1999,2
917841600,28800,Denpasar,-8.652497,115.219117,30.8,30.8,30.8,1010.8,,,66,3.1,250,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02d,1999-02-01 11:00:00,1999,2
917845200,28800,Denpasar,-8.652497,115.219117,31.0,31.0,31.0,1010.2,,,79,3.6,250,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1999-02-01 12:00:00,1999,2
917848800,28800,Denpasar,-8.652497,115.219117,31.0,31.0,31.0,1010.2,,,74,2.6,240,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1999-02-01 13:00:00,1999,2
917852400,28800,Denpasar,-8.652497,115.219117,26.51,26.51,26.51,1010.0,,,85,2.18,208,,,,,,,,,,,,,97,804,Clouds,overcast clouds,04d,1999-02-01 14:00:00,1999,2
917856000,28800,Denpasar,-8.652497,115.219117,26.6,26.6,26.6,1009.0,,,85,2.15,221,,,,,,,,,,,,,97,804,Clouds,overcast clouds,04d,1999-02-01 15:00:00,1999,2
