,dt,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,clouds_all,weather_id,datetime,year,month
169576,1364749200,25.94,25.9,26.0,1008.1,,,94,1.92,71,,,,,,,20,801,2013-04-01 00:00:00,2013,4
169577,1364752800,25.95,25.9,26.0,1007.1,,,94,1.82,67,,,,,,,20,801,2013-04-01 01:00:00,2013,4
169578,1364756400,25.95,25.9,26.0,1007.1,,,94,1.68,60,,,,,,,20,801,2013-04-01 02:00:00,2013,4
169579,1364760000,24.95,24.9,25.0,1006.1,,,94,1.67,48,,,,,,,20,801,2013-04-01 03:00:00,2013,4
169580,1364763600,24.9,24.9,24.9,1006.1,,,94,1.11,52,,,,,,,20,801,2013-04-01 04:00:00,2013,4
169581,1364767200,24.94,24.9,25.0,1007.1,,,94,0.97,107,,,,,,,20,801,2013-04-01 05:00:00,2013,4
169582,1364770800,26.15,25.0,26.9,1007.1,,,88,0.64,70,,,,,3.0,,20,801,2013-04-01 06:00:00,2013,4
169583,1364774400,26.41,26.0,26.9,1007.4,,,82,1.15,52,,,,,3.0,,40,802,2013-04-01 07:00:00,2013,4
169584,1364778000,28.45,26.9,30.0,1008.1,,,74,1.5,80,,,,,3.0,,40,802,2013-04-01 08:00:00,2013,4
169585,1364781600,30.5,30.5,30.5,1008.0,,,75,2.6,110,,,,,,,40,802,2013-04-01 09:00:00,2013,4
169586,1364785200,30.23,30.0,30.5,1008.0,,,75,2.6,110,,,,,,,40,802,2013-04-01 10:00:00,2013,4
169587,1364788800,30.7,30.5,31.0,1008.1,,,74,1.5,130,,,,,,,20,801,2013-04-01 11:00:00,2013,4
169588,1364792400,30.94,30.9,31.0,1007.1,,,66,3.6,100,,,,,,,20,801,2013-04-01 12:00:00,2013,4
169589,1364796000,30.95,30.9,31.0,1006.0,,,73,4.6,120,,,,,,,20,801,2013-04-01 13:00:00,2013,4
169590,1364799600,30.94,30.9,31.0,1006.1,,,74,3.6,110,,,,,,,20,801,2013-04-01 14:00:00,2013,4
169591,1364803200,30.15,29.6,31.0,1006.1,,,74,4.6,100,,,,,,,20,801,2013-04-01 15:00:00,2013,4
169592,1364806800,29.8,29.6,30.0,1005.8,,,75,3.1,120,,,,,,,20,801,2013-04-01 16:00:00,2013,4
169593,1364810400,29.36,29.0,29.6,1007.1,,,79,1.5,130,,,,,,,40,802,2013-04-01 17:00:00,2013,4
169594,1364814000,28.0,28.0,28.0,1008.1,,,83,1.5,100,,,,,,,40,802,2013-04-01 18:00:00,2013,4
169595,1364817600,28.0,28.0,28.0,1008.2,,,87,1.5,120,,,,,,,20,801,2013-04-01 19:00:00,2013,4
169596,1364821200,27.61,27.0,28.0,1009.1,,,94,2.6,70,,,,,,,40,802,2013-04-01 20:00:00,2013,4
169597,1364824800,26.64,26.4,27.0,1009.1,,,83,1.5,70,,,,,,,20,801,2013-04-01 21:00:00,2013,4
169598,1364828400,26.2,26.0,26.4,1008.8,,,90,3.92,97,,,,,,,40,802,2013-04-01 22:00:00,2013,4
169599,1364832000,26.24,26.0,26.4,1009.1,,,94,3.42,94,,,,,,,20,801,2013-04-01 23:00:00,2013,4
169600,1364835600,26.24,26.0,26.4,1008.1,,,88,3.09,86,,,,,,,20,801,2013-04-02 00:00:00,2013,4
