,dt,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,clouds_all,weather_id,datetime,year,month
126117,1209574800,26.4,26.4,26.4,1007.2,,,88,3.1,150,,,0.0,,,,20,801,2008-05-01 00:00:00,2008,5
126118,1209578400,26.4,26.4,26.4,1007.2,,,88,3.1,150,,,0.0,,,,20,801,2008-05-01 01:00:00,2008,5
126119,1209582000,26.4,26.4,26.4,1007.2,,,88,3.1,150,,,0.0,,,,20,801,2008-05-01 02:00:00,2008,5
126120,1209585600,27.0,27.0,27.0,1006.6,,,84,2.1,110,,,0.0,,,,20,801,2008-05-01 03:00:00,2008,5
126121,1209589200,26.95,26.95,26.95,1007.0,,,84,4.54,128,0.16,,,,,,99,500,2008-05-01 04:00:00,2008,5
126122,1209592800,26.0,26.0,26.0,1007.1,,,88,2.1,40,,,,,,,40,802,2008-05-01 05:00:00,2008,5
126123,1209596400,26.8,26.8,26.8,1008.0,,,83,4.94,118,0.2,,,,,,99,500,2008-05-01 06:00:00,2008,5
126124,1209600000,26.87,26.87,26.87,1008.0,,,83,5.24,119,0.15,,,,,,99,500,2008-05-01 07:00:00,2008,5
126125,1209603600,28.0,28.0,28.0,1008.1,,,78,1.5,110,,,,,,,40,802,2008-05-01 08:00:00,2008,5
126126,1209607200,29.0,29.0,29.0,1009.1,,,70,2.1,110,,,,,,,40,802,2008-05-01 09:00:00,2008,5
126127,1209610800,29.4,29.4,29.4,1008.6,,,71,1.0,100,,,0.0,,,,40,802,2008-05-01 10:00:00,2008,5
126128,1209614400,27.25,27.25,27.25,1008.0,,,82,6.73,124,,,,,,,99,804,2008-05-01 11:00:00,2008,5
126129,1209618000,27.39,27.39,27.39,1007.0,,,81,6.88,127,,,,,,,95,804,2008-05-01 12:00:00,2008,5
126130,1209621600,30.0,30.0,30.0,1007.1,,,69,2.6,120,,,0.0,,,,40,802,2008-05-01 13:00:00,2008,5
126131,1209625200,31.0,31.0,31.0,1006.1,,,66,3.6,120,,,,,,,40,802,2008-05-01 14:00:00,2008,5
126132,1209628800,31.0,31.0,31.0,1006.1,,,66,3.1,130,,,,,,,40,802,2008-05-01 15:00:00,2008,5
126133,1209632400,29.4,29.4,29.4,1006.1,,,68,3.6,130,,,0.0,,,,40,802,2008-05-01 16:00:00,2008,5
126134,1209636000,29.0,29.0,29.0,1007.1,,,74,2.6,120,,,,,,,40,802,2008-05-01 17:00:00,2008,5
126135,1209639600,27.63,27.63,27.63,1008.0,,,78,5.18,117,,,,,,,56,803,2008-05-01 18:00:00,2008,5
