index,dt,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,clouds_all,weather_id,datetime,year,month
147423,1285866000,24.0,24.0,24.0,1012.9,,,94,2.1,330,,,,,,,40,802,2010-10-01 00:00:00,2010,10
147424,1285869600,24.0,24.0,24.0,1011.6,,,91,2.1,290,0.11,,,,,,28,500,2010-10-01 01:00:00,2010,10
147425,1285873200,24.0,24.0,24.0,1010.8,,,94,1.5,270,,,,,,,20,801,2010-10-01 02:00:00,2010,10
147426,1285876800,23.6,23.6,23.6,1011.3,,,91,0.72,235,,,,,,,20,801,2010-10-01 03:00:00,2010,10
147427,1285880400,23.6,23.6,23.6,1011.3,,,91,0.52,280,,,,,,,20,801,2010-10-01 04:00:00,2010,10
147428,1285884000,23.36,23.0,23.6,1012.9,,,94,22.1,300,,,,,,,20,801,2010-10-01 05:00:00,2010,10
147429,1285887600,24.0,24.0,24.0,1012.9,,,94,3.6,290,,,,,,,20,801,2010-10-01 06:00:00,2010,10
147430,1285891200,26.0,26.0,26.0,1013.9,,,83,3.1,280,,,,,,,75,803,2010-10-01 07:00:00,2010,10
147431,1285894800,26.0,26.0,26.0,1013.9,,,83,5.1,280,,,,,,,40,802,2010-10-01 08:00:00,2010,10
147432,1285898400,27.21,26.7,28.0,1013.9,,,74,5.1,270,,,,,,,40,802,2010-10-01 09:00:00,2010,10
147433,1285902000,27.35,26.7,28.0,1013.5,,,76,5.1,300,,,,,,,40,802,2010-10-01 10:00:00,2010,10
147434,1285905600,27.61,26.7,29.0,1012.9,,,70,6.2,260,,,,,,,40,802,2010-10-01 11:00:00,2010,10
147435,1285909200,28.15,27.6,29.0,1011.9,,,74,7.2,270,,,,,,,40,802,2010-10-01 12:00:00,2010,10
147436,1285912800,27.3,27.0,27.6,1011.0,,,75,6.7,260,,,,,,,40,802,2010-10-01 13:00:00,2010,10
147437,1285916400,27.76,27.6,28.0,1010.8,,,74,7.2,250,,,,,,,40,802,2010-10-01 14:00:00,2010,10
147438,1285920000,27.0,27.0,27.0,1010.8,,,78,6.2,270,,,,,,,75,803,2010-10-01 15:00:00,2010,10
147439,1285923600,27.0,27.0,27.0,1010.6,,,79,6.2,270,,,,,,,40,802,2010-10-01 16:00:00,2010,10
147440,1285927200,26.61,26.0,27.0,1010.8,,,83,5.1,260,,,,,,,40,802,2010-10-01 17:00:00,2010,10
147441,1285930800,25.12,25.0,25.2,1011.9,,,94,2.6,270,,,,,,,40,802,2010-10-01 18:00:00,2010,10
147442,1285934400,25.1,25.0,25.2,1012.9,,,94,2.6,270,,,,,,,40,802,2010-10-01 19:00:00,2010,10
147443,1285938000,25.12,25.0,25.2,1012.9,,,94,3.1,240,,,,,,,40,802,2010-10-01 20:00:00,2010,10
147444,1285941600,25.06,25.0,25.1,1013.9,,,94,3.6,280,,,,,,,40,802,2010-10-01 21:00:00,2010,10
147445,1285945200,25.05,25.0,25.1,1013.2,,,93,3.1,270,,,,,,,40,802,2010-10-01 22:00:00,2010,10
147446,1285948800,25.06,25.0,25.1,1012.9,,,94,2.6,280,,,,,,,75,803,2010-10-01 23:00:00,2010,10
147447,1285952400,24.94,24.9,25.0,1012.9,,,94,3.1,280,,,,,,,40,802,2010-10-02 00:00:00,2010,10
147448,1285956000,24.95,24.9,25.0,1011.9,,,94,2.6,270,,,,,,,40,802,2010-10-02 01:00:00,2010,10
147449,1285959600,24.94,24.9,25.0,1011.9,,,94,1.5,150,,,,,,,75,803,2010-10-02 02:00:00,2010,10
147450,1285963200,24.2,24.2,24.2,1011.8,,,90,2.6,330,,,,,,,40,802,2010-10-02 03:00:00,2010,10
147451,1285966800,24.2,24.2,24.2,1011.8,,,90,2.6,330,,,,,,,40,802,2010-10-02 04:00:00,2010,10
147452,1285970400,24.12,24.0,24.2,1012.9,,,94,3.6,310,,,,,,,75,803,2010-10-02 05:00:00,2010,10
147453,1285974000,24.91,24.0,25.5,1012.9,,,88,2.6,300,,,,,,,40,802,2010-10-02 06:00:00,2010,10
147454,1285977600,25.75,25.5,26.0,1013.9,,,83,2.6,340,,,,,,,40,802,2010-10-02 07:00:00,2010,10
147455,1285981200,26.49,25.5,28.0,1013.9,,,69,3.1,330,,,,,,,40,802,2010-10-02 08:00:00,2010,10
147456,1285984800,28.2,28.2,28.2,1012.6,,,73,3.6,260,,,,,,,20,801,2010-10-02 09:00:00,2010,10
147457,1285988400,28.6,28.2,29.0,1012.9,,,70,3.6,260,,,,,,,40,802,2010-10-02 10:00:00,2010,10
147458,1285992000,28.6,28.2,29.0,1012.6,,,73,3.6,260,,,,,,,20,801,2010-10-02 11:00:00,2010,10
147459,1285995600,29.2,29.2,29.2,1009.8,,,69,3.6,240,,,,,,,20,801,2010-10-02 12:00:00,2010,10
147460,1285999200,29.2,29.2,29.2,1009.8,,,69,3.6,240,,,,,,,20,801,2010-10-02 13:00:00,2010,10
147461,1286002800,29.2,29.2,29.2,1009.8,,,69,3.6,240,,,,,,,20,801,2010-10-02 14:00:00,2010,10
147462,1286006400,29.13,29.0,29.3,1008.8,,,67,3.6,220,,,,,,,20,801,2010-10-02 15:00:00,2010,10
147463,1286010000,29.3,29.3,29.3,1008.8,,,67,3.6,220,,,,,,,20,801,2010-10-02 16:00:00,2010,10
147464,1286013600,28.79,28.0,29.3,1010.2,,,69,3.1,210,,,,,,,40,802,2010-10-02 17:00:00,2010,10
