dt,timezone,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,snow_1h,snow_3h,snow_6h,snow_12h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon,datetime,year,month
1467306000,28800,Denpasar,-8.652497,115.219117,24.89,24.7,25.0,1011.9,,,73,3.1,130,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n,2016-07-01 00:00:00,2016,7
1467309600,28800,Denpasar,-8.652497,115.219117,24.9,24.7,25.0,1011.0,,,69,3.09,140,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2016-07-01 01:00:00,2016,7
1467313200,28800,Denpasar,-8.652497,115.219117,24.57,24.0,25.0,1011.0,,,74,2.06,150,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2016-07-01 02:00:00,2016,7
1467316800,28800,Denpasar,-8.652497,115.219117,24.41,24.0,25.0,1010.8,,,69,3.1,140,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2016-07-01 03:00:00,2016,7
1467320400,28800,Denpasar,-8.652497,115.219117,24.15,24.0,24.3,1011.0,,,72,1.0,130,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2016-07-01 04:00:00,2016,7
1467324000,28800,Denpasar,-8.652497,115.219117,23.79,23.0,24.3,1010.8,,,78,1.5,140,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n,2016-07-01 05:00:00,2016,7
1467327600,28800,Denpasar,-8.652497,115.219117,25.85,25.0,27.0,1013.0,,,62,6.17,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,2016-07-01 06:00:00,2016,7
1467331200,28800,Denpasar,-8.652497,115.219117,26.53,25.6,28.0,1013.0,,,62,6.17,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,2016-07-01 07:00:00,2016,7
1467334800,28800,Denpasar,-8.652497,115.219117,26.47,25.6,27.0,1013.0,,,66,6.17,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,2016-07-01 08:00:00,2016,7
1467338400,28800,Denpasar,-8.652497,115.219117,27.89,27.7,28.0,1012.0,,,62,6.69,110,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d,2016-07-01 09:00:00,2016,7
1467342000,28800,Denpasar,-8.652497,115.219117,27.57,27.0,28.0,1011.0,,,62,6.69,120,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d,2016-07-01 10:00:00,2016,7
1467345600,28800,Denpasar,-8.652497,115.219117,27.89,27.7,28.0,1010.0,,,62,7.2,120,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d,2016-07-01 11:00:00,2016,7
1467349200,28800,Denpasar,-8.652497,115.219117,27.42,27.0,28.0,1010.0,,,66,7.72,120,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d,2016-07-01 12:00:00,2016,7
1467352800,28800,Denpasar,-8.652497,115.219117,27.43,27.0,28.0,1009.0,,,66,8.23,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,2016-07-01 13:00:00,2016,7
1467356400,28800,Denpasar,-8.652497,115.219117,27.11,27.0,27.3,1010.0,,,66,7.72,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,2016-07-01 14:00:00,2016,7
1467360000,28800,Denpasar,-8.652497,115.219117,26.69,26.0,27.0,1010.0,,,70,6.69,130,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,2016-07-01 15:00:00,2016,7
1467363600,28800,Denpasar,-8.652497,115.219117,26.67,26.0,27.0,1011.0,,,70,5.66,130,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,2016-07-01 16:00:00,2016,7
1467367200,28800,Denpasar,-8.652497,115.219117,26.38,26.0,27.0,1011.0,,,70,5.66,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,2016-07-01 17:00:00,2016,7
1467370800,28800,Denpasar,-8.652497,115.219117,25.81,25.5,26.0,1012.0,,,70,5.66,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2016-07-01 18:00:00,2016,7
