index,dt,datetime,timezone,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,snow_1h,snow_3h,snow_6h,snow_12h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
10932,796669200,1995-04-01 00:00:00,28800,Denpasar,-8.652497,115.219117,26.8,26.8,26.8,1010.0,,,84,1.19,85,,,,,,,,,,,,,92,804,Clouds,overcast clouds,04n
10933,796672800,1995-04-01 01:00:00,28800,Denpasar,-8.652497,115.219117,26.86,26.86,26.86,1010.0,,,84,1.38,78,,,,,,,,,,,,,97,804,Clouds,overcast clouds,04n
10934,796676400,1995-04-01 02:00:00,28800,Denpasar,-8.652497,115.219117,26.96,26.96,26.96,1009.0,,,83,1.56,82,,,,,,,,,,,,,100,804,Clouds,overcast clouds,04n
10935,796680000,1995-04-01 03:00:00,28800,Denpasar,-8.652497,115.219117,26.96,26.96,26.96,1009.0,,,84,1.68,86,,,,,,,,,,,,,97,804,Clouds,overcast clouds,04n
10936,796683600,1995-04-01 04:00:00,28800,Denpasar,-8.652497,115.219117,26.92,26.92,26.92,1009.0,,,84,1.68,48,,,,,,,,,,,,,98,804,Clouds,overcast clouds,04n
10937,796687200,1995-04-01 05:00:00,28800,Denpasar,-8.652497,115.219117,26.66,26.66,26.66,1009.0,,,86,2.9,100,,,,,,,,,,,,,81,803,Clouds,broken clouds,04n
10938,796690800,1995-04-01 06:00:00,28800,Denpasar,-8.652497,115.219117,26.68,26.68,26.68,1010.0,,,86,3.51,85,0.15,,,,,,,,,,,,83,500,Rain,light rain,10d
10939,796694400,1995-04-01 07:00:00,28800,Denpasar,-8.652497,115.219117,26.85,26.85,26.85,1010.0,,,85,4.14,83,,,,,,,,,,,,,80,803,Clouds,broken clouds,04d
10940,796698000,1995-04-01 08:00:00,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1011.0,,,85,3.76,98,,,,,,,,,,,,,80,803,Clouds,broken clouds,04d
10941,796701600,1995-04-01 09:00:00,28800,Denpasar,-8.652497,115.219117,27.07,27.07,27.07,1011.0,,,84,3.26,111,0.31,,,,,,,,,,,,84,500,Rain,light rain,10d
10942,796705200,1995-04-01 10:00:00,28800,Denpasar,-8.652497,115.219117,27.31,27.31,27.31,1011.0,,,83,3.09,115,,,,,,,,,,,,,90,804,Clouds,overcast clouds,04d
