index,dt,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,clouds_all,weather_id,datetime,year,month
114354,1167584400,26.0,26.0,26.0,1010.2,,,88,2.1,330,,,,,,,40,802,2007-01-01 00:00:00,2007,1
114355,1167588000,26.0,26.0,26.0,1009.1,,,91,4.1,273,,,0.0,,,,40,802,2007-01-01 01:00:00,2007,1
114356,1167591600,26.0,26.0,26.0,1009.1,,,91,3.99,279,,,0.0,,,,40,802,2007-01-01 02:00:00,2007,1
114357,1167595200,25.2,25.2,25.2,1009.1,,,93,3.88,279,,,0.0,,,,40,701,2007-01-01 03:00:00,2007,1
114358,1167598800,26.04,26.04,26.04,1010.0,,,87,4.05,273,0.81,,,,,,100,500,2007-01-01 04:00:00,2007,1
114359,1167602400,25.0,25.0,25.0,1010.2,,,100,1.0,70,,,,,,,40,802,2007-01-01 05:00:00,2007,1
114360,1167606000,25.0,25.0,25.0,1010.2,,,100,3.64,304,,,,,,,75,803,2007-01-01 06:00:00,2007,1
114361,1167609600,26.4,26.4,26.4,1010.8,,,84,2.86,302,,,,,1.0,,75,803,2007-01-01 07:00:00,2007,1
114362,1167613200,29.0,29.0,29.0,1010.8,,,83,3.1,270,,,,,,,40,802,2007-01-01 08:00:00,2007,1
114363,1167616800,30.0,30.0,30.0,1010.8,,,79,3.1,290,,,,,,,40,802,2007-01-01 09:00:00,2007,1
114364,1167620400,29.4,29.4,29.4,1010.2,,,78,3.1,280,,,0.0,,,,40,802,2007-01-01 10:00:00,2007,1
114365,1167624000,30.0,30.0,30.0,1010.2,,,79,3.1,280,,,,,,,20,801,2007-01-01 11:00:00,2007,1
114366,1167627600,30.0,30.0,30.0,1009.1,,,84,3.1,260,,,,,,,20,801,2007-01-01 12:00:00,2007,1
114367,1167631200,30.2,30.2,30.2,1009.1,,,74,3.1,260,,,0.0,,,,20,801,2007-01-01 13:00:00,2007,1
114368,1167634800,28.23,28.23,28.23,1008.0,,,79,4.72,257,,,,,,,99,804,2007-01-01 14:00:00,2007,1
114369,1167638400,27.81,27.81,27.81,1008.0,,,82,4.07,279,0.38,,,,,,99,500,2007-01-01 15:00:00,2007,1
114370,1167642000,29.4,29.4,29.4,1008.1,,,75,3.6,260,,,0.0,,,,75,803,2007-01-01 16:00:00,2007,1
114371,1167645600,29.0,29.0,29.0,1009.1,,,79,2.6,250,,,,,,,75,803,2007-01-01 17:00:00,2007,1
114372,1167649200,25.0,25.0,25.0,1010.2,,,94,4.1,50,,,,,,,75,803,2007-01-01 18:00:00,2007,1
114373,1167652800,25.3,25.3,25.3,1010.2,,,90,1.0,70,,0.3,,,,,40,211,2007-01-01 19:00:00,2007,1
114374,1167652800,25.3,25.3,25.3,1010.2,,,90,1.0,70,,0.3,,,,,40,500,2007-01-01 19:00:00,2007,1
114375,1167656400,26.0,26.0,26.0,1010.8,,,94,2.6,360,,,,,,,40,802,2007-01-01 20:00:00,2007,1
114376,1167660000,26.0,26.0,26.0,1010.8,,,88,2.1,350,,,,,,,40,802,2007-01-01 21:00:00,2007,1
114377,1167663600,27.2,27.2,27.2,1010.8,,,85,3.1,320,,,0.0,,,,40,211,2007-01-01 22:00:00,2007,1
