index,dt,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,clouds_all,weather_id,datetime,year,month
115799,1172682000,28.0,28.0,28.0,1007.1,,,78,5.7,280,,,,,,,20,801,2007-03-01 00:00:00,2007,3
115800,1172685600,28.4,28.4,28.4,1006.1,,,69,5.1,270,,,0.0,,,,20,801,2007-03-01 01:00:00,2007,3
115801,1172689200,28.37,28.37,28.37,1006.0,,,72,5.7,302,,,,,,,100,804,2007-03-01 02:00:00,2007,3
115802,1172692800,28.45,28.45,28.45,1006.0,,,71,4.97,302,,,,,,,96,804,2007-03-01 03:00:00,2007,3
115803,1172696400,28.0,28.0,28.0,1006.1,,,74,5.1,270,,,,,,,40,802,2007-03-01 04:00:00,2007,3
115804,1172700000,28.0,28.0,28.0,1006.1,,,74,5.1,270,,,,,,,40,802,2007-03-01 05:00:00,2007,3
115805,1172703600,28.0,28.0,28.0,1006.1,,,74,4.1,270,,,,,,,40,802,2007-03-01 06:00:00,2007,3
115806,1172707200,28.2,28.2,28.2,1007.1,,,78,1.5,280,,,,,2.0,,40,802,2007-03-01 07:00:00,2007,3
115807,1172710800,29.0,29.0,29.0,1007.1,,,79,2.6,310,,,,,,,20,801,2007-03-01 08:00:00,2007,3
115808,1172714400,30.0,30.0,30.0,1007.1,,,74,2.1,290,,,,,,,20,801,2007-03-01 09:00:00,2007,3
115809,1172718000,30.6,30.6,30.6,1007.1,,,95,3.1,250,,,0.0,,,,20,801,2007-03-01 10:00:00,2007,3
115810,1172721600,31.0,31.0,31.0,1006.1,,,74,3.1,250,,,,,,,20,801,2007-03-01 11:00:00,2007,3
115811,1172725200,32.0,32.0,32.0,1006.1,,,66,3.1,260,,,,,,,20,801,2007-03-01 12:00:00,2007,3
115812,1172728800,30.6,30.6,30.6,1005.1,,,69,2.67,224,,,0.0,,,,20,801,2007-03-01 13:00:00,2007,3
