,dt,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,clouds_all,weather_id,datetime,year,month
15327,812480400,24.57,24.57,24.57,1013.0,,,86,2.16,165,,,,,,,79,803,1995-10-01 00:00:00,1995,10
15328,812484000,24.55,24.55,24.55,1013.0,,,86,2.22,157,,,,,,,69,803,1995-10-01 01:00:00,1995,10
15329,812487600,24.46,24.46,24.46,1013.0,,,87,2.39,141,,,,,,,62,803,1995-10-01 02:00:00,1995,10
15330,812491200,24.46,24.46,24.46,1013.0,,,87,2.29,126,,,,,,,45,802,1995-10-01 03:00:00,1995,10
15331,812494800,24.47,24.47,24.47,1013.0,,,87,2.44,113,,,,,,,35,802,1995-10-01 04:00:00,1995,10
15332,812498400,24.52,24.52,24.52,1013.0,,,87,1.98,85,,,,,,,28,802,1995-10-01 05:00:00,1995,10
15333,812502000,24.59,24.59,24.59,1014.0,,,86,1.86,97,,,,,,,31,802,1995-10-01 06:00:00,1995,10
15334,812505600,24.82,24.82,24.82,1015.0,,,84,1.89,117,,,,,,,34,802,1995-10-01 07:00:00,1995,10
15335,812509200,25.03,25.03,25.03,1015.0,,,84,2.09,133,,,,,,,24,801,1995-10-01 08:00:00,1995,10
15336,812512800,25.09,25.09,25.09,1015.0,,,84,2.24,149,,,,,,,17,801,1995-10-01 09:00:00,1995,10
15337,812516400,24.9,24.9,24.9,1015.0,,,86,2.51,167,,,,,,,3,800,1995-10-01 10:00:00,1995,10
15338,812520000,24.52,24.52,24.52,1014.0,,,88,2.8,180,,,,,,,1,800,1995-10-01 11:00:00,1995,10
15339,812523600,24.08,24.08,24.08,1013.0,,,91,3.13,188,,,,,,,10,800,1995-10-01 12:00:00,1995,10
15340,812527200,23.93,23.93,23.93,1012.0,,,92,3.27,189,,,,,,,11,801,1995-10-01 13:00:00,1995,10
15341,812530800,23.81,23.81,23.81,1011.0,,,92,3.05,186,,,,,,,18,801,1995-10-01 14:00:00,1995,10
15342,812534400,23.86,23.86,23.86,1011.0,,,92,2.86,182,,,,,,,19,801,1995-10-01 15:00:00,1995,10
15343,812538000,23.77,23.77,23.77,1011.0,,,91,2.68,180,,,,,,,20,801,1995-10-01 16:00:00,1995,10
15344,812541600,23.99,23.99,23.99,1012.0,,,91,1.28,201,,,,,,,7,800,1995-10-01 17:00:00,1995,10
15345,812545200,24.02,24.02,24.02,1012.0,,,91,1.2,204,,,,,,,3,800,1995-10-01 18:00:00,1995,10
15346,812548800,24.11,24.11,24.11,1013.0,,,90,0.8,198,,,,,,,9,800,1995-10-01 19:00:00,1995,10
15347,812552400,24.23,24.23,24.23,1013.0,,,88,0.96,178,,,,,,,28,802,1995-10-01 20:00:00,1995,10
15348,812556000,24.34,24.34,24.34,1014.0,,,87,1.48,171,,,,,,,29,802,1995-10-01 21:00:00,1995,10
15349,812559600,24.6,24.6,24.6,1014.0,,,86,1.99,171,,,,,,,24,801,1995-10-01 22:00:00,1995,10
