index,dt,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,clouds_all,weather_id,datetime,year,month
179888,1401555600,27.39,27.0,28.0,1010.2,,,83,2.1,160,,1.0,1.0,,,,40,500,2014-06-01 00:00:00,2014,6
179889,1401559200,27.0,27.0,27.0,1009.7,,,92,2.6,160,,1.0,1.0,,,,40,500,2014-06-01 01:00:00,2014,6
179890,1401562800,27.0,27.0,27.0,1009.7,,,92,2.6,160,,1.0,1.0,,,,40,500,2014-06-01 02:00:00,2014,6
179891,1401566400,27.0,27.0,27.0,1010.2,,,92,3.6,40,,1.0,,,,,40,500,2014-06-01 03:00:00,2014,6
179892,1401570000,27.0,27.0,27.0,1010.2,,,92,3.6,40,,1.0,,,,,40,500,2014-06-01 04:00:00,2014,6
179893,1401573600,26.61,26.0,27.0,1010.8,,,94,2.1,70,,1.0,,,,,75,500,2014-06-01 05:00:00,2014,6
179894,1401577200,26.0,26.0,26.0,1010.8,,,94,2.6,90,,,,,,,75,803,2014-06-01 06:00:00,2014,6
179895,1401580800,26.0,26.0,26.0,1011.9,,,94,1.0,10,,,,,,,75,803,2014-06-01 07:00:00,2014,6
179896,1401584400,28.0,28.0,28.0,1010.8,,,88,2.1,60,,,,,,,40,802,2014-06-01 08:00:00,2014,6
179897,1401588000,29.0,29.0,29.0,1010.8,,,83,2.6,70,,,,,,,40,802,2014-06-01 09:00:00,2014,6
179898,1401591600,30.0,30.0,30.0,1010.8,,,79,3.1,100,,,,,,,40,802,2014-06-01 10:00:00,2014,6
179899,1401595200,30.0,30.0,30.0,1010.2,,,79,3.1,100,,,,,,,40,802,2014-06-01 11:00:00,2014,6
179900,1401598800,31.0,31.0,31.0,1010.2,,,79,3.6,110,,,,,,,75,803,2014-06-01 12:00:00,2014,6
179901,1401602400,31.0,31.0,31.0,1009.1,,,79,4.1,100,,,,,,,40,802,2014-06-01 13:00:00,2014,6
179902,1401606000,30.0,30.0,30.0,1009.1,,,79,4.6,110,,,,,,,40,802,2014-06-01 14:00:00,2014,6
179903,1401609600,30.0,30.0,30.0,1009.1,,,74,3.6,120,,,,,,,40,802,2014-06-01 15:00:00,2014,6
179904,1401613200,30.0,30.0,30.0,1010.2,,,74,3.1,130,,,,,,,40,802,2014-06-01 16:00:00,2014,6
179905,1401616800,29.0,29.0,29.0,1010.2,,,79,3.1,130,,,,,,,40,802,2014-06-01 17:00:00,2014,6
179906,1401620400,27.94,27.9,28.0,1010.2,,,83,1.5,130,,,,,,,20,801,2014-06-01 18:00:00,2014,6
179907,1401624000,27.95,27.9,28.0,1010.8,,,83,1.0,120,,,,,,,40,802,2014-06-01 19:00:00,2014,6
179908,1401627600,27.94,27.9,28.0,1010.8,,,83,1.5,120,,,,,,,40,802,2014-06-01 20:00:00,2014,6
179909,1401631200,27.52,27.2,28.0,1010.8,,,83,1.5,120,,,,,,,20,801,2014-06-01 21:00:00,2014,6
179910,1401634800,27.1,27.0,27.2,1010.8,,,94,4.12,107,,,,,,,20,801,2014-06-01 22:00:00,2014,6
179911,1401638400,27.52,27.2,28.0,1010.8,,,88,2.6,100,,,,,,,40,802,2014-06-01 23:00:00,2014,6
