index,dt,datetime,timezone,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,snow_1h,snow_3h,snow_6h,snow_12h,snow_24h,snow_today,clouds_all,weather_id
218290,1538326800,2018-10-01 00:00:00,28800,Denpasar,-8.652497,115.219117,24.78,24.4,25.0,1012.0,,,88,1.0,0,,,,,,,,,,,,,20,801
218291,1538330400,2018-10-01 01:00:00,28800,Denpasar,-8.652497,115.219117,24.13,24.0,24.4,1011.0,,,94,1.0,160,,,,,,,,,,,,,20,801
218292,1538334000,2018-10-01 02:00:00,28800,Denpasar,-8.652497,115.219117,24.13,24.0,24.4,1011.0,,,94,1.0,160,,,,,,,,,,,,,20,801
218293,1538337600,2018-10-01 03:00:00,28800,Denpasar,-8.652497,115.219117,23.6,23.6,23.6,1011.8,,,91,1.0,170,,,,,,,,,,,,,40,802
218294,1538341200,2018-10-01 04:00:00,28800,Denpasar,-8.652497,115.219117,23.17,23.0,23.6,1011.8,,,91,1.0,170,,,,,,,,,,,,,40,802
218295,1538344800,2018-10-01 05:00:00,28800,Denpasar,-8.652497,115.219117,23.6,23.6,23.6,1011.8,,,91,1.0,170,,,,,,,,,,,,,40,802
218296,1538348400,2018-10-01 06:00:00,28800,Denpasar,-8.652497,115.219117,25.09,24.0,26.9,1013.0,,,88,1.5,360,,,,,,,,,,,,,40,802
218297,1538352000,2018-10-01 07:00:00,28800,Denpasar,-8.652497,115.219117,26.97,26.9,27.0,1014.0,,,74,2.6,70,,,,,,,,,,,,,40,802
218298,1538355600,2018-10-01 08:00:00,28800,Denpasar,-8.652497,115.219117,27.59,26.9,28.0,1014.0,,,69,3.1,110,,,,,,,,,,,,,40,802
218299,1538359200,2018-10-01 09:00:00,28800,Denpasar,-8.652497,115.219117,29.11,29.0,29.3,1014.0,,,66,3.6,110,,,,,,,,,,,,,40,802
218300,1538362800,2018-10-01 10:00:00,28800,Denpasar,-8.652497,115.219117,29.1,29.0,29.3,1013.0,,,66,4.6,110,,,,,,,,,,,,,20,801
218301,1538366400,2018-10-01 11:00:00,28800,Denpasar,-8.652497,115.219117,29.11,29.0,29.3,1012.0,,,66,5.1,90,,,,,,,,,,,,,20,801
218302,1538370000,2018-10-01 12:00:00,28800,Denpasar,-8.652497,115.219117,29.62,29.0,30.0,1011.0,,,62,6.2,100,,,,,,,,,,,,,20,801
218303,1538373600,2018-10-01 13:00:00,28800,Denpasar,-8.652497,115.219117,29.71,29.0,31.0,1010.0,,,66,4.6,140,,,,,,,,,,,,,20,801
218304,1538377200,2018-10-01 14:00:00,28800,Denpasar,-8.652497,115.219117,29.62,29.0,30.0,1010.0,,,62,5.1,150,,,,,,,,,,,,,1,800
218305,1538380800,2018-10-01 15:00:00,28800,Denpasar,-8.652497,115.219117,28.7,28.2,29.0,1009.0,,,66,5.1,160,,,,,,,,,,,,,1,800
218306,1538384400,2018-10-01 16:00:00,28800,Denpasar,-8.652497,115.219117,28.07,28.0,28.2,1010.0,,,69,5.1,150,,,,,,,,,,,,,1,800
218307,1538388000,2018-10-01 17:00:00,28800,Denpasar,-8.652497,115.219117,27.78,27.0,28.2,1010.0,,,74,5.1,150,,,,,,,,,,,,,40,802
218308,1538391600,2018-10-01 18:00:00,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1011.0,,,78,3.6,140,,,,,,,,,,,,,20,801
218309,1538395200,2018-10-01 19:00:00,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1012.0,,,83,3.1,150,,,,,,,,,,,,,20,801
218310,1538398800,2018-10-01 20:00:00,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1012.0,,,83,2.1,130,,,,,,,,,,,,,20,801
218311,1538402400,2018-10-01 21:00:00,28800,Denpasar,-8.652497,115.219117,25.92,25.8,26.0,1013.0,,,83,4.6,140,,,,,,,,,,,,,20,801
218312,1538406000,2018-10-01 22:00:00,28800,Denpasar,-8.652497,115.219117,25.93,25.8,26.0,1013.0,,,83,2.1,140,,,,,,,,,,,,,1,800
218313,1538409600,2018-10-01 23:00:00,28800,Denpasar,-8.652497,115.219117,25.3,25.0,25.8,1012.0,,,88,0.5,0,,,,,,,,,,,,,20,801
218314,1538413200,2018-10-02 00:00:00,28800,Denpasar,-8.652497,115.219117,24.89,24.7,25.0,1012.0,,,88,1.0,160,,,,,,,,,,,,,20,801
218315,1538416800,2018-10-02 01:00:00,28800,Denpasar,-8.652497,115.219117,24.9,24.7,25.0,1012.0,,,88,1.0,80,,,,,,,,,,,,,40,802
218316,1538420400,2018-10-02 02:00:00,28800,Denpasar,-8.652497,115.219117,24.89,24.7,25.0,1011.0,,,88,0.5,0,,,,,,,,,,,,,40,802
218317,1538424000,2018-10-02 03:00:00,28800,Denpasar,-8.652497,115.219117,24.0,24.0,24.0,1011.0,,,94,0.5,230,,,,,,,,,,,,,20,801
218318,1538427600,2018-10-02 04:00:00,28800,Denpasar,-8.652497,115.219117,24.0,24.0,24.0,1012.0,,,88,1.0,220,,,,,,,,,,,,,20,801
218319,1538431200,2018-10-02 05:00:00,28800,Denpasar,-8.652497,115.219117,24.0,24.0,24.0,1013.0,,,94,1.0,230,,,,,,,,,,,,,20,801
218320,1538434800,2018-10-02 06:00:00,28800,Denpasar,-8.652497,115.219117,25.94,25.0,27.5,1013.0,,,88,1.0,0,,,,,,,,,,,,,20,801
218321,1538438400,2018-10-02 07:00:00,28800,Denpasar,-8.652497,115.219117,27.17,27.0,27.5,1014.0,,,78,1.0,0,,,,,,,,,,,,,20,801
218322,1538442000,2018-10-02 08:00:00,28800,Denpasar,-8.652497,115.219117,27.81,27.5,28.0,1014.0,,,69,2.6,110,,,,,,,,,,,,,20,801
