index,dt,datetime,timezone,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,snow_1h,snow_3h,snow_6h,snow_12h,snow_24h,snow_today,clouds_all,weather_id
215362,1527786000,2018-06-01 00:00:00,28800,Denpasar,-8.652497,115.219117,26.47,25.6,27.0,1009.0,,,78,1.0,0,,,,,,,,,,,,,40,802
215363,1527789600,2018-06-01 01:00:00,28800,Denpasar,-8.652497,115.219117,25.87,25.6,26.0,1009.0,,,83,1.0,0,,,,,,,,,,,,,40,802
215364,1527793200,2018-06-01 02:00:00,28800,Denpasar,-8.652497,115.219117,25.23,25.0,25.6,1009.0,,,88,0.5,0,,,,,,,,,,,,,40,802
215365,1527796800,2018-06-01 03:00:00,28800,Denpasar,-8.652497,115.219117,25.04,25.0,25.1,1009.0,,,88,0.5,0,,0.2,,,,,,,,,,,75,500
215366,1527800400,2018-06-01 04:00:00,28800,Denpasar,-8.652497,115.219117,25.03,25.0,25.1,1008.5,,,89,0.5,140,,0.2,,,,,,,,,,,40,500
215367,1527804000,2018-06-01 05:00:00,28800,Denpasar,-8.652497,115.219117,24.55,24.0,25.1,1009.0,,,94,0.51,0,,0.2,,,,,,,,,,,20,500
215368,1527807600,2018-06-01 06:00:00,28800,Denpasar,-8.652497,115.219117,26.9,26.9,26.9,1009.6,,,79,1.0,50,,0.0,,,0.2,,,,,,,,98,804
215369,1527811200,2018-06-01 07:00:00,28800,Denpasar,-8.652497,115.219117,26.95,26.9,27.0,1010.0,,,78,1.5,70,,,,,0.2,,,,,,,,20,801
215370,1527814800,2018-06-01 08:00:00,28800,Denpasar,-8.652497,115.219117,27.59,26.9,28.0,1010.0,,,78,2.1,80,,,,,0.2,,,,,,,,20,801
215371,1527818400,2018-06-01 09:00:00,28800,Denpasar,-8.652497,115.219117,29.22,29.0,29.6,1010.0,,,74,2.6,100,,,,,,,,,,,,,20,801
215372,1527822000,2018-06-01 10:00:00,28800,Denpasar,-8.652497,115.219117,29.2,29.0,29.6,1010.0,,,74,3.1,90,,,,,,,,,,,,,20,801
215373,1527825600,2018-06-01 11:00:00,28800,Denpasar,-8.652497,115.219117,29.85,29.6,30.0,1009.0,,,70,3.1,90,,,,,,,,,,,,,20,801
215374,1527829200,2018-06-01 12:00:00,28800,Denpasar,-8.652497,115.219117,30.08,30.0,30.2,1008.0,,,70,4.6,110,,,,,,,,,,,,,20,801
215375,1527832800,2018-06-01 13:00:00,28800,Denpasar,-8.652497,115.219117,30.07,30.0,30.2,1007.0,,,70,4.1,110,,,,,,,,,,,,,20,801
