,dt,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,clouds_all,weather_id,datetime,year
211738,1514739600,24.21,23.89,24.8,1008.9,,,94,2.6,250,,,,,,,40,501,2018-01-01 00:00:00,2018
211739,1514743200,24.8,24.8,24.8,1008.9,,,94,2.6,250,,,,,,,40,501,2018-01-01 01:00:00,2018
211740,1514746800,24.8,24.8,24.8,1008.9,,,94,2.6,250,,,,,,,40,501,2018-01-01 02:00:00,2018
211741,1514750400,25.1,25.1,25.1,1008.9,,,91,5.1,230,,,,,,,40,501,2018-01-01 03:00:00,2018
211742,1514754000,25.1,25.1,25.1,1008.9,,,91,5.1,230,,,,,,,40,501,2018-01-01 04:00:00,2018
211743,1514757600,25.1,25.1,25.1,1008.9,,,91,5.1,230,,,,,,,40,501,2018-01-01 05:00:00,2018
211744,1514761200,25.2,25.2,25.2,1010.7,,,94,4.6,270,,,,,,,40,501,2018-01-01 06:00:00,2018
211745,1514764800,25.2,25.2,25.2,1010.7,,,94,4.6,270,,,,,,,40,501,2018-01-01 07:00:00,2018
211746,1514768400,24.74,24.44,25.2,1010.7,,,94,4.6,270,,,,,,,40,501,2018-01-01 08:00:00,2018
211747,1514772000,24.59,24.0,25.56,1011.0,,,100,4.6,240,,,,,,,75,502,2018-01-01 09:00:00,2018
211748,1514775600,25.07,24.6,25.56,1011.0,,,94,6.2,270,,,,,,,75,502,2018-01-01 10:00:00,2018
211749,1514779200,25.51,24.6,26.0,1010.0,,,88,5.1,270,,,,,,,40,500,2018-01-01 11:00:00,2018
211750,1514782800,26.8,26.11,27.2,1010.0,,,83,3.6,280,,,,,,,40,500,2018-01-01 12:00:00,2018
211751,1514786400,26.95,26.67,27.2,1009.0,,,88,4.1,310,,,,,,,75,500,2018-01-01 13:00:00,2018
211752,1514790000,26.21,25.0,27.22,1009.0,,,94,5.7,260,,,,,,,75,500,2018-01-01 14:00:00,2018
211753,1514793600,25.79,25.1,26.11,1008.0,,,88,5.7,270,,,,,,,75,501,2018-01-01 15:00:00,2018
211754,1514797200,25.18,25.0,25.56,1009.0,,,94,5.1,260,,,,,,,75,501,2018-01-01 16:00:00,2018
211755,1514800800,25.64,25.1,26.0,1009.0,,,88,6.2,270,,,,,,,40,500,2018-01-01 17:00:00,2018
211756,1514804400,25.83,25.0,26.4,1009.0,,,88,6.7,280,,,,,,,75,500,2018-01-01 18:00:00,2018
211757,1514808000,26.27,25.0,27.0,1010.0,,,78,8.2,280,,,,,,,40,802,2018-01-01 19:00:00,2018
211758,1514811600,26.47,25.56,27.0,1010.0,,,78,8.2,280,,,,,,,40,802,2018-01-01 20:00:00,2018
211759,1514815200,25.91,25.0,27.0,1010.6,,,84,6.7,250,,,,,,,40,802,2018-01-01 21:00:00,2018
211760,1514818800,25.6,25.0,27.0,1010.6,,,84,6.7,250,,,,,,,40,802,2018-01-01 22:00:00,2018
211761,1514822400,25.65,25.0,27.0,1010.6,,,84,6.7,250,,,,,,,40,802,2018-01-01 23:00:00,2018
211762,1514826000,25.1,25.1,25.1,1009.2,,,91,3.6,230,,,,,,,40,500,2018-01-02 00:00:00,2018
211763,1514829600,25.1,25.1,25.1,1009.2,,,91,3.6,230,,,,,,,40,500,2018-01-02 01:00:00,2018
211764,1514833200,25.1,25.1,25.1,1009.2,,,91,3.6,230,,,,,,,40,500,2018-01-02 02:00:00,2018
211765,1514836800,24.2,24.2,24.2,1009.0,,,96,2.1,230,,,,,,,40,500,2018-01-02 03:00:00,2018
211766,1514840400,24.2,24.2,24.2,1009.0,,,96,2.1,230,,,,,,,40,500,2018-01-02 04:00:00,2018
211767,1514844000,24.2,24.2,24.2,1009.0,,,96,2.1,230,,,,,,,40,500,2018-01-02 05:00:00,2018
211768,1514847600,24.27,24.0,24.9,1011.1,,,92,5.7,290,,,,,,,40,501,2018-01-02 06:00:00,2018
211769,1514851200,24.9,24.9,24.9,1011.1,,,92,5.7,290,,,,,,,40,501,2018-01-02 07:00:00,2018
211770,1514854800,24.52,24.0,25.0,1012.0,,,100,2.1,280,,,,,,,75,501,2018-01-02 08:00:00,2018
211771,1514858400,24.28,24.0,25.0,1012.0,,,100,2.1,350,,,,,,,75,501,2018-01-02 09:00:00,2018
211772,1514862000,24.44,24.0,25.56,1011.0,,,94,3.1,360,,,,,,,75,501,2018-01-02 10:00:00,2018
211773,1514865600,25.04,24.0,26.11,1010.0,,,94,3.1,320,,,,,,,75,500,2018-01-02 11:00:00,2018
211774,1514869200,25.9,25.0,27.22,1009.0,,,88,3.1,320,,,,,,,40,802,2018-01-02 12:00:00,2018
211775,1514872800,26.03,26.0,26.11,1009.0,,,83,2.6,330,,,,,,,75,803,2018-01-02 13:00:00,2018
211776,1514876400,26.32,25.56,27.0,1008.0,,,78,2.6,330,,,,,,,75,803,2018-01-02 14:00:00,2018
211777,1514880000,26.82,26.67,27.0,1008.0,,,74,2.1,310,,,,,,,75,803,2018-01-02 15:00:00,2018
211778,1514883600,26.83,26.67,27.0,1008.0,,,74,2.1,340,,,,,,,75,803,2018-01-02 16:00:00,2018
211779,1514887200,26.37,26.0,26.7,1009.0,,,88,1.0,0,,,,,,,75,803,2018-01-02 17:00:00,2018
211780,1514890800,25.59,24.3,26.11,1009.0,,,83,2.1,300,,,,,,,40,802,2018-01-02 18:00:00,2018
211781,1514894400,24.2,24.0,24.44,1010.0,,,94,2.1,160,,,,,,,75,500,2018-01-02 19:00:00,2018
211782,1514898000,24.36,24.0,25.0,1010.0,,,100,1.0,0,,,,,,,75,500,2018-01-02 20:00:00,2018
211783,1514901600,25.1,25.0,25.4,1010.0,,,94,1.5,340,,,,,,,75,500,2018-01-02 21:00:00,2018
211784,1514905200,25.1,25.0,25.4,1010.0,,,94,3.6,310,,,,,,,40,802,2018-01-02 22:00:00,2018
211785,1514908800,24.8,23.89,25.4,1010.0,,,88,2.6,330,,,,,,,40,802,2018-01-02 23:00:00,2018
211786,1514912400,24.48,23.33,25.0,1009.0,,,88,2.6,320,,,,,,,40,802,2018-01-03 00:00:00,2018
211787,1514916000,24.43,23.33,25.0,1009.0,,,88,2.6,310,,,,,,,20,801,2018-01-03 01:00:00,2018
211788,1514919600,24.92,24.8,25.0,1008.0,,,88,3.1,310,,,,,,,20,801,2018-01-03 02:00:00,2018
211789,1514923200,25.15,25.0,25.4,1008.0,,,88,2.6,330,,,,,,,40,802,2018-01-03 03:00:00,2018
211790,1514926800,25.13,25.0,25.4,1008.0,,,88,2.1,310,,,,,,,40,802,2018-01-03 04:00:00,2018
211791,1514930400,25.28,25.0,25.56,1009.0,,,88,2.6,330,,,,,,,40,802,2018-01-03 05:00:00,2018
211792,1514934000,26.19,26.0,26.5,1009.0,,,83,3.1,310,,,,,,,40,802,2018-01-03 06:00:00,2018
211793,1514937600,26.94,26.5,27.22,1009.0,,,83,2.6,300,,,,,,,40,802,2018-01-03 07:00:00,2018
211794,1514941200,27.69,26.5,28.33,1010.0,,,78,3.1,280,,,,,,,40,802,2018-01-03 08:00:00,2018
211795,1514944800,28.83,28.0,30.0,1010.0,,,83,3.1,300,,,,,,,75,803,2018-01-03 09:00:00,2018
211796,1514948400,29.13,29.0,29.44,1009.0,,,79,3.1,280,,,,,,,40,802,2018-01-03 10:00:00,2018
211797,1514952000,29.12,29.0,29.44,1009.0,,,79,5.1,280,,,,,,,40,802,2018-01-03 11:00:00,2018
211798,1514955600,29.02,28.6,29.44,1008.0,,,79,3.1,250,,,,,,,40,802,2018-01-03 12:00:00,2018
