index,dt,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,clouds_all,weather_id,datetime,year,month
218290,1538326800,24.78,24.4,25.0,1012.0,,,88,1.0,0,,,,,,,20,801,2018-10-01 00:00:00,2018,10
218291,1538330400,24.13,24.0,24.4,1011.0,,,94,1.0,160,,,,,,,20,801,2018-10-01 01:00:00,2018,10
218292,1538334000,24.13,24.0,24.4,1011.0,,,94,1.0,160,,,,,,,20,801,2018-10-01 02:00:00,2018,10
218293,1538337600,23.6,23.6,23.6,1011.8,,,91,1.0,170,,,,,,,40,802,2018-10-01 03:00:00,2018,10
218294,1538341200,23.17,23.0,23.6,1011.8,,,91,1.0,170,,,,,,,40,802,2018-10-01 04:00:00,2018,10
218295,1538344800,23.6,23.6,23.6,1011.8,,,91,1.0,170,,,,,,,40,802,2018-10-01 05:00:00,2018,10
218296,1538348400,25.09,24.0,26.9,1013.0,,,88,1.5,360,,,,,,,40,802,2018-10-01 06:00:00,2018,10
218297,1538352000,26.97,26.9,27.0,1014.0,,,74,2.6,70,,,,,,,40,802,2018-10-01 07:00:00,2018,10
218298,1538355600,27.59,26.9,28.0,1014.0,,,69,3.1,110,,,,,,,40,802,2018-10-01 08:00:00,2018,10
218299,1538359200,29.11,29.0,29.3,1014.0,,,66,3.6,110,,,,,,,40,802,2018-10-01 09:00:00,2018,10
218300,1538362800,29.1,29.0,29.3,1013.0,,,66,4.6,110,,,,,,,20,801,2018-10-01 10:00:00,2018,10
218301,1538366400,29.11,29.0,29.3,1012.0,,,66,5.1,90,,,,,,,20,801,2018-10-01 11:00:00,2018,10
218302,1538370000,29.62,29.0,30.0,1011.0,,,62,6.2,100,,,,,,,20,801,2018-10-01 12:00:00,2018,10
218303,1538373600,29.71,29.0,31.0,1010.0,,,66,4.6,140,,,,,,,20,801,2018-10-01 13:00:00,2018,10
218304,1538377200,29.62,29.0,30.0,1010.0,,,62,5.1,150,,,,,,,1,800,2018-10-01 14:00:00,2018,10
218305,1538380800,28.7,28.2,29.0,1009.0,,,66,5.1,160,,,,,,,1,800,2018-10-01 15:00:00,2018,10
218306,1538384400,28.07,28.0,28.2,1010.0,,,69,5.1,150,,,,,,,1,800,2018-10-01 16:00:00,2018,10
218307,1538388000,27.78,27.0,28.2,1010.0,,,74,5.1,150,,,,,,,40,802,2018-10-01 17:00:00,2018,10
218308,1538391600,26.0,26.0,26.0,1011.0,,,78,3.6,140,,,,,,,20,801,2018-10-01 18:00:00,2018,10
218309,1538395200,26.0,26.0,26.0,1012.0,,,83,3.1,150,,,,,,,20,801,2018-10-01 19:00:00,2018,10
218310,1538398800,26.0,26.0,26.0,1012.0,,,83,2.1,130,,,,,,,20,801,2018-10-01 20:00:00,2018,10
218311,1538402400,25.92,25.8,26.0,1013.0,,,83,4.6,140,,,,,,,20,801,2018-10-01 21:00:00,2018,10
218312,1538406000,25.93,25.8,26.0,1013.0,,,83,2.1,140,,,,,,,1,800,2018-10-01 22:00:00,2018,10
218313,1538409600,25.3,25.0,25.8,1012.0,,,88,0.5,0,,,,,,,20,801,2018-10-01 23:00:00,2018,10
218314,1538413200,24.89,24.7,25.0,1012.0,,,88,1.0,160,,,,,,,20,801,2018-10-02 00:00:00,2018,10
218315,1538416800,24.9,24.7,25.0,1012.0,,,88,1.0,80,,,,,,,40,802,2018-10-02 01:00:00,2018,10
218316,1538420400,24.89,24.7,25.0,1011.0,,,88,0.5,0,,,,,,,40,802,2018-10-02 02:00:00,2018,10
218317,1538424000,24.0,24.0,24.0,1011.0,,,94,0.5,230,,,,,,,20,801,2018-10-02 03:00:00,2018,10
218318,1538427600,24.0,24.0,24.0,1012.0,,,88,1.0,220,,,,,,,20,801,2018-10-02 04:00:00,2018,10
218319,1538431200,24.0,24.0,24.0,1013.0,,,94,1.0,230,,,,,,,20,801,2018-10-02 05:00:00,2018,10
218320,1538434800,25.94,25.0,27.5,1013.0,,,88,1.0,0,,,,,,,20,801,2018-10-02 06:00:00,2018,10
218321,1538438400,27.17,27.0,27.5,1014.0,,,78,1.0,0,,,,,,,20,801,2018-10-02 07:00:00,2018,10
218322,1538442000,27.81,27.5,28.0,1014.0,,,69,2.6,110,,,,,,,20,801,2018-10-02 08:00:00,2018,10
218323,1538445600,29.92,29.8,30.0,1014.0,,,62,3.6,100,,,,,,,20,801,2018-10-02 09:00:00,2018,10
218324,1538449200,29.93,29.8,30.0,1013.0,,,62,4.6,110,,,,,,,20,801,2018-10-02 10:00:00,2018,10
218325,1538452800,29.92,29.8,30.0,1012.0,,,62,5.7,120,,,,,,,20,801,2018-10-02 11:00:00,2018,10
218326,1538456400,30.04,30.0,30.1,1011.0,,,62,6.2,140,,,,,,,1,800,2018-10-02 12:00:00,2018,10
218327,1538460000,30.03,30.0,30.1,1010.0,,,66,5.7,150,,,,,,,20,801,2018-10-02 13:00:00,2018,10
218328,1538463600,29.41,29.0,30.1,1010.0,,,70,5.1,180,,,,,,,75,803,2018-10-02 14:00:00,2018,10
218329,1538467200,28.7,28.2,29.0,1010.0,,,66,5.7,170,,,,,,,75,803,2018-10-02 15:00:00,2018,10
218330,1538470800,28.07,28.0,28.2,1010.0,,,69,5.7,150,,,,,,,40,802,2018-10-02 16:00:00,2018,10
218331,1538474400,28.08,28.0,28.2,1011.0,,,74,5.7,150,,,,,,,75,803,2018-10-02 17:00:00,2018,10
218332,1538478000,26.89,26.7,27.0,1011.0,,,78,4.1,170,,,,,,,20,801,2018-10-02 18:00:00,2018,10
218333,1538481600,26.9,26.7,27.0,1012.0,,,78,3.6,150,,,,,,,75,803,2018-10-02 19:00:00,2018,10
218334,1538485200,26.89,26.7,27.0,1012.0,,,78,4.6,170,,,,,,,75,803,2018-10-02 20:00:00,2018,10
218335,1538488800,26.08,26.0,26.2,1012.0,,,83,5.1,150,,,,,,,40,802,2018-10-02 21:00:00,2018,10
218336,1538492400,26.07,26.0,26.2,1012.0,,,83,5.7,140,,,,,,,40,802,2018-10-02 22:00:00,2018,10
218337,1538496000,26.08,26.0,26.2,1011.0,,,83,6.2,150,,,,,,,20,801,2018-10-02 23:00:00,2018,10
218338,1538499600,25.96,25.9,26.0,1011.0,,,83,4.1,150,,,,,,,20,801,2018-10-03 00:00:00,2018,10
218339,1538503200,25.97,25.9,26.0,1010.0,,,83,4.1,130,,,,,,,1,800,2018-10-03 01:00:00,2018,10
218340,1538506800,25.96,25.9,26.0,1010.0,,,83,2.1,140,,,,,,,20,801,2018-10-03 02:00:00,2018,10
218341,1538510400,26.04,26.0,26.1,1010.0,,,83,3.1,130,,,,,,,75,803,2018-10-03 03:00:00,2018,10
218342,1538514000,26.03,26.0,26.1,1011.0,,,83,3.6,130,,,,,,,40,802,2018-10-03 04:00:00,2018,10
218343,1538517600,26.04,26.0,26.1,1011.0,,,83,3.1,130,,,,,,,20,801,2018-10-03 05:00:00,2018,10
218344,1538521200,27.26,27.0,27.7,1012.0,,,78,1.5,120,,,,,,,20,801,2018-10-03 06:00:00,2018,10
218345,1538524800,27.9,27.7,28.0,1013.0,,,74,3.6,120,,,,,,,40,802,2018-10-03 07:00:00,2018,10
218346,1538528400,28.51,27.7,29.0,1013.0,,,70,4.1,110,,,,,,,40,802,2018-10-03 08:00:00,2018,10
218347,1538532000,29.11,29.0,29.3,1013.0,,,66,5.7,120,,,,,,,40,802,2018-10-03 09:00:00,2018,10
218348,1538535600,29.1,29.0,29.3,1012.0,,,66,5.7,140,,,,,,,40,802,2018-10-03 10:00:00,2018,10
218349,1538539200,29.74,29.3,30.0,1011.0,,,62,5.1,120,,,,,,,20,801,2018-10-03 11:00:00,2018,10
