dt,timezone,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,snow_1h,snow_3h,snow_6h,snow_12h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon,datetime,year,month
899226000,28800,Denpasar,-8.652497,115.219117,24.0,24.0,24.0,1010.8,,,88,3.1,100,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1998-07-01 00:00:00,1998,7
899229600,28800,Denpasar,-8.652497,115.219117,25.0,25.0,25.0,1010.8,,,83,3.1,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1998-07-01 01:00:00,1998,7
899233200,28800,Denpasar,-8.652497,115.219117,25.0,25.0,25.0,1010.8,,,83,3.1,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1998-07-01 02:00:00,1998,7
899236800,28800,Denpasar,-8.652497,115.219117,25.0,25.0,25.0,1010.8,,,83,1.5,130,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1998-07-01 03:00:00,1998,7
899240400,28800,Denpasar,-8.652497,115.219117,24.61,24.61,24.61,1011.0,,,80,4.77,121,,,,,,,,,,,,,44,802,Clouds,scattered clouds,03n,1998-07-01 04:00:00,1998,7
899244000,28800,Denpasar,-8.652497,115.219117,23.6,23.6,23.6,1010.8,,,87,1.5,130,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02n,1998-07-01 05:00:00,1998,7
899247600,28800,Denpasar,-8.652497,115.219117,23.0,23.0,23.0,1011.9,,,88,1.0,280,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1998-07-01 06:00:00,1998,7
899251200,28800,Denpasar,-8.652497,115.219117,23.0,23.0,23.0,1011.9,,,94,1.5,350,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1998-07-01 07:00:00,1998,7
899254800,28800,Denpasar,-8.652497,115.219117,25.0,25.0,25.0,1011.9,,,88,1.5,100,,,,,,,,,,,,,75,803,Clouds,broken clouds,04d,1998-07-01 08:00:00,1998,7
899258400,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1012.9,,,78,1.5,130,,,,,,,,,,,,,75,803,Clouds,broken clouds,04d,1998-07-01 09:00:00,1998,7
899262000,28800,Denpasar,-8.652497,115.219117,24.56,24.56,24.56,1013.0,,,83,5.8,134,0.12,,,,,,,,,,,,53,500,Rain,light rain,10d,1998-07-01 10:00:00,1998,7
899265600,28800,Denpasar,-8.652497,115.219117,24.56,24.56,24.56,1013.0,,,83,5.53,138,0.14,,,,,,,,,,,,58,500,Rain,light rain,10d,1998-07-01 11:00:00,1998,7
899269200,28800,Denpasar,-8.652497,115.219117,29.0,29.0,29.0,1010.8,,,70,4.6,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1998-07-01 12:00:00,1998,7
899272800,28800,Denpasar,-8.652497,115.219117,29.0,29.0,29.0,1010.8,,,70,4.6,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1998-07-01 13:00:00,1998,7
899276400,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1010.2,,,74,4.6,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1998-07-01 14:00:00,1998,7
899280000,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1010.2,,,78,3.1,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1998-07-01 15:00:00,1998,7
899283600,28800,Denpasar,-8.652497,115.219117,27.3,27.3,27.3,1010.2,,,73,3.6,130,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02d,1998-07-01 16:00:00,1998,7
899287200,28800,Denpasar,-8.652497,115.219117,27.3,27.3,27.3,1010.2,,,73,3.6,130,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02d,1998-07-01 17:00:00,1998,7
899290800,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1010.8,,,83,4.1,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1998-07-01 18:00:00,1998,7
899294400,28800,Denpasar,-8.652497,115.219117,25.0,25.0,25.0,1011.9,,,88,3.6,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1998-07-01 19:00:00,1998,7
899298000,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1011.9,,,83,4.1,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1998-07-01 20:00:00,1998,7
