dt,timezone,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,snow_1h,snow_3h,snow_6h,snow_12h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon,datetime,year,month
904582800,28800,Denpasar,-8.652497,115.219117,22.57,22.57,22.57,1013.0,,,87,1.56,117,0.12,,,,,,,,,,,,93,500,Rain,light rain,10n,1998-09-01 00:00:00,1998,9
904586400,28800,Denpasar,-8.652497,115.219117,24.0,24.0,24.0,1011.9,,,83,2.1,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1998-09-01 01:00:00,1998,9
904590000,28800,Denpasar,-8.652497,115.219117,24.0,24.0,24.0,1011.9,,,83,2.1,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1998-09-01 02:00:00,1998,9
904593600,28800,Denpasar,-8.652497,115.219117,22.1,22.1,22.1,1011.9,,,90,1.81,116,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02n,1998-09-01 03:00:00,1998,9
904597200,28800,Denpasar,-8.652497,115.219117,22.89,22.89,22.89,1013.0,,,85,2.06,107,,,,,,,,,,,,,88,804,Clouds,overcast clouds,04n,1998-09-01 04:00:00,1998,9
904600800,28800,Denpasar,-8.652497,115.219117,22.1,22.1,22.1,1012.9,,,90,2.11,101,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02n,1998-09-01 05:00:00,1998,9
904604400,28800,Denpasar,-8.652497,115.219117,22.0,22.0,22.0,1012.9,,,94,2.09,112,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1998-09-01 06:00:00,1998,9
904608000,28800,Denpasar,-8.652497,115.219117,24.0,24.0,24.0,1013.9,,,88,1.5,330,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1998-09-01 07:00:00,1998,9
904611600,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1013.9,,,78,2.1,100,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1998-09-01 08:00:00,1998,9
904615200,28800,Denpasar,-8.652497,115.219117,22.97,22.97,22.97,1015.0,,,88,3.5,133,,,,,,,,,,,,,74,803,Clouds,broken clouds,04d,1998-09-01 09:00:00,1998,9
904618800,28800,Denpasar,-8.652497,115.219117,23.15,23.15,23.15,1015.0,,,88,3.79,142,0.12,,,,,,,,,,,,45,500,Rain,light rain,10d,1998-09-01 10:00:00,1998,9
904622400,28800,Denpasar,-8.652497,115.219117,29.0,29.0,29.0,1012.9,,,70,4.6,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1998-09-01 11:00:00,1998,9
904626000,28800,Denpasar,-8.652497,115.219117,29.0,29.0,29.0,1011.9,,,66,5.7,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1998-09-01 12:00:00,1998,9
904629600,28800,Denpasar,-8.652497,115.219117,29.0,29.0,29.0,1010.8,,,66,5.1,130,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1998-09-01 13:00:00,1998,9
904633200,28800,Denpasar,-8.652497,115.219117,23.33,23.33,23.33,1012.0,,,88,4.62,153,,,,,,,,,,,,,60,803,Clouds,broken clouds,04d,1998-09-01 14:00:00,1998,9
904636800,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1010.8,,,69,5.1,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1998-09-01 15:00:00,1998,9
904640400,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1010.8,,,74,6.2,130,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,1998-09-01 16:00:00,1998,9
904644000,28800,Denpasar,-8.652497,115.219117,27.5,27.5,27.5,1010.8,,,66,6.2,130,,,0.0,,,,,,,,,,20,801,Clouds,few clouds,02d,1998-09-01 17:00:00,1998,9
904647600,28800,Denpasar,-8.652497,115.219117,25.0,25.0,25.0,1011.9,,,83,3.1,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1998-09-01 18:00:00,1998,9
904651200,28800,Denpasar,-8.652497,115.219117,25.0,25.0,25.0,1011.9,,,88,3.1,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,1998-09-01 19:00:00,1998,9
