,dt,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,clouds_all,weather_id,datetime,year
96739,1104512400,27.97,27.97,27.97,1009.0,,,72,3.23,260,,,,,,,25,802,2005-01-01 00:00:00,2005
96740,1104516000,26.0,26.0,26.0,1008.1,,,91,3.07,255,,,,,,,20,801,2005-01-01 01:00:00,2005
96741,1104519600,27.8,27.8,27.8,1008.0,,,73,2.99,251,,,,,,,29,802,2005-01-01 02:00:00,2005
96742,1104523200,27.72,27.72,27.72,1008.0,,,73,2.95,250,,,,,,,48,802,2005-01-01 03:00:00,2005
96743,1104526800,25.4,25.4,25.4,1008.1,,,91,2.71,249,,,,,,,20,801,2005-01-01 04:00:00,2005
96744,1104530400,25.0,25.0,25.0,1008.1,,,94,2.44,242,,,,,,,20,801,2005-01-01 05:00:00,2005
96745,1104534000,26.0,26.0,26.0,1009.1,,,94,1.85,236,,,,,,,20,801,2005-01-01 06:00:00,2005
96746,1104537600,27.4,27.4,27.4,1009.1,,,81,1.71,226,,,,,,,20,801,2005-01-01 07:00:00,2005
96747,1104541200,27.49,27.49,27.49,1010.0,,,74,1.75,222,,,,,,,28,802,2005-01-01 08:00:00,2005
96748,1104544800,27.6,27.6,27.6,1010.0,,,73,1.89,219,,,,,,,36,802,2005-01-01 09:00:00,2005
96749,1104548400,30.4,30.4,30.4,1009.1,,,70,2.6,260,,,,,,,20,801,2005-01-01 10:00:00,2005
96750,1104552000,30.0,30.0,30.0,1008.1,,,70,4.1,260,,,,,,,20,801,2005-01-01 11:00:00,2005
96751,1104555600,31.0,31.0,31.0,1008.1,,,66,4.6,260,,,,,,,20,801,2005-01-01 12:00:00,2005
96752,1104559200,30.5,30.5,30.5,1007.1,,,70,4.6,250,,,,,,,20,801,2005-01-01 13:00:00,2005
96753,1104562800,31.0,31.0,31.0,1006.1,,,70,5.1,260,,,,,,,20,801,2005-01-01 14:00:00,2005
96754,1104566400,31.0,31.0,31.0,1006.1,,,66,4.6,260,,,,,,,20,801,2005-01-01 15:00:00,2005
96755,1104570000,30.4,30.4,30.4,1006.1,,,67,3.6,220,,,,,,,20,801,2005-01-01 16:00:00,2005
96756,1104573600,30.4,30.4,30.4,1006.1,,,67,3.6,220,,,,,,,20,801,2005-01-01 17:00:00,2005
96757,1104577200,27.6,27.6,27.6,1007.5,,,82,1.21,225,,,,,,,20,801,2005-01-01 18:00:00,2005
96758,1104580800,27.6,27.6,27.6,1007.5,,,82,1.09,189,,,,,,,20,801,2005-01-01 19:00:00,2005
96759,1104584400,27.6,27.6,27.6,1007.5,,,82,1.04,167,,,,,,,20,801,2005-01-01 20:00:00,2005
96760,1104588000,26.63,26.63,26.63,1010.0,,,85,1.22,144,,,,,,,22,801,2005-01-01 21:00:00,2005
96761,1104591600,26.47,26.47,26.47,1010.0,,,86,1.33,136,,,,,,,28,802,2005-01-01 22:00:00,2005
96762,1104595200,26.4,26.4,26.4,1010.0,,,86,1.39,113,,,,,,,38,802,2005-01-01 23:00:00,2005
96763,1104598800,26.2,26.2,26.2,1007.9,,,88,1.85,107,,,,,,,20,801,2005-01-02 00:00:00,2005
96764,1104602400,26.2,26.2,26.2,1007.9,,,88,2.47,104,,,,,,,20,801,2005-01-02 01:00:00,2005
96765,1104606000,26.2,26.2,26.2,1007.9,,,88,3.13,100,,,,,,,20,801,2005-01-02 02:00:00,2005
96766,1104609600,25.71,25.71,25.71,1009.0,,,87,3.02,105,,,,,,,37,802,2005-01-02 03:00:00,2005
96767,1104613200,25.79,25.79,25.79,1009.0,,,86,2.48,104,,,,,,,37,802,2005-01-02 04:00:00,2005
96768,1104616800,25.54,25.54,25.54,1010.0,,,88,1.84,107,,,,,,,25,802,2005-01-02 05:00:00,2005
96769,1104620400,25.2,25.2,25.2,1009.8,,,91,1.95,107,,,,,4.1,,40,802,2005-01-02 06:00:00,2005
96770,1104624000,25.2,25.2,25.2,1009.8,,,91,2.08,108,,,,,4.1,,40,802,2005-01-02 07:00:00,2005
96771,1104627600,25.2,25.2,25.2,1009.8,,,91,2.12,114,,,,,4.1,,40,802,2005-01-02 08:00:00,2005
96772,1104631200,29.8,29.8,29.8,1009.4,,,71,3.1,270,,,,,,,20,801,2005-01-02 09:00:00,2005
96773,1104634800,29.8,29.8,29.8,1009.4,,,71,3.1,270,,,,,,,20,801,2005-01-02 10:00:00,2005
96774,1104638400,29.8,29.8,29.8,1009.4,,,71,3.1,270,,,,,,,20,801,2005-01-02 11:00:00,2005
96775,1104642000,30.6,30.6,30.6,1008.1,,,66,3.6,110,,,,,,,20,801,2005-01-02 12:00:00,2005
96776,1104645600,26.89,26.89,26.89,1008.0,,,83,2.99,130,,,,,,,18,801,2005-01-02 13:00:00,2005
96777,1104649200,31.0,31.0,31.0,1007.1,,,70,2.67,122,,,,,,,20,801,2005-01-02 14:00:00,2005
96778,1104652800,30.0,30.0,30.0,1007.1,,,70,3.6,120,,,,,,,20,801,2005-01-02 15:00:00,2005
96779,1104656400,30.0,30.0,30.0,1007.1,,,70,2.6,130,,,,,,,20,801,2005-01-02 16:00:00,2005
96780,1104660000,30.0,30.0,30.0,1007.1,,,70,2.6,130,,,,,,,20,801,2005-01-02 17:00:00,2005
96781,1104663600,28.2,28.2,28.2,1008.1,,,80,1.5,110,,,,,,,20,801,2005-01-02 18:00:00,2005
96782,1104667200,27.08,27.08,27.08,1009.0,,,83,3.47,85,0.15,,,,,,42,500,2005-01-02 19:00:00,2005
96783,1104670800,28.0,28.0,28.0,1009.1,,,83,3.1,90,,,,,,,20,801,2005-01-02 20:00:00,2005
96784,1104674400,27.0,27.0,27.0,1009.1,,,83,2.6,20,,,,,,,20,801,2005-01-02 21:00:00,2005
96785,1104678000,26.8,26.8,26.8,1010.2,,,84,1.5,20,,,,,,,20,801,2005-01-02 22:00:00,2005
96786,1104681600,26.0,26.0,26.0,1009.1,,,88,3.3,85,,,,,,,20,801,2005-01-02 23:00:00,2005
96787,1104685200,26.74,26.74,26.74,1009.0,,,85,2.84,82,0.12,,,,,,36,500,2005-01-03 00:00:00,2005
96788,1104688800,26.0,26.0,26.0,1008.1,,,88,2.33,81,,,,,,,20,801,2005-01-03 01:00:00,2005
96789,1104692400,26.0,26.0,26.0,1008.1,,,88,1.75,78,,,,,,,20,801,2005-01-03 02:00:00,2005
96790,1104696000,24.0,24.0,24.0,1008.1,,,94,1.34,78,,,,,,,20,801,2005-01-03 03:00:00,2005
96791,1104699600,26.65,26.65,26.65,1009.0,,,85,0.87,73,,,,,,,78,803,2005-01-03 04:00:00,2005
96792,1104703200,24.0,24.0,24.0,1009.1,,,94,0.93,51,,,,,,,20,801,2005-01-03 05:00:00,2005
96793,1104706800,25.0,25.0,25.0,1009.1,,,94,0.74,43,,,,,,,20,801,2005-01-03 06:00:00,2005
96794,1104710400,27.0,27.0,27.0,1010.2,,,79,0.54,46,,,,,,,20,801,2005-01-03 07:00:00,2005
96795,1104714000,29.0,29.0,29.0,1010.2,,,74,0.2,63,,,,,,,20,801,2005-01-03 08:00:00,2005
96796,1104717600,31.0,31.0,31.0,1010.2,,,70,0.53,172,,,,,,,20,801,2005-01-03 09:00:00,2005
96797,1104721200,30.6,30.6,30.6,1010.2,,,72,2.1,260,,,,,,,20,801,2005-01-03 10:00:00,2005
96798,1104724800,31.0,31.0,31.0,1009.1,,,70,1.0,290,,,,,,,20,801,2005-01-03 11:00:00,2005
96799,1104728400,31.0,31.0,31.0,1008.1,,,62,1.79,176,,,,,,,20,801,2005-01-03 12:00:00,2005
96800,1104732000,31.6,31.6,31.6,1008.1,,,64,3.1,100,,,,,,,20,801,2005-01-03 13:00:00,2005
96801,1104735600,32.0,32.0,32.0,1007.1,,,62,3.1,110,,,,,,,20,801,2005-01-03 14:00:00,2005
96802,1104739200,32.0,32.0,32.0,1007.1,,,62,3.1,110,,,,,,,20,801,2005-01-03 15:00:00,2005
96803,1104742800,30.4,30.4,30.4,1007.1,,,70,2.6,120,,,,,,,20,801,2005-01-03 16:00:00,2005
96804,1104746400,30.0,30.0,30.0,1007.1,,,74,2.6,110,,,,,,,20,801,2005-01-03 17:00:00,2005
96805,1104750000,28.0,28.0,28.0,1009.1,,,78,3.1,360,,,,,,,20,801,2005-01-03 18:00:00,2005
96806,1104753600,27.0,27.0,27.0,1009.1,,,78,1.5,10,,,,,,,20,801,2005-01-03 19:00:00,2005
96807,1104757200,27.0,27.0,27.0,1009.1,,,78,2.28,86,,,,,,,20,801,2005-01-03 20:00:00,2005
96808,1104760800,27.0,27.0,27.0,1009.1,,,83,1.5,70,,,,,,,20,801,2005-01-03 21:00:00,2005
