dt,timezone,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,snow_1h,snow_3h,snow_6h,snow_12h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon,datetime,year,month
812480400,28800,Denpasar,-8.652497,115.219117,24.57,24.57,24.57,1013.0,,,86,2.16,165,,,,,,,,,,,,,79,803,Clouds,broken clouds,04n,1995-10-01 00:00:00,1995,10
812484000,28800,Denpasar,-8.652497,115.219117,24.55,24.55,24.55,1013.0,,,86,2.22,157,,,,,,,,,,,,,69,803,Clouds,broken clouds,04n,1995-10-01 01:00:00,1995,10
812487600,28800,Denpasar,-8.652497,115.219117,24.46,24.46,24.46,1013.0,,,87,2.39,141,,,,,,,,,,,,,62,803,Clouds,broken clouds,04n,1995-10-01 02:00:00,1995,10
812491200,28800,Denpasar,-8.652497,115.219117,24.46,24.46,24.46,1013.0,,,87,2.29,126,,,,,,,,,,,,,45,802,Clouds,scattered clouds,03n,1995-10-01 03:00:00,1995,10
812494800,28800,Denpasar,-8.652497,115.219117,24.47,24.47,24.47,1013.0,,,87,2.44,113,,,,,,,,,,,,,35,802,Clouds,scattered clouds,03n,1995-10-01 04:00:00,1995,10
812498400,28800,Denpasar,-8.652497,115.219117,24.52,24.52,24.52,1013.0,,,87,1.98,85,,,,,,,,,,,,,28,802,Clouds,scattered clouds,03n,1995-10-01 05:00:00,1995,10
812502000,28800,Denpasar,-8.652497,115.219117,24.59,24.59,24.59,1014.0,,,86,1.86,97,,,,,,,,,,,,,31,802,Clouds,scattered clouds,03d,1995-10-01 06:00:00,1995,10
812505600,28800,Denpasar,-8.652497,115.219117,24.82,24.82,24.82,1015.0,,,84,1.89,117,,,,,,,,,,,,,34,802,Clouds,scattered clouds,03d,1995-10-01 07:00:00,1995,10
812509200,28800,Denpasar,-8.652497,115.219117,25.03,25.03,25.03,1015.0,,,84,2.09,133,,,,,,,,,,,,,24,801,Clouds,few clouds,02d,1995-10-01 08:00:00,1995,10
812512800,28800,Denpasar,-8.652497,115.219117,25.09,25.09,25.09,1015.0,,,84,2.24,149,,,,,,,,,,,,,17,801,Clouds,few clouds,02d,1995-10-01 09:00:00,1995,10
812516400,28800,Denpasar,-8.652497,115.219117,24.9,24.9,24.9,1015.0,,,86,2.51,167,,,,,,,,,,,,,3,800,Clear,sky is clear,01d,1995-10-01 10:00:00,1995,10
