index,dt,datetime,timezone,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,snow_1h,snow_3h,snow_6h,snow_12h,snow_24h,snow_today,clouds_all,weather_id
182848,1412096400,2014-10-01 00:00:00,28800,Denpasar,-8.652497,115.219117,27.58,27.3,28.0,1007.0,,,83,3.2,114,,0.5,0.5,,,,,,,,,,75,500
182849,1412100000,2014-10-01 01:00:00,28800,Denpasar,-8.652497,115.219117,27.15,27.0,27.3,1007.1,,,88,4.1,120,,0.5,0.5,,,,,,,,,,40,500
182850,1412103600,2014-10-01 02:00:00,28800,Denpasar,-8.652497,115.219117,27.18,27.0,27.3,1006.1,,,88,4.1,120,,0.5,0.5,,,,,,,,,,40,500
182851,1412107200,2014-10-01 03:00:00,28800,Denpasar,-8.652497,115.219117,27.24,27.0,27.4,1006.1,,,88,4.1,120,,,,,,,,,,,,,40,802
182852,1412110800,2014-10-01 04:00:00,28800,Denpasar,-8.652497,115.219117,27.2,27.0,27.4,1007.1,,,88,3.6,110,,,,,,,,,,,,,40,802
182853,1412114400,2014-10-01 05:00:00,28800,Denpasar,-8.652497,115.219117,27.24,27.0,27.4,1007.1,,,88,3.6,110,,,,,,,,,,,,,40,802
182854,1412118000,2014-10-01 06:00:00,28800,Denpasar,-8.652497,115.219117,26.73,25.9,28.0,1008.1,,,83,2.6,10,,,,,0.5,,,,,,,,40,802
182855,1412121600,2014-10-01 07:00:00,28800,Denpasar,-8.652497,115.219117,25.95,25.9,26.0,1008.6,,,90,3.1,120,,,,,0.5,,,,,,,,92,500
182856,1412125200,2014-10-01 08:00:00,28800,Denpasar,-8.652497,115.219117,25.54,25.0,25.9,1009.1,,,94,5.1,150,,,,,0.5,,,,,,,,40,802
182857,1412128800,2014-10-01 09:00:00,28800,Denpasar,-8.652497,115.219117,27.57,26.0,28.6,1009.1,,,83,1.5,100,,3.0,,,,,,,,,,,40,500
182858,1412132400,2014-10-01 10:00:00,28800,Denpasar,-8.652497,115.219117,28.8,28.6,29.0,1009.1,,,74,2.6,110,,3.0,,,,,,,,,,,40,500
182859,1412136000,2014-10-01 11:00:00,28800,Denpasar,-8.652497,115.219117,29.15,28.6,30.0,1008.1,,,79,4.1,110,,3.0,,,,,,,,,,,40,500
182860,1412139600,2014-10-01 12:00:00,28800,Denpasar,-8.652497,115.219117,30.12,30.0,30.2,1007.1,,,74,5.1,120,,,3.0,,,,,,,,,,40,802
182861,1412143200,2014-10-01 13:00:00,28800,Denpasar,-8.652497,115.219117,30.1,30.0,30.2,1005.3,,,74,4.1,120,,,3.0,,,,,,,,,,20,801
182862,1412146800,2014-10-01 14:00:00,28800,Denpasar,-8.652497,115.219117,30.12,30.0,30.2,1005.1,,,74,3.6,120,,,3.0,,,,,,,,,,40,802
182863,1412150400,2014-10-01 15:00:00,28800,Denpasar,-8.652497,115.219117,28.88,28.8,29.0,1005.1,,,83,4.1,130,,,,,,,,,,,,,75,803
182864,1412154000,2014-10-01 16:00:00,28800,Denpasar,-8.652497,115.219117,28.9,28.8,29.0,1005.1,,,84,4.6,130,,,,,,,,,,,,,40,802
182865,1412157600,2014-10-01 17:00:00,28800,Denpasar,-8.652497,115.219117,28.48,28.0,28.8,1006.1,,,88,4.6,110,,,,,,,,,,,,,40,802
182866,1412161200,2014-10-01 18:00:00,28800,Denpasar,-8.652497,115.219117,27.76,27.6,28.0,1007.1,,,88,4.6,110,,,,,,,,,,,,,75,803
182867,1412164800,2014-10-01 19:00:00,28800,Denpasar,-8.652497,115.219117,27.8,27.6,28.0,1006.9,,,86,3.6,120,,,,,,,,,,,,,40,802
182868,1412168400,2014-10-01 20:00:00,28800,Denpasar,-8.652497,115.219117,27.76,27.6,28.0,1008.1,,,83,4.1,110,,,,,,,,,,,,,20,801
182869,1412172000,2014-10-01 21:00:00,28800,Denpasar,-8.652497,115.219117,27.52,27.2,28.0,1008.1,,,83,4.1,120,,,,,,,,,,,,,40,802
182870,1412175600,2014-10-01 22:00:00,28800,Denpasar,-8.652497,115.219117,27.1,27.0,27.2,1008.1,,,88,3.6,90,,,,,,,,,,,,,20,801
182871,1412179200,2014-10-01 23:00:00,28800,Denpasar,-8.652497,115.219117,26.73,26.0,27.2,1008.1,,,94,2.6,70,,,,,,,,,,,,,40,802
182872,1412182800,2014-10-02 00:00:00,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1007.1,,,88,2.1,80,,,,,,,,,,,,,20,801
182873,1412186400,2014-10-02 01:00:00,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1006.6,,,85,3.1,100,,,,,,,,,,,,,20,801
182874,1412190000,2014-10-02 02:00:00,28800,Denpasar,-8.652497,115.219117,26.61,26.0,27.0,1006.1,,,94,2.1,50,,,,,,,,,,,,,40,802
182875,1412193600,2014-10-02 03:00:00,28800,Denpasar,-8.652497,115.219117,25.88,25.8,26.0,1007.1,,,88,2.1,30,,,,,,,,,,,,,75,803
182876,1412197200,2014-10-02 04:00:00,28800,Denpasar,-8.652497,115.219117,25.9,25.8,26.0,1006.6,,,89,1.5,60,,,,,,,,,,,,,40,802
182877,1412200800,2014-10-02 05:00:00,28800,Denpasar,-8.652497,115.219117,25.88,25.8,26.0,1007.1,,,88,5.29,108,,,,,,,,,,,,,40,802
182878,1412204400,2014-10-02 06:00:00,28800,Denpasar,-8.652497,115.219117,27.57,26.0,28.6,1008.1,,,94,1.5,30,,,,,3.0,,,,,,,,40,802
182879,1412208000,2014-10-02 07:00:00,28800,Denpasar,-8.652497,115.219117,28.8,28.6,29.0,1008.3,,,81,2.6,70,,,,,3.0,,,,,,,,20,801
182880,1412211600,2014-10-02 08:00:00,28800,Denpasar,-8.652497,115.219117,28.76,28.6,29.0,1009.1,,,83,4.1,90,,,,,3.0,,,,,,,,40,802
182881,1412215200,2014-10-02 09:00:00,28800,Denpasar,-8.652497,115.219117,29.85,29.0,30.4,1009.1,,,83,4.1,100,,,,,,,,,,,,,40,802
182882,1412218800,2014-10-02 10:00:00,28800,Denpasar,-8.652497,115.219117,29.63,29.0,30.4,1008.1,,,76,4.1,110,,,,,,,,,,,,,20,801
182883,1412222400,2014-10-02 11:00:00,28800,Denpasar,-8.652497,115.219117,30.24,30.0,30.4,1008.1,,,79,4.1,110,,,,,,,,,,,,,20,801
182884,1412226000,2014-10-02 12:00:00,28800,Denpasar,-8.652497,115.219117,30.76,30.6,31.0,1007.1,,,74,5.1,110,,,,,,,,,,,,,20,801
182885,1412229600,2014-10-02 13:00:00,28800,Denpasar,-8.652497,115.219117,30.8,30.6,31.0,1006.1,,,74,5.1,110,,,,,,,,,,,,,20,801
182886,1412233200,2014-10-02 14:00:00,28800,Denpasar,-8.652497,115.219117,30.36,30.0,30.6,1006.1,,,79,5.1,110,,,,,,,,,,,,,40,211
182887,1412236800,2014-10-02 15:00:00,28800,Denpasar,-8.652497,115.219117,29.12,29.0,29.2,1006.1,,,79,4.6,120,,,,,,,,,,,,,20,801
182888,1412240400,2014-10-02 16:00:00,28800,Denpasar,-8.652497,115.219117,29.1,29.0,29.2,1006.1,,,83,3.6,120,,,,,,,,,,,,,40,802
182889,1412244000,2014-10-02 17:00:00,28800,Denpasar,-8.652497,115.219117,29.12,29.0,29.2,1006.1,,,83,4.6,120,,,,,,,,,,,,,75,803
182890,1412247600,2014-10-02 18:00:00,28800,Denpasar,-8.652497,115.219117,28.06,28.0,28.1,1007.1,,,88,4.6,120,,,,,,,,,,,,,75,803
182891,1412251200,2014-10-02 19:00:00,28800,Denpasar,-8.652497,115.219117,28.05,28.0,28.1,1007.4,,,84,5.1,110,,,,,,,,,,,,,40,802
182892,1412254800,2014-10-02 20:00:00,28800,Denpasar,-8.652497,115.219117,28.06,28.0,28.1,1008.1,,,88,7.2,110,,,,,,,,,,,,,20,801
182893,1412258400,2014-10-02 21:00:00,28800,Denpasar,-8.652497,115.219117,27.89,27.8,28.0,1008.1,,,88,4.1,110,,,,,,,,,,,,,20,801
182894,1412262000,2014-10-02 22:00:00,28800,Denpasar,-8.652497,115.219117,27.9,27.8,28.0,1008.1,,,88,3.6,110,,,,,,,,,,,,,20,801
182895,1412265600,2014-10-02 23:00:00,28800,Denpasar,-8.652497,115.219117,27.89,27.8,28.0,1009.1,,,88,4.1,100,,,,,,,,,,,,,40,802
182896,1412269200,2014-10-03 00:00:00,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1008.1,,,88,4.1,100,,,,,,,,,,,,,20,801
182897,1412272800,2014-10-03 01:00:00,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1007.2,,,86,5.7,100,,,,,,,,,,,,,40,802
182898,1412276400,2014-10-03 02:00:00,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1007.0,,,88,4.1,100,,,,,,,,,,,,,40,802
