index,dt,datetime,timezone,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,snow_1h,snow_3h,snow_6h,snow_12h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon
147423,1285866000,2010-10-01 00:00:00,28800,Denpasar,-8.652497,115.219117,24.0,24.0,24.0,1012.9,,,94,2.1,330,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n
147424,1285869600,2010-10-01 01:00:00,28800,Denpasar,-8.652497,115.219117,24.0,24.0,24.0,1011.6,,,91,2.1,290,0.11,,,,,,,,,,,,28,500,Rain,light rain,10n
147425,1285873200,2010-10-01 02:00:00,28800,Denpasar,-8.652497,115.219117,24.0,24.0,24.0,1010.8,,,94,1.5,270,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
147426,1285876800,2010-10-01 03:00:00,28800,Denpasar,-8.652497,115.219117,23.6,23.6,23.6,1011.3,,,91,0.72,235,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
147427,1285880400,2010-10-01 04:00:00,28800,Denpasar,-8.652497,115.219117,23.6,23.6,23.6,1011.3,,,91,0.52,280,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
147428,1285884000,2010-10-01 05:00:00,28800,Denpasar,-8.652497,115.219117,23.36,23.0,23.6,1012.9,,,94,22.1,300,,,,,,,,,,,,,20,801,Clouds,few clouds,02n
147429,1285887600,2010-10-01 06:00:00,28800,Denpasar,-8.652497,115.219117,24.0,24.0,24.0,1012.9,,,94,3.6,290,,,,,,,,,,,,,20,801,Clouds,few clouds,02d
147430,1285891200,2010-10-01 07:00:00,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1013.9,,,83,3.1,280,,,,,,,,,,,,,75,803,Clouds,broken clouds,04d
147431,1285894800,2010-10-01 08:00:00,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1013.9,,,83,5.1,280,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
147432,1285898400,2010-10-01 09:00:00,28800,Denpasar,-8.652497,115.219117,27.21,26.7,28.0,1013.9,,,74,5.1,270,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
147433,1285902000,2010-10-01 10:00:00,28800,Denpasar,-8.652497,115.219117,27.35,26.7,28.0,1013.5,,,76,5.1,300,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
147434,1285905600,2010-10-01 11:00:00,28800,Denpasar,-8.652497,115.219117,27.61,26.7,29.0,1012.9,,,70,6.2,260,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
147435,1285909200,2010-10-01 12:00:00,28800,Denpasar,-8.652497,115.219117,28.15,27.6,29.0,1011.9,,,74,7.2,270,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
147436,1285912800,2010-10-01 13:00:00,28800,Denpasar,-8.652497,115.219117,27.3,27.0,27.6,1011.0,,,75,6.7,260,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
147437,1285916400,2010-10-01 14:00:00,28800,Denpasar,-8.652497,115.219117,27.76,27.6,28.0,1010.8,,,74,7.2,250,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d
