index,dt,datetime,timezone,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,snow_1h,snow_3h,snow_6h,snow_12h,snow_24h,snow_today,clouds_all,weather_id
146703,1283274000,2010-09-01 00:00:00,28800,Denpasar,-8.652497,115.219117,24.88,24.8,25.0,1012.9,,,83,5.1,110,,,,,,,,,,,,,40,802
146704,1283277600,2010-09-01 01:00:00,28800,Denpasar,-8.652497,115.219117,24.9,24.8,25.0,1012.9,,,83,5.1,100,,,,,,,,,,,,,40,802
146705,1283281200,2010-09-01 02:00:00,28800,Denpasar,-8.652497,115.219117,24.88,24.8,25.0,1011.9,,,83,4.1,120,,,,,,,,,,,,,40,802
146706,1283284800,2010-09-01 03:00:00,28800,Denpasar,-8.652497,115.219117,24.4,24.4,24.4,1012.5,,,81,3.6,120,,,,,,,,,,,,,20,801
146707,1283288400,2010-09-01 04:00:00,28800,Denpasar,-8.652497,115.219117,24.4,24.4,24.4,1012.5,,,81,3.6,120,,,,,,,,,,,,,20,801
146708,1283292000,2010-09-01 05:00:00,28800,Denpasar,-8.652497,115.219117,24.24,24.0,24.4,1012.9,,,83,2.6,120,,,,,,,,,,,,,20,801
146709,1283295600,2010-09-01 06:00:00,28800,Denpasar,-8.652497,115.219117,23.61,23.0,24.0,1013.9,,,88,5.21,106,,,,,,,,,,,,,40,802
146710,1283299200,2010-09-01 07:00:00,28800,Denpasar,-8.652497,115.219117,24.5,24.0,25.0,1013.9,,,78,2.1,60,,,,,,,,,,,,,40,802
146711,1283302800,2010-09-01 08:00:00,28800,Denpasar,-8.652497,115.219117,24.0,24.0,24.0,1013.9,,,79,2.1,60,,,,,,,,,,,,,20,801
146712,1283306400,2010-09-01 09:00:00,28800,Denpasar,-8.652497,115.219117,27.6,27.6,27.6,1014.3,,,66,4.1,120,,,,,,,,,,,,,20,801
146713,1283310000,2010-09-01 10:00:00,28800,Denpasar,-8.652497,115.219117,27.8,27.6,28.0,1014.3,,,66,4.1,120,,,,,,,,,,,,,20,801
146714,1283313600,2010-09-01 11:00:00,28800,Denpasar,-8.652497,115.219117,28.15,27.6,29.0,1013.9,,,62,4.1,100,,,,,,,,,,,,,20,801
146715,1283317200,2010-09-01 12:00:00,28800,Denpasar,-8.652497,115.219117,28.52,28.2,29.0,1012.9,,,62,3.1,120,,,,,,,,,,,,,40,802
146716,1283320800,2010-09-01 13:00:00,28800,Denpasar,-8.652497,115.219117,28.68,28.2,29.0,1012.5,,,62,5.7,110,,,,,,,,,,,,,40,802
146717,1283324400,2010-09-01 14:00:00,28800,Denpasar,-8.652497,115.219117,28.1,28.0,28.2,1012.5,,,62,5.7,110,,,,,,,,,,,,,40,802
146718,1283328000,2010-09-01 15:00:00,28800,Denpasar,-8.652497,115.219117,26.9,26.9,26.9,1011.1,,,62,4.6,120,,,,,,,,,,,,,20,801
146719,1283331600,2010-09-01 16:00:00,28800,Denpasar,-8.652497,115.219117,26.95,26.9,27.0,1010.8,,,61,4.6,120,,,,,,,,,,,,,20,801
146720,1283335200,2010-09-01 17:00:00,28800,Denpasar,-8.652497,115.219117,26.54,26.0,26.9,1011.9,,,69,4.1,130,,,,,,,,,,,,,40,802
146721,1283338800,2010-09-01 18:00:00,28800,Denpasar,-8.652497,115.219117,24.7,24.7,24.7,1013.0,,,78,3.6,120,,,,,,,,,,,,,20,801
146722,1283342400,2010-09-01 19:00:00,28800,Denpasar,-8.652497,115.219117,24.7,24.7,24.7,1013.0,,,78,3.6,120,,,,,,,,,,,,,20,801
146723,1283346000,2010-09-01 20:00:00,28800,Denpasar,-8.652497,115.219117,24.42,24.0,24.7,1013.9,,,78,4.1,110,,,,,,,,,,,,,20,801
146724,1283349600,2010-09-01 21:00:00,28800,Denpasar,-8.652497,115.219117,24.36,24.0,24.6,1013.9,,,78,4.1,120,,,,,,,,,,,,,20,801
146725,1283353200,2010-09-01 22:00:00,28800,Denpasar,-8.652497,115.219117,24.8,24.6,25.0,1013.9,,,73,4.6,100,,,,,,,,,,,,,40,802
146726,1283356800,2010-09-01 23:00:00,28800,Denpasar,-8.652497,115.219117,24.36,24.0,24.6,1013.9,,,73,3.6,0,,,,,,,,,,,,,20,801
146727,1283360400,2010-09-02 00:00:00,28800,Denpasar,-8.652497,115.219117,24.18,24.0,24.3,1014.0,,,83,5.85,114,,,,,,,,,,,,,20,801
146728,1283364000,2010-09-02 01:00:00,28800,Denpasar,-8.652497,115.219117,24.15,24.0,24.3,1012.8,,,68,5.1,100,,,,,,,,,,,,,20,801
146729,1283367600,2010-09-02 02:00:00,28800,Denpasar,-8.652497,115.219117,24.15,24.0,24.3,1012.9,,,73,5.1,100,,,,,,,,,,,,,20,801
146730,1283371200,2010-09-02 03:00:00,28800,Denpasar,-8.652497,115.219117,22.25,22.0,22.5,1012.8,,,78,1.5,20,,,,,,,,,,,,,20,801
146731,1283374800,2010-09-02 04:00:00,28800,Denpasar,-8.652497,115.219117,22.5,22.5,22.5,1012.8,,,78,1.5,20,,,,,,,,,,,,,20,801
146732,1283378400,2010-09-02 05:00:00,28800,Denpasar,-8.652497,115.219117,21.91,21.0,22.5,1013.9,,,82,1.5,10,,,,,,,,,,,,,20,801
146733,1283382000,2010-09-02 06:00:00,28800,Denpasar,-8.652497,115.219117,22.45,21.0,23.4,1013.9,,,82,5.37,115,,,,,,,,,,,,,20,801
146734,1283385600,2010-09-02 07:00:00,28800,Denpasar,-8.652497,115.219117,23.7,23.4,24.0,1014.9,,,73,5.18,115,,,,,,,,,,,,,20,801
146735,1283389200,2010-09-02 08:00:00,28800,Denpasar,-8.652497,115.219117,23.4,23.4,23.4,1014.5,,,71,5.03,118,,,,,,,,,,,,,20,801
146736,1283392800,2010-09-02 09:00:00,28800,Denpasar,-8.652497,115.219117,27.2,27.2,27.2,1014.6,,,54,5.1,110,,,,,,,,,,,,,40,802
146737,1283396400,2010-09-02 10:00:00,28800,Denpasar,-8.652497,115.219117,27.6,27.2,28.0,1014.9,,,54,5.1,110,,,,,,,,,,,,,40,802
146738,1283400000,2010-09-02 11:00:00,28800,Denpasar,-8.652497,115.219117,27.91,27.2,29.0,1013.9,,,51,4.1,90,,,,,,,,,,,,,40,802
146739,1283403600,2010-09-02 12:00:00,28800,Denpasar,-8.652497,115.219117,28.39,28.0,29.0,1012.9,,,51,5.1,110,,,,,,,,,,,,,40,802
146740,1283407200,2010-09-02 13:00:00,28800,Denpasar,-8.652497,115.219117,28.5,28.0,29.0,1012.9,,,51,4.1,110,,,,,,,,,,,,,40,802
146741,1283410800,2010-09-02 14:00:00,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1011.9,,,51,5.1,100,,,,,,,,,,,,,40,802
146742,1283414400,2010-09-02 15:00:00,28800,Denpasar,-8.652497,115.219117,27.21,26.7,28.0,1011.9,,,51,4.1,120,,,,,,,,,,,,,40,802
146743,1283418000,2010-09-02 16:00:00,28800,Denpasar,-8.652497,115.219117,26.85,26.7,27.0,1011.9,,,51,4.1,150,,,,,,,,,,,,,20,801
146744,1283421600,2010-09-02 17:00:00,28800,Denpasar,-8.652497,115.219117,26.42,26.0,26.7,1011.9,,,57,3.6,150,,,,,,,,,,,,,20,801
146745,1283425200,2010-09-02 18:00:00,28800,Denpasar,-8.652497,115.219117,23.27,22.8,24.0,1012.9,,,64,3.1,150,,,,,,,,,,,,,20,801
146746,1283428800,2010-09-02 19:00:00,28800,Denpasar,-8.652497,115.219117,22.9,22.8,23.0,1013.9,,,68,2.47,130,,,,,,,,,,,,,20,801
146747,1283432400,2010-09-02 20:00:00,28800,Denpasar,-8.652497,115.219117,22.48,22.0,22.8,1013.9,,,73,2.66,126,,,,,,,,,,,,,20,801
146748,1283436000,2010-09-02 21:00:00,28800,Denpasar,-8.652497,115.219117,21.82,21.7,22.0,1013.9,,,73,2.79,124,,,,,,,,,,,,,20,801
146749,1283439600,2010-09-02 22:00:00,28800,Denpasar,-8.652497,115.219117,21.85,21.7,22.0,1014.1,,,79,3.29,124,,,,,,,,,,,,,20,801
146750,1283443200,2010-09-02 23:00:00,28800,Denpasar,-8.652497,115.219117,21.42,21.0,21.7,1013.9,,,77,3.43,122,,,,,,,,,,,,,20,801
146751,1283446800,2010-09-03 00:00:00,28800,Denpasar,-8.652497,115.219117,20.7,20.5,21.0,1013.9,,,82,3.39,123,,,,,,,,,,,,,20,801
146752,1283450400,2010-09-03 01:00:00,28800,Denpasar,-8.652497,115.219117,21.75,20.5,23.0,1013.3,,,85,3.4,123,,,,,,,,,,,,,20,801
146753,1283454000,2010-09-03 02:00:00,28800,Denpasar,-8.652497,115.219117,20.3,20.0,20.5,1012.9,,,82,3.57,122,,,,,,,,,,,,,20,801
146754,1283457600,2010-09-03 03:00:00,28800,Denpasar,-8.652497,115.219117,18.82,18.7,19.0,1012.9,,,88,3.59,122,,,,,,,,,,,,,20,801
146755,1283461200,2010-09-03 04:00:00,28800,Denpasar,-8.652497,115.219117,18.35,18.0,18.7,1013.0,,,88,3.61,119,,,,,,,,,,,,,44,802
146756,1283464800,2010-09-03 05:00:00,28800,Denpasar,-8.652497,115.219117,18.82,18.7,19.0,1013.9,,,82,2.94,109,,,,,,,,,,,,,20,801
146757,1283468400,2010-09-03 06:00:00,28800,Denpasar,-8.652497,115.219117,20.48,20.0,20.8,1013.9,,,82,2.79,109,,,,,,,,,,,,,20,801
146758,1283472000,2010-09-03 07:00:00,28800,Denpasar,-8.652497,115.219117,21.9,20.8,23.0,1014.9,,,73,2.82,110,,,,,,,,,,,,,20,801
146759,1283475600,2010-09-03 08:00:00,28800,Denpasar,-8.652497,115.219117,22.85,20.8,26.0,1014.9,,,61,1.0,120,,,,,,,,,,,,,20,801
146760,1283479200,2010-09-03 09:00:00,28800,Denpasar,-8.652497,115.219117,27.12,27.0,27.2,1014.9,,,57,2.6,90,,,,,,,,,,,,,20,801
146761,1283482800,2010-09-03 10:00:00,28800,Denpasar,-8.652497,115.219117,27.6,27.2,28.0,1014.0,,,53,1.0,180,,,,,,,,,,,,,20,801
146762,1283486400,2010-09-03 11:00:00,28800,Denpasar,-8.652497,115.219117,27.52,27.2,28.0,1012.9,,,58,4.1,240,,,,,,,,,,,,,40,802
146763,1283490000,2010-09-03 12:00:00,28800,Denpasar,-8.652497,115.219117,27.39,27.0,28.0,1011.9,,,58,4.1,240,,,,,,,,,,,,,40,802
146764,1283493600,2010-09-03 13:00:00,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1011.4,,,58,2.1,130,,,,,,,,,,,,,20,801
146765,1283497200,2010-09-03 14:00:00,28800,Denpasar,-8.652497,115.219117,27.0,27.0,27.0,1010.8,,,57,4.1,120,,,,,,,,,,,,,40,802
146766,1283500800,2010-09-03 15:00:00,28800,Denpasar,-8.652497,115.219117,26.52,26.2,27.0,1010.2,,,57,5.1,130,,,,,,,,,,,,,20,801
146767,1283504400,2010-09-03 16:00:00,28800,Denpasar,-8.652497,115.219117,26.6,26.2,27.0,1010.1,,,59,5.1,130,,,,,,,,,,,,,2,800
146768,1283508000,2010-09-03 17:00:00,28800,Denpasar,-8.652497,115.219117,25.73,25.0,26.2,1010.8,,,65,4.1,120,,,,,,,,,,,,,20,801
146769,1283511600,2010-09-03 18:00:00,28800,Denpasar,-8.652497,115.219117,23.88,23.8,24.0,1010.8,,,69,2.6,120,,,,,,,,,,,,,20,801
146770,1283515200,2010-09-03 19:00:00,28800,Denpasar,-8.652497,115.219117,23.9,23.8,24.0,1011.9,,,73,1.5,150,,,,,,,,,,,,,20,801
146771,1283518800,2010-09-03 20:00:00,28800,Denpasar,-8.652497,115.219117,23.48,23.0,23.8,1012.9,,,78,1.5,140,,,,,,,,,,,,,20,801
146772,1283522400,2010-09-03 21:00:00,28800,Denpasar,-8.652497,115.219117,22.0,22.0,22.0,1012.9,,,78,2.89,106,,,,,,,,,,,,,20,801
146773,1283526000,2010-09-03 22:00:00,28800,Denpasar,-8.652497,115.219117,22.0,22.0,22.0,1012.9,,,83,3.36,103,,,,,,,,,,,,,20,801
146774,1283529600,2010-09-03 23:00:00,28800,Denpasar,-8.652497,115.219117,22.0,22.0,22.0,1012.4,,,80,3.81,105,,,,,,,,,,,,,27,802
146775,1283533200,2010-09-04 00:00:00,28800,Denpasar,-8.652497,115.219117,21.4,21.4,21.4,1012.2,,,85,3.4,106,,,,,,,,,,,,,20,801
146776,1283536800,2010-09-04 01:00:00,28800,Denpasar,-8.652497,115.219117,21.2,21.0,21.4,1011.9,,,88,3.11,108,,,,,,,,,,,,,40,802
146777,1283540400,2010-09-04 02:00:00,28800,Denpasar,-8.652497,115.219117,20.85,20.0,21.4,1011.9,,,93,3.02,112,,,,,,,,,,,,,20,801
146778,1283544000,2010-09-04 03:00:00,28800,Denpasar,-8.652497,115.219117,19.0,19.0,19.0,1011.9,,,93,2.96,111,,,,,,,,,,,,,20,801
146779,1283547600,2010-09-04 04:00:00,28800,Denpasar,-8.652497,115.219117,19.0,19.0,19.0,1011.9,,,88,3.28,113,,,,,,,,,,,,,43,802
146780,1283551200,2010-09-04 05:00:00,28800,Denpasar,-8.652497,115.219117,18.61,18.0,19.0,1011.9,,,93,3.14,99,,,,,,,,,,,,,20,801
146781,1283554800,2010-09-04 06:00:00,28800,Denpasar,-8.652497,115.219117,21.58,20.0,24.0,1012.9,,,88,3.2,97,,,,,,,,,,,,,20,801
146782,1283558400,2010-09-04 07:00:00,28800,Denpasar,-8.652497,115.219117,20.0,20.0,20.0,1013.9,,,88,3.25,103,,,,,,,,,,,,,20,801
146783,1283562000,2010-09-04 08:00:00,28800,Denpasar,-8.652497,115.219117,22.37,20.0,26.0,1013.9,,,69,3.45,114,,,,,,,,,,,,,20,801
146784,1283565600,2010-09-04 09:00:00,28800,Denpasar,-8.652497,115.219117,26.79,26.0,28.0,1013.9,,,61,3.6,100,,,,,,,,,,,,,20,801
146785,1283569200,2010-09-04 10:00:00,28800,Denpasar,-8.652497,115.219117,26.5,26.0,27.0,1013.2,,,71,3.6,250,,,,,,,,,,,,,20,801
146786,1283572800,2010-09-04 11:00:00,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1013.2,,,71,3.6,250,,,,,,,,,,,,,20,801
146787,1283576400,2010-09-04 12:00:00,28800,Denpasar,-8.652497,115.219117,26.8,26.8,26.8,1010.8,,,71,5.1,250,,,,,,,,,,,,,40,802
146788,1283580000,2010-09-04 13:00:00,28800,Denpasar,-8.652497,115.219117,27.4,26.8,28.0,1010.8,,,71,5.1,250,,,,,,,,,,,,,40,802
146789,1283583600,2010-09-04 14:00:00,28800,Denpasar,-8.652497,115.219117,27.27,26.8,28.0,1010.2,,,61,5.1,120,,,,,,,,,,,,,40,802
146790,1283587200,2010-09-04 15:00:00,28800,Denpasar,-8.652497,115.219117,27.15,26.6,28.0,1010.2,,,61,5.1,120,,,,,,,,,,,,,40,802
146791,1283590800,2010-09-04 16:00:00,28800,Denpasar,-8.652497,115.219117,26.8,26.6,27.0,1010.2,,,65,5.1,120,,,,,,,,,,,,,20,801
146792,1283594400,2010-09-04 17:00:00,28800,Denpasar,-8.652497,115.219117,26.36,26.0,26.6,1010.2,,,69,2.6,150,,,,,,,,,,,,,40,802
146793,1283598000,2010-09-04 18:00:00,28800,Denpasar,-8.652497,115.219117,24.88,24.8,25.0,1010.8,,,73,2.1,120,,,,,,,,,,,,,20,801
146794,1283601600,2010-09-04 19:00:00,28800,Denpasar,-8.652497,115.219117,24.9,24.8,25.0,1011.6,,,75,2.1,180,,,,,,,,,,,,,20,801
146795,1283605200,2010-09-04 20:00:00,28800,Denpasar,-8.652497,115.219117,24.88,24.8,25.0,1012.9,,,73,3.1,120,,,,,,,,,,,,,20,801
