dt,timezone,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,snow_1h,snow_3h,snow_6h,snow_12h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon,datetime,year,month
1270054800,28800,Denpasar,-8.652497,115.219117,25.6,25.6,25.6,1008.5,,,82,6.2,320,,3.0,3.0,,,,,,,,,,40,500,Rain,light rain,10n,2010-04-01 00:00:00,2010,4
1270058400,28800,Denpasar,-8.652497,115.219117,25.6,25.6,25.6,1008.5,,,82,6.2,320,,3.0,3.0,,,,,,,,,,40,500,Rain,light rain,10n,2010-04-01 01:00:00,2010,4
1270062000,28800,Denpasar,-8.652497,115.219117,25.6,25.6,25.6,1008.5,,,82,6.2,320,,3.0,3.0,,,,,,,,,,40,500,Rain,light rain,10n,2010-04-01 02:00:00,2010,4
1270065600,28800,Denpasar,-8.652497,115.219117,25.4,25.4,25.4,1008.7,,,87,8.2,280,,3.0,,,,,,,,,,,40,500,Rain,light rain,10n,2010-04-01 03:00:00,2010,4
1270069200,28800,Denpasar,-8.652497,115.219117,25.4,25.4,25.4,1008.7,,,87,8.2,280,,3.0,,,,,,,,,,,40,500,Rain,light rain,10n,2010-04-01 04:00:00,2010,4
1270072800,28800,Denpasar,-8.652497,115.219117,25.4,25.4,25.4,1008.7,,,87,8.2,280,,3.0,,,,,,,,,,,40,500,Rain,light rain,10n,2010-04-01 05:00:00,2010,4
1270076400,28800,Denpasar,-8.652497,115.219117,26.6,26.6,26.6,1009.1,,,82,8.2,270,,3.0,,,20.1,,,,,,,,75,500,Rain,light rain,10d,2010-04-01 06:00:00,2010,4
1270080000,28800,Denpasar,-8.652497,115.219117,26.6,26.6,26.6,1009.1,,,82,8.2,270,,3.0,,,20.1,,,,,,,,75,500,Rain,light rain,10d,2010-04-01 07:00:00,2010,4
1270083600,28800,Denpasar,-8.652497,115.219117,26.6,26.6,26.6,1009.1,,,82,8.2,270,,3.0,,,20.1,,,,,,,,75,500,Rain,light rain,10d,2010-04-01 08:00:00,2010,4
1270087200,28800,Denpasar,-8.652497,115.219117,26.6,26.6,26.6,1009.5,,,82,12.9,280,,3.0,,,,,,,,,,,90,500,Rain,light rain,10d,2010-04-01 09:00:00,2010,4
1270090800,28800,Denpasar,-8.652497,115.219117,26.6,26.6,26.6,1009.5,,,82,12.9,280,,3.0,,,,,,,,,,,90,500,Rain,light rain,10d,2010-04-01 10:00:00,2010,4
1270094400,28800,Denpasar,-8.652497,115.219117,26.6,26.6,26.6,1009.5,,,82,12.9,280,,3.0,,,,,,,,,,,90,500,Rain,light rain,10d,2010-04-01 11:00:00,2010,4
1270098000,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1007.3,,,71,11.8,270,,,3.0,,,,,,,,,,75,803,Clouds,broken clouds,04d,2010-04-01 12:00:00,2010,4
1270101600,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1007.3,,,71,11.8,270,,,3.0,,,,,,,,,,75,803,Clouds,broken clouds,04d,2010-04-01 13:00:00,2010,4
1270105200,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1007.3,,,71,11.8,270,,,3.0,,,,,,,,,,75,803,Clouds,broken clouds,04d,2010-04-01 14:00:00,2010,4
1270108800,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1006.3,,,72,10.8,280,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d,2010-04-01 15:00:00,2010,4
1270112400,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1006.3,,,72,10.8,280,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d,2010-04-01 16:00:00,2010,4
1270116000,28800,Denpasar,-8.652497,115.219117,28.0,28.0,28.0,1006.3,,,72,10.8,280,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d,2010-04-01 17:00:00,2010,4
1270119600,28800,Denpasar,-8.652497,115.219117,27.1,27.0,27.2,1007.4,,,78,10.8,270,,0.7,,0.8,,,,,,,,,40,500,Rain,light rain,10n,2010-04-01 18:00:00,2010,4
1270123200,28800,Denpasar,-8.652497,115.219117,27.2,27.2,27.2,1007.4,,,78,10.8,270,,0.7,,0.8,,,,,,,,,40,500,Rain,light rain,10n,2010-04-01 19:00:00,2010,4
1270126800,28800,Denpasar,-8.652497,115.219117,27.52,27.2,28.0,1008.1,,,74,10.3,270,,0.7,,0.8,,,,,,,,,40,500,Rain,light rain,10n,2010-04-01 20:00:00,2010,4
