index,dt,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,clouds_all,weather_id,datetime,year,month
64422,988650000,25.0,25.0,25.0,1010.8,,,100,3.68,117,,,,,,,20,801,2001-05-01 00:00:00,2001,5
64423,988653600,25.8,25.8,25.8,1010.6,,,93,4.15,123,,,0.0,,,,20,801,2001-05-01 01:00:00,2001,5
64424,988657200,25.8,25.8,25.8,1010.6,,,93,4.51,127,,,0.0,,,,20,801,2001-05-01 02:00:00,2001,5
64425,988660800,25.2,25.2,25.2,1010.2,,,93,4.65,124,,,0.0,,,,20,801,2001-05-01 03:00:00,2001,5
64426,988664400,25.2,25.2,25.2,1010.2,,,93,4.68,119,,,0.0,,,,20,801,2001-05-01 04:00:00,2001,5
64427,988668000,25.2,25.2,25.2,1010.2,,,93,4.69,112,,,0.0,,,,20,801,2001-05-01 05:00:00,2001,5
64428,988671600,25.0,25.0,25.0,1012.9,,,90,5.02,112,,,0.0,,1.0,,75,803,2001-05-01 06:00:00,2001,5
64429,988675200,26.43,26.43,26.43,1013.0,,,87,5.17,109,0.17,,,,,,100,500,2001-05-01 07:00:00,2001,5
64430,988678800,29.0,29.0,29.0,1012.9,,,83,1.5,110,,,,,,,20,801,2001-05-01 08:00:00,2001,5
64431,988682400,30.0,30.0,30.0,1012.9,,,79,3.1,110,,,,,,,20,801,2001-05-01 09:00:00,2001,5
64432,988686000,30.0,30.0,30.0,1012.9,,,65,4.1,110,,,0.0,,,,20,801,2001-05-01 10:00:00,2001,5
64433,988689600,30.0,30.0,30.0,1012.9,,,74,5.1,110,,,,,,,20,801,2001-05-01 11:00:00,2001,5
64434,988693200,31.0,31.0,31.0,1011.9,,,74,4.6,110,,,,,,,20,801,2001-05-01 12:00:00,2001,5
64435,988696800,31.0,31.0,31.0,1010.8,,,65,3.6,120,,,0.0,,,,20,801,2001-05-01 13:00:00,2001,5
64436,988700400,30.0,30.0,30.0,1010.2,,,74,5.7,110,,,,,,,20,801,2001-05-01 14:00:00,2001,5
64437,988704000,26.72,26.72,26.72,1010.0,,,85,6.14,118,,,,,,,100,804,2001-05-01 15:00:00,2001,5
64438,988707600,29.2,29.2,29.2,1010.5,,,67,5.7,120,,,0.0,,,,20,801,2001-05-01 16:00:00,2001,5
64439,988711200,26.62,26.62,26.62,1011.0,,,85,5.87,98,0.2,,,,,,98,500,2001-05-01 17:00:00,2001,5
64440,988714800,26.78,26.78,26.78,1012.0,,,84,5.67,97,,,,,,,98,804,2001-05-01 18:00:00,2001,5
64441,988718400,27.8,27.8,27.8,1011.6,,,75,5.1,120,,,0.0,,,,20,801,2001-05-01 19:00:00,2001,5
64442,988722000,27.0,27.0,27.0,1012.9,,,83,3.6,90,,,,,,,20,801,2001-05-01 20:00:00,2001,5
64443,988725600,27.0,27.0,27.0,1012.9,,,83,3.1,110,,,,,,,20,801,2001-05-01 21:00:00,2001,5
64444,988729200,27.2,27.2,27.2,1012.9,,,77,2.6,110,,,0.0,,,,20,801,2001-05-01 22:00:00,2001,5
64445,988732800,27.0,27.0,27.0,1012.9,,,83,2.6,110,,,,,,,20,801,2001-05-01 23:00:00,2001,5
64446,988736400,27.0,27.0,27.0,1011.9,,,83,3.1,110,,,,,,,20,801,2001-05-02 00:00:00,2001,5
64447,988740000,26.8,26.8,26.8,1011.6,,,80,2.6,120,,,0.0,,,,20,801,2001-05-02 01:00:00,2001,5
64448,988743600,26.8,26.8,26.8,1011.6,,,80,2.6,120,,,0.0,,,,20,801,2001-05-02 02:00:00,2001,5
64449,988747200,26.6,26.6,26.6,1010.8,,,83,2.6,100,,,0.0,,,,20,801,2001-05-02 03:00:00,2001,5
