index,dt,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,clouds_all,weather_id,datetime,year,month
73937,1022864400,27.25,27.25,27.25,1012.0,,,89,6.04,102,,,,,,,94,804,2002-06-01 00:00:00,2002,6
73938,1022868000,27.18,27.18,27.18,1011.0,,,88,5.85,103,,,,,,,99,804,2002-06-01 01:00:00,2002,6
73939,1022871600,28.0,28.0,28.0,1010.8,,,83,4.6,70,,,,,,,75,803,2002-06-01 02:00:00,2002,6
73940,1022875200,27.01,27.01,27.01,1011.0,,,88,5.47,105,,,,,,,100,804,2002-06-01 03:00:00,2002,6
73941,1022878800,26.97,26.97,26.97,1011.0,,,88,5.48,107,,,,,,,100,804,2002-06-01 04:00:00,2002,6
73942,1022882400,26.0,26.0,26.0,1011.9,,,94,2.1,60,,,,,,,20,801,2002-06-01 05:00:00,2002,6
73943,1022886000,26.93,26.93,26.93,1012.0,,,89,5.1,106,,,,,,,99,804,2002-06-01 06:00:00,2002,6
73944,1022889600,26.95,26.95,26.95,1012.0,,,89,5.49,110,,,,,,,99,804,2002-06-01 07:00:00,2002,6
73945,1022893200,30.0,30.0,30.0,1012.9,,,70,4.1,80,,,,,,,20,801,2002-06-01 08:00:00,2002,6
73946,1022896800,30.0,30.0,30.0,1012.9,,,74,6.06,116,,,,,,,20,801,2002-06-01 09:00:00,2002,6
73947,1022900400,30.6,30.6,30.6,1011.9,,,70,3.6,90,,,0.0,,,,20,801,2002-06-01 10:00:00,2002,6
73948,1022904000,31.0,31.0,31.0,1011.9,,,74,4.6,90,,,,,,,20,801,2002-06-01 11:00:00,2002,6
73949,1022907600,32.0,32.0,32.0,1010.8,,,66,4.6,100,,,,,,,20,801,2002-06-01 12:00:00,2002,6
73950,1022911200,32.2,32.2,32.2,1010.2,,,64,4.6,100,,,0.0,,,,20,801,2002-06-01 13:00:00,2002,6
73951,1022914800,31.0,31.0,31.0,1010.2,,,70,6.2,110,,,,,,,20,801,2002-06-01 14:00:00,2002,6
73952,1022918400,31.0,31.0,31.0,1010.2,,,70,6.2,110,,,,,,,20,801,2002-06-01 15:00:00,2002,6
73953,1022922000,31.0,31.0,31.0,1010.2,,,67,6.2,120,,,0.0,,,,20,801,2002-06-01 16:00:00,2002,6
73954,1022925600,29.0,29.0,29.0,1010.2,,,74,3.1,120,,,,,,,20,801,2002-06-01 17:00:00,2002,6
73955,1022929200,29.0,29.0,29.0,1010.8,,,79,3.1,110,,,,,,,20,801,2002-06-01 18:00:00,2002,6
73956,1022932800,29.2,29.2,29.2,1010.8,,,76,3.1,110,,,0.0,,,,20,801,2002-06-01 19:00:00,2002,6
73957,1022936400,29.0,29.0,29.0,1011.9,,,79,3.6,110,,,,,,,20,801,2002-06-01 20:00:00,2002,6
73958,1022940000,29.0,29.0,29.0,1011.9,,,83,3.1,130,,,,,,,20,801,2002-06-01 21:00:00,2002,6
73959,1022943600,28.7,28.7,28.7,1011.9,,,84,2.6,120,,,0.0,,,,20,801,2002-06-01 22:00:00,2002,6
73960,1022947200,28.0,28.0,28.0,1010.8,,,83,3.1,120,,,,,,,75,803,2002-06-01 23:00:00,2002,6
73961,1022950800,26.0,26.0,26.0,1010.8,,,94,2.6,160,,,,,,,75,501,2002-06-02 00:00:00,2002,6
73962,1022954400,26.4,26.4,26.4,1010.2,,,93,1.5,330,,10.0,10.0,,,,75,211,2002-06-02 01:00:00,2002,6
73963,1022954400,26.4,26.4,26.4,1010.2,,,93,1.5,330,,10.0,10.0,,,,75,501,2002-06-02 01:00:00,2002,6
73964,1022958000,26.4,26.4,26.4,1010.2,,,93,1.5,330,,10.0,10.0,,,,75,211,2002-06-02 02:00:00,2002,6
73965,1022958000,26.4,26.4,26.4,1010.2,,,93,1.5,330,,10.0,10.0,,,,75,501,2002-06-02 02:00:00,2002,6
73966,1022961600,26.2,26.2,26.2,1010.2,,,94,3.1,100,,14.0,,,,,20,502,2002-06-02 03:00:00,2002,6
73967,1022965200,26.95,26.95,26.95,1010.0,,,88,4.95,111,0.15,,,,,,61,500,2002-06-02 04:00:00,2002,6
73968,1022968800,26.0,26.0,26.0,1010.2,,,94,2.1,170,,,,,,,75,211,2002-06-02 05:00:00,2002,6
73969,1022968800,26.0,26.0,26.0,1010.2,,,94,2.1,170,,,,,,,75,501,2002-06-02 05:00:00,2002,6
73970,1022972400,27.0,27.0,27.0,1010.2,,,94,3.1,110,,,,,,,75,501,2002-06-02 06:00:00,2002,6
73971,1022976000,27.0,27.0,27.0,1010.8,,,88,2.6,130,,,,,30.0,,75,803,2002-06-02 07:00:00,2002,6
