index,dt,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,clouds_all,weather_id,datetime,year,month
76871,1033405200,25.76,25.76,25.76,1010.0,,,90,3.53,106,,,,,,,83,803,2002-10-01 00:00:00,2002,10
76872,1033408800,27.2,27.2,27.2,1009.1,,,87,4.1,120,,,0.0,,,,20,801,2002-10-01 01:00:00,2002,10
76873,1033412400,27.2,27.2,27.2,1009.1,,,87,4.1,120,,,0.0,,,,20,801,2002-10-01 02:00:00,2002,10
76874,1033416000,27.3,27.3,27.3,1009.1,,,86,2.1,100,,,0.0,,,,20,801,2002-10-01 03:00:00,2002,10
76875,1033419600,25.53,25.53,25.53,1010.0,,,90,3.28,102,0.15,,,,,,58,500,2002-10-01 04:00:00,2002,10
76876,1033423200,26.0,26.0,26.0,1010.2,,,94,2.69,98,,,,,,,75,803,2002-10-01 05:00:00,2002,10
76877,1033426800,27.0,27.0,27.0,1010.8,,,88,2.41,104,,,,,,,75,803,2002-10-01 06:00:00,2002,10
76878,1033430400,27.9,27.9,27.9,1010.8,,,82,1.5,100,,,0.0,,,,20,801,2002-10-01 07:00:00,2002,10
76879,1033434000,30.0,30.0,30.0,1011.9,,,74,3.1,120,,,,,,,20,801,2002-10-01 08:00:00,2002,10
76880,1033437600,31.0,31.0,31.0,1011.9,,,70,4.1,110,,,,,,,20,801,2002-10-01 09:00:00,2002,10
76881,1033441200,31.6,31.6,31.6,1010.8,,,64,4.6,110,,,0.0,,,,20,801,2002-10-01 10:00:00,2002,10
76882,1033444800,31.0,31.0,31.0,1010.2,,,70,4.6,120,,,,,,,20,801,2002-10-01 11:00:00,2002,10
76883,1033448400,32.0,32.0,32.0,1009.1,,,66,4.1,130,,,,,,,20,801,2002-10-01 12:00:00,2002,10
76884,1033452000,32.2,32.2,32.2,1009.1,,,62,4.6,130,,,0.0,,,,20,801,2002-10-01 13:00:00,2002,10
76885,1033455600,32.0,32.0,32.0,1008.1,,,66,5.1,130,,,,,,,20,801,2002-10-01 14:00:00,2002,10
76886,1033459200,31.0,31.0,31.0,1008.1,,,70,5.1,140,,,,,,,20,801,2002-10-01 15:00:00,2002,10
76887,1033462800,30.6,30.6,30.6,1008.1,,,67,5.1,120,,,0.0,,,,20,801,2002-10-01 16:00:00,2002,10
76888,1033466400,29.0,29.0,29.0,1009.1,,,79,2.1,130,,,,,,,20,801,2002-10-01 17:00:00,2002,10
76889,1033470000,28.0,28.0,28.0,1010.2,,,83,1.5,150,,,,,,,20,801,2002-10-01 18:00:00,2002,10
76890,1033473600,28.6,28.6,28.6,1010.2,,,81,2.1,150,,,0.0,,,,20,801,2002-10-01 19:00:00,2002,10
76891,1033477200,28.0,28.0,28.0,1010.8,,,83,1.0,160,,,,,,,20,801,2002-10-01 20:00:00,2002,10
76892,1033480800,27.0,27.0,27.0,1011.9,,,88,2.81,106,,,,,,,20,801,2002-10-01 21:00:00,2002,10
76893,1033484400,28.0,28.0,28.0,1011.9,,,88,1.0,140,,,,,,,20,801,2002-10-01 22:00:00,2002,10
76894,1033488000,25.78,25.78,25.78,1012.0,,,90,2.77,101,0.2,,,,,,30,500,2002-10-01 23:00:00,2002,10
76895,1033491600,25.64,25.64,25.64,1011.0,,,90,2.51,99,0.13,,,,,,27,500,2002-10-02 00:00:00,2002,10
76896,1033495200,27.6,27.6,27.6,1010.2,,,85,3.1,100,,,0.0,,,,20,801,2002-10-02 01:00:00,2002,10
76897,1033498800,27.0,27.0,27.0,1010.2,,,83,2.1,110,,,,,,,20,801,2002-10-02 02:00:00,2002,10
76898,1033502400,25.51,25.51,25.51,1010.0,,,90,3.01,107,0.17,,,,,,61,500,2002-10-02 03:00:00,2002,10
76899,1033506000,25.47,25.47,25.47,1010.0,,,90,3.27,103,0.12,,,,,,88,500,2002-10-02 04:00:00,2002,10
76900,1033509600,28.0,28.0,28.0,1010.2,,,83,2.6,110,,,,,,,20,801,2002-10-02 05:00:00,2002,10
76901,1033513200,25.45,25.45,25.45,1011.0,,,90,3.35,105,0.12,,,,,,65,500,2002-10-02 06:00:00,2002,10
76902,1033516800,25.59,25.59,25.59,1012.0,,,89,3.48,111,0.13,,,,,,69,500,2002-10-02 07:00:00,2002,10
76903,1033520400,31.0,31.0,31.0,1011.9,,,70,4.1,110,,,,,,,20,801,2002-10-02 08:00:00,2002,10
76904,1033524000,25.81,25.81,25.81,1012.0,,,90,3.67,128,,,,,,,61,803,2002-10-02 09:00:00,2002,10
76905,1033527600,25.85,25.85,25.85,1012.0,,,90,3.85,137,,,,,,,48,802,2002-10-02 10:00:00,2002,10
76906,1033531200,32.0,32.0,32.0,1010.8,,,70,4.1,110,,,,,,,20,801,2002-10-02 11:00:00,2002,10
76907,1033534800,26.42,26.42,26.42,1010.0,,,86,4.15,148,,,,,,,18,801,2002-10-02 12:00:00,2002,10
76908,1033538400,26.67,26.67,26.67,1009.0,,,85,4.2,150,,,,,,,18,801,2002-10-02 13:00:00,2002,10
76909,1033542000,32.0,32.0,32.0,1008.1,,,66,4.1,120,,,,,,,20,801,2002-10-02 14:00:00,2002,10
76910,1033545600,30.0,30.0,30.0,1008.1,,,74,3.6,130,,,,,,,20,801,2002-10-02 15:00:00,2002,10
76911,1033549200,30.0,30.0,30.0,1009.1,,,72,3.1,120,,,0.0,,,,20,801,2002-10-02 16:00:00,2002,10
76912,1033552800,29.0,29.0,29.0,1009.1,,,79,2.6,130,,,,,,,20,801,2002-10-02 17:00:00,2002,10
76913,1033556400,28.0,28.0,28.0,1010.2,,,83,3.1,120,,,,,,,20,801,2002-10-02 18:00:00,2002,10
76914,1033560000,28.8,28.8,28.8,1010.2,,,76,3.1,120,,,0.0,,,,20,801,2002-10-02 19:00:00,2002,10
76915,1033563600,28.0,28.0,28.0,1010.2,,,83,5.1,110,,,,,,,20,801,2002-10-02 20:00:00,2002,10
76916,1033567200,28.0,28.0,28.0,1010.8,,,83,5.1,120,,,,,,,20,801,2002-10-02 21:00:00,2002,10
76917,1033570800,28.4,28.4,28.4,1010.8,,,78,4.1,120,,,0.0,,,,20,801,2002-10-02 22:00:00,2002,10
76918,1033574400,28.0,28.0,28.0,1010.2,,,83,4.1,110,,,,,,,20,801,2002-10-02 23:00:00,2002,10
76919,1033578000,26.73,26.73,26.73,1010.0,,,85,4.61,97,,,,,,,61,803,2002-10-03 00:00:00,2002,10
76920,1033581600,28.0,28.0,28.0,1009.1,,,79,3.6,120,,,0.0,,,,20,801,2002-10-03 01:00:00,2002,10
76921,1033585200,28.0,28.0,28.0,1009.1,,,79,3.6,120,,,0.0,,,,20,801,2002-10-03 02:00:00,2002,10
76922,1033588800,27.5,27.5,27.5,1009.1,,,84,3.6,110,,,0.0,,,,20,801,2002-10-03 03:00:00,2002,10
76923,1033592400,26.74,26.74,26.74,1009.0,,,84,4.15,96,,,,,,,42,802,2002-10-03 04:00:00,2002,10
76924,1033596000,27.0,27.0,27.0,1010.2,,,88,2.1,70,,,,,,,20,801,2002-10-03 05:00:00,2002,10
76925,1033599600,26.84,26.84,26.84,1010.0,,,83,4.22,100,,,,,,,46,802,2002-10-03 06:00:00,2002,10
76926,1033603200,26.92,26.92,26.92,1011.0,,,83,4.53,104,,,,,,,27,802,2002-10-03 07:00:00,2002,10
76927,1033606800,30.0,30.0,30.0,1010.8,,,74,2.1,100,,,,,,,20,801,2002-10-03 08:00:00,2002,10
76928,1033610400,31.0,31.0,31.0,1010.8,,,70,3.6,100,,,,,,,20,801,2002-10-03 09:00:00,2002,10
76929,1033614000,31.4,31.4,31.4,1010.2,,,68,4.1,110,,,0.0,,,,20,801,2002-10-03 10:00:00,2002,10
76930,1033617600,31.0,31.0,31.0,1009.1,,,70,4.1,110,,,,,,,20,801,2002-10-03 11:00:00,2002,10
76931,1033621200,32.0,32.0,32.0,1008.1,,,66,4.1,110,,,,,,,20,801,2002-10-03 12:00:00,2002,10
76932,1033624800,31.8,31.8,31.8,1007.1,,,65,3.6,120,,,0.0,,,,20,801,2002-10-03 13:00:00,2002,10
76933,1033628400,32.0,32.0,32.0,1007.1,,,66,3.6,120,,,,,,,20,801,2002-10-03 14:00:00,2002,10
76934,1033632000,31.0,31.0,31.0,1007.1,,,70,3.6,130,,,,,,,20,801,2002-10-03 15:00:00,2002,10
76935,1033635600,31.1,31.1,31.1,1007.1,,,68,5.1,110,,,0.0,,,,20,801,2002-10-03 16:00:00,2002,10
76936,1033639200,29.0,29.0,29.0,1008.1,,,79,4.1,120,,,,,,,20,801,2002-10-03 17:00:00,2002,10
76937,1033642800,28.0,28.0,28.0,1009.1,,,83,3.1,120,,,,,,,20,801,2002-10-03 18:00:00,2002,10
76938,1033646400,29.0,29.0,29.0,1009.1,,,76,2.6,120,,,0.0,,,,20,801,2002-10-03 19:00:00,2002,10
76939,1033650000,28.0,28.0,28.0,1010.2,,,83,2.6,120,,,,,,,20,801,2002-10-03 20:00:00,2002,10
76940,1033653600,28.0,28.0,28.0,1010.8,,,83,1.5,120,,,,,,,20,801,2002-10-03 21:00:00,2002,10
76941,1033657200,28.4,28.4,28.4,1010.2,,,79,1.5,140,,,0.0,,,,20,801,2002-10-03 22:00:00,2002,10
76942,1033660800,28.0,28.0,28.0,1010.2,,,83,2.1,140,,,,,,,20,801,2002-10-03 23:00:00,2002,10
