,dt,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,clouds_all,weather_id,datetime,year,month
236006,1601485200,27.66,27.1,28.0,1008.0,,,78,3.1,290,,,,,,,20,801,2020-10-01 00:00:00,2020,10
236007,1601488800,27.03,27.0,27.1,1009.0,,,88,2.1,250,,,,,,,20,801,2020-10-01 01:00:00,2020,10
236008,1601492400,27.04,27.0,27.1,1009.0,,,83,0.5,0,,,,,,,20,801,2020-10-01 02:00:00,2020,10
236009,1601496000,27.83,27.0,29.2,1009.0,,,88,0.5,0,,,,,,,40,802,2020-10-01 03:00:00,2020,10
236010,1601499600,27.73,27.0,29.2,1009.0,,,83,1.0,330,,,,,,,20,801,2020-10-01 04:00:00,2020,10
236011,1601503200,27.21,26.0,29.2,1009.0,,,94,0.5,0,,,,,,,40,802,2020-10-01 05:00:00,2020,10
236012,1601506800,28.45,28.0,29.2,1010.0,,,83,1.0,0,,,,,,,20,801,2020-10-01 06:00:00,2020,10
236013,1601510400,29.06,29.0,29.2,1009.9,,,76,0.5,350,,,,,,,40,802,2020-10-01 07:00:00,2020,10
236014,1601514000,29.7,29.2,30.0,1010.0,,,74,1.5,330,,,,,,,20,801,2020-10-01 08:00:00,2020,10
236015,1601517600,30.0,30.0,30.0,1010.0,,,74,2.1,280,,,,,,,20,801,2020-10-01 09:00:00,2020,10
236016,1601521200,30.0,30.0,30.0,1010.0,,,79,3.1,240,,,,,,,20,801,2020-10-01 10:00:00,2020,10
236017,1601524800,30.62,30.0,31.0,1009.0,,,70,4.1,240,,,,,,,40,802,2020-10-01 11:00:00,2020,10
236018,1601528400,31.59,30.9,32.0,1008.0,,,66,4.6,230,,,,,,,20,801,2020-10-01 12:00:00,2020,10
236019,1601532000,30.97,30.9,31.0,1008.0,,,70,3.6,170,,,,,,,75,803,2020-10-01 13:00:00,2020,10
236020,1601535600,30.34,30.0,30.9,1007.0,,,74,4.6,170,,,,,,,75,803,2020-10-01 14:00:00,2020,10
236021,1601539200,25.81,25.5,26.0,1008.0,,,94,5.7,290,,30.0,,,,,75,202,2020-10-01 15:00:00,2020,10
236022,1601539200,25.81,25.5,26.0,1008.0,,,94,5.7,290,,30.0,,,,,75,502,2020-10-01 15:00:00,2020,10
236023,1601542800,25.17,25.0,25.5,1007.0,,,100,1.5,220,,30.0,,,,,40,211,2020-10-01 16:00:00,2020,10
236024,1601542800,25.17,25.0,25.5,1007.0,,,100,1.5,220,,30.0,,,,,40,502,2020-10-01 16:00:00,2020,10
