index,dt,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,clouds_all,weather_id,datetime,year,month
109914,1151686800,25.3,25.3,25.3,1010.8,,,87,3.6,100,,,,,,,20,801,2006-07-01 00:00:00,2006,7
109915,1151690400,25.3,25.3,25.3,1010.8,,,87,3.6,100,,,,,,,20,801,2006-07-01 01:00:00,2006,7
109916,1151694000,25.3,25.3,25.3,1010.8,,,87,3.6,100,,,,,,,20,801,2006-07-01 02:00:00,2006,7
109917,1151697600,25.12,25.12,25.12,1011.0,,,83,6.19,97,,,,,,,91,804,2006-07-01 03:00:00,2006,7
109918,1151701200,22.0,22.0,22.0,1010.8,,,94,6.1,95,,,,,,,40,802,2006-07-01 04:00:00,2006,7
109919,1151704800,22.0,22.0,22.0,1010.8,,,94,5.43,86,,,,,,,40,802,2006-07-01 05:00:00,2006,7
109920,1151708400,25.28,25.28,25.28,1012.0,,,83,5.1,86,,,,,,,94,804,2006-07-01 06:00:00,2006,7
109921,1151712000,25.38,25.38,25.38,1012.0,,,82,5.03,90,,,,,,,51,803,2006-07-01 07:00:00,2006,7
109922,1151715600,25.0,25.0,25.0,1012.9,,,83,5.04,99,,,,,,,20,721,2006-07-01 08:00:00,2006,7
109923,1151719200,28.0,28.0,28.0,1012.9,,,74,1.5,90,,,,,,,20,801,2006-07-01 09:00:00,2006,7
109924,1151722800,28.0,28.0,28.0,1011.9,,,72,2.6,90,,,,,,,20,801,2006-07-01 10:00:00,2006,7
109925,1151726400,25.77,25.77,25.77,1011.0,,,82,5.59,128,,,,,,,7,800,2006-07-01 11:00:00,2006,7
109926,1151730000,25.63,25.63,25.63,1011.0,,,84,5.72,132,,,,,,,7,800,2006-07-01 12:00:00,2006,7
109927,1151733600,28.8,28.8,28.8,1010.2,,,70,5.1,110,,,,,,,40,802,2006-07-01 13:00:00,2006,7
109928,1151737200,29.0,29.0,29.0,1010.2,,,79,5.1,110,,,,,,,40,802,2006-07-01 14:00:00,2006,7
109929,1151740800,29.0,29.0,29.0,1010.2,,,74,5.1,120,,,,,,,20,801,2006-07-01 15:00:00,2006,7
109930,1151744400,28.0,28.0,28.0,1010.2,,,70,5.1,110,,,,,,,20,801,2006-07-01 16:00:00,2006,7
109931,1151748000,27.0,27.0,27.0,1010.8,,,83,5.1,120,,,,,,,40,802,2006-07-01 17:00:00,2006,7
109932,1151751600,25.33,25.33,25.33,1012.0,,,87,5.09,131,,,,,,,28,802,2006-07-01 18:00:00,2006,7
109933,1151755200,25.35,25.35,25.35,1012.0,,,86,5.84,124,,,,,,,68,803,2006-07-01 19:00:00,2006,7
109934,1151758800,26.0,26.0,26.0,1012.9,,,83,4.1,110,,,,,,,40,802,2006-07-01 20:00:00,2006,7
109935,1151762400,26.0,26.0,26.0,1012.9,,,83,4.1,120,,,,,,,20,801,2006-07-01 21:00:00,2006,7
109936,1151766000,25.5,25.5,25.5,1012.8,,,84,4.1,120,,,,,,,20,801,2006-07-01 22:00:00,2006,7
109937,1151769600,25.5,25.5,25.5,1012.8,,,84,4.1,120,,,,,,,20,801,2006-07-01 23:00:00,2006,7
109938,1151773200,25.7,25.7,25.7,1013.9,,,81,5.1,110,,,,,,,40,802,2006-07-02 00:00:00,2006,7
109939,1151776800,25.7,25.7,25.7,1013.9,,,81,5.1,110,,,,,,,40,802,2006-07-02 01:00:00,2006,7
109940,1151780400,25.7,25.7,25.7,1013.9,,,81,5.1,110,,,,,,,40,802,2006-07-02 02:00:00,2006,7
109941,1151784000,25.6,25.6,25.6,1012.9,,,79,4.1,100,,,,,,,20,801,2006-07-02 03:00:00,2006,7
109942,1151787600,25.01,25.01,25.01,1014.0,,,82,8.51,107,,,,,,,94,804,2006-07-02 04:00:00,2006,7
109943,1151791200,26.0,26.0,26.0,1013.9,,,78,4.6,100,,,,,,,40,802,2006-07-02 05:00:00,2006,7
109944,1151794800,25.0,25.0,25.0,1014.9,,,83,4.6,100,,,,,,,40,802,2006-07-02 06:00:00,2006,7
109945,1151798400,25.8,25.8,25.8,1014.9,,,79,4.1,100,,,,,,,40,802,2006-07-02 07:00:00,2006,7
109946,1151802000,26.0,26.0,26.0,1014.9,,,78,4.6,100,,,,,,,40,802,2006-07-02 08:00:00,2006,7
109947,1151805600,28.0,28.0,28.0,1014.9,,,74,4.1,110,,,,,,,40,802,2006-07-02 09:00:00,2006,7
109948,1151809200,28.1,28.1,28.1,1014.9,,,68,5.1,120,,,,,,,40,802,2006-07-02 10:00:00,2006,7
109949,1151812800,29.0,29.0,29.0,1014.9,,,70,5.1,110,,,,,,,40,802,2006-07-02 11:00:00,2006,7
109950,1151816400,29.0,29.0,29.0,1013.9,,,66,5.1,120,,,,,,,40,802,2006-07-02 12:00:00,2006,7
109951,1151820000,28.4,28.4,28.4,1012.9,,,65,5.1,120,,,,,,,40,802,2006-07-02 13:00:00,2006,7
109952,1151823600,29.0,29.0,29.0,1011.9,,,66,4.6,120,,,,,,,20,801,2006-07-02 14:00:00,2006,7
109953,1151827200,28.0,28.0,28.0,1011.9,,,65,5.1,110,,,,,,,20,801,2006-07-02 15:00:00,2006,7
109954,1151830800,27.1,27.1,27.1,1011.9,,,69,5.1,120,,,,,,,20,801,2006-07-02 16:00:00,2006,7
109955,1151834400,26.0,26.0,26.0,1012.9,,,73,3.6,110,,,,,,,40,802,2006-07-02 17:00:00,2006,7
109956,1151838000,26.0,26.0,26.0,1013.9,,,73,3.6,110,,,,,,,20,801,2006-07-02 18:00:00,2006,7
109957,1151841600,25.6,25.6,25.6,1014.9,,,74,4.6,110,,,,,,,20,801,2006-07-02 19:00:00,2006,7
109958,1151845200,25.0,25.0,25.0,1014.9,,,83,3.6,100,,,,,,,40,802,2006-07-02 20:00:00,2006,7
109959,1151848800,25.0,25.0,25.0,1014.9,,,83,3.6,100,,,,,,,40,802,2006-07-02 21:00:00,2006,7
109960,1151852400,25.2,25.2,25.2,1014.9,,,69,4.1,130,,,,,,,20,801,2006-07-02 22:00:00,2006,7
109961,1151856000,25.0,25.0,25.0,1015.9,,,73,3.6,110,,,,,,,20,801,2006-07-02 23:00:00,2006,7
109962,1151859600,24.93,24.93,24.93,1015.0,,,77,7.93,114,,,,,,,100,804,2006-07-03 00:00:00,2006,7
109963,1151863200,25.2,25.2,25.2,1014.1,,,72,4.1,110,,,,,,,20,801,2006-07-03 01:00:00,2006,7
109964,1151866800,25.2,25.2,25.2,1014.1,,,72,4.1,110,,,,,,,20,801,2006-07-03 02:00:00,2006,7
109965,1151870400,25.2,25.2,25.2,1014.9,,,69,5.7,90,,,,,,,40,802,2006-07-03 03:00:00,2006,7
109966,1151874000,24.63,24.63,24.63,1015.0,,,74,8.1,107,,,,,,,96,804,2006-07-03 04:00:00,2006,7
109967,1151877600,25.0,25.0,25.0,1014.9,,,78,4.1,100,,,,,,,40,802,2006-07-03 05:00:00,2006,7
109968,1151881200,25.0,25.0,25.0,1014.9,,,73,4.1,100,,,,,,,40,802,2006-07-03 06:00:00,2006,7
109969,1151884800,25.4,25.4,25.4,1014.9,,,71,4.6,100,,,,,,,75,803,2006-07-03 07:00:00,2006,7
109970,1151888400,27.0,27.0,27.0,1015.9,,,65,4.1,100,,,,,,,40,802,2006-07-03 08:00:00,2006,7
109971,1151892000,28.0,28.0,28.0,1015.9,,,61,4.6,110,,,,,,,40,802,2006-07-03 09:00:00,2006,7
109972,1151895600,28.0,28.0,28.0,1014.9,,,61,4.6,110,,,,,,,40,802,2006-07-03 10:00:00,2006,7
109973,1151899200,29.0,29.0,29.0,1013.9,,,58,5.1,110,,,,,,,40,802,2006-07-03 11:00:00,2006,7
109974,1151902800,29.0,29.0,29.0,1013.9,,,58,5.1,110,,,,,,,40,802,2006-07-03 12:00:00,2006,7
109975,1151906400,28.4,28.4,28.4,1012.9,,,61,4.6,110,,,,,,,40,802,2006-07-03 13:00:00,2006,7
109976,1151910000,28.0,28.0,28.0,1011.9,,,65,5.1,120,,,,,,,40,802,2006-07-03 14:00:00,2006,7
109977,1151913600,28.0,28.0,28.0,1011.9,,,61,4.6,120,,,,,,,40,802,2006-07-03 15:00:00,2006,7
109978,1151917200,27.1,27.1,27.1,1011.9,,,65,4.6,120,,,,,,,20,801,2006-07-03 16:00:00,2006,7
109979,1151920800,26.0,26.0,26.0,1011.9,,,73,4.6,120,,,,,,,20,801,2006-07-03 17:00:00,2006,7
109980,1151924400,26.0,26.0,26.0,1012.9,,,69,4.1,120,,,,,,,20,801,2006-07-03 18:00:00,2006,7
109981,1151928000,25.7,25.7,25.7,1013.9,,,70,4.1,120,,,,,,,20,801,2006-07-03 19:00:00,2006,7
109982,1151931600,25.0,25.0,25.0,1013.9,,,78,4.1,120,,,,,,,20,801,2006-07-03 20:00:00,2006,7
109983,1151935200,25.0,25.0,25.0,1014.9,,,78,3.1,110,,,,,,,20,801,2006-07-03 21:00:00,2006,7
109984,1151938800,25.0,25.0,25.0,1014.9,,,74,3.6,120,,,,,,,20,801,2006-07-03 22:00:00,2006,7
109985,1151942400,25.0,25.0,25.0,1014.9,,,78,3.1,120,,,,,,,20,801,2006-07-03 23:00:00,2006,7
109986,1151946000,25.0,25.0,25.0,1013.9,,,78,3.6,110,,,,,,,40,802,2006-07-04 00:00:00,2006,7
109987,1151949600,25.0,25.0,25.0,1013.9,,,72,3.6,120,,,,,,,40,802,2006-07-04 01:00:00,2006,7
109988,1151953200,25.0,25.0,25.0,1013.9,,,72,3.6,120,,,,,,,40,802,2006-07-04 02:00:00,2006,7
109989,1151956800,25.2,25.2,25.2,1013.9,,,69,3.1,110,,,,,,,40,802,2006-07-04 03:00:00,2006,7
109990,1151960400,25.2,25.2,25.2,1013.9,,,69,3.1,110,,,,,,,40,802,2006-07-04 04:00:00,2006,7
109991,1151964000,25.2,25.2,25.2,1013.9,,,69,3.1,110,,,,,,,40,802,2006-07-04 05:00:00,2006,7
109992,1151967600,25.8,25.8,25.8,1014.9,,,73,4.1,110,,,,,,,75,803,2006-07-04 06:00:00,2006,7
109993,1151971200,24.8,24.8,24.8,1015.0,,,77,6.85,108,,,,,,,96,804,2006-07-04 07:00:00,2006,7
109994,1151974800,27.0,27.0,27.0,1015.9,,,74,4.1,110,,,,,,,75,803,2006-07-04 08:00:00,2006,7
109995,1151978400,29.0,29.0,29.0,1014.9,,,70,4.1,100,,,,,,,40,802,2006-07-04 09:00:00,2006,7
109996,1151982000,27.2,27.2,27.2,1014.9,,,69,3.6,110,,,,,,,75,803,2006-07-04 10:00:00,2006,7
109997,1151985600,29.0,29.0,29.0,1013.9,,,66,4.6,100,,,,,,,40,802,2006-07-04 11:00:00,2006,7
109998,1151989200,29.0,29.0,29.0,1012.9,,,74,4.1,110,,,,,,,75,803,2006-07-04 12:00:00,2006,7
109999,1151992800,28.0,28.0,28.0,1011.9,,,69,4.6,120,,,,,,,75,803,2006-07-04 13:00:00,2006,7
110000,1151996400,24.74,24.74,24.74,1012.0,,,84,7.52,134,,,,,,,23,801,2006-07-04 14:00:00,2006,7
110001,1152000000,24.9,24.9,24.9,1012.0,,,82,7.47,131,0.16,,,,,,34,500,2006-07-04 15:00:00,2006,7
110002,1152003600,26.8,26.8,26.8,1010.8,,,69,4.6,120,,,,,,,20,801,2006-07-04 16:00:00,2006,7
110003,1152007200,26.0,26.0,26.0,1011.9,,,73,3.6,120,,,,,,,20,801,2006-07-04 17:00:00,2006,7
110004,1152010800,26.0,26.0,26.0,1011.9,,,73,4.1,110,,,,,,,20,801,2006-07-04 18:00:00,2006,7
110005,1152014400,25.6,25.6,25.6,1012.0,,,73,4.1,110,,,,,,,20,801,2006-07-04 19:00:00,2006,7
110006,1152018000,26.0,26.0,26.0,1013.9,,,78,3.6,110,,,,,,,40,802,2006-07-04 20:00:00,2006,7
110007,1152021600,26.0,26.0,26.0,1013.9,,,78,4.1,110,,,,,,,40,802,2006-07-04 21:00:00,2006,7
110008,1152025200,25.0,25.0,25.0,1013.9,,,83,3.1,110,,,,,,,40,802,2006-07-04 22:00:00,2006,7
110009,1152028800,24.99,24.99,24.99,1014.0,,,79,6.62,110,,,,,,,100,804,2006-07-04 23:00:00,2006,7
110010,1152032400,25.13,25.13,25.13,1014.0,,,79,6.76,110,,,,,,,100,804,2006-07-05 00:00:00,2006,7
110011,1152036000,25.6,25.6,25.6,1012.9,,,77,4.1,110,,,,,,,40,802,2006-07-05 01:00:00,2006,7
110012,1152039600,25.6,25.6,25.6,1012.9,,,77,4.1,110,,,,,,,40,802,2006-07-05 02:00:00,2006,7
110013,1152043200,25.8,25.8,25.8,1012.9,,,81,4.1,110,,,,,,,40,802,2006-07-05 03:00:00,2006,7
110014,1152046800,25.28,25.28,25.28,1013.0,,,80,7.32,108,,,,,,,79,803,2006-07-05 04:00:00,2006,7
110015,1152050400,26.0,26.0,26.0,1012.9,,,83,3.6,120,,,,,,,40,802,2006-07-05 05:00:00,2006,7
110016,1152054000,26.0,26.0,26.0,1012.9,,,83,3.1,110,,,,,,,75,803,2006-07-05 06:00:00,2006,7
