,dt,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,clouds_all,weather_id,datetime,year,month
105547,1136048400,27.0,27.0,27.0,1010.2,,,94,4.94,248,,,,,,,20,801,2006-01-01 00:00:00,2006,1
105548,1136052000,25.6,25.6,25.6,1010.2,,,93,2.1,240,,2.0,2.0,,,,20,201,2006-01-01 01:00:00,2006,1
105549,1136052000,25.6,25.6,25.6,1010.2,,,93,2.1,240,,2.0,2.0,,,,20,521,2006-01-01 01:00:00,2006,1
105550,1136055600,25.0,25.0,25.0,1011.0,,,93,5.09,255,0.61,,,,,,99,500,2006-01-01 02:00:00,2006,1
105551,1136059200,25.28,25.28,25.28,1011.0,,,90,4.9,256,0.72,,,,,,98,500,2006-01-01 03:00:00,2006,1
105552,1136062800,25.8,25.8,25.8,1010.2,,,93,1.5,10,,0.2,,,,,75,500,2006-01-01 04:00:00,2006,1
105553,1136066400,26.0,26.0,26.0,1010.8,,,88,0.5,210,,,,,,,20,801,2006-01-01 05:00:00,2006,1
105554,1136070000,25.57,25.57,25.57,1012.0,,,88,5.14,258,0.78,,,,,,100,500,2006-01-01 06:00:00,2006,1
105555,1136073600,25.35,25.35,25.35,1013.0,,,90,5.03,257,0.57,,,,,,100,500,2006-01-01 07:00:00,2006,1
105556,1136077200,26.0,26.0,26.0,1012.9,,,100,4.6,280,,,,,,,75,501,2006-01-01 08:00:00,2006,1
105557,1136080800,25.87,25.87,25.87,1013.0,,,87,5.18,274,0.25,,,,,,100,500,2006-01-01 09:00:00,2006,1
105558,1136084400,25.94,25.94,25.94,1013.0,,,87,5.33,271,0.26,,,,,,99,500,2006-01-01 10:00:00,2006,1
105559,1136088000,29.0,29.0,29.0,1010.8,,,89,3.6,300,,,,,,,20,801,2006-01-01 11:00:00,2006,1
105560,1136091600,29.0,29.0,29.0,1010.8,,,83,3.6,300,,,,,,,20,801,2006-01-01 12:00:00,2006,1
105561,1136095200,27.0,27.0,27.0,1010.2,,,100,4.1,320,,,,,,,75,501,2006-01-01 13:00:00,2006,1
105562,1136098800,28.0,28.0,28.0,1010.2,,,88,5.1,310,,,,,,,75,803,2006-01-01 14:00:00,2006,1
105563,1136102400,26.0,26.0,26.0,1010.2,,,100,4.1,270,,,,,,,75,501,2006-01-01 15:00:00,2006,1
105564,1136106000,26.0,26.0,26.0,1010.2,,,100,2.1,330,,,,,,,75,501,2006-01-01 16:00:00,2006,1
105565,1136109600,26.0,26.0,26.0,1010.2,,,94,1.5,270,,,,,,,75,803,2006-01-01 17:00:00,2006,1
105566,1136113200,26.0,26.0,26.0,1010.8,,,100,5.39,269,,,,,,,20,801,2006-01-01 18:00:00,2006,1
105567,1136116800,25.95,25.95,25.95,1012.0,,,88,5.29,264,0.15,,,,,,99,500,2006-01-01 19:00:00,2006,1
105568,1136120400,26.24,26.24,26.24,1013.0,,,86,4.73,265,,,,,,,100,804,2006-01-01 20:00:00,2006,1
105569,1136124000,25.0,25.0,25.0,1012.9,,,94,4.1,250,,,,,,,75,501,2006-01-01 21:00:00,2006,1
105570,1136127600,25.0,25.0,25.0,1012.9,,,94,4.1,270,,,,,,,20,801,2006-01-01 22:00:00,2006,1
105571,1136131200,26.0,26.0,26.0,1011.9,,,88,4.6,270,,,,,,,20,801,2006-01-01 23:00:00,2006,1
105572,1136134800,26.0,26.0,26.0,1010.8,,,88,4.1,310,,,,,,,75,803,2006-01-02 00:00:00,2006,1
105573,1136138400,26.0,26.0,26.0,1010.2,,,88,4.6,290,,,,,,,20,801,2006-01-02 01:00:00,2006,1
105574,1136142000,26.0,26.0,26.0,1010.2,,,88,4.6,290,,,,,,,20,801,2006-01-02 02:00:00,2006,1
105575,1136145600,26.0,26.0,26.0,1010.2,,,88,5.1,280,,,,,,,20,801,2006-01-02 03:00:00,2006,1
105576,1136149200,25.64,25.64,25.64,1011.0,,,89,6.22,275,0.27,,,,,,86,500,2006-01-02 04:00:00,2006,1
105577,1136152800,26.0,26.0,26.0,1010.8,,,88,6.7,280,,,,,,,20,801,2006-01-02 05:00:00,2006,1
105578,1136156400,26.0,26.0,26.0,1010.8,,,88,5.1,280,,,,,,,20,801,2006-01-02 06:00:00,2006,1
105579,1136160000,27.0,27.0,27.0,1011.9,,,88,3.1,320,,,,,,,75,803,2006-01-02 07:00:00,2006,1
105580,1136163600,27.0,27.0,27.0,1011.9,,,88,3.6,270,,,,,,,20,801,2006-01-02 08:00:00,2006,1
105581,1136167200,28.0,28.0,28.0,1011.9,,,83,5.7,300,,,,,,,75,803,2006-01-02 09:00:00,2006,1
105582,1136170800,28.0,28.0,28.0,1011.9,,,83,3.6,290,,,,,,,75,501,2006-01-02 10:00:00,2006,1
105583,1136174400,28.0,28.0,28.0,1011.9,,,88,6.7,310,,,,,,,75,803,2006-01-02 11:00:00,2006,1
105584,1136178000,29.0,29.0,29.0,1010.8,,,79,5.1,280,,,,,,,75,803,2006-01-02 12:00:00,2006,1
105585,1136181600,28.3,28.3,28.3,1010.8,,,78,3.6,260,,1.0,,,,,75,500,2006-01-02 13:00:00,2006,1
105586,1136185200,28.0,28.0,28.0,1010.2,,,88,4.1,270,,,,,,,75,501,2006-01-02 14:00:00,2006,1
105587,1136188800,26.25,26.25,26.25,1010.0,,,86,6.83,257,0.12,,,,,,32,500,2006-01-02 15:00:00,2006,1
105588,1136192400,26.34,26.34,26.34,1011.0,,,86,6.82,258,0.18,,,,,,33,500,2006-01-02 16:00:00,2006,1
105589,1136196000,26.0,26.0,26.0,1011.9,,,100,2.6,290,,,,,,,75,501,2006-01-02 17:00:00,2006,1
105590,1136199600,25.75,25.75,25.75,1012.0,,,90,5.92,268,0.32,,,,,,41,500,2006-01-02 18:00:00,2006,1
105591,1136203200,25.41,25.41,25.41,1013.0,,,91,5.82,271,0.38,,,,,,45,500,2006-01-02 19:00:00,2006,1
105592,1136206800,26.0,26.0,26.0,1012.9,,,94,2.6,250,,,,,,,75,803,2006-01-02 20:00:00,2006,1
105593,1136210400,27.0,27.0,27.0,1012.9,,,94,1.0,210,,,,,,,75,803,2006-01-02 21:00:00,2006,1
105594,1136214000,26.4,26.4,26.4,1011.9,,,88,5.34,269,,,,,,,20,801,2006-01-02 22:00:00,2006,1
105595,1136217600,26.0,26.0,26.0,1011.9,,,100,5.32,270,,,,,,,75,803,2006-01-02 23:00:00,2006,1
105596,1136221200,26.0,26.0,26.0,1010.8,,,100,3.1,270,,,,,,,20,801,2006-01-03 00:00:00,2006,1
105597,1136224800,25.8,25.8,25.8,1010.8,,,93,5.56,268,,0.3,,,,,20,500,2006-01-03 01:00:00,2006,1
105598,1136228400,25.8,25.8,25.8,1010.8,,,93,5.59,266,,0.3,,,,,20,500,2006-01-03 02:00:00,2006,1
105599,1136232000,24.4,24.4,24.4,1010.1,,,94,5.62,264,,,,,,,20,801,2006-01-03 03:00:00,2006,1
105600,1136235600,24.4,24.4,24.4,1010.1,,,94,5.65,261,,,,,,,20,801,2006-01-03 04:00:00,2006,1
105601,1136239200,25.55,25.55,25.55,1011.0,,,88,5.8,260,0.31,,,,,,48,500,2006-01-03 05:00:00,2006,1
105602,1136242800,25.78,25.78,25.78,1012.0,,,87,5.91,264,0.23,,,,,,79,500,2006-01-03 06:00:00,2006,1
105603,1136246400,26.4,26.4,26.4,1011.9,,,90,2.6,330,,2.0,,,21.1,,20,500,2006-01-03 07:00:00,2006,1
105604,1136250000,28.0,28.0,28.0,1011.9,,,83,2.6,340,,,,,,,20,801,2006-01-03 08:00:00,2006,1
105605,1136253600,26.4,26.4,26.4,1012.0,,,86,5.99,270,0.12,,,,,,87,500,2006-01-03 09:00:00,2006,1
105606,1136257200,26.49,26.49,26.49,1012.0,,,85,5.59,267,0.12,,,,,,31,500,2006-01-03 10:00:00,2006,1
105607,1136260800,29.0,29.0,29.0,1010.8,,,79,3.6,290,,,,,,,75,803,2006-01-03 11:00:00,2006,1
105608,1136264400,26.39,26.39,26.39,1011.0,,,86,5.82,249,0.12,,,,,,42,500,2006-01-03 12:00:00,2006,1
105609,1136268000,26.49,26.49,26.49,1010.0,,,87,6.21,247,,,,,,,50,802,2006-01-03 13:00:00,2006,1
105610,1136271600,30.0,30.0,30.0,1009.1,,,79,4.1,250,,,,,,,75,803,2006-01-03 14:00:00,2006,1
105611,1136275200,30.0,30.0,30.0,1009.1,,,79,4.1,250,,,,,,,20,801,2006-01-03 15:00:00,2006,1
105612,1136278800,30.0,30.0,30.0,1009.1,,,75,3.6,250,,,,,,,20,801,2006-01-03 16:00:00,2006,1
105613,1136282400,29.0,29.0,29.0,1009.1,,,79,3.6,240,,,,,,,75,501,2006-01-03 17:00:00,2006,1
105614,1136286000,28.0,28.0,28.0,1010.2,,,78,4.1,240,,,,,,,75,803,2006-01-03 18:00:00,2006,1
105615,1136289600,27.8,27.8,27.8,1009.8,,,83,2.1,230,,,0.8,,,,20,801,2006-01-03 19:00:00,2006,1
105616,1136293200,27.0,27.0,27.0,1014.9,,,88,1.5,220,,,,,,,20,801,2006-01-03 20:00:00,2006,1
105617,1136296800,28.0,28.0,28.0,1011.9,,,83,3.1,260,,,,,,,20,801,2006-01-03 21:00:00,2006,1
105618,1136300400,25.3,25.3,25.3,1012.0,,,92,5.05,272,0.36,,,,,,60,500,2006-01-03 22:00:00,2006,1
105619,1136304000,25.22,25.22,25.22,1012.0,,,92,4.9,278,0.35,,,,,,69,500,2006-01-03 23:00:00,2006,1
105620,1136307600,27.0,27.0,27.0,1010.2,,,88,2.1,220,,,,,,,20,801,2006-01-04 00:00:00,2006,1
105621,1136311200,26.0,26.0,26.0,1010.2,,,100,5.46,281,,,,,,,20,801,2006-01-04 01:00:00,2006,1
105622,1136314800,27.0,27.0,27.0,1010.2,,,94,1.5,230,,,,,,,20,801,2006-01-04 02:00:00,2006,1
105623,1136318400,25.23,25.23,25.23,1010.0,,,90,5.55,278,0.32,,,,,,84,500,2006-01-04 03:00:00,2006,1
105624,1136322000,27.0,27.0,27.0,1010.2,,,83,2.6,240,,,,,,,20,801,2006-01-04 04:00:00,2006,1
