,dt,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,clouds_all,weather_id,datetime,year,month
106982,1141146000,25.0,25.0,25.0,1010.2,,,94,0.83,241,,,,,,,20,801,2006-03-01 00:00:00,2006,3
106983,1141149600,25.0,25.0,25.0,1010.2,,,90,1.23,261,,,,,,,20,801,2006-03-01 01:00:00,2006,3
106984,1141153200,25.0,25.0,25.0,1010.2,,,90,1.47,264,,,,,,,20,801,2006-03-01 02:00:00,2006,3
106985,1141156800,24.4,24.4,24.4,1009.1,,,90,1.56,270,,,,,,,20,801,2006-03-01 03:00:00,2006,3
106986,1141160400,26.87,26.87,26.87,1009.0,,,83,1.69,273,,,,,,,93,804,2006-03-01 04:00:00,2006,3
106987,1141164000,25.0,25.0,25.0,1009.1,,,94,1.38,290,,,,,,,20,801,2006-03-01 05:00:00,2006,3
106988,1141167600,25.0,25.0,25.0,1010.2,,,94,1.31,288,,,,,,,20,801,2006-03-01 06:00:00,2006,3
106989,1141171200,26.8,26.8,26.8,1010.2,,,86,1.18,285,,,,,,,20,801,2006-03-01 07:00:00,2006,3
106990,1141174800,28.0,28.0,28.0,1010.8,,,78,1.27,280,,,,,,,20,801,2006-03-01 08:00:00,2006,3
106991,1141178400,29.0,29.0,29.0,1010.2,,,74,1.86,262,,,,,,,20,801,2006-03-01 09:00:00,2006,3
106992,1141182000,30.0,30.0,30.0,1010.2,,,71,3.6,260,,,,,,,20,801,2006-03-01 10:00:00,2006,3
106993,1141185600,30.0,30.0,30.0,1009.1,,,70,3.1,240,,,,,,,20,801,2006-03-01 11:00:00,2006,3
106994,1141189200,30.0,30.0,30.0,1008.1,,,70,3.1,240,,,,,,,20,801,2006-03-01 12:00:00,2006,3
106995,1141192800,30.2,30.2,30.2,1008.1,,,68,4.1,250,,,,,,,20,801,2006-03-01 13:00:00,2006,3
106996,1141196400,30.0,30.0,30.0,1007.1,,,70,3.1,250,,,,,,,20,801,2006-03-01 14:00:00,2006,3
106997,1141200000,30.0,30.0,30.0,1007.1,,,74,1.5,190,,,,,,,20,801,2006-03-01 15:00:00,2006,3
106998,1141203600,29.8,29.8,29.8,1007.1,,,67,1.5,210,,,,,,,20,801,2006-03-01 16:00:00,2006,3
106999,1141207200,30.0,30.0,30.0,1007.1,,,74,1.5,160,,,,,,,20,801,2006-03-01 17:00:00,2006,3
107000,1141210800,27.65,27.65,27.65,1008.0,,,79,2.86,229,,,,,,,99,804,2006-03-01 18:00:00,2006,3
107001,1141214400,27.66,27.66,27.66,1009.0,,,79,2.74,225,,,,,,,100,804,2006-03-01 19:00:00,2006,3
107002,1141218000,26.0,26.0,26.0,1009.1,,,88,2.64,227,,,,,,,20,801,2006-03-01 20:00:00,2006,3
107003,1141221600,26.0,26.0,26.0,1010.2,,,88,2.57,237,,,,,,,20,801,2006-03-01 21:00:00,2006,3
107004,1141225200,27.0,27.0,27.0,1010.2,,,83,2.49,241,,,,,,,20,801,2006-03-01 22:00:00,2006,3
107005,1141228800,26.0,26.0,26.0,1010.2,,,88,2.22,242,,,,,,,20,801,2006-03-01 23:00:00,2006,3
107006,1141232400,26.0,26.0,26.0,1009.1,,,88,2.43,247,,,,,,,20,801,2006-03-02 00:00:00,2006,3
107007,1141236000,26.2,26.2,26.2,1009.1,,,90,5.1,170,,,,,,,75,803,2006-03-02 01:00:00,2006,3
107008,1141239600,26.2,26.2,26.2,1009.1,,,90,5.1,170,,,,,,,75,803,2006-03-02 02:00:00,2006,3
107009,1141243200,25.8,25.8,25.8,1008.1,,,92,2.87,246,,,,,,,20,801,2006-03-02 03:00:00,2006,3
107010,1141246800,27.28,27.28,27.28,1009.0,,,79,2.66,243,,,,,,,88,804,2006-03-02 04:00:00,2006,3
107011,1141250400,25.0,25.0,25.0,1008.1,,,94,2.64,242,,,,,,,20,801,2006-03-02 05:00:00,2006,3
107012,1141254000,25.0,25.0,25.0,1009.1,,,94,2.56,249,,,,,,,20,801,2006-03-02 06:00:00,2006,3
107013,1141257600,26.4,26.4,26.4,1009.1,,,84,2.5,255,,,,,,,20,801,2006-03-02 07:00:00,2006,3
107014,1141261200,29.0,29.0,29.0,1010.2,,,79,2.1,280,,,,,,,20,801,2006-03-02 08:00:00,2006,3
107015,1141264800,30.0,30.0,30.0,1010.2,,,74,4.1,290,,,,,,,20,801,2006-03-02 09:00:00,2006,3
107016,1141268400,30.0,30.0,30.0,1010.2,,,71,4.1,250,,,,,,,20,801,2006-03-02 10:00:00,2006,3
107017,1141272000,31.0,31.0,31.0,1009.1,,,70,3.6,240,,,,,,,20,801,2006-03-02 11:00:00,2006,3
107018,1141275600,31.0,31.0,31.0,1008.1,,,70,4.1,240,,,,,,,20,801,2006-03-02 12:00:00,2006,3
107019,1141279200,30.5,30.5,30.5,1008.1,,,68,5.1,260,,,,,,,20,801,2006-03-02 13:00:00,2006,3
107020,1141282800,31.0,31.0,31.0,1007.1,,,70,3.6,260,,,,,,,20,801,2006-03-02 14:00:00,2006,3
107021,1141286400,30.0,30.0,30.0,1007.1,,,70,4.1,260,,,,,,,20,801,2006-03-02 15:00:00,2006,3
107022,1141290000,30.0,30.0,30.0,1007.1,,,70,3.6,260,,,,,,,20,801,2006-03-02 16:00:00,2006,3
107023,1141293600,27.86,27.86,27.86,1008.0,,,77,2.96,252,,,,,,,67,803,2006-03-02 17:00:00,2006,3
107024,1141297200,27.96,27.96,27.96,1008.0,,,76,2.73,249,,,,,,,65,803,2006-03-02 18:00:00,2006,3
107025,1141300800,27.8,27.8,27.8,1008.1,,,80,1.5,210,,,,,,,20,801,2006-03-02 19:00:00,2006,3
107026,1141304400,27.0,27.0,27.0,1009.1,,,83,2.15,239,,,,,,,20,801,2006-03-02 20:00:00,2006,3
107027,1141308000,27.0,27.0,27.0,1009.1,,,83,2.0,243,,,,,,,20,801,2006-03-02 21:00:00,2006,3
107028,1141311600,26.0,26.0,26.0,1009.1,,,88,2.01,254,,,,,,,20,801,2006-03-02 22:00:00,2006,3
107029,1141315200,27.89,27.89,27.89,1009.0,,,76,2.11,256,,,,,,,80,803,2006-03-02 23:00:00,2006,3
107030,1141318800,27.79,27.79,27.79,1009.0,,,76,2.06,255,,,,,,,49,802,2006-03-03 00:00:00,2006,3
107031,1141322400,26.0,26.0,26.0,1008.1,,,88,1.99,255,,,,,,,20,801,2006-03-03 01:00:00,2006,3
107032,1141326000,26.0,26.0,26.0,1008.1,,,88,2.06,257,,,,,,,20,801,2006-03-03 02:00:00,2006,3
107033,1141329600,25.5,25.5,25.5,1008.1,,,90,2.52,259,,,,,,,20,801,2006-03-03 03:00:00,2006,3
107034,1141333200,25.5,25.5,25.5,1008.1,,,90,2.93,259,,,,,,,20,801,2006-03-03 04:00:00,2006,3
107035,1141336800,25.5,25.5,25.5,1008.1,,,90,2.85,270,,,,,,,20,801,2006-03-03 05:00:00,2006,3
