index,dt,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,clouds_all,weather_id,datetime,year,month
106304,1138726800,27.3,27.3,27.3,1009.1,,,85,3.6,290,,,,,,,20,801,2006-02-01 00:00:00,2006,2
106305,1138730400,27.3,27.3,27.3,1009.1,,,85,3.6,290,,,,,,,20,801,2006-02-01 01:00:00,2006,2
106306,1138734000,27.3,27.3,27.3,1009.1,,,85,3.6,290,,,,,,,20,801,2006-02-01 02:00:00,2006,2
106307,1138737600,27.4,27.4,27.4,1008.5,,,84,4.1,300,,,,,,,20,801,2006-02-01 03:00:00,2006,2
106308,1138741200,26.43,26.43,26.43,1010.0,,,79,5.66,302,1.4,,,,,,100,501,2006-02-01 04:00:00,2006,2
106309,1138744800,27.0,27.0,27.0,1009.1,,,88,4.1,290,,,,,,,20,801,2006-02-01 05:00:00,2006,2
106310,1138748400,27.0,27.0,27.0,1010.2,,,88,3.6,300,,,,,,,20,801,2006-02-01 06:00:00,2006,2
106311,1138752000,27.6,27.6,27.6,1009.9,,,86,2.6,300,,,,,1.0,,40,802,2006-02-01 07:00:00,2006,2
106312,1138755600,27.6,27.6,27.6,1009.9,,,86,2.6,300,,,,,1.0,,40,802,2006-02-01 08:00:00,2006,2
106313,1138759200,29.4,29.4,29.4,1010.8,,,71,3.1,300,,,,,,,20,801,2006-02-01 09:00:00,2006,2
106314,1138762800,26.5,26.5,26.5,1012.0,,,77,3.8,304,0.68,,,,,,100,500,2006-02-01 10:00:00,2006,2
106315,1138766400,30.0,30.0,30.0,1010.2,,,74,3.1,270,,,,,,,20,801,2006-02-01 11:00:00,2006,2
106316,1138770000,26.58,26.58,26.58,1011.0,,,76,2.56,291,0.53,,,,,,100,500,2006-02-01 12:00:00,2006,2
106317,1138773600,26.51,26.51,26.51,1010.0,,,76,3.2,265,0.35,,,,,,100,500,2006-02-01 13:00:00,2006,2
106318,1138777200,29.0,29.0,29.0,1009.1,,,79,4.1,250,,,,,,,20,801,2006-02-01 14:00:00,2006,2
106319,1138780800,26.45,26.45,26.45,1009.0,,,78,4.46,264,0.32,,,,,,100,500,2006-02-01 15:00:00,2006,2
106320,1138784400,27.4,27.4,27.4,1008.3,,,84,3.1,220,,,,,,,40,802,2006-02-01 16:00:00,2006,2
106321,1138788000,27.4,27.4,27.4,1008.3,,,84,3.1,220,,,,,,,40,802,2006-02-01 17:00:00,2006,2
106322,1138791600,27.4,27.4,27.4,1009.6,,,88,3.1,260,,,,,,,40,802,2006-02-01 18:00:00,2006,2
106323,1138795200,27.22,27.22,27.22,1011.0,,,80,5.87,278,0.34,,,,,,100,500,2006-02-01 19:00:00,2006,2
106324,1138798800,28.0,28.0,28.0,1010.8,,,88,2.6,260,,,,,,,20,801,2006-02-01 20:00:00,2006,2
106325,1138802400,28.0,28.0,28.0,1010.8,,,94,1.0,220,,,,,,,75,803,2006-02-01 21:00:00,2006,2
106326,1138806000,27.5,27.5,27.5,1010.8,,,100,3.1,300,,,,,,,75,803,2006-02-01 22:00:00,2006,2
106327,1138809600,27.0,27.0,27.0,1010.2,,,94,1.0,260,,,,,,,75,803,2006-02-01 23:00:00,2006,2
106328,1138813200,27.0,27.0,27.0,1010.2,,,88,1.5,260,,,,,,,20,801,2006-02-02 00:00:00,2006,2
106329,1138816800,27.4,27.4,27.4,1009.1,,,87,1.0,350,,,,,,,20,801,2006-02-02 01:00:00,2006,2
106330,1138820400,27.4,27.4,27.4,1009.1,,,87,1.0,350,,,,,,,20,801,2006-02-02 02:00:00,2006,2
106331,1138824000,25.2,25.2,25.2,1009.1,,,94,5.01,311,,,,,,,20,801,2006-02-02 03:00:00,2006,2
106332,1138827600,27.16,27.16,27.16,1009.0,,,80,5.13,309,,,,,,,99,804,2006-02-02 04:00:00,2006,2
106333,1138831200,25.0,25.0,25.0,1009.1,,,94,4.86,311,,,,,,,20,801,2006-02-02 05:00:00,2006,2
106334,1138834800,27.36,27.36,27.36,1010.0,,,79,4.61,310,,,,,,,85,804,2006-02-02 06:00:00,2006,2
106335,1138838400,25.8,25.8,25.8,1009.2,,,93,5.0,311,,,,,,,40,721,2006-02-02 07:00:00,2006,2
106336,1138842000,25.8,25.8,25.8,1009.2,,,93,4.67,310,,,,,,,40,721,2006-02-02 08:00:00,2006,2
106337,1138845600,29.6,29.6,29.6,1008.1,,,76,3.6,250,,,,,,,20,801,2006-02-02 09:00:00,2006,2
106338,1138849200,29.6,29.6,29.6,1008.1,,,76,3.6,250,,,,,,,20,801,2006-02-02 10:00:00,2006,2
106339,1138852800,29.6,29.6,29.6,1008.1,,,76,3.6,250,,,,,,,20,801,2006-02-02 11:00:00,2006,2
106340,1138856400,30.5,30.5,30.5,1007.3,,,76,4.1,240,,,,,,,40,802,2006-02-02 12:00:00,2006,2
106341,1138860000,30.5,30.5,30.5,1007.3,,,76,4.1,240,,,,,,,40,802,2006-02-02 13:00:00,2006,2
106342,1138863600,30.5,30.5,30.5,1007.3,,,76,4.1,240,,,,,,,40,802,2006-02-02 14:00:00,2006,2
106343,1138867200,27.2,27.2,27.2,1007.3,,,85,6.7,290,,3.0,,,,,40,500,2006-02-02 15:00:00,2006,2
106344,1138870800,27.2,27.2,27.2,1007.3,,,85,6.7,290,,3.0,,,,,40,500,2006-02-02 16:00:00,2006,2
106345,1138874400,27.2,27.2,27.2,1007.3,,,85,6.7,290,,3.0,,,,,40,500,2006-02-02 17:00:00,2006,2
106346,1138878000,27.4,27.4,27.4,1010.2,,,85,2.1,310,,,3.0,,,,20,801,2006-02-02 18:00:00,2006,2
106347,1138881600,27.11,27.11,27.11,1010.0,,,82,5.83,277,0.35,,,,,,100,500,2006-02-02 19:00:00,2006,2
106348,1138885200,28.0,28.0,28.0,1010.2,,,88,3.6,300,,,,,,,75,803,2006-02-02 20:00:00,2006,2
106349,1138888800,28.0,28.0,28.0,1010.2,,,83,3.6,270,,,,,,,20,801,2006-02-02 21:00:00,2006,2
106350,1138892400,27.8,27.8,27.8,1008.1,,,78,5.1,280,,,,,,,40,802,2006-02-02 22:00:00,2006,2
106351,1138896000,27.8,27.8,27.8,1008.1,,,78,5.1,280,,,,,,,40,802,2006-02-02 23:00:00,2006,2
106352,1138899600,27.8,27.8,27.8,1007.6,,,81,6.2,300,,,,,,,40,211,2006-02-03 00:00:00,2006,2
106353,1138903200,27.8,27.8,27.8,1007.6,,,81,6.2,300,,,,,,,40,211,2006-02-03 01:00:00,2006,2
106354,1138906800,27.8,27.8,27.8,1007.6,,,81,6.2,300,,,,,,,40,211,2006-02-03 02:00:00,2006,2
106355,1138910400,27.4,27.4,27.4,1006.5,,,81,4.6,300,,,,,,,40,802,2006-02-03 03:00:00,2006,2
106356,1138914000,27.4,27.4,27.4,1006.5,,,81,4.6,300,,,,,,,40,802,2006-02-03 04:00:00,2006,2
106357,1138917600,27.42,27.42,27.42,1008.0,,,77,6.64,306,0.18,,,,,,100,500,2006-02-03 05:00:00,2006,2
106358,1138921200,27.48,27.48,27.48,1009.0,,,76,6.58,309,,,,,,,100,804,2006-02-03 06:00:00,2006,2
106359,1138924800,28.2,28.2,28.2,1007.4,,,73,2.6,270,,,,,3.0,,40,802,2006-02-03 07:00:00,2006,2
106360,1138928400,27.7,27.7,27.7,1009.0,,,73,6.69,319,,,,,,,100,804,2006-02-03 08:00:00,2006,2
106361,1138932000,27.86,27.86,27.86,1009.0,,,72,6.41,316,,,,,,,97,804,2006-02-03 09:00:00,2006,2
106362,1138935600,30.2,30.2,30.2,1008.1,,,68,3.1,280,,,,,,,75,803,2006-02-03 10:00:00,2006,2
106363,1138939200,30.2,30.2,30.2,1008.1,,,68,3.1,280,,,,,,,75,803,2006-02-03 11:00:00,2006,2
106364,1138942800,30.6,30.6,30.6,1006.1,,,67,3.6,250,,,,,,,40,802,2006-02-03 12:00:00,2006,2
106365,1138946400,30.6,30.6,30.6,1006.1,,,67,3.6,250,,,,,,,40,802,2006-02-03 13:00:00,2006,2
106366,1138950000,30.6,30.6,30.6,1006.1,,,67,3.6,250,,,,,,,40,802,2006-02-03 14:00:00,2006,2
106367,1138953600,29.0,29.0,29.0,1004.6,,,75,4.1,270,,,,,,,40,802,2006-02-03 15:00:00,2006,2
106368,1138957200,29.0,29.0,29.0,1004.6,,,75,4.1,270,,,,,,,40,802,2006-02-03 16:00:00,2006,2
106369,1138960800,29.0,29.0,29.0,1004.6,,,75,4.1,270,,,,,,,40,802,2006-02-03 17:00:00,2006,2
106370,1138964400,28.8,28.8,28.8,1006.6,,,76,6.2,260,,,,,,,40,802,2006-02-03 18:00:00,2006,2
106371,1138968000,28.8,28.8,28.8,1006.6,,,76,6.2,260,,,,,,,40,802,2006-02-03 19:00:00,2006,2
