index,dt,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,clouds_all,weather_id,datetime,year,month
92292,1088614800,25.61,25.61,25.61,1011.0,,,75,3.17,106,,,,,,,11,801,2004-07-01 00:00:00,2004,7
92293,1088618400,25.46,25.46,25.46,1010.0,,,76,2.83,113,,,,,,,7,800,2004-07-01 01:00:00,2004,7
92294,1088622000,25.35,25.35,25.35,1010.0,,,76,2.77,118,,,,,,,23,801,2004-07-01 02:00:00,2004,7
92295,1088625600,21.4,21.4,21.4,1008.8,,,96,2.92,119,,,,,,,20,801,2004-07-01 03:00:00,2004,7
92296,1088629200,21.4,21.4,21.4,1008.8,,,96,3.21,116,,,,,,,20,801,2004-07-01 04:00:00,2004,7
92297,1088632800,21.4,21.4,21.4,1008.8,,,96,2.85,91,,,,,,,20,801,2004-07-01 05:00:00,2004,7
92298,1088636400,22.8,22.8,22.8,1009.8,,,89,2.97,91,,,,,,,20,801,2004-07-01 06:00:00,2004,7
92299,1088640000,22.8,22.8,22.8,1009.8,,,89,3.34,91,,,,,,,20,801,2004-07-01 07:00:00,2004,7
92300,1088643600,22.8,22.8,22.8,1009.8,,,89,3.72,93,,,,,,,20,801,2004-07-01 08:00:00,2004,7
92301,1088647200,27.4,27.4,27.4,1009.8,,,75,3.6,90,,,,,,,20,801,2004-07-01 09:00:00,2004,7
92302,1088650800,27.4,27.4,27.4,1009.8,,,75,3.6,90,,,,,,,20,801,2004-07-01 10:00:00,2004,7
92303,1088654400,27.4,27.4,27.4,1009.8,,,75,3.6,90,,,,,,,20,801,2004-07-01 11:00:00,2004,7
92304,1088658000,28.2,28.2,28.2,1007.8,,,71,3.6,100,,,,,,,20,801,2004-07-01 12:00:00,2004,7
92305,1088661600,28.2,28.2,28.2,1007.8,,,71,3.6,100,,,,,,,20,801,2004-07-01 13:00:00,2004,7
92306,1088665200,28.2,28.2,28.2,1007.8,,,71,3.6,100,,,,,,,20,801,2004-07-01 14:00:00,2004,7
92307,1088668800,27.4,27.4,27.4,1006.3,,,76,3.1,130,,,,,,,40,802,2004-07-01 15:00:00,2004,7
92308,1088672400,27.4,27.4,27.4,1006.3,,,76,3.1,130,,,,,,,40,802,2004-07-01 16:00:00,2004,7
92309,1088676000,27.4,27.4,27.4,1006.3,,,76,3.1,130,,,,,,,40,802,2004-07-01 17:00:00,2004,7
92310,1088679600,25.6,25.6,25.6,1007.5,,,83,2.6,120,,,,,,,40,802,2004-07-01 18:00:00,2004,7
92311,1088683200,25.6,25.6,25.6,1007.5,,,83,2.6,120,,,,,,,40,802,2004-07-01 19:00:00,2004,7
92312,1088686800,25.6,25.6,25.6,1007.5,,,83,2.6,120,,,,,,,40,802,2004-07-01 20:00:00,2004,7
92313,1088690400,25.8,25.8,25.8,1008.6,,,83,3.6,110,,,,,,,20,801,2004-07-01 21:00:00,2004,7
92314,1088694000,25.8,25.8,25.8,1008.6,,,83,3.6,110,,,,,,,20,801,2004-07-01 22:00:00,2004,7
92315,1088697600,25.8,25.8,25.8,1008.6,,,83,3.6,110,,,,,,,20,801,2004-07-01 23:00:00,2004,7
92316,1088701200,25.5,25.5,25.5,1007.7,,,84,3.6,110,,,,,,,20,801,2004-07-02 00:00:00,2004,7
92317,1088704800,25.5,25.5,25.5,1007.7,,,84,3.6,110,,,,,,,20,801,2004-07-02 01:00:00,2004,7
92318,1088708400,25.5,25.5,25.5,1007.7,,,84,3.6,110,,,,,,,20,801,2004-07-02 02:00:00,2004,7
92319,1088712000,25.4,25.4,25.4,1007.2,,,85,3.6,110,,,,,,,40,802,2004-07-02 03:00:00,2004,7
92320,1088715600,25.4,25.4,25.4,1007.2,,,85,3.6,110,,,,,,,40,802,2004-07-02 04:00:00,2004,7
92321,1088719200,25.4,25.4,25.4,1007.2,,,85,3.6,110,,,,,,,40,802,2004-07-02 05:00:00,2004,7
92322,1088722800,24.2,24.2,24.2,1008.1,,,82,5.18,93,,,,,,,20,801,2004-07-02 06:00:00,2004,7
92323,1088726400,24.2,24.2,24.2,1008.1,,,82,5.02,92,,,,,,,20,801,2004-07-02 07:00:00,2004,7
92324,1088730000,24.2,24.2,24.2,1008.1,,,82,4.84,95,,,,,,,20,801,2004-07-02 08:00:00,2004,7
