,dt,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,clouds_all,weather_id,datetime,year,month
91572,1086022800,26.4,26.4,26.4,1008.4,,,76,2.6,110,,,,,,,20,801,2004-06-01 00:00:00,2004,6
91573,1086026400,26.48,26.48,26.48,1009.0,,,74,7.58,116,,,,,,,64,803,2004-06-01 01:00:00,2004,6
91574,1086030000,26.0,26.0,26.0,1009.1,,,73,3.1,110,,,,,,,20,801,2004-06-01 02:00:00,2004,6
91575,1086033600,26.31,26.31,26.31,1009.0,,,74,7.55,117,,,,,,,50,802,2004-06-01 03:00:00,2004,6
91576,1086037200,26.26,26.26,26.26,1008.0,,,74,7.61,118,,,,,,,61,803,2004-06-01 04:00:00,2004,6
91577,1086040800,26.0,26.0,26.0,1008.1,,,73,1.0,150,,,,,,,20,801,2004-06-01 05:00:00,2004,6
91578,1086044400,26.0,26.0,26.0,1009.1,,,73,1.5,140,,,,,,,75,803,2004-06-01 06:00:00,2004,6
91579,1086048000,26.6,26.6,26.6,1010.2,,,75,2.6,120,,,,,,,20,801,2004-06-01 07:00:00,2004,6
91580,1086051600,27.0,27.0,27.0,1010.2,,,74,3.1,120,,,,,,,20,801,2004-06-01 08:00:00,2004,6
91581,1086055200,29.0,29.0,29.0,1010.2,,,62,4.6,110,,,,,,,20,801,2004-06-01 09:00:00,2004,6
91582,1086058800,28.8,28.8,28.8,1008.8,,,65,4.6,110,,,,,,,20,801,2004-06-01 10:00:00,2004,6
91583,1086062400,28.8,28.8,28.8,1008.8,,,65,4.6,110,,,,,,,20,801,2004-06-01 11:00:00,2004,6
91584,1086066000,28.6,28.6,28.6,1007.1,,,70,4.6,120,,,,,,,20,801,2004-06-01 12:00:00,2004,6
91585,1086069600,28.6,28.6,28.6,1007.1,,,70,4.6,120,,,,,,,20,801,2004-06-01 13:00:00,2004,6
91586,1086073200,27.16,27.16,27.16,1008.0,,,70,7.58,114,,,,,,,88,804,2004-06-01 14:00:00,2004,6
91587,1086076800,27.19,27.19,27.19,1008.0,,,70,7.64,114,,,,,,,79,803,2004-06-01 15:00:00,2004,6
91588,1086080400,28.0,28.0,28.0,1006.7,,,69,5.1,110,,,,,,,61,803,2004-06-01 16:00:00,2004,6
91589,1086084000,27.0,27.0,27.0,1007.1,,,74,4.6,110,,,,,,,75,803,2004-06-01 17:00:00,2004,6
91590,1086087600,27.0,27.0,27.0,1007.1,,,78,4.1,110,,,,,,,20,801,2004-06-01 18:00:00,2004,6
91591,1086091200,27.4,27.4,27.4,1008.2,,,73,4.6,110,,,,,,,40,802,2004-06-01 19:00:00,2004,6
91592,1086094800,27.0,27.0,27.0,1010.2,,,78,4.1,110,,,,,,,20,801,2004-06-01 20:00:00,2004,6
91593,1086098400,27.0,27.0,27.0,1010.2,,,78,4.1,110,,,,,,,20,801,2004-06-01 21:00:00,2004,6
91594,1086102000,27.4,27.4,27.4,1010.2,,,73,4.6,110,,,,,,,20,801,2004-06-01 22:00:00,2004,6
91595,1086105600,27.0,27.0,27.0,1010.2,,,78,3.6,120,,,,,,,20,801,2004-06-01 23:00:00,2004,6
91596,1086109200,27.0,27.0,27.0,1009.1,,,78,3.6,110,,,,,,,20,801,2004-06-02 00:00:00,2004,6
91597,1086112800,27.0,27.0,27.0,1009.1,,,78,4.1,110,,,,,,,75,803,2004-06-02 01:00:00,2004,6
91598,1086116400,27.0,27.0,27.0,1009.1,,,78,4.1,110,,,,,,,75,803,2004-06-02 02:00:00,2004,6
91599,1086120000,25.9,25.9,25.9,1008.1,,,89,2.6,110,,,,,,,75,803,2004-06-02 03:00:00,2004,6
91600,1086123600,26.2,26.2,26.2,1009.0,,,82,7.55,104,0.38,,,,,,99,500,2004-06-02 04:00:00,2004,6
91601,1086127200,27.0,27.0,27.0,1009.1,,,78,4.1,220,,,,,,,75,803,2004-06-02 05:00:00,2004,6
91602,1086130800,26.0,26.0,26.0,1009.1,,,83,4.1,100,,,,,,,20,801,2004-06-02 06:00:00,2004,6
91603,1086134400,26.9,26.9,26.9,1009.1,,,84,4.1,120,,,,,,,20,801,2004-06-02 07:00:00,2004,6
91604,1086138000,27.0,27.0,27.0,1010.2,,,83,4.1,100,,,,,,,75,803,2004-06-02 08:00:00,2004,6
91605,1086141600,28.0,28.0,28.0,1009.1,,,78,5.1,100,,,,,,,20,801,2004-06-02 09:00:00,2004,6
91606,1086145200,27.0,27.0,27.0,1009.1,,,82,4.1,110,,,,,,,20,801,2004-06-02 10:00:00,2004,6
91607,1086148800,30.0,30.0,30.0,1009.1,,,74,4.1,110,,,,,,,20,801,2004-06-02 11:00:00,2004,6
91608,1086152400,29.0,29.0,29.0,1008.1,,,70,5.7,100,,,,,,,20,801,2004-06-02 12:00:00,2004,6
91609,1086156000,29.2,29.2,29.2,1007.1,,,71,5.1,100,,,,,,,20,801,2004-06-02 13:00:00,2004,6
91610,1086159600,28.0,28.0,28.0,1006.1,,,74,4.1,100,,,,,,,20,801,2004-06-02 14:00:00,2004,6
91611,1086163200,29.0,29.0,29.0,1006.1,,,74,5.1,110,,,,,,,20,801,2004-06-02 15:00:00,2004,6
91612,1086166800,29.4,29.4,29.4,1006.1,,,72,5.7,110,,,,,,,20,801,2004-06-02 16:00:00,2004,6
91613,1086170400,27.0,27.0,27.0,1006.1,,,78,6.7,110,,,,,,,20,801,2004-06-02 17:00:00,2004,6
91614,1086174000,27.0,27.0,27.0,1007.1,,,78,6.2,110,,,,,,,20,801,2004-06-02 18:00:00,2004,6
91615,1086177600,27.0,27.0,27.0,1008.1,,,84,5.1,110,,,,,,,20,801,2004-06-02 19:00:00,2004,6
91616,1086181200,27.0,27.0,27.0,1009.1,,,83,4.6,110,,,,,,,20,801,2004-06-02 20:00:00,2004,6
91617,1086184800,27.0,27.0,27.0,1009.1,,,83,5.7,110,,,,,,,20,801,2004-06-02 21:00:00,2004,6
91618,1086188400,27.0,27.0,27.0,1009.1,,,83,5.1,110,,,,,,,20,801,2004-06-02 22:00:00,2004,6
91619,1086192000,27.0,27.0,27.0,1009.1,,,83,5.1,110,,,,,,,20,801,2004-06-02 23:00:00,2004,6
91620,1086195600,26.86,26.86,26.86,1009.0,,,82,7.25,105,,,,,,,80,803,2004-06-03 00:00:00,2004,6
91621,1086199200,26.6,26.6,26.6,1009.0,,,83,7.18,104,0.21,,,,,,63,500,2004-06-03 01:00:00,2004,6
