,dt,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,clouds_all,weather_id,datetime,year
87893,1072890000,26.01,26.01,26.01,1007.0,,,89,4.42,267,0.18,,,,,,90,500,2004-01-01 00:00:00,2004
87894,1072893600,26.02,26.02,26.02,1007.0,,,89,4.48,268,0.21,,,,,,93,500,2004-01-01 01:00:00,2004
87895,1072897200,25.99,25.99,25.99,1006.0,,,89,4.35,275,0.16,,,,,,97,500,2004-01-01 02:00:00,2004
87896,1072900800,25.2,25.2,25.2,1004.5,,,94,2.6,270,,3.0,,,,,40,500,2004-01-01 03:00:00,2004
87897,1072904400,25.2,25.2,25.2,1004.5,,,94,2.6,270,,3.0,,,,,40,500,2004-01-01 04:00:00,2004
87898,1072908000,26.42,26.42,26.42,1006.0,,,85,3.61,272,,,,,,,79,803,2004-01-01 05:00:00,2004
87899,1072911600,26.57,26.57,26.57,1007.0,,,85,3.71,273,,,,,,,77,803,2004-01-01 06:00:00,2004
87900,1072915200,25.9,25.9,25.9,1007.1,,,89,1.5,60,,2.0,,,8.9,,75,500,2004-01-01 07:00:00,2004
87901,1072918800,28.0,28.0,28.0,1005.1,,,83,1.5,260,,,,,,,75,803,2004-01-01 08:00:00,2004
87902,1072922400,29.0,29.0,29.0,1007.1,,,79,4.6,280,,,,,,,20,801,2004-01-01 09:00:00,2004
87903,1072926000,29.6,29.6,29.6,1007.1,,,76,4.1,280,,,0.0,,,,20,801,2004-01-01 10:00:00,2004
87904,1072929600,30.0,30.0,30.0,1006.1,,,74,3.1,270,,,,,,,20,801,2004-01-01 11:00:00,2004
87905,1072933200,30.0,30.0,30.0,1005.1,,,74,3.6,250,,,,,,,20,801,2004-01-01 12:00:00,2004
87906,1072936800,30.6,30.6,30.6,1005.1,,,74,4.1,260,,,0.0,,,,20,801,2004-01-01 13:00:00,2004
87907,1072940400,31.0,31.0,31.0,1004.1,,,74,4.1,250,,,,,,,20,801,2004-01-01 14:00:00,2004
87908,1072944000,30.0,30.0,30.0,1004.1,,,74,5.1,250,,,,,,,20,801,2004-01-01 15:00:00,2004
