dt,timezone,city_name,lat,lon,temp,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,rain_1h,rain_3h,rain_6h,rain_12h,rain_24h,rain_today,snow_1h,snow_3h,snow_6h,snow_12h,snow_24h,snow_today,clouds_all,weather_id,weather_main,weather_description,weather_icon,datetime,year,month
1314810000,28800,Denpasar,-8.652497,115.219117,24.5,24.5,24.5,1010.8,,,88,5.1,100,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2011-09-01 00:00:00,2011,9
1314813600,28800,Denpasar,-8.652497,115.219117,24.5,24.5,24.5,1010.8,,,88,5.1,100,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2011-09-01 01:00:00,2011,9
1314817200,28800,Denpasar,-8.652497,115.219117,24.7,24.5,25.0,1010.8,,,83,5.1,90,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2011-09-01 02:00:00,2011,9
1314820800,28800,Denpasar,-8.652497,115.219117,24.4,24.4,24.4,1010.8,,,90,4.1,80,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2011-09-01 03:00:00,2011,9
1314824400,28800,Denpasar,-8.652497,115.219117,24.4,24.4,24.4,1010.8,,,90,4.1,80,,,,,,,,,,,,,20,801,Clouds,few clouds,02n,2011-09-01 04:00:00,2011,9
1314828000,28800,Denpasar,-8.652497,115.219117,24.24,24.0,24.4,1010.8,,,94,3.1,90,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03n,2011-09-01 05:00:00,2011,9
1314831600,28800,Denpasar,-8.652497,115.219117,25.61,25.0,26.0,1011.9,,,88,3.6,90,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,2011-09-01 06:00:00,2011,9
1314835200,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1012.2,,,81,4.1,90,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d,2011-09-01 07:00:00,2011,9
1314838800,28800,Denpasar,-8.652497,115.219117,26.0,26.0,26.0,1012.2,,,81,4.1,90,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d,2011-09-01 08:00:00,2011,9
1314842400,28800,Denpasar,-8.652497,115.219117,27.8,27.8,27.8,1012.0,,,74,5.1,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,2011-09-01 09:00:00,2011,9
1314846000,28800,Denpasar,-8.652497,115.219117,28.4,27.8,29.0,1012.0,,,74,5.1,110,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,2011-09-01 10:00:00,2011,9
1314849600,28800,Denpasar,-8.652497,115.219117,28.27,27.8,29.0,1011.9,,,70,5.1,110,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d,2011-09-01 11:00:00,2011,9
1314853200,28800,Denpasar,-8.652497,115.219117,28.52,28.2,29.0,1010.8,,,70,6.2,110,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d,2011-09-01 12:00:00,2011,9
1314856800,28800,Denpasar,-8.652497,115.219117,28.6,28.2,29.0,1010.2,,,70,6.2,110,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d,2011-09-01 13:00:00,2011,9
1314860400,28800,Denpasar,-8.652497,115.219117,28.52,28.2,29.0,1010.0,,,70,6.2,120,,,,,,,,,,,,,9,800,Clear,sky is clear,01d,2011-09-01 14:00:00,2011,9
1314864000,28800,Denpasar,-8.652497,115.219117,27.61,26.7,29.0,1010.2,,,70,5.1,120,,,,,,,,,,,,,40,802,Clouds,scattered clouds,03d,2011-09-01 15:00:00,2011,9
1314867600,28800,Denpasar,-8.652497,115.219117,26.85,26.7,27.0,1010.1,,,79,4.6,120,,,,,,,,,,,,,20,801,Clouds,few clouds,02d,2011-09-01 16:00:00,2011,9
